# Linear-scale discrete degree distribution
# Node type: b, n=25318
# N: 28004, m: 3
# h: 0.8, f_a: 0.1
# Theories: Diamond, Sterling
# Generated: 2026-04-10T16:53:13.995598
k,empirical_pmf,Diamond_pmf,Sterling_pmf
136,,2.7358438934264277e-06,2.856634552152494e-06
137,,2.660152570038916e-06,2.7767735062642316e-06
138,,2.5870532516318037e-06,2.6996756729655824e-06
139,,2.51644035575937e-06,2.6252273355358496e-06
140,,2.4482132767877415e-06,2.553320192311559e-06
141,3.949759064697053e-05,2.382276119860905e-06,2.4838510642890453e-06
142,3.949759064697053e-05,2.318537450746592e-06,2.4167216203557824e-06
143,,2.256910060515392e-06,2.3518381189781495e-06
144,,2.1973107440831678e-06,2.289111165258449e-06
145,,2.13966009171803e-06,2.228455482352459e-06
146,,2.0838822926693777e-06,2.169789696311095e-06
147,,2.0299049501473297e-06,2.1130361334764675e-06
148,,1.9776589069239846e-06,2.058120629624166e-06
149,,1.927078080888225e-06,2.004972350100433e-06
150,,1.8780993099210552e-06,1.953523620255386e-06
151,,1.8306622055162273e-06,1.9037097655219873e-06
152,,1.7847090145947977e-06,1.8554689605353084e-06
153,3.949759064697053e-05,1.7401844890120508e-06,1.808742086728188e-06
154,,1.6970357622836941e-06,1.763472597877788e-06
155,,1.6552122330886639e-06,1.7196063931131609e-06
156,,1.6146654551376275e-06,1.6770916969269242e-06
157,,1.5753490330277067e-06,1.6358789457647035e-06
158,,1.5372185237165105e-06,1.5959206807943743e-06
159,,1.5002313432867835e-06,1.5571714464834386e-06
160,,1.4643466786878956e-06,1.5195876946373013e-06
161,,1.429525404155825e-06,1.4831276935739027e-06
162,,1.3957300020465987e-06,1.4477514421312367e-06
163,,1.3629244878135774e-06,1.4134205882238865e-06
164,,1.3310743389040314e-06,1.3800983516829326e-06
165,,1.3001464273354592e-06,1.3477494511305387e-06
166,,1.2701089557489303e-06,1.3163400346563137e-06
167,,1.240931396742084e-06,1.2858376140772347e-06
168,,1.212584435288965e-06,1.2562110025766124e-06
169,,1.1850399140829792e-06,1.2274302555303399e-06
170,,1.1582707816297948e-06,1.1994666143405603e-06
171,3.949759064697053e-05,1.132251042945285e-06,1.1722924531079885e-06
172,3.949759064697053e-05,1.1069557127089185e-06,1.1458812279844724e-06
173,,1.0823607707380755e-06,1.1202074290570456e-06
174,,1.0584431196607398e-06,1.0952465346237525e-06
175,,1.035180544660237e-06,1.070974967729954e-06
176,,1.0125516751856681e-06,1.0473700548417038e-06
177,,9.905359485166279e-07,1.0244099865401515e-06
178,,9.69113575090294e-07,1.0020737801278243e-06
179,,9.482655054881e-07,9.803412440440742e-07
180,3.949759064697053e-05,9.279733990010409e-07,9.591929439930241e-07
181,,9.082195936871686e-07,9.386101706929848e-07
182,,8.88987077843293e-07,9.185749091616126e-07
183,,8.702594628189149e-07,8.990698094560302e-07
184,,8.520209570980207e-07,8.800781587917845e-07
185,,8.342563415907563e-07,8.615838549688658e-07
186,,8.169509460653348e-07,8.435713810371058e-07
187,3.949759064697053e-05,8.000906266650657e-07,8.260257811370979e-07
