# Log-binned degree distribution
# Node type: b, n=25,006
# N: 50,003, m: 2
# h: 0.4, f_a: 0.5
# Theories: Diamond, Sterling
# Generated: 2026-02-17T22:55:08.534302
k_bin_center,empirical_prob,Diamond_prob,Sterling_prob
0.0,0.5029192993681516,0.5,1.5
1.0,0.1971126929536911,0.2,0.4444444444444444
2.0,0.10033591937934895,0.09999999999999999,0.1875
3.0,0.057546188914660484,0.05714285714285716,0.096
4.0,0.037111093337598974,0.03571428571428572,0.05555555555555555
5.0,0.02375429896824762,0.023809523809523808,0.03498542274052478
6.0,0.01615612253059266,0.016666666666666666,0.0234375
7.0,0.011397264656482444,0.012121212121212126,0.016460905349794237
8.0,0.009077821322882509,0.009090909090909089,0.012
9.0,0.006598416380068784,0.006993006993006996,0.009015777610818933
10.0,0.005398704310965369,0.005494505494505501,0.006944444444444444
11.0,0.004159001839558506,0.004395604395604393,0.005461993627674101
12.0,0.0036391266096136928,0.00357142857142857,0.004373177842565598
13.0,0.002519395345117172,0.0029411764705882344,0.0035555555555555557
14.0,0.0019195393105654642,0.0024509803921568636,0.0029296875
15.0,0.0020395105174758057,0.002063983488132093,0.0024424994911459393
16.0,0.0017595777013516755,0.0017543859649122818,0.0020576131687242796
17.0,0.0012796928737103094,0.0015037593984962392,0.001749526169995626
18.0,0.001639606494441334,0.0012987012987012983,0.0015
19.0,0.0015596256898344398,0.001129305477131565,0.0012957563977972141
20.0,0.0007998080460689434,0.0009881422924901192,0.0011269722013523666
21.0,0.000919779252979285,0.0008695652173913042,0.0009862743486479823
22.0,0.0009597696552827321,0.0007692307692307693,0.0008680555555555555
23.0,0.0007598176437654963,0.0006837606837606835,0.000768
24.0,0.0004398944253379189,0.0006105006105006103,0.0006827492034592626
25.0,0.0004398944253379189,0.0005473453749315822,0.0006096631611034902
26.0,0.0007198272414620491,0.0004926108374384237,0.0005466472303206997
27.0,0.0005198752299448132,0.00044493882091212476,0.0004920250932797573
28.0,0.00035991362073102453,0.00040322580645161307,0.00044444444444444447
29.0,0.00035991362073102453,0.0003665689149560116,0.0004028062166426102
30.0,0.00027993281612413023,0.0003342245989304835,0.0003662109375
31.0,0.00035991362073102453,0.0003055767761650111,0.0003339176892895901
32.0,0.0003999040230344717,0.000280112044817926,0.0003053124363932424
33.0,0.00035991362073102453,0.00025740025740025765,0.00027988338192419824
34.0,0.00035991362073102453,0.00023707918444760602,0.00025720164609053495
35.0,0.00015996160921378868,0.0002188423241054829,0.0002369060075415079
36.0,0.00015996160921378868,0.0002024291497975677,0.00021869077124945325
37.0,3.999040230344717e-05,0.00018761726078799187,0.000202296060284226
38.0,0.00011997120691034152,0.00017421602787456405,0.0001875
39.0,7.998080460689434e-05,0.0001620614212786654,0.00017411238954745286
40.0,3.999040230344717e-05,0.00015101177891875731,0.00016196954972465177
41.0,0.00023994241382068303,0.00014094432699083786,0.00015093010678305055
42.0,0.00015996160921378868,0.00013175230566535095,0.00014087152516904582
43.0,0.00011997120691034152,0.0001233425840271337,0.00013168724279835392
44.0,0.00011997120691034152,0.00011563367252544054,0.0001232842935809978
45.0,0.00015996160921378868,0.00010855405992183883,0.00011558132591044372
46.0,0.00019995201151723585,0.00010204081632653253,0.00010850694444444444
47.0,7.998080460689434e-05,9.603841536614854e-05,0.00010199831702776904
48.0,0.00019995201151723585,9.049773755656359e-05,9.6e-05
49.0,0.00023994241382068303,8.537522410996214e-05,9.046294411651626e-05
50.0,3.999040230344717e-05,8.063215610385358e-05,8.534365043240783e-05
51.0,0.00019995201151723585,7.623403849818981e-05,8.060345117110098e-05
52.0,3.999040230344717e-05,7.215007215007315e-05,7.620789513793628e-05
53.0,3.999040230344717e-05,6.83526999316465e-05,7.212622088655146e-05
54.0,3.999040230344717e-05,6.481721545242217e-05,6.833090379008747e-05
55.0,0.00011997120691034152,6.152142483619968e-05,6.479726555539356e-05
56.0,7.998080460689434e-05,5.84453535943893e-05,6.150313665996966e-05
59.0,7.998080460689434e-05,5.0363879025962424e-05,5.286786118661915e-05
61.0,3.999040230344717e-05,4.578754578754585e-05,4.7990977696193116e-05
63.0,7.998080460689434e-05,4.1749295480638346e-05,4.369594902139281e-05
65.0,7.998080460689434e-05,3.8172309806465726e-05,3.989852475204729e-05
67.0,3.999040230344717e-05,3.4992564080133094e-05,3.6528679579554895e-05
69.0,3.999040230344717e-05,3.215640877226745e-05,3.352788821802068e-05
