# Raw node-level degree data
# Node type: b, n=25,006
# N: 50,003, m: 2
# h: 0.4, f_a: 0.5
# Generated: 2026-02-17T22:55:08.536306
node_id,in_degree
0,320
1,455
7,128
12,265
13,51
15,49
16,26
21,63
22,24
25,165
26,56
27,100
31,83
32,32
34,102
35,109
36,98
38,12
43,32
44,44
45,51
47,147
48,59
49,26
52,24
53,46
55,24
57,173
59,49
61,22
66,65
71,14
75,48
76,53
78,7
79,46
85,32
86,125
87,72
88,51
92,12
94,92
95,28
96,25
97,94
98,16
99,55
101,129
102,32
103,45
108,8
109,4
110,10
112,21
114,43
115,27
117,8
120,45
122,26
123,67
125,23
126,56
129,81
131,19
132,96
135,42
136,33
139,18
140,10
142,119
143,65
145,15
146,42
147,18
148,32
149,33
151,17
153,35
156,79
160,48
161,96
167,9
168,50
169,30
173,59
174,28
176,69
179,28
183,32
191,28
192,10
194,38
196,52
197,3
198,42
199,3
201,26
202,1
203,49
205,7
206,7
209,11
210,16
211,55
217,34
218,4
219,30
220,49
221,2
226,5
228,33
230,13
231,21
233,34
235,49
239,12
242,32
243,36
245,74
246,63
250,4
251,18
252,6
253,118
254,16
255,43
257,9
258,22
260,17
262,16
263,2
264,44
265,22
266,26
267,14
270,12
271,16
272,27
273,11
276,11
277,21
278,29
279,0
283,13
287,22
290,24
293,88
295,17
296,13
297,14
298,47
304,26
308,31
310,16
312,34
316,29
317,0
318,20
323,48
325,19
330,16
332,18
333,5
336,6
339,11
340,27
341,5
344,14
347,19
348,12
349,8
351,16
354,14
357,42
358,11
359,9
362,46
364,61
368,49
369,17
371,18
372,1
374,9
375,19
379,54
380,30
384,26
385,12
386,25
387,13
389,9
392,4
393,10
396,18
399,25
402,5
404,3
406,24
407,22
408,9
409,9
411,24
415,55
417,28
419,23
425,5
427,36
437,15
438,26
439,9
440,39
442,41
443,21
444,17
445,4
446,16
451,27
452,18
453,7
454,21
456,20
457,51
458,15
459,15
460,46
461,16
463,29
465,31
466,21
469,1
473,13
475,27
481,9
482,13
483,6
488,33
494,1
496,41
497,6
498,10
501,23
502,23
505,12
506,7
509,16
511,13
512,34
513,15
515,41
517,29
518,46
521,34
528,19
531,11
534,21
535,35
536,26
537,23
540,10
541,18
544,12
546,17
548,27
549,23
553,19
554,27
555,20
556,19
558,19
560,22
562,13
563,28
565,14
567,13
570,23
571,31
572,40
573,21
575,12
576,5
578,19
579,17
580,2
581,25
584,33
586,25
592,7
593,21
595,34
597,15
598,10
599,22
601,5
602,29
603,20
605,25
607,5
608,12
610,41
612,12
616,5
617,7
620,11
621,3
622,3
624,12
626,29
629,10
630,45
631,9
632,11
633,4
634,15
636,21
637,22
638,8
639,7
642,9
644,22
648,14
649,8
650,43
651,3
652,48
655,23
660,3
661,4
665,12
666,9
668,19
670,6
673,8
678,4
679,4
682,30
685,17
688,8
693,21
695,8
696,15
698,51
699,20
701,3
704,6
705,10
707,15
708,15
710,31
711,23
713,4
715,8
717,7
718,45
719,16
720,44
721,9
722,8
723,3
724,13
728,5
729,8
732,5
733,8
738,9
740,20
743,3
749,35
753,25
754,12
756,19
759,13
762,10
766,4
768,22
771,6
774,32
777,26
778,1
783,5
785,6
786,5
787,3
791,19
793,11
795,7
796,24
802,12
803,8
804,16
805,1
807,12
812,7
815,6
816,2
817,3
822,8
823,20
824,29
825,31
826,13
828,4
838,8
840,11
841,4
842,14
844,15
846,19
848,1
849,8
850,15
852,22
853,6
854,21
855,2
859,33
860,4
865,2
872,38
874,17
875,0
876,14
878,30
882,1
883,23
885,30
887,38
888,18
889,6
890,6
891,19
892,26
893,3
896,18
898,6
900,14
902,9
904,12
905,3
906,19
909,2
910,11
913,1
915,12
920,19
922,12
924,2
925,25
926,12
927,4
928,27
929,4
930,32
931,3
934,8
935,21
939,1
940,15
942,4
943,2
946,37
948,23
951,34
954,15
958,20
959,29
960,5
962,24
968,17
969,19
970,33
972,8
975,8
977,18
983,5
985,11
989,3
990,8
991,19
992,11
993,7
994,3
995,8
996,2
999,8
1000,5
1003,9
1004,4
1005,9
1006,8
1007,4
1008,4
1009,4
1012,12
1013,13
1014,5
1015,11
1018,12
1019,8
1023,10
1025,4
1026,30
1029,4
1031,7
1032,3
1033,4
1035,14
1041,21
1043,3
1047,25
1048,3
1051,13
1054,17
1055,6
1059,8
1064,9
1066,5
1067,21
1069,18
1071,27
1073,15
1074,1
1077,7
1080,11
1081,16
1083,5
1084,3
1088,47
1091,19
1093,26
1095,6
1100,7
1101,21
1102,0
1103,4
1105,48
1106,1
1107,11
1109,14
1110,39
1112,2
1113,7
1114,4
1115,7
1116,12
1118,1
1119,5
1120,5
1124,4
1125,31
1127,4
1128,41
1130,13
1131,18
1132,15
1134,5
1135,4
1136,13
1139,24
1140,6
1143,1
1144,2
1145,34
1146,23
1147,14
1153,11
1155,10
1156,8
1158,3
1159,3
1164,2
1165,3
1167,10
1171,10
1172,19
1173,31
1181,31
1183,9
1185,12
1186,0
1187,9
1192,0
1193,4
1195,29
1203,19
1204,10
1205,13
1206,13
1210,9
1216,4
1218,12
1219,2
1221,15
1222,5
1223,2
1226,1
1227,2
1228,11
1233,5
1234,7
1235,18
1236,35
1238,2
1239,16
1241,19
1242,0
1243,8
1244,25
1246,6
1251,17
1256,7
1257,13
1260,26
1262,2
1264,21
1266,13
1267,2
1268,6
1270,26
1271,3
1273,15
1275,13
1277,16
1278,7
1279,4
1280,11
1281,8
1285,12
1288,15
1289,17
1291,13
1296,19
1297,20
1298,9
1299,0
1303,21
1304,17
1306,33
1307,22
1309,15
1312,10
1313,15
1314,7
1315,1
1316,7
1317,8
1318,22
1320,7
1322,10
1324,4
1325,14
1334,33
1339,1
1341,5
1342,12
1343,5
1345,8
1346,5
1348,2
1349,6
1351,15
1352,28
1354,6
1359,20
1363,9
1364,0
1368,23
1369,8
1372,2
1374,17
1375,20
1376,3
1378,6
1380,3
1382,3
1383,19
1385,2
1387,16
1388,11
1390,5
1391,5
1395,5
1397,6
1398,9
1401,7
1404,5
1405,7
1412,15
1413,10
1416,8
1418,5
1422,1
1424,3
1426,22
1430,12
1432,13
1438,5
1439,11
1441,21
1445,28
1446,9
1447,3
1449,5
1451,6
1452,18
1456,9
1457,9
1459,10
1460,18
1461,3
1464,14
1465,1
1467,14
1473,9
1475,2
1476,13
1478,7
1479,14
1480,15
1481,19
1482,2
1486,10
1487,6
1489,41
1490,16
1492,3
1498,7
1500,6
1503,4
1504,2
1505,15
1506,15
1508,26
1510,16
1512,4
1517,3
1518,4
1519,18
1521,4
1522,5
1525,12
1530,1
1531,10
1533,6
1534,2
1536,22
1537,14
1538,7
1539,27
1541,6
1543,10
1545,10
1546,23
1547,5
1548,14
1550,32
1551,9
1553,3
1555,0
1558,9
1559,13
1564,8
1565,3
1566,7
1567,10
1569,11
1573,11
1576,2
1577,17
1578,12
1579,17
1581,18
1584,15
1587,5
1588,12
1589,2
1591,9
1593,4
1594,3
1597,21
1598,8
1602,7
1604,22
1606,1
1607,5
1608,3
1613,3
1615,16
1616,13
1617,18
1618,17
1621,8
1623,10
1624,4
1626,2
1627,1
1628,8
1632,10
1635,11
1637,1
1638,3
1639,5
1641,8
1651,23
1652,27
1653,1
1654,10
1656,4
1657,3
1658,0
1659,11
1660,1
1661,4
1663,14
1664,8
1666,0
1667,16
1671,0
1672,19
1673,17
1677,26
1679,5
1680,2
1681,15
1683,9
1684,7
1685,14
1686,3
1687,10
1688,20
1689,3
1690,12
1693,4
1698,10
1700,15
1701,8
1703,8
