# Log-binned degree distribution
# Node type: a, n=24,997
# N: 50,003, m: 2
# h: 0.4, f_a: 0.5
# Theories: Diamond, Sterling
# Generated: 2026-02-17T22:55:08.459388
k_bin_center,empirical_prob,Diamond_prob,Sterling_prob
0.0,0.4965795895507461,0.5,1.5
1.0,0.20130415649877986,0.2,0.4444444444444444
2.0,0.10053206384766172,0.09999999999999999,0.1875
3.0,0.05736688402608313,0.05714285714285716,0.096
4.0,0.03564427731327759,0.03571428571428572,0.05555555555555555
5.0,0.02388286594391327,0.023809523809523808,0.03498542274052478
6.0,0.01664199703964476,0.016666666666666666,0.0234375
7.0,0.012521502580309637,0.012121212121212126,0.016460905349794237
8.0,0.008601032123854862,0.009090909090909089,0.012
9.0,0.007920950514061687,0.006993006993006996,0.009015777610818933
10.0,0.004720566467976157,0.005494505494505501,0.006944444444444444
11.0,0.005000600072008641,0.004395604395604393,0.005461993627674101
12.0,0.0031603792455094613,0.00357142857142857,0.004373177842565598
13.0,0.0029203504420530465,0.0029411764705882344,0.0035555555555555557
14.0,0.002840340840900908,0.0024509803921568636,0.0029296875
15.0,0.0024002880345641475,0.002063983488132093,0.0024424994911459393
16.0,0.0017602112253470416,0.0017543859649122818,0.0020576131687242796
17.0,0.0014401728207384887,0.0015037593984962392,0.001749526169995626
18.0,0.001280153618434212,0.0012987012987012983,0.0015
19.0,0.0014801776213145578,0.001129305477131565,0.0012957563977972141
20.0,0.001280153618434212,0.0009881422924901192,0.0011269722013523666
21.0,0.0010001200144017282,0.0008695652173913042,0.0009862743486479823
22.0,0.0008401008120974517,0.0007692307692307693,0.0008680555555555555
23.0,0.0008401008120974517,0.0006837606837606835,0.000768
24.0,0.0005600672080649678,0.0006105006105006103,0.0006827492034592626
25.0,0.0006800816097931752,0.0005473453749315822,0.0006096631611034902
26.0,0.00048005760691282955,0.0004926108374384237,0.0005466472303206997
27.0,0.0002800336040324839,0.00044493882091212476,0.0004920250932797573
28.0,0.00048005760691282955,0.00040322580645161307,0.00044444444444444447
29.0,0.000320038404608553,0.0003665689149560116,0.0004028062166426102
30.0,0.00024002880345641478,0.0003342245989304835,0.0003662109375
31.0,0.0001600192023042765,0.0003055767761650111,0.0003339176892895901
32.0,0.000320038404608553,0.000280112044817926,0.0003053124363932424
33.0,0.000320038404608553,0.00025740025740025765,0.00027988338192419824
34.0,0.0001600192023042765,0.00023707918444760602,0.00025720164609053495
35.0,0.0001600192023042765,0.0002188423241054829,0.0002369060075415079
36.0,0.00024002880345641478,0.0002024291497975677,0.00021869077124945325
37.0,0.00020002400288034563,0.00018761726078799187,0.000202296060284226
38.0,0.00020002400288034563,0.00017421602787456405,0.0001875
39.0,8.000960115213825e-05,0.0001620614212786654,0.00017411238954745286
40.0,0.0001600192023042765,0.00015101177891875731,0.00016196954972465177
41.0,0.00012001440172820739,0.00014094432699083786,0.00015093010678305055
42.0,0.00012001440172820739,0.00013175230566535095,0.00014087152516904582
44.0,0.00012001440172820739,0.00011563367252544054,0.0001232842935809978
45.0,0.0001600192023042765,0.00010855405992183883,0.00011558132591044372
46.0,8.000960115213825e-05,0.00010204081632653253,0.00010850694444444444
47.0,4.000480057606913e-05,9.603841536614854e-05,0.00010199831702776904
48.0,8.000960115213825e-05,9.049773755656359e-05,9.6e-05
49.0,0.00012001440172820739,8.537522410996214e-05,9.046294411651626e-05
52.0,8.000960115213825e-05,7.215007215007315e-05,7.620789513793628e-05
53.0,4.000480057606913e-05,6.83526999316465e-05,7.212622088655146e-05
54.0,8.000960115213825e-05,6.481721545242217e-05,6.833090379008747e-05
55.0,8.000960115213825e-05,6.152142483619968e-05,6.479726555539356e-05
56.0,8.000960115213825e-05,5.84453535943893e-05,6.150313665996966e-05
58.0,8.000960115213825e-05,5.288207297725962e-05,5.555555555555556e-05
59.0,8.000960115213825e-05,5.0363879025962424e-05,5.286786118661915e-05
60.0,4.000480057606913e-05,4.800307219661969e-05,5.035077708032627e-05
62.0,0.00012001440172820739,4.370629370629436e-05,4.57763671875e-05
63.0,4.000480057606913e-05,4.1749295480638346e-05,4.369594902139281e-05
64.0,8.000960115213825e-05,3.9907414797669834e-05,4.1739711161198765e-05
65.0,4.000480057606913e-05,3.8172309806465726e-05,3.989852475204729e-05
66.0,4.000480057606913e-05,3.653635367190463e-05,3.81640545491553e-05
67.0,4.000480057606913e-05,3.4992564080133094e-05,3.6528679579554895e-05
68.0,4.000480057606913e-05,3.353454057679357e-05,3.498542274052478e-05
69.0,4.000480057606913e-05,3.215640877226745e-05,3.352788821802068e-05
70.0,8.000960115213825e-05,3.085277057879741e-05,3.215020576131687e-05
71.0,4.000480057606913e-05,2.9618659755646498e-05,3.084698098026564e-05
73.0,4.000480057606913e-05,2.734107997265901e-05,2.8444444444444444e-05
75.0,0.00012001440172820739,2.5291164531671072e-05,2.6285065920754908e-05
76.0,4.000480057606913e-05,2.4342745861733597e-05,2.528700753552825e-05
81.0,8.000960115213825e-05,2.0249063480813927e-05,2.0986836007114537e-05
92.0,4.000480057606913e-05,1.399776035834264e-05,1.4447665738805465e-05
93.0,8.000960115213825e-05,1.356483993488914e-05,1.3996209359965009e-05
95.0,8.000960115213825e-05,1.2751117316654808e-05,1.314819217835961e-05
103.0,4.000480057606913e-05,1.007632818600932e-05,1.0366051182377713e-05
107.0,4.000480057606913e-05,9.016522777990619e-06,9.26620176073277e-06
133.49906366712838,4.000480057606913e-05,4.718625809971847e-06,4.823611963673574e-06
136.0,4.000480057606913e-05,4.468474909513363e-06,4.566084947444362e-06
144.49913494550754,4.000480057606913e-05,3.7396657665187663e-06,3.81659489693823e-06
169.49926253526885,4.000480057606913e-05,2.337944047714829e-06,2.3790001829424754e-06
201.49937965165054,4.000480057606913e-05,1.403187303116173e-06,1.4239409412704322e-06
211.49940898262577,4.000480057606913e-05,1.2159406724864174e-06,1.2330798889900426e-06
217.49942528659702,4.000480057606913e-05,1.1193548697657886e-06,1.1347000751795067e-06
235.99788134642225,4.000480057606913e-05,8.79036070074807e-07,8.901474930788465e-07
257.9980620082252,4.000480057606913e-05,6.749564840386187e-07,6.827644709446398e-07
260.99808428415713,4.000480057606913e-05,6.522065428081947e-07,6.596650739814092e-07
404.4972187790665,4.000480057606913e-05,1.7734131093971988e-07,1.7865225832666547e-07
508.9960707117492,4.000480057606913e-05,8.940936670168128e-08,8.993496377963336e-08
