# Raw node-level degree data
# Node type: a, n=16,764
# N: 28,003, m: 2
# h: 0.7, f_a: 0.6
# Generated: 2026-02-17T23:32:51.574790
node_id,in_degree
0,104
2,75
3,77
6,48
7,56
8,24
10,67
12,29
16,94
17,49
18,54
19,44
20,51
21,43
23,43
25,19
26,64
27,29
28,37
29,50
30,44
33,53
35,36
36,43
37,37
39,58
41,32
44,47
46,44
49,22
50,35
53,19
54,11
55,29
56,27
57,62
60,11
61,30
63,27
64,23
65,21
66,20
68,15
69,29
70,16
74,74
75,43
76,20
77,13
78,21
82,31
83,35
87,25
88,24
92,24
93,25
94,39
95,34
96,41
97,38
98,31
99,25
100,25
101,20
102,22
103,26
105,22
106,36
107,29
108,37
111,28
113,33
116,22
117,19
118,16
122,18
123,24
125,23
127,23
128,27
129,35
130,20
131,17
132,20
133,19
134,30
135,26
136,23
138,20
139,24
143,18
144,5
145,15
146,29
148,20
150,8
151,38
152,34
154,13
155,11
156,23
157,37
158,24
161,26
162,14
163,21
165,16
166,30
167,15
168,26
170,25
171,15
174,25
175,19
176,4
177,44
178,40
184,22
186,38
187,26
190,6
192,15
195,24
196,26
197,24
198,18
200,23
201,17
202,25
206,9
207,21
209,12
211,15
212,17
214,16
215,29
217,26
220,11
221,22
222,44
223,23
224,23
225,30
226,15
230,17
231,31
233,27
236,17
238,19
239,25
240,20
242,20
243,18
244,33
245,15
246,7
247,20
249,22
252,15
253,14
255,30
256,16
260,22
264,12
265,24
266,15
267,18
268,18
270,34
271,15
272,25
277,36
278,14
279,10
281,29
287,20
290,18
292,29
294,20
295,16
296,9
297,14
299,18
300,33
301,12
302,14
304,25
305,22
308,23
309,7
312,31
313,24
314,5
315,18
317,22
323,21
324,22
325,16
330,28
332,12
333,38
334,10
335,6
339,27
340,23
343,9
345,9
346,17
347,15
348,19
350,24
351,13
352,14
354,14
355,12
356,7
357,22
359,18
360,8
362,26
363,20
365,13
366,15
372,21
373,26
374,14
377,12
378,16
379,29
381,10
382,18
384,12
386,11
387,12
389,16
390,6
391,20
392,18
393,17
394,22
395,27
396,12
397,11
399,19
400,9
404,23
406,25
407,17
409,13
410,18
411,16
412,30
413,16
418,18
419,15
420,14
421,22
426,12
429,16
430,11
433,16
434,10
435,15
436,20
437,10
438,20
439,16
441,16
442,21
443,14
444,24
447,20
448,17
449,20
453,7
456,14
458,18
460,14
461,21
464,10
465,11
466,24
469,11
470,8
471,13
472,14
474,16
476,10
479,27
480,24
482,24
484,30
487,16
488,14
491,16
492,22
496,14
499,16
501,18
503,6
505,9
506,13
507,14
509,13
513,17
514,16
515,17
516,17
517,22
518,17
520,12
521,10
522,11
525,9
526,19
527,15
530,22
532,9
535,13
536,26
537,6
538,17
542,10
545,15
547,8
548,23
549,14
550,6
552,10
553,12
554,11
555,10
556,18
557,8
558,7
559,8
560,10
561,9
564,8
566,16
567,6
569,17
570,8
572,13
574,25
575,12
576,19
577,12
578,9
579,13
580,15
586,17
587,38
588,24
590,18
591,7
592,23
593,5
594,26
595,4
596,25
597,13
598,19
600,18
601,5
603,10
606,13
610,11
611,15
612,11
614,10
615,20
616,8
617,15
618,13
619,19
621,7
622,22
625,16
628,23
629,9
633,7
634,17
635,12
637,10
639,11
640,17
645,27
646,16
650,7
652,10
653,16
654,6
655,14
656,10
657,10
658,9
659,2
660,13
661,14
664,13
665,10
667,11
668,18
669,4
673,3
675,11
677,18
678,20
679,8
680,15
681,14
683,20
684,14
688,5
689,13
690,4
691,11
693,12
695,25
696,13
698,13
699,9
701,5
702,19
706,20
708,8
709,17
711,28
713,18
714,5
715,21
716,3
717,7
718,16
719,17
723,21
726,24
728,15
731,16
732,8
733,15
734,18
736,6
741,8
743,19
744,18
745,9
746,11
747,9
748,15
751,10
756,17
757,25
758,9
759,9
760,19
761,10
764,11
765,19
766,18
767,16
769,13
770,16
771,6
772,17
773,13
774,14
775,7
776,21
777,16
778,6
779,20
780,18
782,5
783,24
784,23
786,5
788,2
789,12
790,11
794,7
796,14
798,13
799,8
800,14
801,10
803,4
804,20
805,7
811,8
812,15
814,11
817,12
818,21
822,20
823,8
824,6
825,4
827,6
829,11
830,13
832,8
834,17
835,11
836,7
839,14
841,23
843,8
844,4
845,13
846,15
848,12
849,11
851,15
858,19
859,15
860,15
861,9
863,14
865,10
867,17
870,8
873,3
875,11
876,20
879,4
880,9
881,19
882,17
883,16
885,13
886,20
887,10
890,4
892,5
894,30
896,8
897,10
901,7
902,12
903,12
904,11
906,12
907,18
909,10
911,7
912,3
913,9
914,4
917,11
920,16
921,10
924,14
925,8
927,13
930,10
932,21
933,14
934,13
937,14
938,13
939,7
940,15
941,11
942,17
943,7
947,9
949,10
951,9
952,12
956,13
957,7
958,8
959,11
961,15
962,11
966,13
967,10
968,11
970,7
972,10
973,18
975,15
976,10
979,7
981,9
987,15
989,5
990,11
992,15
993,13
996,8
997,3
998,13
999,9
1001,0
1004,11
1005,15
1007,13
1013,11
1016,3
1017,9
1018,12
1020,20
1021,3
1022,2
1023,11
1024,11
1025,9
1026,4
1028,8
1029,11
1032,11
1033,12
1034,9
1035,18
1036,9
1038,15
1039,11
1040,10
1042,18
1043,16
1044,8
1045,12
1047,15
1048,1
1050,9
1051,8
1052,12
1054,15
1056,17
1057,14
1059,10
1060,10
1062,18
1064,9
1065,19
1066,7
1067,23
1068,16
1069,14
1070,14
1071,6
1076,6
1077,6
1079,8
1081,7
1083,14
1084,20
1087,10
1088,10
1091,14
1092,21
1094,5
1097,6
1098,8
1100,23
1103,19
1104,7
1106,5
1109,18
1113,8
1114,9
1115,14
1116,2
1117,11
1119,9
1120,13
1121,5
1123,12
1124,4
1125,19
1128,7
1129,20
1130,4
1131,10
1132,6
1133,10
1134,4
1135,11
1139,15
1145,5
1146,7
1149,10
1150,8
1155,3
1158,17
1159,9
1162,7
1164,7
1165,13
1166,13
1167,11
1168,11
1169,10
1170,10
1171,6
1172,18
1175,6
1176,6
1178,10
1179,6
1180,6
1181,15
1182,13
1183,9
1185,9
1186,4
1188,13
1189,14
1191,11
1192,9
1193,10
1194,10
1195,7
1198,18
1199,9
1203,15
1205,8
1206,14
1208,3
1210,10
1211,4
1212,7
1213,17
1216,5
1217,23
1224,9
1225,4
1226,5
1227,17
1233,7
1234,9
1236,3
1238,12
1239,11
1240,12
1242,6
1243,8
1245,9
1246,12
1248,9
1250,11
1251,8
1254,12
1255,16
1256,13
1257,12
1259,12
1260,11
1262,16
1264,7
1267,5
1268,7
1269,13
1271,6
1272,17
1274,5
1276,4
1277,11
1280,15
1281,6
1283,6
1284,8
1287,12
1289,11
1290,9
1292,10
1293,14
1294,13
1296,12
1297,4
1299,8
1301,8
1304,10
1305,7
1307,12
1308,13
1309,19
1312,8
1313,8
1314,7
1315,15
1316,5
1317,10
1319,8
1320,15
1321,10
1323,14
1324,5
1328,9
1329,3
1331,16
1332,7
1334,13
1335,9
1337,7
1338,0
1341,7
1344,5
1348,4
1352,12
1353,8
1354,19
1356,5
1357,14
1358,10
1359,8
1360,15
1362,6
1364,22
1366,10
1368,15
1369,4
1371,15
1372,7
1375,14
1376,7
1377,4
1380,11
1385,13
1387,10
1388,9
1389,8
1390,14
1392,8
1395,15
1397,8
1399,6
1400,12
1401,17
1403,19
1404,7
1408,8
1409,16
1410,11
1413,12
1414,11
1415,27
1418,13
1421,9
1422,11
1424,16
1426,5
1428,13
1429,18
1430,7
1432,4
1435,9
1436,3
1438,8
1439,7
1440,11
1441,2
1442,2
1443,9
1444,12
1446,14
1448,12
1450,10
1452,9
1453,13
1454,1
1455,9
1456,6
1457,6
1458,13
1459,3
1464,17
1465,12
1466,9
1468,5
1469,13
1471,11
1473,2
1474,11
1477,8
1479,16
1480,5
1481,5
1482,7
1485,11
1486,6
1488,9
1490,7
1491,8
1492,23
1495,10
1496,9
1498,10
1499,16
1501,7
1504,9
1505,10
1506,13
1508,2
1509,11
1510,4
1511,7
1512,5
1513,7
1516,15
1518,9
1519,5
1520,4
1521,12
1522,9
1524,7
1526,9
1527,10
1530,11
1532,8
1533,9
1534,12
1537,8
1538,16
1542,5
1543,1
1544,9
1545,9
1546,6
1550,12
1551,15
1552,14
1554,3
1555,5
1559,3
1560,3
1561,4
1562,12
1563,5
1565,13
1568,8
1571,9
1572,14
1573,7
1574,11
1576,16
1577,8
1578,9
1579,5
1580,16
1585,7
1586,5
1587,12
1589,6
1590,5
1591,6
1592,12
1593,17
1594,10
1595,16
1599,3
1600,6
1602,7
1604,13
1605,5
1606,19
1608,6
1609,10
1610,13
1612,14
1615,11
1620,12
1624,6
1626,9
1627,6
1628,8
1629,7
1633,7
1634,12
1635,6
1636,4
1638,2
1639,7
1640,9
1641,10
1643,10
1645,8
1647,8
1648,9
1650,12
1651,3
1653,10
1654,10
1656,10
1658,4
1659,10
1660,9
1663,11
1666,11
1668,7
1669,7
1670,6
1671,14
1673,5
1677,9
1679,12
1680,6
1681,18
1682,7
1683,11
1685,8
1686,10
1689,8
1691,5
1692,7
1693,6
1694,10
