# Linear-scale discrete degree distribution
# Node type: b, n=11239
# N: 28003, m: 2
# h: 0.7, f_a: 0.6
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:32:53.173234
k,empirical_pmf,Diamond_pmf,Sterling_pmf
0,0.6857371652282231,0.6904650313664774,35.745843347110984
1,0.18302340065842157,0.18708479954888702,3.9073778229293112
2,0.0720704689029273,0.06580743398469324,0.7872763708156156
3,0.028027404573360618,0.02740398808854403,0.22414787059194294
4,0.013168431355102768,0.012862543496504258,0.07973618576545353
5,0.007296022777827209,0.006604938897972019,0.03313678824888723
6,0.004893673814396299,0.003638384537566917,0.015445815742348872
7,0.001779517750689563,0.002120766126352404,0.007863569729468466
8,0.0013346383130171723,0.0012950488712257882,0.004293319993825824
9,0.0005338553252068689,0.0008222919891402323,0.0024810070007128893
10,0.0009787347628792597,0.000539748211930408,0.0015027625999547876
11,0.0003559035501379126,0.00036457804652681246,0.0009470030226709898
12,0.0001779517750689563,0.0002524775034668251,0.000617293590571596
13,0.0001779517750689563,0.00017872276438163983,0.0004142937012818501
14,8.897588753447816e-05,0.0001289969691445183,0.00028522120030231575
15,0.0001779517750689563,9.473599316806274e-05,0.0002008096872319114
16,,7.066744261709737e-05,0.0001442165078115113
17,8.897588753447816e-05,5.346107901823436e-05,0.00010542607426957942
18,,4.0964376814174186e-05,7.83069419867511e-05
19,,3.1756782569197004e-05,5.900677624413772e-05
20,,2.4882929984028903e-05,4.5048041013426555e-05
21,,1.968914147398709e-05,3.4803404432762364e-05
22,,1.572104764635492e-05,2.7183302649410616e-05
23,,1.265820326492794e-05,2.1445364985127755e-05
24,,1.0271568953245947e-05,1.7075614315310953e-05
25,,8.395397830078637e-06,1.3712921860640113e-05
26,8.897588753447816e-05,6.9083583536755035e-06,1.1100081465827083e-05
