# Raw node-level degree data
# Node type: b, n=12,591
# N: 28,003, m: 2
# h: 0.7, f_a: 0.55
# Generated: 2026-02-17T23:35:32.904952
node_id,in_degree
1,331
4,80
9,76
10,38
12,19
13,30
16,26
22,27
26,38
27,80
28,127
29,18
34,69
35,62
37,24
39,13
40,14
41,95
42,4
43,21
45,14
47,29
48,21
51,64
52,67
53,36
58,35
59,15
62,28
66,59
67,21
71,52
72,60
73,24
79,46
80,37
81,113
84,14
85,33
86,18
89,8
90,19
91,33
94,26
96,12
99,42
100,7
104,24
109,10
110,34
113,21
116,50
119,13
120,11
121,25
122,44
123,48
124,25
125,12
127,13
128,23
129,9
132,15
133,33
134,20
136,11
138,1
140,31
145,42
149,36
150,30
151,13
153,29
155,7
156,9
157,12
158,20
159,17
161,15
164,34
165,11
166,39
167,11
168,3
169,28
176,22
178,54
179,32
180,27
181,26
182,19
184,17
187,9
188,38
190,13
192,31
193,21
195,8
198,16
202,12
203,10
204,13
207,12
209,12
212,5
215,57
217,11
218,5
226,14
227,30
228,5
231,17
233,13
234,3
235,13
236,75
240,17
247,10
254,8
257,8
261,18
262,8
263,17
267,6
268,28
269,13
272,8
273,8
274,36
275,10
279,5
281,5
282,16
283,17
284,9
285,20
287,14
288,28
290,16
291,60
292,31
295,9
297,4
298,28
300,12
301,24
302,9
305,3
306,18
308,19
309,15
310,4
314,11
315,3
317,47
318,23
319,10
320,7
321,11
325,20
326,5
327,4
328,8
330,8
335,5
336,6
337,11
340,9
341,19
343,8
348,7
352,23
354,26
357,5
360,4
363,1
365,2
366,2
367,14
368,13
369,15
370,7
372,43
374,18
375,23
378,27
379,12
382,8
383,33
389,28
390,22
391,8
393,17
394,10
395,27
397,18
405,14
408,7
413,14
416,5
417,24
419,21
421,10
425,30
426,15
428,11
435,9
437,8
439,23
441,48
443,4
444,16
450,29
451,10
452,5
453,16
458,5
460,16
461,39
464,14
466,6
467,15
468,16
471,24
473,11
475,7
478,21
480,1
481,6
482,1
483,26
487,18
488,19
489,12
490,10
491,18
492,8
498,23
501,6
506,7
507,29
511,3
514,0
515,20
517,12
519,10
520,8
521,4
523,32
524,33
525,14
526,8
527,5
528,27
531,17
532,6
533,12
534,2
535,21
537,2
538,6
539,16
543,10
547,9
549,12
550,7
554,17
555,8
557,10
560,7
561,18
565,9
567,15
570,11
577,18
580,7
581,3
583,2
586,17
590,6
591,1
592,16
593,29
594,11
598,5
599,4
603,2
604,10
605,6
607,7
609,16
611,13
612,11
617,9
618,23
624,10
627,26
628,9
629,3
630,3
633,22
636,5
637,12
641,5
644,4
646,12
647,3
649,11
651,14
652,18
653,2
654,19
656,4
661,13
664,3
665,20
667,7
668,10
670,22
671,4
674,11
676,11
678,17
683,9
684,10
686,10
687,8
688,8
692,6
693,8
694,14
696,27
697,0
698,2
700,28
701,16
703,5
705,12
707,15
708,13
710,8
713,14
717,10
720,5
721,4
723,13
724,10
726,1
728,22
729,2
731,4
732,6
733,1
735,4
737,8
738,5
741,7
742,2
744,2
746,23
751,4
752,8
753,27
754,0
761,18
762,10
767,14
776,2
780,7
784,4
786,9
790,6
791,2
792,9
794,1
795,1
796,5
798,7
801,16
805,18
806,1
807,3
808,19
809,12
811,9
812,11
814,2
815,2
818,6
819,29
820,5
825,4
827,2
830,13
832,14
835,1
836,7
837,2
839,6
841,3
843,7
846,10
849,2
851,7
852,18
853,3
854,1
855,7
856,6
860,7
861,7
862,7
863,14
865,2
866,18
867,6
868,0
870,5
871,6
872,5
873,20
875,8
876,15
877,10
883,6
887,8
888,7
890,2
892,10
895,13
898,2
901,9
904,19
906,4
907,2
908,1
911,5
915,13
917,17
918,12
923,16
928,3
930,1
932,20
933,4
936,13
937,9
938,1
941,10
943,4
945,10
946,7
947,13
948,5
952,5
953,5
961,3
962,6
963,5
964,11
965,6
966,4
969,4
970,7
971,16
974,1
977,15
978,1
979,23
981,0
982,6
985,2
988,0
992,6
994,4
995,12
998,2
999,0
1000,6
1001,2
1002,18
1008,8
1009,4
1014,2
1016,14
1019,22
1020,1
1022,4
1024,2
1025,11
1026,7
1028,2
1030,1
1032,3
1036,4
1043,16
1044,7
1046,14
1058,1
1059,11
1060,4
1061,3
1062,9
1065,1
1066,10
1067,1
1073,7
1074,6
1075,15
1078,16
1080,3
1083,11
1085,12
1086,1
1089,23
1092,0
1094,5
1095,9
1097,12
1101,5
1102,19
1103,4
1104,7
1105,2
1107,0
1109,7
1110,0
1111,4
1113,11
1114,17
1117,0
1119,30
1122,17
1123,11
1126,0
1129,4
1130,4
1136,14
1138,6
1139,2
1140,9
1146,14
1147,8
1148,6
1149,5
1150,7
1151,3
1153,0
1160,1
1167,7
1169,10
1172,4
1173,0
1176,4
1178,7
1181,10
1183,10
1185,19
1187,7
1190,4
1191,12
1192,13
1193,8
1195,4
1196,17
1197,0
1202,8
1203,5
1205,6
1206,7
1207,3
1208,4
1210,4
1213,24
1214,16
1215,3
1218,6
1220,1
1221,1
1222,16
1223,4
1224,5
1225,8
1226,10
1229,6
1230,4
1233,6
1235,0
1236,11
1237,1
1238,3
1242,4
1244,3
1247,8
1252,15
1256,18
1258,30
1260,1
1261,14
1262,2
1264,6
1266,3
1267,4
1270,9
1273,10
1274,2
1278,16
1279,3
1280,7
1288,4
1291,0
1294,2
1295,13
1296,2
1297,9
1305,3
1306,2
1310,5
1311,4
1312,1
1315,7
1317,7
1319,9
1320,8
1322,3
1323,9
1327,4
1328,0
1332,14
1335,3
1340,5
1341,1
1342,2
1343,4
1347,1
1348,9
1349,10
1350,12
1353,7
1354,6
1359,6
1361,5
1363,15
1365,20
1368,16
1371,5
1372,9
1376,11
1377,1
1379,8
1380,0
1381,2
1382,5
1384,11
1389,7
1391,7
1392,11
1394,10
1396,8
1398,16
1400,10
1401,3
1403,8
1404,6
1405,0
1407,3
1409,9
1410,3
1411,22
1412,1
1414,2
1415,0
1417,1
1418,1
1421,13
1422,9
1423,13
1425,14
1429,10
1431,5
1432,14
1435,2
1438,14
1441,3
1443,6
1445,5
1447,6
1449,7
1458,22
1459,7
1460,4
1461,2
1465,7
1466,4
1468,2
1470,16
1473,13
1474,1
1476,4
1481,15
1482,11
1485,8
1487,1
1491,4
1492,3
1495,4
1498,10
1500,4
1501,6
1505,4
1510,13
1512,4
1513,5
1515,5
1516,1
1517,6
1521,5
1523,5
1526,2
1527,0
1529,8
1533,3
1534,13
1537,0
1538,2
1539,5
1543,5
1544,2
1545,7
1546,11
1547,4
1548,9
1550,1
1552,10
1555,19
1556,6
1560,5
1562,3
1570,10
1572,17
1573,8
1574,19
1577,7
1578,7
1580,3
1581,11
1582,9
1584,9
1585,1
1587,14
1589,6
1591,1
1594,10
1595,6
1596,1
1597,1
1599,8
1601,7
1602,5
1603,9
1604,3
1606,4
1607,0
1608,12
1612,7
1614,7
1617,4
1618,4
1619,7
1620,6
1621,5
1625,0
1626,1
1628,8
1629,1
1630,11
1633,2
1637,8
1638,11
1640,6
1641,3
1642,8
1644,0
1645,11
1647,5
1648,4
1649,5
1651,25
1654,2
1655,1
1658,7
1659,7
1662,5
1663,12
1665,6
1666,6
1678,8
1685,5
1688,11
1690,3
1691,14
1693,21
1694,10
1695,1
1697,12
1698,10
1700,3
1704,1
1707,0
1711,5
1713,2
1715,18
1716,9
1717,3
1718,15
1720,9
1729,3
1730,9
1732,5
1735,16
1736,7
1737,5
1738,3
1740,0
1742,0
1746,4
1747,8
1749,6
1751,1
1755,8
1756,5
1761,8
1765,2
1768,7
1770,0
1772,4
1773,6
1774,5
1775,5
1777,3
1779,11
1780,3
1781,2
1790,2
1791,5
1792,0
1793,1
1798,2
1800,4
1801,6
1810,16
1817,11
1819,7
1822,8
1823,6
1824,1
1825,10
1826,7
1827,1
1829,4
1836,4
1839,0
1842,6
1843,8
1844,4
1845,3
1846,4
1848,2
1849,2
1850,4
1853,4
1855,9
1860,0
1861,6
1868,1
1869,0
1872,4
1873,5
1874,5
1876,1
1879,1
1882,5
1884,12
1886,6
1888,1
1890,11
1891,2
1893,7
1895,5
1905,4
1906,2
1909,6
1913,2
1914,3
1915,1
1917,8
1919,7
1921,6
1923,10
1926,0
1927,1
1929,6
1933,3
1934,3
1936,2
1939,4
1942,3
1945,13
1946,2
1947,5
1952,1
1954,10
1958,1
1960,0
1962,5
1967,0
1968,7
1970,0
1971,16
1972,0
1975,8
1979,2
1980,6
1982,6
1983,9
1984,8
1986,1
1988,0
1989,0
