# Linear-scale discrete degree distribution
# Node type: a, n=15412
# N: 28003, m: 2
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:35:34.446904
k,empirical_pmf,Diamond_pmf,Sterling_pmf
48,0.0002595380223202699,9.969131255080123e-05,0.00010540207206391648
49,,9.416604112232067e-05,9.945312099201663e-05
50,6.488450558006747e-05,8.904391510062762e-05,9.394601558114537e-05
51,6.488450558006747e-05,8.428870603325961e-05,8.884035272617726e-05
52,6.488450558006747e-05,7.986803147532337e-05,8.410009218524158e-05
53,6.488450558006747e-05,7.575288623041523e-05,7.969301588246547e-05
54,6.488450558006747e-05,7.191723783994514e-05,7.55902625396932e-05
55,6.488450558006747e-05,6.833767657289187e-05,7.176592602356297e-05
56,,6.499311178512298e-05,6.819670775145314e-05
57,0.00012976901116013495,6.186450784418316e-05,6.486161509998288e-05
58,,5.8934653907691675e-05,6.174169907285817e-05
59,6.488450558006747e-05,5.6187962745873924e-05,5.88198255661963e-05
60,0.00012976901116013495,5.361029454658339e-05,5.608047546297633e-05
61,6.488450558006747e-05,5.118880226309951e-05,5.350956952900322e-05
62,,4.891179558358652e-05,5.109431469880939e-05
63,6.488450558006747e-05,4.676862103497518e-05,4.8823068853816796e-05
64,0.00012976901116013495,4.474955609799285e-05,4.668522162505136e-05
65,,4.284571551627351e-05,4.467108911348064e-05
66,,4.104896824079077e-05,4.2771820724611246e-05
67,,3.935186366924756e-05,4.0979316570095227e-05
68,0.00012976901116013495,3.7747566025326615e-05,3.9286154105737716e-05
69,,3.6229795880151864e-05,3.768552285901697e-05
70,6.488450558006747e-05,3.479277795236592e-05,3.6171166255409636e-05
71,6.488450558006747e-05,3.3431194437880326e-05,3.473732968590302e-05
72,,3.2140143218327945e-05,3.3378714071748005e-05
73,,3.091510038137538e-05,3.2090434279814346e-05
74,,2.975188655835043e-05,3.0867981825389824e-05
75,,2.8646636646915735e-05,2.9707191371035306e-05
76,,2.7595772540245787e-05,2.8604210591938164e-05
77,6.488450558006747e-05,2.6595978530694274e-05,2.7555473031580614e-05
78,,2.56441790961721e-05,2.6557673617704284e-05
79,,2.4737518812459316e-05,2.560774654855755e-05
80,,2.3873344165051496e-05,2.470284529414399e-05
81,,2.304918706064645e-05,2.384032448739837e-05
82,,2.22627498615227e-05,2.3017723506536535e-05
83,,2.1511891786188448e-05,2.2232751572797216e-05
84,6.488450558006747e-05,2.0794616537498817e-05,2.148327420787667e-05
85,,2.0109061034820823e-05,2.0767300912943183e-05
86,6.488450558006747e-05,1.9453485140591042e-05,2.0082973946542907e-05
87,,1.8826262283476377e-05,1.9428558092257877e-05
88,6.488450558006747e-05,1.822587089102607e-05,1.880243131889767e-05
89,,1.765088655393003e-05,1.8203076246509067e-05
