# Linear-scale discrete degree distribution
# Node type: b, n=12591
# N: 28003, m: 2
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:35:34.456449
k,empirical_pmf,Diamond_pmf,Sterling_pmf
144,,3.0212637325998483e-06,3.088392536065435e-06
145,,2.9586797747148287e-06,3.023968820871862e-06
146,,2.8978003240396224e-06,2.9613119437997576e-06
147,,2.8385679893223236e-06,2.900362003663717e-06
148,,2.7809276761388693e-06,2.8410615129959383e-06
149,,2.7248264805727896e-06,2.783355285560189e-06
150,,2.6702135884836906e-06,2.727190329808205e-06
151,,2.617040180021012e-06,2.6725157479280795e-06
152,,2.565259339086088e-06,2.6192826401569922e-06
153,,2.514825967453855e-06,2.567444014051804e-06
154,,2.465696703289318e-06,2.51695469843072e-06
155,,2.417829843802469e-06,2.467771261717521e-06
156,,2.3711852718101407e-06,2.419851934436892e-06
157,,2.3257243859860178e-06,2.373156535625215e-06
158,,2.2814100345892047e-06,2.3276464029359536e-06
159,,2.238206452475994e-06,2.2832843262324948e-06
160,,2.19607920122088e-06,2.240034484474134e-06
161,,2.1549951121657484e-06,2.197862385712822e-06
162,,2.1149222322417644e-06,2.1567348100294487e-06
163,,2.0758297724181925e-06,2.1166197552488324e-06
164,,2.037688058623649e-06,2.0774863852822806e-06
165,,2.0004684850211636e-06,2.0393049809556835e-06
166,,1.964143469499733e-06,2.0020468931895514e-06
167,,1.9286864112725657e-06,1.965684498405336e-06
168,,1.8940716504645953e-06,1.9301911560397977e-06
169,,1.8602744295916969e-06,1.8955411680560843e-06
170,,1.8272708568270777e-06,1.861709740346707e-06
171,,1.795037870962587e-06,1.8286729459296449e-06
172,,1.7635532079822231e-06,1.7964076898445144e-06
173,,1.7327953691594446e-06,1.764891675661071e-06
174,,1.7027435906054767e-06,1.7341033735173e-06
175,,1.6733778141889806e-06,1.704021989609048e-06
176,,1.6446786597648988e-06,1.674627437057535e-06
177,,1.6166273986429958e-06,1.6459003080852243e-06
178,,1.5892059282311056e-06,1.6178218474343838e-06
179,,1.562396747803976e-06,1.5903739269663288e-06
180,,1.5361829353309847e-06,1.5635390213827343e-06
181,,1.5105481253193869e-06,1.5373001850136324e-06
182,,1.4854764876209289e-06,1.5116410296197178e-06
183,,1.4609527071510083e-06,1.4865457031594293e-06
184,,1.4369619644840006e-06,1.4619988694739445e-06
185,,1.4134899172744531e-06,1.4379856888457349e-06
186,,1.3905226824729203e-06,1.414491799388703e-06
187,,1.3680468192891273e-06,1.391503299230141e-06
188,,1.3460493128785261e-06,1.3690067294468547e-06
189,,1.3245175587059564e-06,1.3469890577197753e-06
190,,1.3034393475649204e-06,1.3254376626732411e-06
191,,1.2828028512167304e-06,1.3043403188668907e-06
192,,1.2625966086207445e-06,1.2836851824097686e-06
193,,1.2428095127316168e-06,1.2634607771678084e-06
194,,1.2234307978328272e-06,1.2436559815373265e-06
195,,1.2044500273881856e-06,1.2242600157585675e-06
196,,1.185857082381075e-06,1.2052624297446414e-06
197,,1.1676421501243356e-06,1.186653091402451e-06
198,,1.1497957135173906e-06,1.1684221754233695e-06
199,,1.1323085407318701e-06,1.1505601525225475e-06
200,,1.1151716753041492e-06,1.1330577791067707e-06
201,,1.0983764266218086e-06,1.1159060873517886e-06
202,,1.0819143607788832e-06,1.0990963756709677e-06
203,,1.0657772917920346e-06,1.0826201995580136e-06
204,,1.0499572731566846e-06,1.066469362787344e-06
205,,1.0344465897293976e-06,1.0506359089564984e-06
206,,1.0192377499238412e-06,1.0351121133557113e-06
207,,1.004323478202904e-06,1.0198904751505006e-06
208,,9.896967078621193e-07,1.0049637098637948e-06
209,,9.75350574081712e-07,9.903247421447624e-07
210,,9.612784072439482e-07,9.75966698812116e-07
211,,9.474737265013995e-07,9.618829021602413e-07
212,,9.339302335854929e-07,9.480668635170446e-07
213,,9.206418068461464e-07,9.345122770429323e-07
214,,9.076024955112858e-07,9.212130137608282e-07
215,,8.948065141601332e-07,9.081631158076032e-07
216,,8.822482373988153e-07,8.95356790897726e-07
217,,8.699221947281279e-07,8.827884069903811e-07
218,,8.578230656035296e-07,8.704524871516828e-07
