# Raw node-level degree data
# Node type: a, n=15,412
# N: 28,003, m: 2
# h: 0.7, f_a: 0.55
# Generated: 2026-02-17T23:35:32.838157
node_id,in_degree
0,314
2,661
3,185
5,153
6,120
7,170
8,229
11,77
14,64
15,71
17,167
18,120
19,88
20,187
21,44
23,10
24,70
25,19
30,90
31,187
32,114
33,60
36,35
38,31
44,133
46,57
49,32
50,44
54,52
55,13
56,86
57,14
60,10
61,30
63,64
64,15
65,11
68,18
69,13
70,46
74,9
75,26
76,68
77,32
78,12
82,17
83,20
87,24
88,39
92,40
93,34
95,23
97,7
98,28
101,53
102,16
103,37
105,38
106,50
107,13
108,14
111,30
112,45
114,55
115,26
117,3
118,32
126,19
130,7
131,21
135,12
137,35
139,17
141,17
142,94
143,13
144,2
146,20
147,48
148,4
152,17
154,61
160,13
162,60
163,9
170,26
171,28
172,18
173,27
174,48
175,33
177,7
183,59
185,22
186,21
189,28
191,48
194,4
196,8
197,24
199,13
200,11
201,11
205,47
206,24
208,9
210,19
211,32
213,6
214,57
216,9
219,4
220,25
221,6
222,45
223,14
224,15
225,29
229,7
230,4
232,68
237,5
238,11
239,19
241,44
242,31
243,12
244,26
245,15
246,24
248,3
249,7
250,7
251,13
252,32
253,21
255,63
256,28
258,44
259,25
260,12
264,10
265,5
266,16
270,13
271,26
276,46
277,7
278,17
280,25
286,0
289,37
293,10
294,21
296,11
299,44
303,8
304,20
307,9
311,19
312,7
313,12
316,12
322,4
323,9
324,18
329,5
331,12
332,12
333,24
334,21
338,3
339,13
342,16
344,17
345,9
346,10
347,19
349,14
350,14
351,13
353,28
355,6
356,11
358,51
359,18
361,38
362,13
364,12
371,48
373,27
376,20
377,21
380,19
381,38
384,54
385,36
386,5
387,16
388,2
392,21
396,5
398,84
399,15
400,23
401,1
402,6
403,4
404,5
406,28
407,5
409,15
410,5
411,25
412,14
414,44
415,5
418,5
420,22
422,43
423,36
424,15
427,9
429,12
430,11
431,28
432,6
433,13
434,14
436,9
438,29
440,35
442,10
445,17
446,32
447,9
448,10
449,24
454,6
455,6
456,13
457,1
459,10
462,9
463,18
465,9
469,12
470,31
472,15
474,7
476,22
477,4
479,24
484,19
485,26
486,7
493,4
494,4
495,1
496,9
497,9
499,36
500,8
502,10
503,21
504,7
505,12
508,5
509,0
510,20
512,14
513,3
516,0
518,7
522,3
529,6
530,18
536,8
540,12
541,11
542,10
544,13
545,10
546,16
548,0
551,21
552,21
553,38
556,29
558,20
559,6
562,31
563,3
564,14
566,12
568,8
569,40
571,24
572,7
573,11
574,15
575,10
576,7
578,14
579,11
582,18
584,18
585,11
587,5
588,8
589,2
595,40
596,6
597,7
600,6
601,7
602,7
606,5
608,30
610,14
613,20
614,10
615,4
616,2
619,10
620,23
621,2
622,8
623,13
625,14
626,10
631,7
632,5
634,1
635,14
638,4
639,3
640,5
642,25
643,10
645,1
648,19
650,8
655,8
657,4
658,19
659,14
660,7
662,6
663,21
666,11
669,38
672,10
673,15
675,6
677,13
679,21
680,23
681,26
682,15
685,9
689,4
690,13
691,11
695,21
699,6
702,2
704,14
706,1
709,2
711,1
712,17
714,12
715,4
716,13
718,9
719,10
722,10
725,3
727,3
730,19
734,7
736,16
739,7
740,10
743,11
745,1
747,19
748,6
749,17
750,16
755,19
756,32
757,20
758,9
759,39
760,44
763,14
764,22
765,11
766,2
768,24
769,3
770,4
771,2
772,11
773,14
774,0
775,9
777,12
778,0
779,13
781,13
782,6
783,9
785,2
787,23
788,31
789,8
793,16
