# Asymptotic in-edge density evolution
# N: 28005, m: 2
# h: 0.2, f_a: 0.5
# g_a: 1.660826, g_b: 0.339174
# Generated: 2026-02-17T19:07:38.139205
t,mean_deg_a,mean_deg_b,asymptote_a,asymptote_b
5,0.4,2.0,1.660826313234864,0.33917368676513604
105,1.5238095238095237,0.49523809523809526,1.660826313234864,0.33917368676513604
205,1.5560975609756098,0.45365853658536587,1.660826313234864,0.33917368676513604
305,1.5377049180327869,0.46885245901639344,1.660826313234864,0.33917368676513604
405,1.5827160493827162,0.4222222222222222,1.660826313234864,0.33917368676513604
505,1.5920792079207922,0.41188118811881186,1.660826313234864,0.33917368676513604
605,1.6082644628099174,0.3950413223140496,1.660826313234864,0.33917368676513604
705,1.6056737588652483,0.3971631205673759,1.660826313234864,0.33917368676513604
805,1.603726708074534,0.3987577639751553,1.660826313234864,0.33917368676513604
905,1.605524861878453,0.3966850828729282,1.660826313234864,0.33917368676513604
1005,1.5980099502487561,0.4039800995024876,1.660826313234864,0.33917368676513604
1105,1.6126696832579186,0.3891402714932127,1.660826313234864,0.33917368676513604
1205,1.6174273858921162,0.38423236514522824,1.660826313234864,0.33917368676513604
1305,1.6176245210727969,0.3839080459770115,1.660826313234864,0.33917368676513604
1405,1.6270462633451956,0.37437722419928826,1.660826313234864,0.33917368676513604
1505,1.6299003322259136,0.37142857142857144,1.660826313234864,0.33917368676513604
1605,1.6317757009345795,0.3694704049844237,1.660826313234864,0.33917368676513604
1705,1.6346041055718474,0.36656891495601174,1.660826313234864,0.33917368676513604
1805,1.6310249307479225,0.3700831024930748,1.660826313234864,0.33917368676513604
1905,1.6335958005249345,0.3674540682414698,1.660826313234864,0.33917368676513604
2005,1.6344139650872818,0.36658354114713215,1.660826313234864,0.33917368676513604
2105,1.633729216152019,0.3672209026128266,1.660826313234864,0.33917368676513604
2205,1.6340136054421768,0.36689342403628117,1.660826313234864,0.33917368676513604
2305,1.6364425162689804,0.3644251626898048,1.660826313234864,0.33917368676513604
2405,1.641164241164241,0.3596673596673597,1.660826313234864,0.33917368676513604
2505,1.6415169660678643,0.3592814371257485,1.660826313234864,0.33917368676513604
2605,1.6391554702495201,0.3616122840690979,1.660826313234864,0.33917368676513604
2705,1.6421441774491683,0.3585951940850277,1.660826313234864,0.33917368676513604
2805,1.641711229946524,0.3590017825311943,1.660826313234864,0.33917368676513604
2905,1.6437177280550774,0.35697074010327023,1.660826313234864,0.33917368676513604
3005,1.6429284525790349,0.3577371048252912,1.660826313234864,0.33917368676513604
3105,1.644122383252818,0.3565217391304348,1.660826313234864,0.33917368676513604
3205,1.64399375975039,0.3566302652106084,1.660826313234864,0.33917368676513604
3305,1.6453857791225417,0.35521936459909226,1.660826313234864,0.33917368676513604
3405,1.644640234948605,0.35594713656387666,1.660826313234864,0.33917368676513604
3505,1.64679029957204,0.3537803138373752,1.660826313234864,0.33917368676513604
3605,1.646879334257975,0.3536754507628294,1.660826313234864,0.33917368676513604
3705,1.6445344129554655,0.3560053981106613,1.660826313234864,0.33917368676513604
3805,1.6444152431011827,0.35611038107752957,1.660826313234864,0.33917368676513604
3905,1.6425096030729833,0.35800256081946225,1.660826313234864,0.33917368676513604
4005,1.6416978776529338,0.3588014981273408,1.660826313234864,0.33917368676513604
4105,1.6411693057247259,0.35931790499390986,1.660826313234864,0.33917368676513604
4205,1.641141498216409,0.3593341260404281,1.660826313234864,0.33917368676513604
4305,1.6418118466898954,0.3586527293844367,1.660826313234864,0.33917368676513604
4405,1.6433598183881952,0.357094211123723,1.660826313234864,0.33917368676513604
4505,1.6435072142064373,0.3569367369589345,1.660826313234864,0.33917368676513604
4605,1.6447339847991314,0.355700325732899,1.660826313234864,0.33917368676513604
4705,1.645058448459086,0.35536663124335816,1.660826313234864,0.33917368676513604
4805,1.64474505723205,0.35567117585848074,1.660826313234864,0.33917368676513604
4905,1.6464831804281346,0.35392456676860345,1.660826313234864,0.33917368676513604
5005,1.6443556443556444,0.35604395604395606,1.660826313234864,0.33917368676513604
5105,1.6438785504407443,0.356513222331048,1.660826313234864,0.33917368676513604
5205,1.6432276657060518,0.35715658021133523,1.660826313234864,0.33917368676513604
