# Raw node-level degree data
# Node type: a, n=13,903
# N: 28,005, m: 2
# h: 0.7, f_a: 0.5
# Generated: 2026-03-18T20:22:08.846572
node_id,in_degree
0,193
2,151
4,191
5,177
6,53
8,263
9,37
10,66
12,40
15,41
17,44
18,56
22,44
24,45
25,22
27,39
28,72
33,55
34,11
37,42
41,131
42,26
43,75
44,20
45,21
46,25
51,43
52,21
53,10
55,48
57,6
58,34
59,40
60,61
65,20
66,91
67,84
72,27
74,13
75,95
79,37
81,27
85,61
88,45
90,19
92,47
93,70
94,42
95,35
96,26
98,70
100,14
101,17
102,24
103,19
104,91
105,13
106,56
111,16
112,17
113,60
116,34
118,32
119,44
120,71
121,60
122,18
124,8
128,3
132,10
134,13
135,27
136,21
137,73
138,12
141,49
143,40
144,30
148,6
149,29
152,2
155,10
156,12
159,50
160,42
164,20
167,29
172,27
174,12
175,5
176,87
178,27
180,7
184,10
187,27
190,29
194,11
196,51
197,3
198,18
200,38
202,37
204,15
205,26
207,5
209,11
210,53
211,10
212,1
213,11
214,26
216,9
217,62
218,12
220,18
222,10
223,58
224,5
225,23
229,4
232,35
234,8
236,10
237,8
241,9
242,2
246,11
247,55
248,10
249,10
250,7
251,21
252,5
253,35
254,19
255,57
257,5
258,40
261,27
262,36
266,19
269,16
270,2
272,14
273,27
274,30
279,6
280,10
281,13
283,22
286,4
290,8
291,22
292,20
295,23
297,21
303,35
305,26
306,10
307,7
309,29
311,30
312,32
313,6
314,5
318,4
324,12
326,34
327,16
330,23
331,6
335,10
338,12
339,1
340,19
342,20
344,8
345,9
346,19
348,32
349,8
351,12
352,14
353,4
354,8
357,24
360,12
362,6
364,19
365,25
371,13
372,8
373,15
374,7
375,19
376,10
379,9
381,8
382,20
383,3
385,14
386,10
387,19
389,4
390,9
394,22
395,18
396,20
404,13
405,11
406,9
407,10
413,23
414,13
422,10
424,5
425,16
427,2
428,8
429,6
430,12
431,9
437,9
440,26
442,9
443,2
444,9
451,15
453,9
455,3
456,6
457,15
458,4
460,63
461,7
466,10
467,10
473,17
476,2
477,16
479,7
480,7
484,18
485,4
488,6
489,37
492,10
495,13
500,5
501,16
503,38
504,27
506,29
507,7
508,11
509,12
513,18
516,18
517,1
519,3
523,3
532,9
537,6
539,11
541,1
543,11
548,5
549,11
550,15
551,41
553,16
554,10
557,18
559,7
563,8
564,7
565,10
566,4
568,0
570,10
571,11
572,4
575,5
578,16
579,14
581,3
582,7
586,20
589,16
591,7
592,9
593,3
599,16
600,15
601,13
603,10
608,3
609,15
612,8
613,12
616,10
617,16
618,13
619,8
621,8
623,5
625,3
626,15
627,10
631,22
632,18
635,4
636,19
637,18
639,11
642,9
643,2
645,4
646,2
647,6
648,5
649,11
652,6
653,6
654,6
658,0
660,8
662,10
664,6
667,16
670,9
671,19
672,2
673,18
675,19
680,3
681,21
683,2
684,9
686,10
687,11
688,4
689,36
692,10
693,11
695,7
698,4
700,25
705,3
706,3
708,5
709,11
710,3
711,19
712,9
713,1
714,9
718,5
719,13
722,1
725,6
727,3
730,8
