# Linear-scale discrete degree distribution
# Node type: b, n=14102
# N: 28005, m: 2
# h: 0.7, f_a: 0.5
# Theories: Diamond, Sterling
# Generated: 2026-03-18T20:22:10.808422
k,empirical_pmf,Diamond_pmf,Sterling_pmf
0,0.49865267337966246,0.5,1.5
1,0.20408452701744434,0.2,0.4444444444444444
2,0.09934761026804709,0.09999999999999999,0.1875
3,0.0571550134732662,0.05714285714285716,0.096
4,0.03467593249184513,0.03571428571428572,0.05555555555555555
5,0.02176996170755921,0.023809523809523808,0.03498542274052478
6,0.017018862572684725,0.016666666666666666,0.0234375
7,0.01304779463905829,0.012121212121212126,0.016460905349794237
8,0.01014040561622465,0.009090909090909089,0.012
9,0.006665721174301517,0.006993006993006996,0.009015777610818933
10,0.0046801872074883,0.005494505494505501,0.006944444444444444
11,0.004396539497943554,0.004395604395604393,0.005461993627674101
12,0.003616508296695504,0.00357142857142857,0.004373177842565598
13,0.0024819174585165226,0.0029411764705882344,0.0035555555555555557
14,0.002198269748971777,0.0024509803921568636,0.0029296875
15,0.002198269748971777,0.002063983488132093,0.0024424994911459393
16,0.0012055027655651681,0.0017543859649122818,0.0020576131687242796
17,0.0019146220394270317,0.0015037593984962392,0.001749526169995626
18,0.0009218550560204226,0.0012987012987012983,0.0015
19,0.0012055027655651681,0.001129305477131565,0.0012957563977972141
20,0.001418238547723727,0.0009881422924901192,0.0011269722013523666
21,0.0006382073464756773,0.0008695652173913042,0.0009862743486479823
22,0.0012055027655651681,0.0007692307692307693,0.0008680555555555555
23,0.00078003120124805,0.0006837606837606835,0.000768
24,0.0005672954190894909,0.0006105006105006103,0.0006827492034592626
25,0.0006382073464756773,0.0005473453749315822,0.0006096631611034902
26,0.00021273578215855906,0.0004926108374384237,0.0005466472303206997
27,0.00028364770954474543,0.00044493882091212476,0.0004920250932797573
28,0.00014182385477237272,0.00040322580645161307,0.00044444444444444447
29,0.00021273578215855906,0.0003665689149560116,0.0004028062166426102
30,0.0005672954190894909,0.0003342245989304835,0.0003662109375
31,0.0003545596369309318,0.0003055767761650111,0.0003339176892895901
32,0.00028364770954474543,0.000280112044817926,0.0003053124363932424
33,0.00014182385477237272,0.00025740025740025765,0.00027988338192419824
34,0.0003545596369309318,0.00023707918444760602,0.00025720164609053495
35,0.0004254715643171181,0.0002188423241054829,0.0002369060075415079
36,0.00028364770954474543,0.0002024291497975677,0.00021869077124945325
37,0.00014182385477237272,0.00018761726078799187,0.000202296060284226
38,0.00021273578215855906,0.00017421602787456405,0.0001875
39,7.091192738618636e-05,0.0001620614212786654,0.00017411238954745286
40,,0.00015101177891875731,0.00016196954972465177
41,,0.00014094432699083786,0.00015093010678305055
42,0.00014182385477237272,0.00013175230566535095,0.00014087152516904582
43,0.00028364770954474543,0.0001233425840271337,0.00013168724279835392
44,0.00014182385477237272,0.00011563367252544054,0.0001232842935809978
45,0.0003545596369309318,0.00010855405992183883,0.00011558132591044372
46,0.00014182385477237272,0.00010204081632653253,0.00010850694444444444
47,0.00021273578215855906,9.603841536614854e-05,0.00010199831702776904
48,7.091192738618636e-05,9.049773755656359e-05,9.6e-05
49,0.00014182385477237272,8.537522410996214e-05,9.046294411651626e-05
50,0.00028364770954474543,8.063215610385358e-05,8.534365043240783e-05
51,7.091192738618636e-05,7.623403849818981e-05,8.060345117110098e-05
52,7.091192738618636e-05,7.215007215007315e-05,7.620789513793628e-05
53,,6.83526999316465e-05,7.212622088655146e-05
54,,6.481721545242217e-05,6.833090379008747e-05
55,,6.152142483619968e-05,6.479726555539356e-05
56,0.00014182385477237272,5.84453535943893e-05,6.150313665996966e-05
57,7.091192738618636e-05,5.557099194220738e-05,5.842856377721189e-05
58,7.091192738618636e-05,5.288207297725962e-05,5.555555555555556e-05
59,,5.0363879025962424e-05,5.286786118661915e-05
60,,4.800307219661969e-05,5.035077708032627e-05
61,,4.578754578754585e-05,4.7990977696193116e-05
62,,4.370629370629436e-05,4.57763671875e-05
63,,4.1749295480638346e-05,4.369594902139281e-05
64,0.00014182385477237272,3.9907414797669834e-05,4.1739711161198765e-05
65,,3.8172309806465726e-05,3.989852475204729e-05
66,,3.653635367190463e-05,3.81640545491553e-05
67,,3.4992564080133094e-05,3.6528679579554895e-05
68,7.091192738618636e-05,3.353454057679357e-05,3.498542274052478e-05
69,,3.215640877226745e-05,3.352788821802068e-05
70,7.091192738618636e-05,3.085277057879741e-05,3.215020576131687e-05
71,7.091192738618636e-05,2.9618659755646498e-05,3.084698098026564e-05
72,,2.844950213371333e-05,2.9613250942688486e-05
73,0.00014182385477237272,2.734107997265901e-05,2.8444444444444444e-05
74,,2.6289499973710882e-05,2.7336346406181657e-05
75,7.091192738618636e-05,2.5291164531671072e-05,2.6285065920754908e-05
76,,2.4342745861733597e-05,2.528700753552825e-05
77,,2.3441162681668963e-05,2.4338845405738693e-05
78,,2.2583559168924932e-05,2.34375e-05
79,,2.176728594595219e-05,2.258011707790705e-05
80,,2.098988287645389e-05,2.1764048693431608e-05
81,,2.0249063480813927e-05,2.0986836007114537e-05
82,,1.954270080124945e-05,2.024619371558147e-05
83,,1.8868814566724374e-05,1.9539995929167515e-05
84,7.091192738618636e-05,1.822555952467779e-05,1.886626334788132e-05
85,,1.7611214821599167e-05,1.822315160295397e-05
86,,1.7024174327544924e-05,1.7608940646130728e-05
87,,1.6462937811251486e-05,1.7022025081953957e-05
88,,1.592610288262411e-05,1.646090534979424e-05
89,,1.5412357628346893e-05,1.5924179672519245e-05
90,,1.4920473874250488e-05,1.5410536697624724e-05
91,7.091192738618636e-05,1.444930101506398e-05,1.4918748764541118e-05
92,7.091192738618636e-05,1.399776035834264e-05,1.4447665738805465e-05
93,7.091192738618636e-05,1.356483993488914e-05,1.3996209359965009e-05
94,,1.3149589732799628e-05,1.3563368055555555e-05
95,,1.2751117316654808e-05,1.314819217835961e-05
96,,1.2368583797155487e-05,1.274978962847113e-05
97,,1.2001200120012439e-05,1.2367321825540374e-05
98,,1.1648223645893994e-05,1.2e-05
99,,1.1308954996012868e-05,1.1647081775131733e-05
100,,1.0982735140359055e-05,1.1307868014564533e-05
101,7.091192738618636e-05,1.0668942707777783e-05,1.0981699912237914e-05
102,,1.036699149906727e-05,1.0667956304050979e-05
103,,1.007632818600932e-05,1.0366051182377713e-05
104,7.091192738618636e-05,9.796430180841614e-06,1.0075431396387623e-05
105,,9.526803662103117e-06,9.795574522690224e-06
106,,9.266981744045687e-06,9.525986892242035e-06
107,,9.016522777990619e-06,9.26620176073277e-06
108,,8.775008775009265e-06,9.015777610818933e-06
109,,8.542043940274227e-06,8.774296575611404e-06
110,7.091192738618636e-05,8.317253310267154e-06,8.541362973760933e-06
111,,8.100281484781575e-06,8.316601947332345e-06
112,,7.890791446382258e-06,8.099658194424195e-06
113,,7.68846346057725e-06,7.890194789183858e-06
114,,7.492994050562759e-06,7.687892082496208e-06
115,,7.304095040884275e-06,7.492446677193554e-06
116,,7.121492664862683e-06,7.303570472151486e-06
117,,6.944926731022601e-06,7.12098977010478e-06
118,,6.7741498441949345e-06,6.944444444444445e-06
119,,6.6089266772627535e-06,6.773687160645329e-06
120,,6.449033289909926e-06,6.6084826483273936e-06
121,,6.294256490951707e-06,6.448607020276033e-06
122,,6.144393241167446e-06,6.293847135040784e-06
123,,5.999250093738311e-06,6.144000000000001e-06
124,,5.858642669666272e-06,5.9988722120241394e-06
125,,5.722395165720576e-06,5.858279433094299e-06
126,,5.59033989266556e-06,5.7220458984375e-06
127,,5.462316841688502e-06,5.590003954927798e-06
128,,5.338173277104649e-06,5.461993627674101e-06
129,,5.217763353560735e-06,5.337862212873055e-06
130,,5.100947756093169e-06,5.217463895149846e-06
131,7.091192738618636e-05,4.987593361513262e-06,5.10065938774235e-06
132,,4.8775729197152205e-06,4.9873155940059116e-06
133,,4.770764753589915e-06,4.877305288827923e-06
134,,4.667052476338167e-06,4.770506818644413e-06
135,,4.566324725050056e-06,4.666803818845565e-06
136,,4.468474909513363e-06,4.566084947444362e-06
137,,4.373400975268263e-06,4.468243633962971e-06
138,,4.281005180016195e-06,4.3731778425655976e-06
139,,4.191193882533486e-06,4.280789848534953e-06
140,7.091192738618636e-05,4.103877343314232e-06,4.190986027252585e-06
141,,4.018969536210955e-06,4.1036766549016534e-06
142,7.091192738618636e-05,3.936387970398177e-06,4.0187757201646085e-06
143,,3.85605352202301e-06,3.936200746238057e-06
144,,3.777890274954755e-06,3.855872622533205e-06
145,,3.7018253700900483e-06,3.777715445472927e-06
146,,3.62778886268788e-06,3.7016563678360608e-06
147,,3.5557135872705008e-06,3.627625456136113e-06
148,,3.4855350296270503e-06,3.5555555555555555e-06
149,,3.41719120551671e-06,3.485382161988364e-06
150,,3.3506225456690727e-06,3.417043300772707e-06
151,,3.2857717867207436e-06,3.3504794117228248e-06
152,,3.2225838677451924e-06,3.2856332400943635e-06
153,,3.1610058320559307e-06,3.2224497331408816e-06
154,,3.100986733978873e-06,3.160875941941031e-06
155,,3.042477550318562e-06,3.100860928196206e-06
156,,2.985431096250126e-06,3.0423556757173367e-06
