# Log-binned degree distribution
# Node type: a, n=5
# N: 8, m: 2
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-03-12T18:32:56.818690
k_bin_center,empirical_prob,Diamond_prob,Sterling_prob
0.0,0.4,0.5,1.4549195185285853
1.0,0.2,0.19841269841269846,0.42785456955132556
2.0,0.2,0.09920634920634921,0.1810365118215121
3.4641016151377544,0.2,0.04536146670707531,0.0716403176573134
