# Beta MLE analysis
# Sweep: m_edges, value: 17
# Node type: b, a: 0
# Generated: 2026-02-15T23:13:55.932160
b,p0_mle_mean,p0_mle_std,p0_theory,p0_pct_diff,p0_pct_diff_lower,p0_pct_diff_upper,alpha_mle_mean,alpha_mle_std,alpha_theory,alpha_pct_diff,alpha_pct_diff_lower,alpha_pct_diff_upper,gamma_mle_mean,gamma_mle_std,gamma_theory,gamma_pct_diff,gamma_pct_diff_lower,gamma_pct_diff_upper
210,0.1134510972422794,0.00014727658157967724,0.11346119922420755,-0.008903468319761123,-0.1387069452675484,0.12090000862802615,15.171800701816476,0.47690136639677555,15.625,-2.9004755083745524,-5.952644253313916,0.15169323656481115,2.932883023076458,0.056199746038693384,2.9997221061580994,-2.2281758348357723,-4.101674247349434,-0.3546774223221101
226,0.1134479013759696,0.00017809090055423337,0.11346119922420755,-0.011720172472062489,-0.1686821134456572,0.1452417685015322,15.18701171522813,0.49449967624477853,15.625,-2.803125022539973,-5.967922950506555,0.36167290542660924,2.93458150049909,0.05815364179982995,2.9997221061580994,-2.1715546758575766,-4.110188980696912,-0.2329203710182408
242,0.11347217859880099,6.366270705139842e-05,0.11346119922420755,0.009676765862255571,-0.04643290641927593,0.06578643814378707,15.19831076054465,0.47230803368235447,15.625,-2.730811132514236,-5.7535825480813045,0.2919602830528327,2.935993736886046,0.05711004257633169,2.9997221061580994,-2.1244757686462448,-4.028320210072704,-0.2206313272197855
258,0.11346059287097303,8.595642325251305e-05,0.11346119922420755,-0.000534414618099517,-0.07629284467193398,0.07522401543573495,15.222703000274985,0.46914805062685405,15.625,-2.574700798240099,-5.577248322251965,0.42784672577176686,2.9387180167989224,0.057628208707808166,2.9997221061580994,-2.033658025653187,-3.9547762715568258,-0.11253977974954843
275,0.11345622793598852,9.806626825389256e-05,0.11346119922420755,-0.004381487462700562,-0.09081303315798843,0.0820500582325873,15.295394500706802,0.45029265570218513,15.625,-2.109475195476466,-4.9913481919704505,0.7723978010175188,2.9466323919240294,0.05494396715307818,2.9997221061580994,-1.7698210819289797,-3.601456320416047,0.06181415655808742
291,0.1134548536788393,0.00013054196516281162,0.11346119922420755,-0.005592700774928459,-0.1206469801721092,0.10946157862225228,15.348046775342757,0.44825508921372204,15.625,-1.772500637806354,-4.641333208774175,1.0963319331614674,2.952594763294623,0.054253215133628956,2.9997221061580994,-1.5710569578004965,-3.379664995933531,0.23755108033253847
307,0.1134728730468133,0.00018325387807658941,0.11346119922420755,0.0102888235675024,-0.15122355187854455,0.17180119901354937,15.404143993778366,0.4636589892849116,15.625,-1.4134784398184592,-4.380895971241894,1.5539390916049751,2.9587677329553674,0.0579344498860435,2.9997221061580994,-1.3652722403404356,-3.296599471189935,0.5660549905090639
323,0.11344749507875534,0.00020199866658685104,0.11346119922420755,-0.012078266002749293,-0.1901115213957996,0.16595498939030098,15.461425781929925,0.4415492027623027,15.625,-1.046874995648477,-3.872789893327214,1.77903990203026,2.9650310666379998,0.056415928441507675,2.9997221061580994,-1.1564751097737613,-3.0371802699514987,0.7242300504039758
339,0.11347849323158105,0.00015031011249067784,0.11346119922420755,0.015242221562736637,-0.11723488384283393,0.1477193269683072,15.533720053036209,0.4491181821831232,15.625,-0.5841916605682627,-3.4585480265402513,2.2901647054037255,2.972885755762813,0.05696354361186493,2.9997221061580994,-0.894627883702772,-2.7935885739255446,1.0043328065200003
355,0.11345682068812155,0.00011663480602149623,0.11346119922420755,-0.0038590602919293493,-0.10665614583217418,0.09893802524831548,15.582701110162969,0.4611808656296053,15.625,-0.27071289495700057,-3.2222704349864744,2.680844645072473,2.978244508540087,0.05879336351757239,2.9997221061580994,-0.7159862433230476,-2.6759465808781857,1.2439740942320907
371,0.11347503513955344,0.00013537471743110203,0.11346119922420755,0.01219440252746259,-0.10711926448533865,0.13150806954026384,15.661982521353595,0.4540403796417527,15.625,0.2366881366630082,-2.6691702930442096,3.1425465663702257,2.9867790682954882,0.057846644864639994,2.9997221061580994,-0.43147456346174745,-2.359874689122961,1.4969255621994662
387,0.1134559775288412,9.836497484479135e-05,0.11346119922420755,-0.004602185947311455,-0.091296999255617,0.08209262736099408,15.71541358300006,0.4556734571977222,15.625,0.5786469312003873,-2.337663194865035,3.4949570572658097,2.9925851197816304,0.05866041133342,2.9997221061580994,-0.23792158486339554,-2.1934497723910544,1.7176066026642636
404,0.11347465044190427,0.0001187891209400504,0.11346119922420755,0.01185534595852353,-0.09284046349199575,0.1165511554090428,15.741550748408821,0.45432591418547497,15.625,0.7459247898164563,-2.1617610609705835,3.653610640603496,2.995402259378774,0.056969267577450515,2.9997221061580994,-0.14400823231116439,-2.043159739062369,1.7551432744400401
420,0.1134526623455485,0.00010686496013233721,0.11346119922420755,-0.007524051144728549,-0.10171039930870689,0.08666229701924978,15.737808279717088,0.4520144572192748,15.625,0.7219729901893629,-2.1709195360139955,3.6148655163927215,2.9949575856119326,0.05653873812888981,2.9997221061580994,-0.15883206435642128,-2.0436312600159794,1.7259671313031366
436,0.11344853698941279,0.00014198513785664474,0.11346119922420755,-0.0111599691183786,-0.13629978680713034,0.11397984857037313,15.738089405721672,0.4341900238544586,15.625,0.7237721966186996,-2.0550439560498353,3.502588349287234,2.9948773728855134,0.05313017548972503,2.9997221061580994,-0.16150606960025898,-1.9326759849952428,1.6096638457947248
452,0.11352411330977732,0.00020447861631670274,0.11346119922420755,0.05544986832498389,-0.12476911200911092,0.2356688486590787,15.703874702224693,0.4325374742760955,15.625,0.5047980942380377,-2.2634417411289736,3.2730379296050494,2.9911168816735922,0.051304496141215045,2.9997221061580994,-0.28686738904385845,-1.9971756884657468,1.4234409103780299
468,0.1134774349582834,0.00014878025984463593,0.11346119922420755,0.014309503325239954,-0.11681925334393237,0.14543825999441226,15.650679989157515,0.4483896203328305,15.625,0.16435193060809752,-2.7053416395220173,3.0340455007382126,2.985458689641946,0.05172842391062993,2.9997221061580994,-0.47549126256969054,-2.1999317967257435,1.2489492715863624
484,0.11345493968051654,0.00011020859288856477,0.11346119922420755,-0.005516902459886768,-0.10265018999969551,0.09161638507992197,15.539949089497782,0.441900631354755,15.625,-0.5443258272141975,-3.37248986788463,2.2838382134562343,2.9737344008084547,0.05119732975706561,2.9997221061580994,-0.8663370949027169,-2.573072850590323,0.840398660784889
