# Network edge list with node attributes
# N: 10035, m: 3
# h: 0.2, f_a: 0.2
# Initial network nodes: 0 to 34
# Added nodes: 35 to 10034
# Total edges: 30033
# Type a nodes: 2013
# Type b nodes: 8022
# Generated: 2026-02-15T21:55:43.593393
source,target,source_type,target_type,source_in_degree,target_in_degree,source_is_initial,target_is_initial,source_order,target_order
117,23,b,b,15,65,False,True,117,23
117,18,b,b,15,29,False,True,117,18
117,17,b,b,15,61,False,True,117,17
118,88,b,b,21,34,False,False,118,88
118,101,b,b,21,34,False,False,118,101
118,111,b,b,21,20,False,False,118,111
119,31,a,b,3,42,False,True,119,31
119,32,a,b,3,38,False,True,119,32
119,7,a,b,3,59,False,True,119,7
120,20,b,a,13,47,False,True,120,20
120,51,b,b,13,24,False,False,120,51
120,109,b,b,13,23,False,False,120,109
121,1,b,b,22,24,False,True,121,1
121,55,b,b,22,24,False,False,121,55
121,114,b,b,22,16,False,False,121,114
122,0,a,b,0,47,False,True,122,0
122,23,a,b,0,65,False,True,122,23
122,42,a,b,0,32,False,False,122,42
123,75,a,b,5,27,False,False,123,75
123,14,a,b,5,31,False,True,123,14
123,25,a,b,5,48,False,True,123,25
124,28,b,b,17,24,False,True,124,28
124,39,b,b,17,29,False,False,124,39
124,87,b,b,17,16,False,False,124,87
125,68,b,b,10,32,False,False,125,68
125,67,b,b,10,25,False,False,125,67
125,86,b,b,10,20,False,False,125,86
126,1,b,b,24,24,False,True,126,1
126,65,b,b,24,25,False,False,126,65
126,4,b,a,24,37,False,True,126,4
127,117,b,b,19,15,False,False,127,117
127,5,b,b,19,62,False,True,127,5
127,52,b,b,19,22,False,False,127,52
128,12,a,b,4,41,False,True,128,12
128,74,a,b,4,22,False,False,128,74
128,7,a,b,4,59,False,True,128,7
129,7,b,b,16,59,False,True,129,7
129,2,b,b,16,49,False,True,129,2
129,102,b,b,16,17,False,False,129,102
130,68,b,b,19,32,False,False,130,68
130,39,b,b,19,29,False,False,130,39
130,3,b,b,19,23,False,True,130,3
131,37,b,b,25,32,False,False,131,37
131,49,b,b,25,18,False,False,131,49
131,116,b,a,25,22,False,False,131,116
132,88,b,b,17,34,False,False,132,88
132,12,b,b,17,41,False,True,132,12
132,38,b,b,17,23,False,False,132,38
133,47,b,b,8,42,False,False,133,47
133,51,b,b,8,24,False,False,133,51
133,106,b,b,8,10,False,False,133,106
134,68,b,b,26,32,False,False,134,68
134,38,b,b,26,23,False,False,134,38
134,82,b,b,26,20,False,False,134,82
135,85,b,b,14,21,False,False,135,85
135,100,b,b,14,20,False,False,135,100
135,43,b,b,14,32,False,False,135,43
136,101,b,b,34,34,False,False,136,101
136,0,b,b,34,47,False,True,136,0
136,131,b,b,34,25,False,False,136,131
137,90,b,b,15,16,False,False,137,90
137,14,b,b,15,31,False,True,137,14
137,71,b,b,15,17,False,False,137,71
138,25,b,b,18,48,False,True,138,25
138,134,b,b,18,26,False,False,138,134
138,2,b,b,18,49,False,True,138,2
139,124,b,b,17,17,False,False,139,124
139,135,b,b,17,14,False,False,139,135
139,41,b,b,17,34,False,False,139,41
140,13,a,b,1,46,False,True,140,13
140,42,a,b,1,32,False,False,140,42
140,46,a,b,1,37,False,False,140,46
141,87,b,b,20,16,False,False,141,87
141,18,b,b,20,29,False,True,141,18
141,95,b,a,20,9,False,False,141,95
142,65,b,b,20,25,False,False,142,65
142,127,b,b,20,19,False,False,142,127
142,100,b,b,20,20,False,False,142,100
143,85,b,b,13,21,False,False,143,85
143,73,b,b,13,19,False,False,143,73
143,6,b,b,13,22,False,True,143,6
144,21,b,b,11,42,False,True,144,21
144,48,b,b,11,29,False,False,144,48
144,19,b,b,11,21,False,True,144,19
145,19,a,b,13,21,False,True,145,19
145,34,a,b,13,18,False,True,145,34
145,12,a,b,13,41,False,True,145,12
146,42,a,b,0,32,False,False,146,42
146,111,a,b,0,20,False,False,146,111
146,143,a,b,0,13,False,False,146,143
147,92,b,b,24,20,False,False,147,92
147,5,b,b,24,62,False,True,147,5
147,56,b,b,24,32,False,False,147,56
148,85,b,b,22,21,False,False,148,85
148,68,b,b,22,32,False,False,148,68
148,82,b,b,22,20,False,False,148,82
149,46,b,b,16,37,False,False,149,46
149,85,b,b,16,21,False,False,149,85
149,96,b,b,16,24,False,False,149,96
150,74,b,b,13,22,False,False,150,74
150,43,b,b,13,32,False,False,150,43
150,145,b,a,13,13,False,False,150,145
151,109,b,b,20,23,False,False,151,109
151,131,b,b,20,25,False,False,151,131
151,107,b,b,20,24,False,False,151,107
152,22,b,b,16,46,False,True,152,22
152,25,b,b,16,48,False,True,152,25
152,13,b,b,16,46,False,True,152,13
153,51,b,b,17,24,False,False,153,51
153,88,b,b,17,34,False,False,153,88
153,125,b,b,17,10,False,False,153,125
154,69,b,b,11,34,False,False,154,69
154,129,b,b,11,16,False,False,154,129
154,27,b,b,11,35,False,True,154,27
155,48,a,b,6,29,False,False,155,48
155,32,a,b,6,38,False,True,155,32
155,8,a,b,6,37,False,True,155,8
156,130,a,b,6,19,False,False,156,130
156,63,a,b,6,23,False,False,156,63
156,36,a,b,6,19,False,False,156,36
157,47,b,b,19,42,False,False,157,47
157,37,b,b,19,32,False,False,157,37
157,5,b,b,19,62,False,True,157,5
158,5,b,b,16,62,False,True,158,5
158,4,b,a,16,37,False,True,158,4
158,109,b,b,16,23,False,False,158,109
159,87,a,b,9,16,False,False,159,87
159,124,a,b,9,17,False,False,159,124
159,86,a,b,9,20,False,False,159,86
160,17,b,b,32,61,False,True,160,17
160,25,b,b,32,48,False,True,160,25
160,3,b,b,32,23,False,True,160,3
161,78,a,b,1,23,False,False,161,78
161,127,a,b,1,19,False,False,161,127
161,90,a,b,1,16,False,False,161,90
162,56,b,b,26,32,False,False,162,56
162,39,b,b,26,29,False,False,162,39
162,83,b,b,26,21,False,False,162,83
163,157,b,b,18,19,False,False,163,157
163,109,b,b,18,23,False,False,163,109
163,41,b,b,18,34,False,False,163,41
164,31,a,b,2,42,False,True,164,31
164,129,a,b,2,16,False,False,164,129
164,120,a,b,2,13,False,False,164,120
165,141,b,b,25,20,False,False,165,141
165,105,b,b,25,24,False,False,165,105
165,101,b,b,25,34,False,False,165,101
166,39,b,b,10,29,False,False,166,39
166,108,b,b,10,27,False,False,166,108
166,94,b,b,10,28,False,False,166,94
167,129,b,b,18,16,False,False,167,129
167,103,b,b,18,12,False,False,167,103
167,115,b,b,18,31,False,False,167,115
168,106,b,b,21,10,False,False,168,106
168,10,b,b,21,38,False,True,168,10
168,167,b,b,21,18,False,False,168,167
169,65,a,b,11,25,False,False,169,65
169,115,a,b,11,31,False,False,169,115
169,105,a,b,11,24,False,False,169,105
170,76,b,a,21,10,False,False,170,76
170,93,b,b,21,19,False,False,170,93
170,45,b,b,21,26,False,False,170,45
171,56,b,b,22,32,False,False,171,56
171,12,b,b,22,41,False,True,171,12
171,169,b,a,22,11,False,False,171,169
172,121,b,b,25,22,False,False,172,121
172,126,b,b,25,24,False,False,172,126
172,81,b,a,25,7,False,False,172,81
173,22,a,b,1,46,False,True,173,22
173,167,a,b,1,18,False,False,173,167
173,32,a,b,1,38,False,True,173,32
174,36,b,b,27,19,False,False,174,36
174,40,b,b,27,19,False,False,174,40
174,62,b,b,27,35,False,False,174,62
175,47,b,b,11,42,False,False,175,47
175,69,b,b,11,34,False,False,175,69
175,22,b,b,11,46,False,True,175,22
176,174,b,b,22,27,False,False,176,174
176,110,b,b,22,11,False,False,176,110
176,43,b,b,22,32,False,False,176,43
177,162,b,b,29,26,False,False,177,162
177,91,b,b,29,22,False,False,177,91
177,43,b,b,29,32,False,False,177,43
178,130,b,b,7,19,False,False,178,130
178,104,b,b,7,20,False,False,178,104
178,99,b,b,7,22,False,False,178,99
179,48,b,b,16,29,False,False,179,48
179,16,b,b,16,50,False,True,179,16
179,151,b,b,16,20,False,False,179,151
180,63,b,b,17,23,False,False,180,63
180,130,b,b,17,19,False,False,180,130
180,93,b,b,17,19,False,False,180,93
181,46,b,b,14,37,False,False,181,46
181,154,b,b,14,11,False,False,181,154
181,61,b,b,14,26,False,False,181,61
182,73,a,b,2,19,False,False,182,73
182,21,a,b,2,42,False,True,182,21
182,35,a,b,2,29,False,False,182,35
183,1,b,b,17,24,False,True,183,1
183,74,b,b,17,22,False,False,183,74
183,27,b,b,17,35,False,True,183,27
184,121,b,b,20,22,False,False,184,121
184,56,b,b,20,32,False,False,184,56
184,4,b,a,20,37,False,True,184,4
185,102,b,b,20,17,False,False,185,102
185,14,b,b,20,31,False,True,185,14
185,42,b,b,20,32,False,False,185,42
186,17,a,b,10,61,False,True,186,17
186,183,a,b,10,17,False,False,186,183
186,16,a,b,10,50,False,True,186,16
187,117,b,b,16,15,False,False,187,117
187,3,b,b,16,23,False,True,187,3
187,114,b,b,16,16,False,False,187,114
188,130,b,b,26,19,False,False,188,130
188,38,b,b,26,23,False,False,188,38
188,43,b,b,26,32,False,False,188,43
189,130,b,b,16,19,False,False,189,130
189,49,b,b,16,18,False,False,189,49
189,22,b,b,16,46,False,True,189,22
