# Beta MLE analysis
# Sweep: n0, value: 10
# Node type: b, a: 0
# Generated: 2026-02-16T00:00:16.232515
b,p0_mle_mean,p0_mle_std,p0_theory,p0_pct_diff,p0_pct_diff_lower,p0_pct_diff_upper,alpha_mle_mean,alpha_mle_std,alpha_theory,alpha_pct_diff,alpha_pct_diff_lower,alpha_pct_diff_upper,gamma_mle_mean,gamma_mle_std,gamma_theory,gamma_pct_diff,gamma_pct_diff_lower,gamma_pct_diff_upper
60,0.2587349866415872,0.0006816843549477331,0.25863526910738194,0.03855527304894885,-0.2250144857470593,0.302125031844957,15.6062222854454,0.9597094919223262,15.625,-0.1201773731494427,-6.2623181214523305,6.021963375153445,6.43336629887934,0.282298078057155,6.450995861291088,-0.2732843547076682,-4.64932309550228,4.102754386086944
62,0.25865507678743055,0.001201781486294535,0.25863526910738194,0.007658537877286738,-0.45700410865278546,0.472321184407359,15.62437124844962,0.9792880511009825,15.625,-0.004024009922432015,-6.2714675369687205,6.2634195171238565,6.439218430744343,0.2889650631109646,6.450995861291088,-0.18256763451694705,-4.661954528017942,4.296819258984048
63,0.25853231627338774,0.00042258866999407254,0.25863526910738194,-0.039806185115245,-0.20319792648622534,0.12358555625573533,15.60876443222483,0.9678222428212847,15.625,-0.10390763376109362,-6.297969987817316,6.0901547202951285,6.434237396651777,0.28579414604221376,6.450995861291088,-0.2597810477583735,-4.690014025539505,4.170451930022758
65,0.2586732031214002,0.0006127399319401356,0.25863526910738194,0.014666991918452759,-0.22224575940694136,0.25157974324384685,15.604230693339781,0.9640335870180513,15.625,-0.13292356262539898,-6.302738519540927,6.03689139429013,6.432901551089243,0.2841701670445449,6.450995861291088,-0.28048863448230144,-4.685547530112591,4.124570261147988
66,0.2583997371966854,0.0006378108319832009,0.25863526910738194,-0.09106720499080097,-0.33767349120398954,0.15553908122238763,15.599571050558284,0.9488185814286738,15.625,-0.1627452764269833,-6.235184197570496,5.909693644716529,6.43141553070592,0.27870374836399375,6.450995861291088,-0.3035241535753962,-4.623845455226559,4.016797148075766
68,0.2586121688573936,0.0005958022610085464,0.25863526910738194,-0.008931593153589022,-0.23929548090363023,0.2214322945964522,15.573617408098066,0.953614663726802,15.625,-0.3288485881723773,-6.43198243602391,5.774285259679155,6.423040116748195,0.27957407402391987,6.450995861291088,-0.4333554871836117,-4.767168126895436,3.900457152528213
69,0.2584083616059895,0.0005814466043548629,0.25863526910738194,-0.08773262137663715,-0.31254596812613017,0.13708072537285587,15.578323581203849,0.9569486514739611,15.625,-0.29872908029536804,-6.42320044972872,5.825742289137983,6.424243650554414,0.2800654070812706,6.450995861291088,-0.4146989288460079,-4.756127959389811,3.926730101697796
71,0.25867535877499576,0.0007412472740372076,0.25863526910738194,0.015500464322665055,-0.27109899158118217,0.3020999202265123,15.567044739336263,0.9596125175062454,15.625,-0.37091366824791977,-6.512433780287891,5.770606443792051,6.420878236449999,0.28109856636123687,6.450995861291088,-0.46686783697705153,-4.82431236810683,3.890576694152727
72,0.25849296359740037,0.0004527114670610189,0.25863526910738194,-0.05502169540631477,-0.23006026173311342,0.12001687092048388,15.562756420371375,0.9487764272321256,15.625,-0.3983589096231981,-6.470528043908802,5.673810224662406,6.419408805922742,0.27754650284012244,6.450995861291088,-0.48964618870526794,-4.792028469021518,3.812736091610982
74,0.2584988508753612,0.0007994263328101503,0.25863526910738194,-0.05274540958453889,-0.36183950010404925,0.2563486809349715,15.560190424796907,0.9403520111837466,15.625,-0.4147812812997927,-6.433034152875771,5.603471590276185,6.418695991554727,0.2749604413793836,6.450995861291088,-0.5006958682174197,-4.762990361836171,3.7615986254013314
76,0.25847810938648397,0.0009678201979404234,0.25863526910738194,-0.060764999854957764,-0.4349677144656234,0.31343771475570786,15.566557279039863,0.9393790864512658,15.625,-0.3740334141448784,-6.386059567432979,5.637992739143223,6.4207932430429695,0.27476252953739794,6.450995861291088,-0.4681853607959664,-4.7274119274428035,3.7910412058508705
