# Beta MLE analysis
# Sweep: n0, value: 45
# Node type: b, a: 0
# Generated: 2026-02-16T00:00:17.110173
b,p0_mle_mean,p0_mle_std,p0_theory,p0_pct_diff,p0_pct_diff_lower,p0_pct_diff_upper,alpha_mle_mean,alpha_mle_std,alpha_theory,alpha_pct_diff,alpha_pct_diff_lower,alpha_pct_diff_upper,gamma_mle_mean,gamma_mle_std,gamma_theory,gamma_pct_diff,gamma_pct_diff_lower,gamma_pct_diff_upper
1,0.25859377693017976,1.1859451733152754e-05,0.2585958282430209,-0.0007932505543813443,-0.005379346089537303,0.0037928449807746144,15.616553939275878,0.24462923196710923,15.625,-0.0540547886343802,-1.6196818732238794,1.5115722959551188,6.463939399327069,0.5553319783984483,6.4498746705483,0.218062047670355,-8.391903366607066,8.828027461947775
2,0.2673824531820129,0.19591773711192717,0.2585958282430209,3.3978216116984683,-72.36431981303068,79.1599630364276,88.51111195779745,161.49065726894025,15.625,466.4711165299037,-567.069089991314,1500.0113230511215,36.529066814425626,65.8223691177884,6.4498746705483,466.35312591772134,-554.1685505475498,1486.8748023829926
3,0.2851383940107401,0.2065341931656695,0.2585958282430209,10.2641121274297,-69.60345362911244,90.13167788397183,251.67539801358333,996.0621821883299,15.625,1510.7225472869334,-4864.075418718378,7885.520513292245,99.01463693605193,390.6534850431362,6.4498746705483,1435.140479367404,-4621.620388048443,7491.90134678325
4,0.30126599497662865,0.2466919430278024,0.2585958282430209,16.500717364051035,-78.89600450261744,111.89743923071953,103.31833623554803,315.69122811165806,15.625,561.2373519075074,-1459.186508007104,2581.661211822119,40.22408503082288,122.84360524776632,6.4498746705483,523.6413432108357,-1380.947684056627,2428.230370478298
5,0.286441632950526,0.17289423066820905,0.2585958282430209,10.768079630943001,-56.090783422999245,77.62694268488525,35.94131258845772,50.18807322576442,15.625,130.0244005661294,-191.17926807876287,451.22806921102165,14.13818213278597,18.996077059134787,6.4498746705483,119.20088148912963,-175.31766390021733,413.7194268784766
7,0.2616300272175235,0.01668405675525186,0.2585958282430209,1.1733363972334174,-5.278452430377778,7.625125224844613,18.93948463689768,8.147821896216895,15.625,21.21270167614516,-30.933358459642967,73.35876181193328,7.6686611652524554,3.0053939168184773,6.4498746705483,18.896281818768227,-27.699878111933042,65.49244174946949
8,0.26390012942567254,0.02960320644488836,0.2585958282430209,2.0511936401645263,-9.39647999247742,13.498867272806471,16.647332954881406,5.556548790333433,15.625,6.542930911241001,-29.01898134689297,42.10484316937497,6.804657547177408,2.0097298336689704,6.4498746705483,5.500616597236118,-25.6585909273052,36.65982412177744
9,0.252309188955505,0.03546631013430588,0.2585958282430209,-2.431067558293276,-16.146025906722496,11.283890790135942,17.952891966380616,6.90184525891511,15.625,14.898508584835941,-29.273301072220757,59.070318241892636,7.282075429119589,2.4820174716661185,6.4498746705483,12.90258805138215,-25.579050715951045,51.38422681871535
10,0.2595281791923002,0.00685647818861096,0.2585958282430209,0.3605436930726879,-2.290882756919166,3.011970143064542,16.837122947273585,4.116046052652944,15.625,7.7575868625509425,-18.585107874427898,34.10028159952979,6.87687067082683,1.457588110936916,6.4498746705483,6.620221664589823,-15.978482734933142,29.21892606411279
11,0.2583274094662521,0.0037959245247175216,0.2585958282430209,-0.10379857192303822,-1.571697165070574,1.3641000212244974,16.67316409703555,3.83243564839721,15.625,6.708250221027515,-17.819337928714628,31.23583837076966,6.815517393008536,1.3509568399382894,6.4498746705483,5.668989571686559,-15.276484704070885,26.614463847444004
13,0.25888126125876604,0.003940149596844361,0.2585958282430209,0.11037804348370513,-1.4132929389969253,1.6340490259643357,16.008006707733685,2.696070241421338,15.625,2.4512429294955838,-14.803606615600982,19.70609247459215,6.577163679141115,0.9358730652240079,6.4498746705483,1.97351134858555,-12.536430518927512,16.48345321609861
14,0.25826526896723856,0.0028041638961985053,0.2585958282430209,-0.1278285415616602,-1.2122094904929914,0.956552407369671,16.14400964681575,2.213707128667062,15.625,3.3216617396207995,-10.846063883848398,17.489387363089996,6.626694365441071,0.766893304161671,6.4498746705483,2.741443887276954,-9.148605816533458,14.631493591087366
15,0.25859957784061527,0.0006915443279345228,0.2585958282430209,0.0014499837912452544,-0.2659728639140276,0.26887283149651814,16.23307197855209,2.327753167964788,15.625,3.8916606627333747,-11.005959612241266,18.789280937708018,6.65811828860315,0.808211236983448,6.4498746705483,3.2286459612268357,-9.302004295807421,15.759296218261092
16,0.258209425062693,0.0018759937204018778,0.2585958282430209,-0.149423593935463,-0.8748775709574252,0.5760303830864992,16.368434763548137,1.9018882459010051,15.625,4.757982486708078,-7.4141022870583555,16.930067260474512,6.705094949906482,0.6481193717042872,6.4498746705483,3.9569804437221143,-6.091577161028846,14.005538048473076
17,0.2578182792612913,0.00204923984507332,0.2585958282430209,-0.300681177655691,-1.093130096494205,0.49176774118282296,16.313278162481744,1.597690545093732,15.625,4.4049802398831615,-5.820239248716724,14.630199728483046,6.6863952562448254,0.5402019154605542,6.4498746705483,3.667057079055136,-4.7083291579402555,12.042443316050527
19,0.25876318318742497,0.002220412928584513,0.2585958282430209,0.06471679978023004,-0.7939254078960024,0.9233590074564625,16.14418091267891,1.5793575181022546,15.625,3.322757841145017,-6.785130274709412,13.430645956999445,6.62788527068547,0.5326815335294075,6.4498746705483,2.759907893249609,-5.498881009452038,11.018696795951257
20,0.25893570861345616,0.0012710217380232063,0.2585958282430209,0.1314330446645268,-0.3600759431868692,0.6229420325159227,16.242307463635782,1.4923446709728032,15.625,3.950767767269008,-5.600238126956931,13.501773661494948,6.660969926976374,0.4957074052007468,6.4498746705483,3.2728582679596254,-4.4126771962295885,10.958393732148838
21,0.25884466285837393,0.0010493233251173757,0.2585958282430209,0.09622530148443627,-0.3095520585939529,0.5020026615628255,16.38081313243383,1.3712740182883436,15.625,4.837204047576506,-3.9389496694688937,13.613357764621906,6.709059580348979,0.4546502207704887,6.4498746705483,4.018448776751912,-3.030528823487864,11.067426376991687
