# Asymptotic in-edge density evolution
# N: 10035, m: 3
# h: 0.2, f_a: 0.2
# g_a: 0.196868, g_b: 2.803132
# Generated: 2026-02-15T21:55:46.089889
t,mean_deg_a,mean_deg_b,asymptote_a,asymptote_b
35,0.11428571428571428,2.9714285714285715,0.19686824726312496,2.803131752736875
135,0.1111111111111111,2.911111111111111,0.19686824726312496,2.803131752736875
235,0.1276595744680851,2.8851063829787233,0.19686824726312496,2.803131752736875
335,0.14328358208955225,2.8656716417910446,0.19686824726312496,2.803131752736875
435,0.135632183908046,2.871264367816092,0.19686824726312496,2.803131752736875
535,0.15327102803738318,2.852336448598131,0.19686824726312496,2.803131752736875
635,0.14015748031496064,2.8645669291338582,0.19686824726312496,2.803131752736875
735,0.14285714285714285,2.8612244897959185,0.19686824726312496,2.803131752736875
835,0.1592814371257485,2.844311377245509,0.19686824726312496,2.803131752736875
935,0.1657754010695187,2.837433155080214,0.19686824726312496,2.803131752736875
1035,0.16521739130434782,2.8376811594202898,0.19686824726312496,2.803131752736875
1135,0.16387665198237886,2.8387665198237886,0.19686824726312496,2.803131752736875
1235,0.1651821862348178,2.837246963562753,0.19686824726312496,2.803131752736875
1335,0.16404494382022472,2.838202247191011,0.19686824726312496,2.803131752736875
1435,0.1651567944250871,2.8369337979094076,0.19686824726312496,2.803131752736875
1535,0.16872964169381108,2.833224755700326,0.19686824726312496,2.803131752736875
1635,0.1706422018348624,2.831192660550459,0.19686824726312496,2.803131752736875
1735,0.17406340057636888,2.827665706051873,0.19686824726312496,2.803131752736875
1835,0.17438692098092642,2.8272479564032698,0.19686824726312496,2.803131752736875
1935,0.17519379844961241,2.8263565891472866,0.19686824726312496,2.803131752736875
2035,0.17641277641277642,2.825061425061425,0.19686824726312496,2.803131752736875
2135,0.17798594847775176,2.8234192037470724,0.19686824726312496,2.803131752736875
2235,0.17986577181208055,2.821476510067114,0.19686824726312496,2.803131752736875
2335,0.18201284796573874,2.819271948608137,0.19686824726312496,2.803131752736875
2435,0.18193018480492812,2.8193018480492813,0.19686824726312496,2.803131752736875
2535,0.17988165680473372,2.821301775147929,0.19686824726312496,2.803131752736875
2635,0.17874762808349146,2.822390891840607,0.19686824726312496,2.803131752736875
2735,0.17952468007312614,2.8215722120658135,0.19686824726312496,2.803131752736875
2835,0.17989417989417988,2.821164021164021,0.19686824726312496,2.803131752736875
2935,0.17921635434412267,2.8218057921635435,0.19686824726312496,2.803131752736875
3035,0.18056013179571664,2.8204283360790776,0.19686824726312496,2.803131752736875
3135,0.18181818181818182,2.819138755980861,0.19686824726312496,2.803131752736875
3235,0.1839258114374034,2.817001545595054,0.19686824726312496,2.803131752736875
3335,0.183808095952024,2.817091454272864,0.19686824726312496,2.803131752736875
3435,0.18340611353711792,2.817467248908297,0.19686824726312496,2.803131752736875
3535,0.18585572842998585,2.814992927864215,0.19686824726312496,2.803131752736875
3635,0.18404401650618982,2.8167812929848695,0.19686824726312496,2.803131752736875
3735,0.1850066934404284,2.815796519410977,0.19686824726312496,2.803131752736875
3835,0.18513689700130379,2.815645371577575,0.19686824726312496,2.803131752736875
3935,0.18449809402795425,2.816264294790343,0.19686824726312496,2.803131752736875
4035,0.1838909541511772,2.8168525402726146,0.19686824726312496,2.803131752736875
4135,0.18307134220072552,2.8176541717049575,0.19686824726312496,2.803131752736875
4235,0.18394332939787486,2.8167650531286896,0.19686824726312496,2.803131752736875
4335,0.1843137254901961,2.8163783160322953,0.19686824726312496,2.803131752736875
4435,0.18647125140924464,2.8142051860202932,0.19686824726312496,2.803131752736875
4535,0.18721058434399118,2.8134509371554577,0.19686824726312496,2.803131752736875
4635,0.18748651564185545,2.813160733549083,0.19686824726312496,2.803131752736875
4735,0.18922914466737065,2.811404435058078,0.19686824726312496,2.803131752736875
