# Network edges data
# Layout: spring
# N: 28005, m: 2
# h: 0.7, f_a: 0.4
# Initial core size (n0): 5
# Added nodes: 28000
# Generated: 2026-03-19T13:50:06.767823
source,target,source_origin,target_origin,source_type,target_type 
4421,1483,added,added,Type a,Type b
4422,1931,added,added,Type b,Type a
4422,958,added,added,Type b,Type a
4423,4182,added,added,Type a,Type a
4423,7,added,added,Type a,Type b
4424,225,added,added,Type a,Type a
4424,719,added,added,Type a,Type b
4425,2298,added,added,Type a,Type a
4425,1258,added,added,Type a,Type b
4426,652,added,added,Type a,Type b
4426,2296,added,added,Type a,Type a
4427,486,added,added,Type b,Type b
4427,253,added,added,Type b,Type a
4428,236,added,added,Type b,Type a
4428,952,added,added,Type b,Type b
4429,2443,added,added,Type b,Type a
4429,345,added,added,Type b,Type a
4430,2341,added,added,Type b,Type b
4430,2609,added,added,Type b,Type a
4431,198,added,added,Type b,Type a
4431,1257,added,added,Type b,Type b
4432,2483,added,added,Type b,Type b
4432,572,added,added,Type b,Type a
4433,1009,added,added,Type b,Type a
4433,3766,added,added,Type b,Type b
4434,2325,added,added,Type b,Type a
4434,3909,added,added,Type b,Type b
4435,1922,added,added,Type a,Type b
4435,446,added,added,Type a,Type b
4436,1620,added,added,Type b,Type a
4436,460,added,added,Type b,Type a
4437,428,added,added,Type b,Type b
4437,1325,added,added,Type b,Type b
4438,44,added,added,Type a,Type a
4438,349,added,added,Type a,Type a
4439,2555,added,added,Type a,Type a
4439,958,added,added,Type a,Type a
4440,616,added,added,Type a,Type a
4440,172,added,added,Type a,Type a
4441,2530,added,added,Type b,Type a
4441,4299,added,added,Type b,Type a
4442,841,added,added,Type a,Type a
4442,91,added,added,Type a,Type a
4443,171,added,added,Type a,Type b
4443,4414,added,added,Type a,Type a
4444,2450,added,added,Type a,Type b
4444,568,added,added,Type a,Type a
4445,1238,added,added,Type a,Type b
4445,3166,added,added,Type a,Type b
4446,2274,added,added,Type a,Type b
4446,2997,added,added,Type a,Type b
4447,387,added,added,Type b,Type b
4447,172,added,added,Type b,Type a
4448,1117,added,added,Type a,Type a
4448,4046,added,added,Type a,Type a
4449,4016,added,added,Type a,Type b
4449,3426,added,added,Type a,Type b
4450,16,added,added,Type b,Type b
4450,788,added,added,Type b,Type a
4451,145,added,added,Type a,Type b
4451,1166,added,added,Type a,Type b
4452,2169,added,added,Type a,Type b
4452,713,added,added,Type a,Type a
4453,173,added,added,Type b,Type b
4453,2545,added,added,Type b,Type b
4454,208,added,added,Type a,Type b
4454,983,added,added,Type a,Type a
4455,4176,added,added,Type a,Type a
4455,1833,added,added,Type a,Type b
4456,3809,added,added,Type a,Type b
4456,172,added,added,Type a,Type a
4457,1303,added,added,Type b,Type a
4457,2648,added,added,Type b,Type b
4458,400,added,added,Type b,Type a
4458,3975,added,added,Type b,Type b
4459,16,added,added,Type a,Type b
4459,44,added,added,Type a,Type a
4460,2597,added,added,Type b,Type a
4460,501,added,added,Type b,Type a
4461,3155,added,added,Type a,Type b
4461,190,added,added,Type a,Type a
4462,3652,added,added,Type b,Type a
4462,662,added,added,Type b,Type a
4463,1452,added,added,Type b,Type b
4463,4423,added,added,Type b,Type a
4464,4105,added,added,Type a,Type b
4464,270,added,added,Type a,Type a
4465,1052,added,added,Type b,Type a
4465,1206,added,added,Type b,Type b
4466,957,added,added,Type b,Type a
4466,178,added,added,Type b,Type a
4467,972,added,added,Type a,Type b
4467,685,added,added,Type a,Type a
4468,3630,added,added,Type a,Type a
4468,1430,added,added,Type a,Type b
4469,2947,added,added,Type b,Type a
4469,97,added,added,Type b,Type b
4470,3466,added,added,Type a,Type b
4470,2135,added,added,Type a,Type b
4471,1181,added,added,Type b,Type b
4471,517,added,added,Type b,Type a
4472,76,added,added,Type b,Type a
4472,374,added,added,Type b,Type a
4473,2229,added,added,Type b,Type b
4473,6,added,added,Type b,Type b
4474,1022,added,added,Type a,Type a
4474,836,added,added,Type a,Type b
4475,4295,added,added,Type b,Type a
4475,180,added,added,Type b,Type a
4476,109,added,added,Type a,Type b
4476,1939,added,added,Type a,Type a
4477,4028,added,added,Type b,Type a
4477,193,added,added,Type b,Type b
4478,1319,added,added,Type b,Type a
4478,3353,added,added,Type b,Type a
4479,2314,added,added,Type b,Type b
4479,169,added,added,Type b,Type b
4480,1703,added,added,Type b,Type b
4480,2214,added,added,Type b,Type b
4481,2279,added,added,Type a,Type b
4481,3839,added,added,Type a,Type a
4482,3710,added,added,Type a,Type a
4482,283,added,added,Type a,Type b
4483,3310,added,added,Type b,Type b
4483,353,added,added,Type b,Type b
4484,37,added,added,Type a,Type a
4484,670,added,added,Type a,Type a
4485,513,added,added,Type b,Type a
4485,1137,added,added,Type b,Type a
4486,1,added,initial_core,Type b,Type b
4486,977,added,added,Type b,Type a
4487,1571,added,added,Type b,Type b
4487,1172,added,added,Type b,Type a
4488,2018,added,added,Type b,Type b
4488,2682,added,added,Type b,Type b
4489,1076,added,added,Type b,Type a
4489,2273,added,added,Type b,Type a
4490,4364,added,added,Type a,Type b
4490,253,added,added,Type a,Type a
4491,617,added,added,Type b,Type a
4491,1169,added,added,Type b,Type b
4492,1050,added,added,Type a,Type a
4492,2827,added,added,Type a,Type b
4493,64,added,added,Type b,Type a
4493,959,added,added,Type b,Type b
4494,1360,added,added,Type a,Type a
4494,4352,added,added,Type a,Type b
4495,1104,added,added,Type b,Type b
4495,1360,added,added,Type b,Type a
4496,2318,added,added,Type a,Type b
4496,2708,added,added,Type a,Type a
4497,544,added,added,Type b,Type b
4497,1964,added,added,Type b,Type a
4498,1710,added,added,Type a,Type b
4498,878,added,added,Type a,Type b
4499,1033,added,added,Type b,Type a
4499,67,added,added,Type b,Type a
4500,4435,added,added,Type b,Type a
4500,96,added,added,Type b,Type a
4501,192,added,added,Type b,Type b
4501,1035,added,added,Type b,Type a
4502,3504,added,added,Type b,Type a
4502,2032,added,added,Type b,Type a
4503,3158,added,added,Type b,Type a
4503,428,added,added,Type b,Type b
4504,1594,added,added,Type b,Type b
4504,2890,added,added,Type b,Type b
4505,3994,added,added,Type b,Type a
4505,1714,added,added,Type b,Type b
4506,3706,added,added,Type a,Type a
4506,111,added,added,Type a,Type b
4507,4264,added,added,Type b,Type b
4507,856,added,added,Type b,Type b
4508,1047,added,added,Type a,Type a
4508,734,added,added,Type a,Type a
4509,78,added,added,Type b,Type b
4509,307,added,added,Type b,Type a
4510,349,added,added,Type b,Type a
4510,0,added,initial_core,Type b,Type a
4511,319,added,added,Type b,Type b
4511,335,added,added,Type b,Type b
4512,3808,added,added,Type b,Type b
4512,338,added,added,Type b,Type a
4513,3153,added,added,Type a,Type a
4513,1414,added,added,Type a,Type a
4514,4512,added,added,Type a,Type b
4514,557,added,added,Type a,Type a
4515,2244,added,added,Type a,Type a
4515,4023,added,added,Type a,Type b
4516,3671,added,added,Type b,Type a
4516,170,added,added,Type b,Type b
4517,1735,added,added,Type a,Type b
4517,3257,added,added,Type a,Type a
4518,274,added,added,Type b,Type a
4518,793,added,added,Type b,Type a
4519,390,added,added,Type a,Type a
4519,136,added,added,Type a,Type a
4520,2886,added,added,Type a,Type a
4520,142,added,added,Type a,Type b
4521,137,added,added,Type b,Type b
4521,4127,added,added,Type b,Type a
4522,3532,added,added,Type a,Type a
4522,130,added,added,Type a,Type b
4523,369,added,added,Type b,Type a
4523,3244,added,added,Type b,Type b
4524,315,added,added,Type b,Type a
4524,2381,added,added,Type b,Type b
4525,1932,added,added,Type b,Type b
4525,2196,added,added,Type b,Type a
4526,1446,added,added,Type b,Type a
4526,2595,added,added,Type b,Type b
4527,823,added,added,Type a,Type a
4527,969,added,added,Type a,Type b
4528,287,added,added,Type a,Type a
4528,4,added,initial_core,Type a,Type b
4529,100,added,added,Type b,Type b
4529,1439,added,added,Type b,Type a
4530,597,added,added,Type b,Type b
4530,1916,added,added,Type b,Type b
4531,4431,added,added,Type b,Type b
4531,782,added,added,Type b,Type b
4532,1038,added,added,Type b,Type b
4532,329,added,added,Type b,Type a
4533,150,added,added,Type b,Type b
4533,1063,added,added,Type b,Type b
4534,2192,added,added,Type b,Type a
4534,4252,added,added,Type b,Type b
4535,1147,added,added,Type b,Type a
4535,230,added,added,Type b,Type b
4536,735,added,added,Type b,Type a
4536,2094,added,added,Type b,Type b
4537,270,added,added,Type b,Type a
4537,1273,added,added,Type b,Type a
4538,717,added,added,Type b,Type a
4538,872,added,added,Type b,Type a
4539,2814,added,added,Type b,Type b
4539,1845,added,added,Type b,Type b
4540,2407,added,added,Type b,Type a
4540,83,added,added,Type b,Type a
4541,4540,added,added,Type b,Type b
4541,1191,added,added,Type b,Type b
4542,4317,added,added,Type a,Type a
4542,23,added,added,Type a,Type a
4543,3225,added,added,Type b,Type b
4543,179,added,added,Type b,Type b
4544,596,added,added,Type b,Type b
4544,1446,added,added,Type b,Type a
4545,3248,added,added,Type a,Type a
4545,1663,added,added,Type a,Type a
4546,388,added,added,Type b,Type a
4546,3868,added,added,Type b,Type b
4547,1233,added,added,Type b,Type b
4547,33,added,added,Type b,Type b
4548,195,added,added,Type b,Type b
4548,3105,added,added,Type b,Type a
4549,353,added,added,Type a,Type b
4549,3942,added,added,Type a,Type b
4550,2624,added,added,Type b,Type b
4550,190,added,added,Type b,Type a
4551,872,added,added,Type a,Type a
4551,1347,added,added,Type a,Type a
4552,50,added,added,Type b,Type b
4552,2161,added,added,Type b,Type b
4553,3,added,initial_core,Type a,Type b
4553,110,added,added,Type a,Type b
4554,1271,added,added,Type a,Type b
4554,3323,added,added,Type a,Type a
4555,1359,added,added,Type b,Type a
4555,1820,added,added,Type b,Type a
4556,2385,added,added,Type b,Type b
4556,64,added,added,Type b,Type a
4557,1380,added,added,Type b,Type a
4557,1297,added,added,Type b,Type b
4558,3282,added,added,Type a,Type b
4558,2795,added,added,Type a,Type a
4559,1290,added,added,Type b,Type b
4559,3076,added,added,Type b,Type a
4560,3075,added,added,Type b,Type b
4560,422,added,added,Type b,Type a
4561,1535,added,added,Type a,Type a
4561,1298,added,added,Type a,Type b
4562,1496,added,added,Type a,Type a
4562,331,added,added,Type a,Type b
4563,789,added,added,Type a,Type b
4563,1920,added,added,Type a,Type a
4564,305,added,added,Type a,Type b
4564,189,added,added,Type a,Type b
4565,142,added,added,Type b,Type b
4565,1695,added,added,Type b,Type b
4566,832,added,added,Type a,Type b
4566,435,added,added,Type a,Type b
4567,3875,added,added,Type b,Type b
4567,3605,added,added,Type b,Type b
4568,93,added,added,Type a,Type a
4568,1733,added,added,Type a,Type a
4569,2637,added,added,Type a,Type b
4569,4554,added,added,Type a,Type a
4570,2994,added,added,Type b,Type b
4570,105,added,added,Type b,Type a
4571,2148,added,added,Type b,Type b
4571,1055,added,added,Type b,Type b
4572,1321,added,added,Type a,Type a
4572,1358,added,added,Type a,Type a
4573,752,added,added,Type a,Type b
4573,2861,added,added,Type a,Type b
4574,1,added,initial_core,Type b,Type b
4574,2250,added,added,Type b,Type b
4575,1749,added,added,Type a,Type b
4575,4076,added,added,Type a,Type a
4576,777,added,added,Type a,Type a
4576,4,added,initial_core,Type a,Type b
4577,3686,added,added,Type b,Type b
4577,3096,added,added,Type b,Type a
4578,252,added,added,Type b,Type b
4578,3318,added,added,Type b,Type b
4579,4209,added,added,Type b,Type a
4579,1675,added,added,Type b,Type a
4580,2622,added,added,Type b,Type a
4580,2876,added,added,Type b,Type a
4581,4482,added,added,Type a,Type a
4581,1,added,initial_core,Type a,Type b
4582,66,added,added,Type a,Type a
4582,3270,added,added,Type a,Type b
4583,2786,added,added,Type b,Type a
4583,2012,added,added,Type b,Type a
4584,3216,added,added,Type b,Type a
4584,662,added,added,Type b,Type a
4585,3606,added,added,Type b,Type a
4585,16,added,added,Type b,Type b
4586,3,added,initial_core,Type b,Type b
4586,737,added,added,Type b,Type a
4587,901,added,added,Type a,Type a
4587,949,added,added,Type a,Type a
4588,389,added,added,Type b,Type b
4588,4172,added,added,Type b,Type a
4589,4587,added,added,Type a,Type a
4589,3748,added,added,Type a,Type b
4590,2374,added,added,Type b,Type a
4590,2347,added,added,Type b,Type a
4591,3563,added,added,Type b,Type b
4591,4494,added,added,Type b,Type a
4592,1051,added,added,Type b,Type a
4592,438,added,added,Type b,Type b
4593,1446,added,added,Type b,Type a
4593,3580,added,added,Type b,Type a
4594,4176,added,added,Type a,Type a
4594,728,added,added,Type a,Type a
4595,3504,added,added,Type a,Type a
4595,2092,added,added,Type a,Type a
4596,3903,added,added,Type b,Type b
4596,72,added,added,Type b,Type b
4597,2169,added,added,Type b,Type b
4597,4452,added,added,Type b,Type a
4598,4505,added,added,Type a,Type b
4598,269,added,added,Type a,Type a
4599,1057,added,added,Type b,Type b
4599,3690,added,added,Type b,Type b
4600,42,added,added,Type b,Type a
4600,3686,added,added,Type b,Type b
4601,763,added,added,Type a,Type a
4601,196,added,added,Type a,Type a
4602,1290,added,added,Type b,Type b
4602,3244,added,added,Type b,Type b
4603,1158,added,added,Type b,Type a
4603,1991,added,added,Type b,Type a
4604,889,added,added,Type b,Type a
4604,37,added,added,Type b,Type a
4605,3044,added,added,Type b,Type b
4605,3309,added,added,Type b,Type a
4606,707,added,added,Type b,Type a
4606,1358,added,added,Type b,Type a
4607,578,added,added,Type b,Type a
4607,17,added,added,Type b,Type b
4608,1158,added,added,Type b,Type a
4608,678,added,added,Type b,Type a
4609,3653,added,added,Type b,Type b
4609,44,added,added,Type b,Type a
4610,1273,added,added,Type a,Type a
4610,81,added,added,Type a,Type a
4611,3312,added,added,Type b,Type b
4611,1100,added,added,Type b,Type a
4612,2746,added,added,Type b,Type a
4612,1513,added,added,Type b,Type a
4613,1895,added,added,Type a,Type b
4613,1820,added,added,Type a,Type a
4614,2172,added,added,Type a,Type b
4614,422,added,added,Type a,Type a
4615,3018,added,added,Type a,Type a
4615,259,added,added,Type a,Type b
4616,1758,added,added,Type b,Type a
4616,3716,added,added,Type b,Type b
4617,2427,added,added,Type b,Type b
4617,1107,added,added,Type b,Type a
4618,197,added,added,Type a,Type a
4618,301,added,added,Type a,Type b
4619,1085,added,added,Type a,Type a
4619,2483,added,added,Type a,Type b
4620,367,added,added,Type b,Type a
4620,3191,added,added,Type b,Type b
4621,3372,added,added,Type a,Type a
4621,836,added,added,Type a,Type b
4622,2177,added,added,Type a,Type a
4622,3538,added,added,Type a,Type a
4623,2793,added,added,Type a,Type a
4623,54,added,added,Type a,Type b
4624,935,added,added,Type b,Type a
4624,4184,added,added,Type b,Type b
4625,807,added,added,Type b,Type a
4625,4493,added,added,Type b,Type b
4626,2743,added,added,Type a,Type b
4626,1003,added,added,Type a,Type a
4627,2381,added,added,Type a,Type b
4627,3405,added,added,Type a,Type a
4628,1159,added,added,Type a,Type b
4628,1523,added,added,Type a,Type a
4629,3952,added,added,Type b,Type a
4629,2399,added,added,Type b,Type b
4630,110,added,added,Type a,Type b
4630,2473,added,added,Type a,Type a
4631,958,added,added,Type b,Type a
4631,2609,added,added,Type b,Type a
4632,43,added,added,Type b,Type a
4632,3438,added,added,Type b,Type b
4633,1266,added,added,Type b,Type a
4633,94,added,added,Type b,Type a
4634,191,added,added,Type a,Type b
4634,2057,added,added,Type a,Type b
4635,4186,added,added,Type b,Type a
4635,2392,added,added,Type b,Type b
4636,2343,added,added,Type a,Type b
4636,573,added,added,Type a,Type b
4637,45,added,added,Type a,Type a
4637,849,added,added,Type a,Type b
4638,489,added,added,Type a,Type a
4638,1128,added,added,Type a,Type b
4639,4362,added,added,Type a,Type b
4639,2717,added,added,Type a,Type b
4640,2897,added,added,Type a,Type b
4640,1602,added,added,Type a,Type b
4641,2750,added,added,Type b,Type a
4641,3970,added,added,Type b,Type b
4642,4303,added,added,Type b,Type a
4642,144,added,added,Type b,Type a
4643,745,added,added,Type a,Type b
4643,3924,added,added,Type a,Type a
4644,234,added,added,Type b,Type a
4644,2905,added,added,Type b,Type b
4645,2636,added,added,Type b,Type a
4645,2048,added,added,Type b,Type a
4646,137,added,added,Type b,Type b
4646,2165,added,added,Type b,Type a
4647,2418,added,added,Type b,Type b
4647,1753,added,added,Type b,Type b
4648,2647,added,added,Type b,Type b
4648,2350,added,added,Type b,Type b
4649,2583,added,added,Type a,Type a
4649,2593,added,added,Type a,Type b
4650,3871,added,added,Type a,Type a
4650,4072,added,added,Type a,Type a
4651,4522,added,added,Type a,Type a
4651,3964,added,added,Type a,Type a
4652,1069,added,added,Type a,Type b
4652,3670,added,added,Type a,Type a
4653,638,added,added,Type b,Type a
4653,2642,added,added,Type b,Type a
4654,1747,added,added,Type b,Type a
4654,3508,added,added,Type b,Type a
4655,2139,added,added,Type a,Type b
4655,1928,added,added,Type a,Type b
4656,1083,added,added,Type a,Type a
4656,4077,added,added,Type a,Type a
4657,633,added,added,Type b,Type a
4657,3747,added,added,Type b,Type a
4658,738,added,added,Type b,Type b
4658,77,added,added,Type b,Type b
4659,103,added,added,Type b,Type a
4659,534,added,added,Type b,Type b
4660,206,added,added,Type a,Type b
4660,4157,added,added,Type a,Type a
4661,353,added,added,Type b,Type b
4661,2963,added,added,Type b,Type b
4662,3640,added,added,Type b,Type a
4662,707,added,added,Type b,Type a
4663,311,added,added,Type a,Type a
4663,2291,added,added,Type a,Type a
4664,3309,added,added,Type b,Type a
4664,1443,added,added,Type b,Type b
4665,3048,added,added,Type b,Type a
4665,2034,added,added,Type b,Type a
4666,4310,added,added,Type b,Type a
4666,107,added,added,Type b,Type b
4667,573,added,added,Type b,Type b
4667,3757,added,added,Type b,Type a
4668,1042,added,added,Type b,Type a
4668,12,added,added,Type b,Type a
4669,4247,added,added,Type a,Type a
4669,547,added,added,Type a,Type b
4670,1261,added,added,Type b,Type b
4670,2197,added,added,Type b,Type a
4671,1,added,initial_core,Type a,Type b
4671,693,added,added,Type a,Type a
4672,3705,added,added,Type b,Type a
4672,1320,added,added,Type b,Type a
4673,4209,added,added,Type b,Type a
4673,1170,added,added,Type b,Type a
4674,55,added,added,Type b,Type a
4674,2182,added,added,Type b,Type a
4675,3467,added,added,Type b,Type b
4675,1096,added,added,Type b,Type b
4676,3762,added,added,Type b,Type b
4676,4286,added,added,Type b,Type b
4677,2043,added,added,Type a,Type a
4677,155,added,added,Type a,Type a
4678,2713,added,added,Type a,Type a
4678,3884,added,added,Type a,Type b
4679,2004,added,added,Type b,Type b
4679,4259,added,added,Type b,Type a
4680,984,added,added,Type b,Type b
4680,269,added,added,Type b,Type a
4681,293,added,added,Type b,Type b
4681,233,added,added,Type b,Type b
4682,2929,added,added,Type b,Type b
4682,201,added,added,Type b,Type b
4683,4312,added,added,Type b,Type b
4683,1678,added,added,Type b,Type a
4684,1646,added,added,Type b,Type b
4684,1115,added,added,Type b,Type b
4685,2520,added,added,Type a,Type a
4685,2500,added,added,Type a,Type b
4686,1209,added,added,Type b,Type a
4686,1969,added,added,Type b,Type a
4687,3538,added,added,Type b,Type a
4687,1567,added,added,Type b,Type a
4688,3503,added,added,Type b,Type b
4688,1210,added,added,Type b,Type a
4689,1282,added,added,Type b,Type a
4689,330,added,added,Type b,Type b
4690,755,added,added,Type b,Type a
4690,3258,added,added,Type b,Type b
4691,4370,added,added,Type b,Type a
4691,4681,added,added,Type b,Type b
4692,811,added,added,Type a,Type b
4692,903,added,added,Type a,Type b
4693,78,added,added,Type b,Type b
4693,714,added,added,Type b,Type a
4694,3307,added,added,Type b,Type b
4694,3279,added,added,Type b,Type a
4695,635,added,added,Type b,Type a
4695,3726,added,added,Type b,Type b
4696,1343,added,added,Type a,Type b
4696,146,added,added,Type a,Type b
4697,996,added,added,Type a,Type a
4697,1910,added,added,Type a,Type a
4698,3500,added,added,Type b,Type a
4698,1174,added,added,Type b,Type a
4699,673,added,added,Type b,Type b
4699,145,added,added,Type b,Type b
4700,1505,added,added,Type b,Type a
4700,2468,added,added,Type b,Type b
4701,2714,added,added,Type b,Type b
4701,2036,added,added,Type b,Type b
4702,1646,added,added,Type b,Type b
4702,0,added,initial_core,Type b,Type a
4703,969,added,added,Type b,Type b
4703,1723,added,added,Type b,Type b
4704,170,added,added,Type a,Type b
4704,2164,added,added,Type a,Type a
4705,2384,added,added,Type b,Type b
4705,343,added,added,Type b,Type a
4706,891,added,added,Type a,Type a
4706,187,added,added,Type a,Type a
4707,3574,added,added,Type b,Type b
4707,4206,added,added,Type b,Type b
4708,2464,added,added,Type b,Type a
4708,25,added,added,Type b,Type b
4709,297,added,added,Type a,Type b
4709,2456,added,added,Type a,Type b
4710,226,added,added,Type b,Type b
4710,242,added,added,Type b,Type a
4711,2480,added,added,Type b,Type b
4711,353,added,added,Type b,Type b
4712,3245,added,added,Type b,Type b
4712,19,added,added,Type b,Type b
4713,1384,added,added,Type b,Type b
4713,1714,added,added,Type b,Type b
4714,4151,added,added,Type b,Type a
4714,1226,added,added,Type b,Type a
4715,135,added,added,Type b,Type a
4715,273,added,added,Type b,Type a
4716,1023,added,added,Type b,Type a
4716,2,added,initial_core,Type b,Type a
4717,2675,added,added,Type b,Type b
4717,329,added,added,Type b,Type a
4718,190,added,added,Type a,Type a
4718,3125,added,added,Type a,Type b
4719,971,added,added,Type a,Type a
4719,615,added,added,Type a,Type b
4720,2761,added,added,Type b,Type a
4720,2819,added,added,Type b,Type a
4721,2616,added,added,Type a,Type b
4721,496,added,added,Type a,Type b
4722,3759,added,added,Type b,Type b
4722,2389,added,added,Type b,Type a
4723,316,added,added,Type b,Type a
4723,128,added,added,Type b,Type a
4724,3588,added,added,Type a,Type a
4724,2742,added,added,Type a,Type b
4725,1,added,initial_core,Type b,Type b
4725,44,added,added,Type b,Type a
4726,2544,added,added,Type b,Type b
4726,3000,added,added,Type b,Type b
4727,1226,added,added,Type a,Type a
4727,3598,added,added,Type a,Type b
4728,3026,added,added,Type b,Type b
4728,2550,added,added,Type b,Type b
4729,66,added,added,Type b,Type a
4729,779,added,added,Type b,Type b
4730,2975,added,added,Type b,Type b
4730,225,added,added,Type b,Type a
4731,3919,added,added,Type a,Type b
4731,43,added,added,Type a,Type a
4732,3126,added,added,Type a,Type a
4732,1217,added,added,Type a,Type a
4733,2779,added,added,Type b,Type a
4733,1103,added,added,Type b,Type a
4734,1350,added,added,Type b,Type a
4734,2683,added,added,Type b,Type b
4735,1307,added,added,Type b,Type b
4735,271,added,added,Type b,Type b
4736,8,added,added,Type a,Type a
4736,1524,added,added,Type a,Type b
4737,4270,added,added,Type a,Type b
4737,77,added,added,Type a,Type b
4738,147,added,added,Type b,Type b
4738,884,added,added,Type b,Type b
4739,2360,added,added,Type b,Type a
4739,4118,added,added,Type b,Type a
4740,659,added,added,Type a,Type b
4740,1096,added,added,Type a,Type b
4741,2420,added,added,Type b,Type b
4741,471,added,added,Type b,Type b
4742,3871,added,added,Type a,Type a
4742,2032,added,added,Type a,Type a
4743,2164,added,added,Type b,Type a
4743,485,added,added,Type b,Type a
4744,3718,added,added,Type a,Type a
4744,3061,added,added,Type a,Type b
4745,4423,added,added,Type b,Type a
4745,4521,added,added,Type b,Type b
4746,78,added,added,Type b,Type b
4746,1445,added,added,Type b,Type a
4747,111,added,added,Type a,Type b
4747,2045,added,added,Type a,Type a
4748,8,added,added,Type b,Type a
4748,14,added,added,Type b,Type b
4749,3347,added,added,Type a,Type a
4749,3755,added,added,Type a,Type a
4750,646,added,added,Type a,Type a
4750,468,added,added,Type a,Type b
4751,1639,added,added,Type b,Type a
4751,4375,added,added,Type b,Type b
4752,1101,added,added,Type b,Type a
4752,805,added,added,Type b,Type a
4753,21,added,added,Type a,Type b
4753,252,added,added,Type a,Type b
4754,2469,added,added,Type a,Type b
4754,1648,added,added,Type a,Type b
4755,1,added,initial_core,Type b,Type b
4755,1178,added,added,Type b,Type a
4756,26,added,added,Type b,Type b
4756,1955,added,added,Type b,Type b
4757,193,added,added,Type a,Type b
4757,2690,added,added,Type a,Type a
4758,3073,added,added,Type b,Type a
4758,2845,added,added,Type b,Type a
4759,1886,added,added,Type a,Type b
4759,2284,added,added,Type a,Type a
4760,277,added,added,Type a,Type b
4760,165,added,added,Type a,Type b
4761,693,added,added,Type b,Type a
4761,808,added,added,Type b,Type b
4762,3874,added,added,Type b,Type b
4762,4595,added,added,Type b,Type a
4763,2151,added,added,Type b,Type b
4763,130,added,added,Type b,Type b
4764,14,added,added,Type a,Type b
4764,3,added,initial_core,Type a,Type b
4765,110,added,added,Type b,Type b
4765,924,added,added,Type b,Type b
4766,1360,added,added,Type b,Type a
4766,4212,added,added,Type b,Type a
4767,2088,added,added,Type b,Type a
4767,3139,added,added,Type b,Type a
4768,3500,added,added,Type a,Type a
4768,159,added,added,Type a,Type a
4769,887,added,added,Type b,Type a
4769,1754,added,added,Type b,Type b
4770,1801,added,added,Type a,Type b
4770,639,added,added,Type a,Type a
4771,3856,added,added,Type b,Type a
4771,568,added,added,Type b,Type a
4772,4258,added,added,Type a,Type a
4772,614,added,added,Type a,Type b
4773,868,added,added,Type a,Type b
4773,918,added,added,Type a,Type b
4774,2096,added,added,Type b,Type b
4774,88,added,added,Type b,Type a
4775,1376,added,added,Type b,Type a
4775,2664,added,added,Type b,Type a
4776,284,added,added,Type b,Type a
4776,957,added,added,Type b,Type a
4777,933,added,added,Type a,Type a
4777,2199,added,added,Type a,Type a
4778,2258,added,added,Type b,Type a
4778,3667,added,added,Type b,Type b
4779,353,added,added,Type a,Type b
4779,459,added,added,Type a,Type b
4780,4038,added,added,Type b,Type b
4780,50,added,added,Type b,Type b
4781,3643,added,added,Type b,Type a
4781,865,added,added,Type b,Type a
4782,510,added,added,Type b,Type b
4782,3496,added,added,Type b,Type a
4783,84,added,added,Type b,Type b
4783,1,added,initial_core,Type b,Type b
4784,278,added,added,Type b,Type b
4784,2669,added,added,Type b,Type a
4785,1595,added,added,Type b,Type b
4785,1476,added,added,Type b,Type a
4786,696,added,added,Type b,Type b
4786,172,added,added,Type b,Type a
4787,2625,added,added,Type b,Type a
4787,19,added,added,Type b,Type b
4788,3685,added,added,Type a,Type a
4788,1218,added,added,Type a,Type a
4789,3097,added,added,Type b,Type b
4789,3213,added,added,Type b,Type a
4790,850,added,added,Type a,Type b
4790,913,added,added,Type a,Type a
4791,0,added,initial_core,Type b,Type a
4791,1340,added,added,Type b,Type b
4792,2340,added,added,Type a,Type a
4792,912,added,added,Type a,Type a
4793,3555,added,added,Type b,Type a
4793,316,added,added,Type b,Type a
4794,298,added,added,Type b,Type a
4794,193,added,added,Type b,Type b
4795,753,added,added,Type b,Type b
4795,661,added,added,Type b,Type b
4796,2201,added,added,Type a,Type b
4796,64,added,added,Type a,Type a
4797,865,added,added,Type a,Type a
4797,2291,added,added,Type a,Type a
4798,1013,added,added,Type a,Type a
4798,4171,added,added,Type a,Type a
4799,3253,added,added,Type b,Type b
4799,4589,added,added,Type b,Type a
4800,3652,added,added,Type b,Type a
4800,2560,added,added,Type b,Type b
4801,658,added,added,Type a,Type b
4801,1791,added,added,Type a,Type a
4802,588,added,added,Type b,Type b
4802,3914,added,added,Type b,Type b
4803,249,added,added,Type a,Type a
4803,486,added,added,Type a,Type b
4804,1443,added,added,Type b,Type b
4804,3623,added,added,Type b,Type a
4805,4159,added,added,Type a,Type b
4805,4019,added,added,Type a,Type a
4806,1144,added,added,Type b,Type a
4806,646,added,added,Type b,Type a
4807,10,added,added,Type b,Type a
4807,4766,added,added,Type b,Type b
4808,412,added,added,Type b,Type b
4808,131,added,added,Type b,Type b
4809,192,added,added,Type a,Type b
4809,3537,added,added,Type a,Type b
4810,3682,added,added,Type a,Type b
4810,1099,added,added,Type a,Type b
4811,417,added,added,Type a,Type a
4811,1846,added,added,Type a,Type b
4812,903,added,added,Type a,Type b
4812,429,added,added,Type a,Type a
4813,2886,added,added,Type b,Type a
4813,1663,added,added,Type b,Type a
4814,290,added,added,Type a,Type b
