# Log-binned degree distribution
# Node type: b, n=51
# N: 104, m: 3
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-02-18T18:29:24.245427
k_bin_center,empirical_prob,Diamond_prob,Sterling_prob
0.0,0.4117647058823529,0.4541407574901074,1.0754074028383813
1.0,0.17647058823529413,0.19642986291215447,0.3682986976406939
2.0,0.058823529411764705,0.10412567798009387,0.1709052970816867
3.0,0.09803921568627451,0.062374065924062395,0.0939135789143139
4.0,0.0392156862745098,0.040563371812125736,0.05748461971398784
5.0,0.0392156862745098,0.027988130979019945,0.03792212351509262
7.0,0.0392156862745098,0.015092080970592534,0.019216654265781646
8.0,0.0392156862745098,0.011601158918443641,0.014444393307915217
9.0,0.0392156862745098,0.00912708801451246,0.011154592620288927
12.0,0.0196078431372549,0.0049390542975748936,0.005795578838596966
28.495613697550013,0.0196078431372549,0.00064551225689056,0.0006962336244145735
30.495901363953813,0.0196078431372549,0.0005453331401602167,0.0005855171901505906
