# Log-binned degree distribution
# Node type: b, n=11,271
# N: 28,005, m: 2
# h: 0.7, f_a: 0.6
# Theories: Diamond, Sterling
# Generated: 2026-03-19T13:38:44.226168
k_bin_center,empirical_prob,Diamond_prob,Sterling_prob
0.0,0.6916866294028924,0.6904924603208416,35.77491265662212
1.0,0.18427823618135036,0.18707771888981914,3.9096344078190794
2.0,0.06423564901073552,0.06580040455551081,0.787596765824108
3.0,0.031585484872682104,0.02739935944541471,0.22420911776215635
4.0,0.01304232100079851,0.012859644866562481,0.07974920189751589
5.0,0.006121905775885015,0.006603108624089569,0.033139101037135084
6.0,0.0034602076124567475,0.0036372024874899546,0.015445639221915062
7.0,0.0023955283470854403,0.0021199830320924977,0.007862915007585358
8.0,0.0009759559932570313,0.0012945170424582938,0.00429268609289095
9.0,0.0005323396326856535,0.0008219223775379849,0.0024804959353867837
10.0,0.0007097861769142045,0.0005394858760846142,0.0015023728932239213
11.0,0.00026616981634282674,0.00036438826572029743,0.0009467109221674726
12.0,8.872327211427557e-05,0.00025233782049736134,0.0006170750872092868
13.0,8.872327211427557e-05,0.0001786183339754765,0.0004141294810918468
14.0,0.00035489308845710227,0.00012891777759408652,0.00028509681755093405
17.0,8.872327211427557e-05,5.342392081638863e-05,0.00010536893938241182
40.98780306383839,8.872327211427557e-05,6.669819746966358e-07,9.147233820656176e-07
