# Raw node-level degree data
# Node type: b, n=11,271
# N: 28,005, m: 2
# h: 0.7, f_a: 0.6
# Generated: 2026-03-19T13:38:44.228443
node_id,in_degree
1,42
3,14
11,14
13,6
14,9
16,3
19,10
20,10
24,10
26,7
33,5
38,6
39,1
40,1
42,0
43,6
46,6
49,2
52,4
53,7
54,1
55,1
60,6
62,1
71,17
72,1
73,8
76,6
83,6
85,13
86,3
88,0
89,5
96,5
102,1
107,5
109,5
112,3
113,1
116,3
119,5
123,4
124,5
127,2
130,3
132,5
133,3
135,3
136,2
137,3
139,0
143,7
144,4
147,3
153,9
155,3
158,0
161,5
162,4
165,5
166,1
168,0
169,2
172,5
174,4
176,1
179,6
181,5
185,2
189,3
190,4
193,0
194,6
195,12
198,3
202,2
203,0
205,2
206,11
212,6
213,1
215,4
216,3
217,1
220,4
222,2
224,2
226,8
228,2
230,0
237,1
239,2
244,2
246,2
257,2
258,0
260,0
261,0
262,14
264,5
265,3
266,2
268,4
269,9
273,5
276,11
278,3
282,1
285,1
287,5
288,0
289,2
294,4
296,2
298,2
301,3
302,5
308,3
310,0
316,3
317,0
319,3
320,2
322,0
323,1
328,1
332,1
334,10
336,2
337,4
341,2
343,2
350,0
355,14
356,10
359,3
361,5
366,4
367,1
368,4
369,2
370,3
377,3
378,3
380,1
384,1
388,3
391,3
392,1
393,2
399,4
400,2
402,1
408,2
409,2
410,2
411,6
415,1
416,0
418,4
420,0
421,4
432,0
434,1
435,4
436,1
438,4
439,8
445,8
446,5
447,2
448,3
449,3
450,3
452,5
454,2
459,9
462,1
463,5
464,3
465,1
468,8
469,0
471,1
474,4
475,0
478,1
481,1
482,4
483,2
486,1
487,1
490,11
491,7
493,1
494,2
496,7
497,0
498,7
502,0
505,2
510,4
511,5
514,1
518,4
521,3
522,1
524,1
526,1
527,1
528,8
529,6
530,1
531,3
533,0
534,0
535,4
536,0
540,1
542,1
544,1
545,1
547,4
552,3
555,10
556,7
562,0
567,1
569,2
574,1
576,3
577,0
580,1
583,3
584,3
585,0
587,1
588,1
590,3
594,3
595,4
596,0
597,8
598,5
602,0
604,1
605,2
606,2
607,6
610,0
611,1
614,0
615,1
620,4
622,4
624,3
627,1
631,4
647,1
651,1
653,1
655,0
656,0
657,2
658,5
659,1
661,1
669,5
673,1
674,1
676,2
677,2
679,2
680,2
681,2
683,2
684,2
689,1
690,3
697,1
701,7
704,2
709,0
716,1
719,0
727,1
729,8
731,3
733,0
736,3
737,1
740,3
741,1
745,2
753,2
754,1
756,1
760,3
761,1
765,3
766,1
771,3
774,4
775,3
780,0
781,4
784,4
785,5
786,0
792,3
796,1
798,0
799,9
800,1
801,1
802,1
804,4
805,4
808,4
810,3
813,3
815,4
822,3
823,6
825,1
828,7
829,0
830,5
833,6
835,5
838,3
844,1
845,1
848,0
854,2
855,0
858,0
862,0
863,2
864,5
865,1
867,2
868,3
871,5
873,2
879,0
882,0
884,6
886,0
888,2
889,1
892,0
896,1
897,2
901,2
902,1
904,2
910,1
912,0
914,2
915,5
917,0
918,1
922,1
925,0
927,0
928,3
931,0
933,1
935,3
938,3
939,1
941,0
944,1
949,5
952,4
956,1
958,3
959,3
963,2
964,2
965,4
967,1
969,1
972,8
975,0
983,3
984,2
990,3
993,1
996,0
1000,2
1001,3
1004,1
1006,3
1007,1
1008,1
1009,5
1012,0
1015,2
1019,3
1026,0
1027,3
1029,3
1031,2
1032,1
1033,1
1037,3
1038,0
1039,0
1040,0
1041,6
1043,2
1045,5
1047,3
1048,1
1052,0
1053,3
1055,1
1056,1
1057,0
1058,2
1059,0
1060,1
1065,6
1066,0
1067,2
1069,1
1072,5
1076,4
1078,6
1079,1
1084,0
1085,4
1087,3
1095,7
1098,5
1105,2
1106,1
1107,0
1110,0
1112,1
1114,2
1116,1
1117,1
1121,0
1122,4
1127,1
1129,1
1131,0
1133,0
1134,3
1135,1
1138,0
1140,0
1145,1
1146,0
1149,2
1153,1
1154,3
1155,3
1158,4
1159,5
1161,2
1167,0
1171,5
1173,6
1174,0
1175,4
1177,2
1183,3
1188,2
1190,3
1196,10
1197,3
1199,1
1202,4
1205,1
1207,3
1209,1
1212,8
1213,7
1219,1
1220,0
1222,2
1223,1
1226,0
1227,2
1230,0
1231,2
1232,0
1234,0
1242,0
1243,3
1244,4
1247,1
1248,3
1249,2
1250,0
1252,4
1253,2
1255,1
1260,3
1261,2
1265,2
1267,1
1269,6
1270,1
1278,1
1280,2
1290,1
1295,1
1296,3
1301,0
1302,2
