# Raw node-level degree data
# Node type: a, n=16,734
# N: 28,005, m: 2
# h: 0.7, f_a: 0.6
# Generated: 2026-03-19T13:38:44.166579
node_id,in_degree
0,77
2,59
4,63
5,34
6,61
7,80
8,46
9,42
10,55
12,39
15,33
17,31
18,52
21,26
22,54
23,62
25,44
27,30
28,42
29,17
30,30
31,53
32,60
34,9
35,46
36,57
37,34
41,18
44,37
45,22
47,35
48,17
50,32
51,26
56,34
57,26
58,20
59,17
61,17
63,20
64,25
65,55
66,30
67,20
68,14
69,37
70,48
74,27
75,25
77,32
78,19
79,41
80,31
81,29
82,24
84,38
87,14
90,31
91,20
92,20
93,17
94,30
95,24
97,22
98,15
99,23
100,19
101,34
103,18
104,34
105,19
106,22
108,52
110,28
111,26
114,39
115,25
117,33
118,26
120,24
121,11
122,50
125,19
126,22
128,15
129,22
131,14
134,19
138,29
140,19
141,16
142,36
145,23
146,12
148,24
149,25
150,32
151,31
152,14
154,19
156,11
157,26
159,30
160,36
163,33
164,30
167,22
170,18
171,37
173,36
175,32
177,26
178,25
180,10
182,18
183,19
184,19
186,24
187,24
188,8
191,18
192,31
196,34
197,24
199,17
200,14
201,11
204,29
207,14
208,26
209,36
210,20
211,30
214,28
218,15
219,10
221,15
223,32
225,24
227,5
229,22
231,30
232,33
233,30
234,22
235,26
236,27
238,11
240,25
241,18
242,21
243,12
245,18
247,20
248,29
249,14
250,23
251,38
252,13
253,25
254,22
255,31
256,35
259,9
263,14
267,20
270,27
271,13
272,25
274,25
275,20
277,12
279,13
280,10
281,17
283,20
284,9
286,8
290,15
291,15
292,27
293,9
295,32
297,27
299,14
300,21
303,13
304,18
305,12
306,18
307,30
309,9
311,10
312,18
313,32
314,27
315,15
318,18
321,30
324,12
325,12
326,20
327,30
329,8
330,22
331,25
333,24
335,20
338,14
339,22
340,15
342,23
344,12
345,33
346,20
347,9
348,19
349,23
351,17
352,22
353,15
354,15
357,10
358,46
360,17
362,8
363,16
364,9
365,10
371,8
372,28
373,1
374,14
375,23
376,24
379,9
381,15
382,24
383,17
385,18
386,23
387,11
389,13
