# Asymptotic in-edge density evolution
# N: 28004, m: 3
# h: 0.7, f_a: 0.55
# g_a: 1.668468, g_b: 1.331532
# Generated: 2026-04-09T15:34:31.907921
t,mean_deg_a,mean_deg_b,asymptote_a,asymptote_b
4,2.0,1.75,1.668467858105231,1.331532141894769
104,1.3846153846153846,1.6442307692307692,1.668467858105231,1.331532141894769
204,1.5588235294117647,1.4558823529411764,1.668467858105231,1.331532141894769
304,1.542763157894737,1.4671052631578947,1.668467858105231,1.331532141894769
404,1.551980198019802,1.4554455445544554,1.668467858105231,1.331532141894769
504,1.5277777777777777,1.4781746031746033,1.668467858105231,1.331532141894769
604,1.5397350993377483,1.4652317880794703,1.668467858105231,1.331532141894769
704,1.5482954545454546,1.4559659090909092,1.668467858105231,1.331532141894769
804,1.554726368159204,1.449004975124378,1.668467858105231,1.331532141894769
904,1.5597345132743363,1.4435840707964602,1.668467858105231,1.331532141894769
1004,1.551792828685259,1.451195219123506,1.668467858105231,1.331532141894769
1104,1.5570652173913044,1.4456521739130435,1.668467858105231,1.331532141894769
1204,1.5606312292358804,1.441860465116279,1.668467858105231,1.331532141894769
1304,1.5644171779141105,1.437883435582822,1.668467858105231,1.331532141894769
1404,1.561965811965812,1.4401709401709402,1.668467858105231,1.331532141894769
1504,1.5644946808510638,1.4375,1.668467858105231,1.331532141894769
1604,1.5604738154613467,1.4413965087281795,1.668467858105231,1.331532141894769
1704,1.556338028169014,1.4454225352112675,1.668467858105231,1.331532141894769
1804,1.5637472283813747,1.4379157427937916,1.668467858105231,1.331532141894769
1904,1.5656512605042017,1.4359243697478992,1.668467858105231,1.331532141894769
2004,1.562874251497006,1.438622754491018,1.668467858105231,1.331532141894769
2104,1.5613117870722433,1.4401140684410647,1.668467858105231,1.331532141894769
2204,1.572141560798548,1.4292196007259528,1.668467858105231,1.331532141894769
2304,1.5737847222222223,1.4275173611111112,1.668467858105231,1.331532141894769
2404,1.5727953410981697,1.4284525790349418,1.668467858105231,1.331532141894769
2504,1.569888178913738,1.4313099041533546,1.668467858105231,1.331532141894769
2604,1.5745007680491552,1.4266513056835637,1.668467858105231,1.331532141894769
2704,1.5747041420118344,1.426405325443787,1.668467858105231,1.331532141894769
2804,1.5716833095577747,1.4293865905848788,1.668467858105231,1.331532141894769
2904,1.5740358126721763,1.4269972451790633,1.668467858105231,1.331532141894769
3004,1.5785619174434087,1.4224367509986684,1.668467858105231,1.331532141894769
3104,1.578930412371134,1.4220360824742269,1.668467858105231,1.331532141894769
3204,1.5767790262172285,1.4241573033707866,1.668467858105231,1.331532141894769
3304,1.5826271186440677,1.4182808716707023,1.668467858105231,1.331532141894769
3404,1.5837250293772034,1.4171562867215042,1.668467858105231,1.331532141894769
3504,1.5881849315068493,1.4126712328767124,1.668467858105231,1.331532141894769
3604,1.5876803551609322,1.41315205327414,1.668467858105231,1.331532141894769
3704,1.5907127429805616,1.410097192224622,1.668467858105231,1.331532141894769
3804,1.5941114616193481,1.4066771819137749,1.668467858105231,1.331532141894769
3904,1.5960553278688525,1.4047131147540983,1.668467858105231,1.331532141894769
4004,1.594155844155844,1.4065934065934067,1.668467858105231,1.331532141894769
4104,1.5999025341130604,1.4008284600389864,1.668467858105231,1.331532141894769
4204,1.6003805899143673,1.4003330161750713,1.668467858105231,1.331532141894769
4304,1.599674721189591,1.4010223048327137,1.668467858105231,1.331532141894769
4404,1.5983197093551318,1.40236148955495,1.668467858105231,1.331532141894769
4504,1.6012433392539964,1.3994227353463589,1.668467858105231,1.331532141894769
4604,1.603388357949609,1.3972632493483927,1.668467858105231,1.331532141894769
4704,1.6050170068027212,1.3956207482993197,1.668467858105231,1.331532141894769
4804,1.6063696919233972,1.3942547876769358,1.668467858105231,1.331532141894769
4904,1.6078711256117455,1.3927406199021206,1.668467858105231,1.331532141894769
5004,1.6101119104716226,1.3904876099120704,1.668467858105231,1.331532141894769
5104,1.6077586206896552,1.3928291536050157,1.668467858105231,1.331532141894769
5204,1.6060722521137587,1.3945042275172943,1.668467858105231,1.331532141894769
5304,1.6063348416289593,1.3942307692307692,1.668467858105231,1.331532141894769
5404,1.6073279052553664,1.3932272390821614,1.668467858105231,1.331532141894769
5504,1.6086482558139534,1.3918968023255813,1.668467858105231,1.331532141894769
