# Linear-scale discrete degree distribution
# Node type: a, n=15419
# N: 28030, m: 2
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:36:48.006994
k,empirical_pmf,Diamond_pmf,Sterling_pmf
0,0.501783513846553,0.5007238558794193,1.4636885192729208
1,0.19910500032427525,0.1984715728066668,0.42942950022670473
2,0.09870938452558532,0.09914122324348017,0.1814050242010696
3,0.0552565017186588,0.05676502762123821,0.09329436629586625
4,0.034827161294506775,0.03559197731706792,0.05428165584607974
5,0.022893832284843374,0.023816137468756812,0.03437412191694079
6,0.018743109151047408,0.016736243382650055,0.023154106013261008
7,0.010765938128283288,0.01221948419493994,0.016347400567075676
8,0.011025358324145534,0.0091999562135092,0.011976913022974647
9,0.007198910435177379,0.007103469564343751,0.009041158043490942
10,0.006096374602762825,0.005601592309570786,0.006995331086014694
11,0.004085868084830404,0.004496999057633973,0.005525493408255279
12,0.0032427524482780985,0.0036661654339557987,0.0044419394465275725
13,0.002399636811725793,0.0030290245111583877,0.0036253702106278625
14,0.002269926713794669,0.0025321000081235754,0.002998170027077659
15,0.0024644918606913546,0.002138733321479328,0.0025083408080984475
16,0.0014916661262079252,0.0018232138177651583,0.002120145820388432
17,0.0011673908813801155,0.0015671410208518894,0.0018084665288708689
18,0.0014268110772423634,0.0013571067385151092,0.0015552927690295642
19,0.0014916661262079252,0.0011831814000831126,0.0013474796646965961
20,0.0009728257344834296,0.001037903556903908,0.0011752790052067567
21,0.0007782605875867436,0.0009155917708415626,0.0010313566073155748
22,0.0009079706855178675,0.0008118675446412909,0.0009101218602994786
23,0.0009728257344834296,0.0007233191191825697,0.0008072620929947943
24,0.0007782605875867436,0.0006472609787889239,0.0007194139274583829
25,0.0007134055386211817,0.0005815594461265305,0.0006439278682336729
26,0.00025942019586224787,0.0005245045992941857,0.0005786973750231717
27,0.0005188403917244957,0.00047471510521852325,0.0005220331954372306
28,0.0006485504896556197,0.0004310667422804643,0.00047256990012903955
29,0.00045398534275893377,0.0003926381737622378,0.0004291956199828031
30,0.0005836954406900578,0.0003586694220789092,0.00039099869698438176
31,0.00032427524482780983,0.00032852978998466144,0.00035722679951292834
32,0.00025942019586224787,0.0003016928760428025,0.00032725531687356914
33,0.00025942019586224787,0.00027771696551967995,0.00030056272770651764
34,0.00012971009793112393,0.00025622952872102027,0.00027671125649331
35,0.0001945651468966859,0.00023691488282475984,0.0002553315735265408
36,0.00025942019586224787,0.00021950430843918083,0.00023611061106226845
37,0.0001945651468966859,0.0002037680843755213,0.00021878179889826322
38,0.0003891302937933718,0.00018950903140304204,0.00020311719161119547
39,0.00032427524482780983,0.0001765572505725671,0.00018892108464100968
40,6.485504896556197e-05,0.00016476581288237674,0.0001760248095627293
41,0.00012971009793112393,0.00015400721090229712,0.00016428246886809045
42,6.485504896556197e-05,0.00014417042398079692,0.00015356742354164846
43,0.0003891302937933718,0.0001351584801029983,0.00014376938707770946
44,,0.00012688642172952724,0.0001347920105478384
45,,0.00011927960178043898,0.0001265508672324477
46,0.0001945651468966859,0.00011227225063385976,0.00011897176389494125
47,6.485504896556197e-05,0.0001058062665540072,0.00011198932027842543
48,6.485504896556197e-05,9.983019107500995e-05,0.00010554576979475328
49,0.00012971009793112393,9.429833809440975e-05,9.95899433683985e-05
50,6.485504896556197e-05,8.917005119133181e-05,9.407640553355183e-05
51,6.485504896556197e-05,8.440906829700874e-05,8.896471757259645e-05
52,0.00012971009793112393,7.998297655607818e-05,8.421880704179415e-05
53,,7.586274321393045e-05,7.980642669705315e-05
54,0.00012971009793112393,7.202231079657559e-05,7.569868879567537e-05
55,,6.843824682888437e-05,7.186966315396654e-05
56,6.485504896556197e-05,6.508943995521603e-05,6.829602929870619e-05
57,6.485504896556197e-05,6.195683565387821e-05,6.49567746514682e-05
58,,5.9023205829852925e-05,6.183293199857922e-05
59,6.485504896556197e-05,5.627294747304684e-05,5.8907350581422986e-05
60,6.485504896556197e-05,5.369190631774368e-05,5.616449603580244e-05
61,,5.1267222061108036e-05,5.359027515022444e-05
62,6.485504896556197e-05,4.8987192217633395e-05,5.11718820293583e-05
63,6.485504896556197e-05,4.6841152120545226e-05,4.889766276311603e-05
64,,4.481936894533189e-05,4.675699613202419e-05
65,6.485504896556197e-05,4.2912947937056174e-05,4.4740188240552325e-05
66,6.485504896556197e-05,4.111374928152521e-05,4.283837927381346e-05
67,6.485504896556197e-05,3.9414314278963957e-05,4.104346082932348e-05
68,,3.780779966422771e-05,3.934800249228518e-05
69,,3.628791907515975e-05,3.774518650669867e-05
70,,3.4848890804807776e-05,3.622874955088307e-05
71,,3.348539108801277e-05,3.479293075917007e-05
72,,3.219251227084347e-05,3.3432425245277984e-05
73,0.00012971009793112393,3.0965725295635745e-05,3.2142342480248166e-05
74,,2.9800846006647318e-05,3.0918168961362734e-05
75,,2.8694004843753182e-05,2.9755734680282636e-05
76,,2.764161954528763e-05,2.8651182960518715e-05
77,6.485504896556197e-05,2.6640370527791482e-05,2.7600943287760456e-05
78,6.485504896556197e-05,2.5687178650594982e-05,2.6601706802784965e-05
79,,2.4779185108287142e-05,2.5650404166702903e-05
80,6.485504896556197e-05,2.39137332244433e-05,2.4744185543055338e-05
81,,2.30883519465856e-05,2.388040247150601e-05
82,6.485504896556197e-05,2.2300740865431483e-05,2.305659143421326e-05
83,,2.1548756601705384e-05,2.2270458938954624e-05
84,,2.083040042158353e-05,2.1519867963175666e-05
85,,2.014380695722721e-05,2.0802825620734114e-05
86,,1.9487233922677112e-05,2.0117471928546918e-05
87,6.485504896556197e-05,1.8859052727205692e-05,1.9462069563907875e-05
88,6.485504896556197e-05,1.825773989894977e-05,1.8834994515173528e-05
89,6.485504896556197e-05,1.7681869240878673e-05,1.823472753902637e-05
90,,1.7130104649423743e-05,1.7659846346799587e-05
91,,1.660119353340422e-05,1.7109018450542914e-05
92,,1.609396077732929e-05,1.658099460676144e-05
93,,1.5607303198876093e-05,1.60746028021844e-05
94,,1.5140184455479352e-05,1.5588742731622266e-05
95,,1.4691630359424805e-05,1.512238072303473e-05
96,,1.4260724564981687e-05,1.4674545069437477e-05
97,,1.3846604594560779e-05,1.4244321731287502e-05
98,6.485504896556197e-05,1.3448458174244984e-05,1.38308503765647e-05
99,,1.306551985178835e-05,1.3433320728961202e-05
100,,1.269706787283301e-05,1.3050969197444907e-05
101,,1.234242129332431e-05,1.268307576301806e-05
102,6.485504896556197e-05,1.2000937308228463e-05,1.23289611007802e-05
103,,1.1672008778455506e-05,1.1987983917457048e-05
104,6.485504896556197e-05,1.1355061939599231e-05,1.1659538486399427e-05
105,,1.1049554277558044e-05,1.1343052363712062e-05
106,,1.0754972557498708e-05,1.103798427066196e-05
107,,1.0470830993787353e-05,1.0743822128857495e-05
108,,1.0196669549648975e-05,1.0460081235898801e-05
109,,9.932052356288732e-06,1.0186302570291308e-05
110,,9.676566242108656e-06,9.92205121539985e-06
111,,9.429819363452215e-06,9.66691489311193e-06
112,6.485504896556197e-05,9.191439929059577e-06,9.420502598684958e-06
113,,8.961075011080419e-06,9.182443328982655e-06
114,,8.738389436059259e-06,8.952384896967729e-06
115,,8.523064749924048e-06,8.729992825918724e-06
116,,8.31479825142787e-06,8.514949317384276e-06
117,6.485504896556197e-05,8.113302089015598e-06,8.306952287383792e-06
118,,7.918302416447095e-06,8.105714465814512e-06
119,,7.729538602921786e-06,7.910962554435392e-06
120,,7.546762493760037e-06,7.72243643917224e-06
121,,7.369737718048103e-06,7.539888452829549e-06
122,,7.198239039886023e-06,7.363082684605672e-06
123,,7.032051750197399e-06,7.191794333092114e-06
124,,6.87097109624635e-06,7.025809099697423e-06
125,,6.714801746265555e-06,6.86492261967365e-06
126,,6.563357286769996e-06,6.708939928140743e-06
127,,6.416459750329384e-06,6.557674958703284e-06
128,,6.27393917173547e-06,6.410950072436481e-06
129,,6.13563317066672e-06,6.268595615185593e-06
130,,6.001386559058437e-06,6.130449501276649e-06
131,,5.871050971573965e-06,5.996356821877286e-06
132,,5.744484517629687e-06,5.866169476376177e-06
133,,5.621551453586113e-06,5.7397458252687305e-06
134,,5.5021218737952854e-06,5.616950363146401e-06
135,,5.386071419283022e-06,5.497653410487969e-06
136,,5.273281002954817e-06,5.381730823044132e-06
137,,5.163636550262107e-06,5.2690637176926185e-06
138,,5.057028754372331e-06,5.159538213720058e-06
139,,4.9533528449182594e-06,5.05304518855994e-06
140,,4.8525083695031375e-06,4.9494800470834e-06
141,,4.754398987156265e-06,4.84874250360191e-06
142,,4.658932273022504e-06,4.750736375798576e-06
143,,4.5660195335958254e-06,4.6553693898580225e-06
144,6.485504896556197e-05,4.475575631856738e-06,4.562552996114205e-06
145,6.485504896556197e-05,4.387518821733221e-06,4.4722021945812055e-06
146,,4.301770591306409e-06,4.384235369774341e-06
147,6.485504896556197e-05,4.21825551427418e-06,4.2985741342682505e-06
148,,4.1369011091519686e-06,4.215143180474959e-06
149,,4.057637705795548e-06,4.1338701401587755e-06
150,,3.98039831878702e-06,4.054685451236193e-06
151,,3.905118527312479e-06,3.977522231438162e-06
152,,3.831736361147787e-06,3.902316158439177e-06
153,,3.7601921924070604e-06,3.829005356082777e-06
154,,3.6904286327331358e-06,3.7575302863565674e-06
155,,3.6223904356105206e-06,3.687833646791616e-06
156,,3.556024403532384e-06,3.619860272981439e-06
157,,3.491279299738072e-06,3.553557045934682e-06
158,,3.428105764279819e-06,3.488872803993283e-06
159,,3.3664562341656506e-06,3.425758259064314e-06
160,,3.3062848673812274e-06,3.364165916929068e-06
161,,3.247547470550261e-06,3.304050001407271e-06
162,,3.190201430065699e-06,3.2453663821676906e-06
163,,3.134205646487462e-06,3.1880725059888683e-06
164,,3.079520472038553e-06,3.1321273312854215e-06
165,6.485504896556197e-05,3.026107651038547e-06,3.07749126572624e-06
166,,2.9739302631174875e-06,3.0241261067811376e-06
167,,2.922952669062245e-06,2.9719949850420497e-06
168,,2.873140459165574e-06,2.921062310173821e-06
169,,2.824460403940899e-06,2.871293719358001e-06
170,,2.776880407087051e-06,2.822656028100899e-06
171,,2.730369460580972e-06,2.7751171832845104e-06
172,,2.684897601805471e-06,2.728646218345817e-06
173,6.485504896556197e-05,2.640435872586965e-06,2.6832132104764097e-06
174,,2.5969562800673773e-06,2.638789239740479e-06
175,,2.554431759309114e-06,2.5953463500148758e-06
176,,2.512836137545229e-06,2.5528575116603082e-06
177,,2.4721440999984375e-06,2.5112965858377594e-06
178,,2.4323311571971683e-06,2.470638290388911e-06
179,,2.393373613695363e-06,2.430858167203812e-06
180,,2.3552485381546644e-06,2.3919325510031814e-06
181,,2.3179337346994456e-06,2.353838539466663e-06
182,,2.281407715502021e-06,2.316553964642034e-06
183,,2.2456496745259436e-06,2.2800573655738477e-06
184,,2.2106394623778384e-06,2.24432796209325e-06
185,,2.1763575622189606e-06,2.209345629713788e-06
186,,2.142785066677254e-06,2.1750908755809445e-06
187,,2.109903655723832e-06,2.1415448154258418e-06
188,,2.077695575460023e-06,2.108689151476155e-06
189,,2.046143617777732e-06,2.0765061512796915e-06
190,,2.015231100851488e-06,2.0449786273984002e-06
191,,1.984941850427471e-06,2.0140899179327163e-06
192,,1.9552601818609857e-06,1.9838238678382135e-06
193,,1.926170882890407e-06,1.954164810998445e-06
194,,1.8976591970907e-06,1.9250975530196807e-06
195,,1.869710807990811e-06,1.8966073547149792e-06
