# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: a
# A: 8.481989, alpha: 1.851852, gamma: 2.871772
# Generated: 2026-03-13T16:16:31.774141
k,pmf,A,alpha,gamma
75,3.260829129386237e-05,8.481988708076509,1.8518518518518516,2.871772170576951
76,3.141985376121848e-05,8.481988708076509,1.8518518518518516,2.871772170576951
77,3.028907918047302e-05,8.481988708076509,1.8518518518518516,2.871772170576951
78,2.9212490784918162e-05,8.481988708076509,1.8518518518518516,2.871772170576951
79,2.8186861373236553e-05,8.481988708076509,1.8518518518518516,2.871772170576951
80,2.720919259827092e-05,8.481988708076509,1.8518518518518516,2.871772170576951
81,2.627669620118994e-05,8.481988708076509,1.8518518518518516,2.871772170576951
82,2.5386776987539765e-05,8.481988708076509,1.8518518518518516,2.871772170576951
83,2.453701736508321e-05,8.481988708076509,1.8518518518518516,2.871772170576951
84,2.3725163283809007e-05,8.481988708076509,1.8518518518518516,2.871772170576951
85,2.2949111436438765e-05,8.481988708076509,1.8518518518518516,2.871772170576951
86,2.2206897593506978e-05,8.481988708076509,1.8518518518518516,2.871772170576951
87,2.1496685960931512e-05,8.481988708076509,1.8518518518518516,2.871772170576951
88,2.081675946017645e-05,8.481988708076509,1.8518518518518516,2.871772170576951
89,2.016551084185101e-05,8.481988708076509,1.8518518518518516,2.871772170576951
90,1.9541434553071615e-05,8.481988708076509,1.8518518518518516,2.871772170576951
91,1.894311928729869e-05,8.481988708076509,1.8518518518518516,2.871772170576951
92,1.8369241152782584e-05,8.481988708076509,1.8518518518518516,2.871772170576951
93,1.7818557402333713e-05,8.481988708076509,1.8518518518518516,2.871772170576951
94,1.7289900672973608e-05,8.481988708076509,1.8518518518518516,2.871772170576951
95,1.6782173689215825e-05,8.481988708076509,1.8518518518518516,2.871772170576951
96,1.6294344388346674e-05,8.481988708076509,1.8518518518518516,2.871772170576951
97,1.5825441430193348e-05,8.481988708076509,1.8518518518518516,2.871772170576951
98,1.5374550057540527e-05,8.481988708076509,1.8518518518518516,2.871772170576951
99,1.4940808276637941e-05,8.481988708076509,1.8518518518518516,2.871772170576951
100,1.4523403330175442e-05,8.481988708076509,1.8518518518518516,2.871772170576951
101,1.4121568437729288e-05,8.481988708076509,1.8518518518518516,2.871772170576951
102,1.373457978103766e-05,8.481988708076509,1.8518518518518516,2.871772170576951
103,1.3361753713576064e-05,8.481988708076509,1.8518518518518516,2.871772170576951
104,1.3002444175800712e-05,8.481988708076509,1.8518518518518516,2.871772170576951
105,1.2656040299134142e-05,8.481988708076509,1.8518518518518516,2.871772170576951
106,1.232196418330302e-05,8.481988708076509,1.8518518518518516,2.871772170576951
107,1.1999668833021654e-05,8.481988708076509,1.8518518518518516,2.871772170576951
108,1.1688636241262666e-05,8.481988708076509,1.8518518518518516,2.871772170576951
109,1.138837560748275e-05,8.481988708076509,1.8518518518518516,2.871772170576951
110,1.1098421680189437e-05,8.481988708076509,1.8518518518518516,2.871772170576951
111,1.0818333214155445e-05,8.481988708076509,1.8518518518518516,2.871772170576951
112,1.0547691533420812e-05,8.481988708076509,1.8518518518518516,2.871772170576951
113,1.0286099191978144e-05,8.481988708076509,1.8518518518518516,2.871772170576951
114,1.0033178724721424e-05,8.481988708076509,1.8518518518518516,2.871772170576951
115,9.788571481860447e-06,8.481988708076509,1.8518518518518516,2.871772170576951
116,9.551936540567966e-06,8.481988708076509,1.8518518518518516,2.871772170576951
117,9.32294968814005e-06,8.481988708076509,1.8518518518518516,2.871772170576951
118,9.1013024714177e-06,8.481988708076509,1.8518518518518516,2.871772170576951
119,8.886701307643356e-06,8.481988708076509,1.8518518518518516,2.871772170576951
120,8.678866652313869e-06,8.481988708076509,1.8518518518518516,2.871772170576951
121,8.477532219945544e-06,8.481988708076509,1.8518518518518516,2.871772170576951
122,8.282444253989798e-06,8.481988708076509,1.8518518518518516,2.871772170576951
123,8.093360842433231e-06,8.481988708076509,1.8518518518518516,2.871772170576951
124,7.910051275885741e-06,8.481988708076509,1.8518518518518516,2.871772170576951
125,7.732295445207185e-06,8.481988708076509,1.8518518518518516,2.871772170576951
126,7.559883275949163e-06,8.481988708076509,1.8518518518518516,2.871772170576951
127,7.39261419709566e-06,8.481988708076509,1.8518518518518516,2.871772170576951
128,7.23029664177611e-06,8.481988708076509,1.8518518518518516,2.871772170576951
129,7.072747577798771e-06,8.481988708076509,1.8518518518518516,2.871772170576951
130,6.9197920660122464e-06,8.481988708076509,1.8518518518518516,2.871772170576951
131,6.771262844649941e-06,8.481988708076509,1.8518518518518516,2.871772170576951
132,6.626999937947433e-06,8.481988708076509,1.8518518518518516,2.871772170576951
133,6.48685028744698e-06,8.481988708076509,1.8518518518518516,2.871772170576951
134,6.350667404517874e-06,8.481988708076509,1.8518518518518516,2.871772170576951
135,6.2183110427266995e-06,8.481988708076509,1.8518518518518516,2.871772170576951
136,6.089646888788758e-06,8.481988708076509,1.8518518518518516,2.871772170576951
137,5.964546270921452e-06,8.481988708076509,1.8518518518518516,2.871772170576951
138,5.842885883503157e-06,8.481988708076509,1.8518518518518516,2.871772170576951
139,5.724547527017392e-06,8.481988708076509,1.8518518518518516,2.871772170576951
140,5.6094178623326585e-06,8.481988708076509,1.8518518518518516,2.871772170576951
141,5.497388178433496e-06,8.481988708076509,1.8518518518518516,2.871772170576951
142,5.388354172778605e-06,8.481988708076509,1.8518518518518516,2.871772170576951
143,5.282215743517681e-06,8.481988708076509,1.8518518518518516,2.871772170576951
144,5.178876792850281e-06,8.481988708076509,1.8518518518518516,2.871772170576951
145,5.0782450408579095e-06,8.481988708076509,1.8518518518518516,2.871772170576951
146,4.980231849184887e-06,8.481988708076509,1.8518518518518516,2.871772170576951
147,4.884752053984698e-06,8.481988708076509,1.8518518518518516,2.871772170576951
148,4.7917238075867176e-06,8.481988708076509,1.8518518518518516,2.871772170576951
149,4.701068428373662e-06,8.481988708076509,1.8518518518518516,2.871772170576951
150,4.612710258393025e-06,8.481988708076509,1.8518518518518516,2.871772170576951
151,4.526576528256368e-06,8.481988708076509,1.8518518518518516,2.871772170576951
152,4.442597228908793e-06,8.481988708076509,1.8518518518518516,2.871772170576951
153,4.360704989877371e-06,8.481988708076509,1.8518518518518516,2.871772170576951
154,4.280834963631943e-06,8.481988708076509,1.8518518518518516,2.871772170576951
