# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: b
# A: 19.712125, alpha: 2.173913, gamma: 3.197298
# Generated: 2026-03-13T16:16:31.786137
k,pmf,A,alpha,gamma
0,1.6461515646775595,19.71212526525136,2.173913043478261,3.1972977654598993
1,0.49089069568884125,19.71212526525136,2.173913043478261,3.1972977654598993
2,0.20448969804911707,19.71212526525136,2.173913043478261,3.1972977654598993
3,0.10290610864066273,19.71212526525136,2.173913043478261,3.1972977654598993
4,0.058489256863411644,19.71212526525136,2.173913043478261,3.1972977654598993
5,0.0361931479231587,19.71212526525136,2.173913043478261,3.1972977654598993
6,0.0238464100637879,19.71212526525136,2.173913043478261,3.1972977654598993
7,0.016487686343143886,19.71212526525136,2.173913043478261,3.1972977654598993
8,0.01184388687906838,19.71212526525136,2.173913043478261,3.1972977654598993
9,0.00877625083668615,19.71212526525136,2.173913043478261,3.1972977654598993
10,0.006672520430831144,19.71212526525136,2.173913043478261,3.1972977654598993
11,0.005184081808038136,19.71212526525136,2.173913043478261,3.1972977654598993
12,0.0041027759471856055,19.71212526525136,2.173913043478261,3.1972977654598993
13,0.003299231286401624,19.71212526525136,2.173913043478261,3.1972977654598993
14,0.002690243680413277,19.71212526525136,2.173913043478261,3.1972977654598993
15,0.002220694034609564,19.71212526525136,2.173913043478261,3.1972977654598993
16,0.0018531123439351025,19.71212526525136,2.173913043478261,3.1972977654598993
17,0.0015614397264744173,19.71212526525136,2.173913043478261,3.1972977654598993
18,0.0013271830814641566,19.71212526525136,2.173913043478261,3.1972977654598993
19,0.001136979083611813,19.71212526525136,2.173913043478261,3.1972977654598993
20,0.0009810129575311085,19.71212526525136,2.173913043478261,3.1972977654598993
21,0.0008519694167839975,19.71212526525136,2.173913043478261,3.1972977654598993
22,0.0007443227965507843,19.71212526525136,2.173913043478261,3.1972977654598993
23,0.0006538480292716116,19.71212526525136,2.173913043478261,3.1972977654598993
24,0.0005772782130792819,19.71212526525136,2.173913043478261,3.1972977654598993
25,0.0005120612188617652,19.71212526525136,2.173913043478261,3.1972977654598993
26,0.0004561842992987126,19.71212526525136,2.173913043478261,3.1972977654598993
27,0.00040804608960214137,19.71212526525136,2.173913043478261,3.1972977654598993
28,0.0003663620933217849,19.71212526525136,2.173913043478261,3.1972977654598993
29,0.0003300941303894311,19.71212526525136,2.173913043478261,3.1972977654598993
30,0.0002983971366964815,19.71212526525136,2.173913043478261,3.1972977654598993
31,0.0002705786673663135,19.71212526525136,2.173913043478261,3.1972977654598993
32,0.00024606779697398305,19.71212526525136,2.173913043478261,3.1972977654598993
33,0.00022439103789894353,19.71212526525136,2.173913043478261,3.1972977654598993
34,0.00020515354769302027,19.71212526525136,2.173913043478261,3.1972977654598993
35,0.00018802435630356154,19.71212526525136,2.173913043478261,3.1972977654598993
36,0.00017272467302978768,19.71212526525136,2.173913043478261,3.1972977654598993
37,0.0001590185707903233,19.71212526525136,2.173913043478261,3.1972977654598993
38,0.00014670551858976248,19.71212526525136,2.173913043478261,3.1972977654598993
39,0.00013561436054145953,19.71212526525136,2.173913043478261,3.1972977654598993
40,0.00012559843433419227,19.71212526525136,2.173913043478261,3.1972977654598993
41,0.00011653159268369951,19.71212526525136,2.173913043478261,3.1972977654598993
42,0.00010830494451049472,19.71212526525136,2.173913043478261,3.1972977654598993
43,0.00010082417292734586,19.71212526525136,2.173913043478261,3.1972977654598993
44,9.400731791698628e-05,19.71212526525136,2.173913043478261,3.1972977654598993
45,8.77829352418542e-05,19.71212526525136,2.173913043478261,3.1972977654598993
46,8.20885614174183e-05,19.71212526525136,2.173913043478261,3.1972977654598993
47,7.686942880075682e-05,19.71212526525136,2.173913043478261,3.1972977654598993
48,7.20773859636387e-05,19.71212526525136,2.173913043478261,3.1972977654598993
49,6.766998725762635e-05,19.71212526525136,2.173913043478261,3.1972977654598993
50,6.360972238192149e-05,19.71212526525136,2.173913043478261,3.1972977654598993
51,5.9863362244843875e-05,19.71212526525136,2.173913043478261,3.1972977654598993
52,5.6401401780714314e-05,19.71212526525136,2.173913043478261,3.1972977654598993
53,5.3197583885746365e-05,19.71212526525136,2.173913043478261,3.1972977654598993
54,5.0228491454260975e-05,19.71212526525136,2.173913043478261,3.1972977654598993
55,4.747319677320971e-05,19.71212526525136,2.173913043478261,3.1972977654598993
56,4.491295937987513e-05,19.71212526525136,2.173913043478261,3.1972977654598993
57,4.2530964991623285e-05,19.71212526525136,2.173913043478261,3.1972977654598993
58,4.0312099345919054e-05,19.71212526525136,2.173913043478261,3.1972977654598993
59,3.824275179724276e-05,19.71212526525136,2.173913043478261,3.1972977654598993
60,3.6310644347622834e-05,19.71212526525136,2.173913043478261,3.1972977654598993
61,3.4504682473049225e-05,19.71212526525136,2.173913043478261,3.1972977654598993
62,3.281482467604516e-05,19.71212526525136,2.173913043478261,3.1972977654598993
63,3.123196816677173e-05,19.71212526525136,2.173913043478261,3.1972977654598993
64,2.9747848468598686e-05,19.71212526525136,2.173913043478261,3.1972977654598993
65,2.8354951073121733e-05,19.71212526525136,2.173913043478261,3.1972977654598993
66,2.7046433545491843e-05,19.71212526525136,2.173913043478261,3.1972977654598993
67,2.5816056712869757e-05,19.71212526525136,2.173913043478261,3.1972977654598993
68,2.4658123764343595e-05,19.71212526525136,2.173913043478261,3.1972977654598993
69,2.3567426255893134e-05,19.71212526525136,2.173913043478261,3.1972977654598993
70,2.2539196153989338e-05,19.71212526525136,2.173913043478261,3.1972977654598993
71,2.1569063170324508e-05,19.71212526525136,2.173913043478261,3.1972977654598993
72,2.065301674139495e-05,19.71212526525136,2.173913043478261,3.1972977654598993
73,1.9787372093029744e-05,19.71212526525136,2.173913043478261,3.1972977654598993
74,1.8968739903820323e-05,19.71212526525136,2.173913043478261,3.1972977654598993
75,1.819399914470446e-05,19.71212526525136,2.173913043478261,3.1972977654598993
76,1.7460272726319778e-05,19.71212526525136,2.173913043478261,3.1972977654598993
77,1.676490563252303e-05,19.71212526525136,2.173913043478261,3.1972977654598993
78,1.6105445258809904e-05,19.71212526525136,2.173913043478261,3.1972977654598993
79,1.5479623709220226e-05,19.71212526525136,2.173913043478261,3.1972977654598993
80,1.488534183547928e-05,19.71212526525136,2.173913043478261,3.1972977654598993
81,1.4320654828284743e-05,19.71212526525136,2.173913043478261,3.1972977654598993
82,1.3783759193373996e-05,19.71212526525136,2.173913043478261,3.1972977654598993
83,1.3272980964783002e-05,19.71212526525136,2.173913043478261,3.1972977654598993
84,1.278676502494796e-05,19.71212526525136,2.173913043478261,3.1972977654598993
85,1.2323665416354701e-05,19.71212526525136,2.173913043478261,3.1972977654598993
86,1.1882336542606975e-05,19.71212526525136,2.173913043478261,3.1972977654598993
87,1.1461525168318212e-05,19.71212526525136,2.173913043478261,3.1972977654598993
88,1.1060063137350472e-05,19.71212526525136,2.173913043478261,3.1972977654598993
89,1.067686073781561e-05,19.71212526525136,2.173913043478261,3.1972977654598993
90,1.0310900650077936e-05,19.71212526525136,2.173913043478261,3.1972977654598993
91,9.961232420892965e-06,19.71212526525136,2.173913043478261,3.1972977654598993
92,9.626967412901754e-06,19.71212526525136,2.173913043478261,3.1972977654598993
93,9.307274184077876e-06,19.71212526525136,2.173913043478261,3.1972977654598993
94,9.001374256482612e-06,19.71212526525136,2.173913043478261,3.1972977654598993
95,8.70853823790055e-06,19.71212526525136,2.173913043478261,3.1972977654598993
96,8.428082263668806e-06,19.71212526525136,2.173913043478261,3.1972977654598993
97,8.159364729336439e-06,19.71212526525136,2.173913043478261,3.1972977654598993
98,7.90178328774674e-06,19.71212526525136,2.173913043478261,3.1972977654598993
99,7.654772086767438e-06,19.71212526525136,2.173913043478261,3.1972977654598993
100,7.417799226241048e-06,19.71212526525136,2.173913043478261,3.1972977654598993
101,7.190364414822634e-06,19.71212526525136,2.173913043478261,3.1972977654598993
102,6.971996809244608e-06,19.71212526525136,2.173913043478261,3.1972977654598993
103,6.762253020223244e-06,19.71212526525136,2.173913043478261,3.1972977654598993
104,6.560715270721865e-06,19.71212526525136,2.173913043478261,3.1972977654598993
105,6.366989693630797e-06,19.71212526525136,2.173913043478261,3.1972977654598993
106,6.180704757131519e-06,19.71212526525136,2.173913043478261,3.1972977654598993
107,6.001509807097193e-06,19.71212526525136,2.173913043478261,3.1972977654598993
108,5.829073716857402e-06,19.71212526525136,2.173913043478261,3.1972977654598993
109,5.663083635533225e-06,19.71212526525136,2.173913043478261,3.1972977654598993
110,5.503243826940345e-06,19.71212526525136,2.173913043478261,3.1972977654598993
111,5.349274591771852e-06,19.71212526525136,2.173913043478261,3.1972977654598993
112,5.200911266417031e-06,19.71212526525136,2.173913043478261,3.1972977654598993
113,5.057903292355025e-06,19.71212526525136,2.173913043478261,3.1972977654598993
114,4.92001335058919e-06,19.71212526525136,2.173913043478261,3.1972977654598993
115,4.787016556065057e-06,19.71212526525136,2.173913043478261,3.1972977654598993
116,4.65869970744709e-06,19.71212526525136,2.173913043478261,3.1972977654598993
117,4.5348605880215106e-06,19.71212526525136,2.173913043478261,3.1972977654598993
118,4.4153073138482896e-06,19.71212526525136,2.173913043478261,3.1972977654598993
119,4.299857725608711e-06,19.71212526525136,2.173913043478261,3.1972977654598993
120,4.188338820888825e-06,19.71212526525136,2.173913043478261,3.1972977654598993
121,4.080586223906532e-06,19.71212526525136,2.173913043478261,3.1972977654598993
122,3.9764436899336016e-06,19.71212526525136,2.173913043478261,3.1972977654598993
123,3.875762641885852e-06,19.71212526525136,2.173913043478261,3.1972977654598993
124,3.7784017367571607e-06,19.71212526525136,2.173913043478261,3.1972977654598993
125,3.68422645975771e-06,19.71212526525136,2.173913043478261,3.1972977654598993
126,3.5931087441856437e-06,19.71212526525136,2.173913043478261,3.1972977654598993
127,3.5049266152155354e-06,19.71212526525136,2.173913043478261,3.1972977654598993
128,3.4195638559282165e-06,19.71212526525136,2.173913043478261,3.1972977654598993
129,3.3369096940355855e-06,19.71212526525136,2.173913043478261,3.1972977654598993
130,3.256858507872399e-06,19.71212526525136,2.173913043478261,3.1972977654598993
131,3.179309550335445e-06,19.71212526525136,2.173913043478261,3.1972977654598993
132,3.1041666895499552e-06,19.71212526525136,2.173913043478261,3.1972977654598993
133,3.031338165134447e-06,19.71212526525136,2.173913043478261,3.1972977654598993
134,2.960736359018975e-06,19.71212526525136,2.173913043478261,3.1972977654598993
135,2.892277579848877e-06,19.71212526525136,2.173913043478261,3.1972977654598993
136,2.82588186007694e-06,19.71212526525136,2.173913043478261,3.1972977654598993
137,2.761472764912121e-06,19.71212526525136,2.173913043478261,3.1972977654598993
138,2.6989772123529936e-06,19.71212526525136,2.173913043478261,3.1972977654598993
139,2.6383253035894144e-06,19.71212526525136,2.173913043478261,3.1972977654598993
140,2.5794501631068936e-06,19.71212526525136,2.173913043478261,3.1972977654598993
141,2.522287787875172e-06,19.71212526525136,2.173913043478261,3.1972977654598993
142,2.466776905045947e-06,19.71212526525136,2.173913043478261,3.1972977654598993
143,2.4128588376247434e-06,19.71212526525136,2.173913043478261,3.1972977654598993
144,2.360477377618993e-06,19.71212526525136,2.173913043478261,3.1972977654598993
145,2.30957866619861e-06,19.71212526525136,2.173913043478261,3.1972977654598993
146,2.2601110804370327e-06,19.71212526525136,2.173913043478261,3.1972977654598993
147,2.212025126230016e-06,19.71212526525136,2.173913043478261,3.1972977654598993
148,2.1652733370166006e-06,19.71212526525136,2.173913043478261,3.1972977654598993
149,2.1198101779518317e-06,19.71212526525136,2.173913043478261,3.1972977654598993
150,2.0755919552041254e-06,19.71212526525136,2.173913043478261,3.1972977654598993
151,2.0325767300717775e-06,19.71212526525136,2.173913043478261,3.1972977654598993
152,1.990724237633195e-06,19.71212526525136,2.173913043478261,3.1972977654598993
153,1.9499958096640348e-06,19.71212526525136,2.173913043478261,3.1972977654598993
154,1.9103543015717473e-06,19.71212526525136,2.173913043478261,3.1972977654598993
155,1.8717640231140827e-06,19.71212526525136,2.173913043478261,3.1972977654598993
156,1.8341906726830734e-06,19.71212526525136,2.173913043478261,3.1972977654598993
157,1.7976012749499016e-06,19.71212526525136,2.173913043478261,3.1972977654598993
158,1.7619641216789933e-06,19.71212526525136,2.173913043478261,3.1972977654598993
159,1.7272487155317298e-06,19.71212526525136,2.173913043478261,3.1972977654598993
160,1.6934257166913812e-06,19.71212526525136,2.173913043478261,3.1972977654598993
161,1.6604668921513123e-06,19.71212526525136,2.173913043478261,3.1972977654598993
162,1.62834506751827e-06,19.71212526525136,2.173913043478261,3.1972977654598993
163,1.5970340811916382e-06,19.71212526525136,2.173913043478261,3.1972977654598993
164,1.5665087407880245e-06,19.71212526525136,2.173913043478261,3.1972977654598993
165,1.5367447816884738e-06,19.71212526525136,2.173913043478261,3.1972977654598993
166,1.5077188275929739e-06,19.71212526525136,2.173913043478261,3.1972977654598993
167,1.479408352973845e-06,19.71212526525136,2.173913043478261,3.1972977654598993
