# Normalization constant A(k)
# Node type: b
# p0: 0.502675, alpha: 2.173913, gamma: 3.197298
# A_asymptotic: 19.712125
# Generated: 2026-03-13T16:16:31.688584
k,A_k,A_asymptotic
97,19.712125265250283,19.71212526525136
98,19.712125265250446,19.71212526525136
99,19.712125265251718,19.71212526525136
100,19.712125265250446,19.71212526525136
101,19.712125265251697,19.71212526525136
102,19.71212526525067,19.71212526525136
103,19.71212526525035,19.71212526525136
104,19.712125265251203,19.71212526525136
105,19.71212526525138,19.71212526525136
106,19.71212526525124,19.71212526525136
107,19.712125265249703,19.71212526525136
108,19.71212526525007,19.71212526525136
109,19.712125265249632,19.71212526525136
110,19.71212526525118,19.71212526525136
111,19.71212526525095,19.71212526525136
112,19.71212526525066,19.71212526525136
113,19.71212526524979,19.71212526525136
114,19.712125265249476,19.71212526525136
115,19.712125265251654,19.71212526525136
116,19.712125265251718,19.71212526525136
117,19.71212526525129,19.71212526525136
118,19.712125265250325,19.71212526525136
119,19.712125265251643,19.71212526525136
120,19.712125265250076,19.71212526525136
121,19.712125265251046,19.71212526525136
122,19.712125265250815,19.71212526525136
123,19.712125265253054,19.71212526525136
124,19.71212526525239,19.71212526525136
125,19.7121252652519,19.71212526525136
126,19.712125265250837,19.71212526525136
127,19.712125265251515,19.71212526525136
128,19.712125265251675,19.71212526525136
129,19.712125265252087,19.71212526525136
130,19.712125265250833,19.71212526525136
131,19.712125265250943,19.71212526525136
132,19.712125265251267,19.71212526525136
133,19.712125265251522,19.71212526525136
134,19.712125265249473,19.71212526525136
135,19.71212526524979,19.71212526525136
136,19.712125265250208,19.71212526525136
137,19.71212526525011,19.71212526525136
138,19.71212526525068,19.71212526525136
139,19.712125265250307,19.71212526525136
140,19.712125265249096,19.71212526525136
141,19.712125265252176,19.71212526525136
142,19.712125265252396,19.71212526525136
143,19.712125265251174,19.71212526525136
144,19.712125265252222,19.71212526525136
145,19.712125265249927,19.71212526525136
146,19.712125265249803,19.71212526525136
147,19.71212526524806,19.71212526525136
148,19.712125265249625,19.71212526525136
149,19.7121252652497,19.71212526525136
150,19.712125265251377,19.71212526525136
151,19.712125265250307,19.71212526525136
152,19.712125265251935,19.71212526525136
153,19.71212526525116,19.71212526525136
154,19.712125265248698,19.71212526525136
155,19.712125265251412,19.71212526525136
156,19.712125265251917,19.71212526525136
157,19.712125265248552,19.71212526525136
158,19.71212526525002,19.71212526525136
159,19.71212526524963,19.71212526525136
160,19.712125265251622,19.71212526525136
161,19.712125265252528,19.71212526525136
162,19.71212526524862,19.71212526525136
163,19.71212526525166,19.71212526525136
164,19.71212526524853,19.71212526525136
165,19.712125265249707,19.71212526525136
166,19.71212526525152,19.71212526525136
167,inf,19.71212526525136
168,inf,19.71212526525136
169,inf,19.71212526525136
170,,19.71212526525136
171,,19.71212526525136
172,,19.71212526525136
173,,19.71212526525136
174,,19.71212526525136
175,,19.71212526525136
176,,19.71212526525136
177,,19.71212526525136
178,,19.71212526525136
179,,19.71212526525136
180,,19.71212526525136
181,,19.71212526525136
182,,19.71212526525136
183,,19.71212526525136
184,,19.71212526525136
185,,19.71212526525136
186,,19.71212526525136
187,,19.71212526525136
188,,19.71212526525136
189,,19.71212526525136
190,,19.71212526525136
191,,19.71212526525136
192,,19.71212526525136
193,,19.71212526525136
194,,19.71212526525136
195,,19.71212526525136
196,,19.71212526525136
197,,19.71212526525136
198,,19.71212526525136
199,,19.71212526525136
200,,19.71212526525136
201,,19.71212526525136
202,,19.71212526525136
203,,19.71212526525136
204,,19.71212526525136
205,,19.71212526525136
206,,19.71212526525136
207,,19.71212526525136
208,,19.71212526525136
209,,19.71212526525136
210,,19.71212526525136
211,,19.71212526525136
212,,19.71212526525136
213,,19.71212526525136
214,,19.71212526525136
215,,19.71212526525136
216,,19.71212526525136
217,,19.71212526525136
218,,19.71212526525136
219,,19.71212526525136
220,,19.71212526525136
221,,19.71212526525136
222,,19.71212526525136
223,,19.71212526525136
224,,19.71212526525136
225,,19.71212526525136
226,,19.71212526525136
227,,19.71212526525136
228,,19.71212526525136
229,,19.71212526525136
230,,19.71212526525136
231,,19.71212526525136
232,,19.71212526525136
233,,19.71212526525136
234,,19.71212526525136
235,,19.71212526525136
236,,19.71212526525136
237,,19.71212526525136
238,,19.71212526525136
239,,19.71212526525136
240,,19.71212526525136
241,,19.71212526525136
242,,19.71212526525136
243,,19.71212526525136
244,,19.71212526525136
245,,19.71212526525136
246,,19.71212526525136
247,,19.71212526525136
248,,19.71212526525136
249,,19.71212526525136
250,,19.71212526525136
251,,19.71212526525136
252,,19.71212526525136
253,,19.71212526525136
254,,19.71212526525136
255,,19.71212526525136
256,,19.71212526525136
257,,19.71212526525136
258,,19.71212526525136
259,,19.71212526525136
260,,19.71212526525136
261,,19.71212526525136
262,,19.71212526525136
263,,19.71212526525136
264,,19.71212526525136
265,,19.71212526525136
266,,19.71212526525136
267,,19.71212526525136
268,,19.71212526525136
269,,19.71212526525136
270,,19.71212526525136
271,,19.71212526525136
272,,19.71212526525136
273,,19.71212526525136
274,,19.71212526525136
275,,19.71212526525136
276,,19.71212526525136
277,,19.71212526525136
278,,19.71212526525136
279,,19.71212526525136
280,,19.71212526525136
281,,19.71212526525136
282,,19.71212526525136
283,,19.71212526525136
284,,19.71212526525136
285,,19.71212526525136
286,,19.71212526525136
287,,19.71212526525136
288,,19.71212526525136
289,,19.71212526525136
290,,19.71212526525136
291,,19.71212526525136
292,,19.71212526525136
293,,19.71212526525136
294,,19.71212526525136
295,,19.71212526525136
296,,19.71212526525136
297,,19.71212526525136
298,,19.71212526525136
299,,19.71212526525136
300,,19.71212526525136
301,,19.71212526525136
302,,19.71212526525136
303,,19.71212526525136
304,,19.71212526525136
305,,19.71212526525136
306,,19.71212526525136
307,,19.71212526525136
308,,19.71212526525136
309,,19.71212526525136
310,,19.71212526525136
311,,19.71212526525136
312,,19.71212526525136
313,,19.71212526525136
314,,19.71212526525136
315,,19.71212526525136
316,,19.71212526525136
317,,19.71212526525136
318,,19.71212526525136
319,,19.71212526525136
320,,19.71212526525136
321,,19.71212526525136
322,,19.71212526525136
323,,19.71212526525136
324,,19.71212526525136
325,,19.71212526525136
326,,19.71212526525136
327,,19.71212526525136
328,,19.71212526525136
329,,19.71212526525136
