# Normalization constant A(k)
# Node type: a
# p0: 0.502675, alpha: 1.851852, gamma: 2.871772
# A_asymptotic: 8.481989
# Generated: 2026-03-13T16:16:31.628998
k,A_k,A_asymptotic
188,,8.481988708076509
189,,8.481988708076509
190,,8.481988708076509
191,,8.481988708076509
192,,8.481988708076509
193,,8.481988708076509
194,,8.481988708076509
195,,8.481988708076509
196,,8.481988708076509
197,,8.481988708076509
198,,8.481988708076509
199,,8.481988708076509
200,,8.481988708076509
201,,8.481988708076509
202,,8.481988708076509
203,,8.481988708076509
204,,8.481988708076509
205,,8.481988708076509
206,,8.481988708076509
207,,8.481988708076509
208,,8.481988708076509
209,,8.481988708076509
210,,8.481988708076509
211,,8.481988708076509
212,,8.481988708076509
213,,8.481988708076509
214,,8.481988708076509
215,,8.481988708076509
216,,8.481988708076509
217,,8.481988708076509
218,,8.481988708076509
219,,8.481988708076509
220,,8.481988708076509
221,,8.481988708076509
222,,8.481988708076509
223,,8.481988708076509
224,,8.481988708076509
225,,8.481988708076509
226,,8.481988708076509
227,,8.481988708076509
228,,8.481988708076509
229,,8.481988708076509
230,,8.481988708076509
231,,8.481988708076509
232,,8.481988708076509
233,,8.481988708076509
234,,8.481988708076509
235,,8.481988708076509
236,,8.481988708076509
237,,8.481988708076509
238,,8.481988708076509
239,,8.481988708076509
240,,8.481988708076509
241,,8.481988708076509
242,,8.481988708076509
243,,8.481988708076509
244,,8.481988708076509
245,,8.481988708076509
246,,8.481988708076509
247,,8.481988708076509
248,,8.481988708076509
249,,8.481988708076509
250,,8.481988708076509
251,,8.481988708076509
252,,8.481988708076509
253,,8.481988708076509
254,,8.481988708076509
255,,8.481988708076509
256,,8.481988708076509
257,,8.481988708076509
258,,8.481988708076509
259,,8.481988708076509
260,,8.481988708076509
261,,8.481988708076509
262,,8.481988708076509
263,,8.481988708076509
264,,8.481988708076509
265,,8.481988708076509
266,,8.481988708076509
267,,8.481988708076509
268,,8.481988708076509
269,,8.481988708076509
270,,8.481988708076509
271,,8.481988708076509
272,,8.481988708076509
273,,8.481988708076509
274,,8.481988708076509
275,,8.481988708076509
276,,8.481988708076509
277,,8.481988708076509
278,,8.481988708076509
279,,8.481988708076509
280,,8.481988708076509
281,,8.481988708076509
282,,8.481988708076509
283,,8.481988708076509
284,,8.481988708076509
285,,8.481988708076509
286,,8.481988708076509
287,,8.481988708076509
288,,8.481988708076509
289,,8.481988708076509
290,,8.481988708076509
291,,8.481988708076509
292,,8.481988708076509
293,,8.481988708076509
294,,8.481988708076509
295,,8.481988708076509
296,,8.481988708076509
297,,8.481988708076509
298,,8.481988708076509
299,,8.481988708076509
300,,8.481988708076509
301,,8.481988708076509
302,,8.481988708076509
303,,8.481988708076509
304,,8.481988708076509
305,,8.481988708076509
306,,8.481988708076509
307,,8.481988708076509
308,,8.481988708076509
309,,8.481988708076509
310,,8.481988708076509
311,,8.481988708076509
312,,8.481988708076509
313,,8.481988708076509
314,,8.481988708076509
315,,8.481988708076509
316,,8.481988708076509
317,,8.481988708076509
318,,8.481988708076509
319,,8.481988708076509
320,,8.481988708076509
321,,8.481988708076509
322,,8.481988708076509
323,,8.481988708076509
324,,8.481988708076509
325,,8.481988708076509
326,,8.481988708076509
327,,8.481988708076509
328,,8.481988708076509
329,,8.481988708076509
330,,8.481988708076509
331,,8.481988708076509
332,,8.481988708076509
333,,8.481988708076509
334,,8.481988708076509
335,,8.481988708076509
336,,8.481988708076509
337,,8.481988708076509
338,,8.481988708076509
339,,8.481988708076509
340,,8.481988708076509
341,,8.481988708076509
342,,8.481988708076509
343,,8.481988708076509
344,,8.481988708076509
345,,8.481988708076509
346,,8.481988708076509
347,,8.481988708076509
348,,8.481988708076509
349,,8.481988708076509
350,,8.481988708076509
351,,8.481988708076509
352,,8.481988708076509
353,,8.481988708076509
354,,8.481988708076509
355,,8.481988708076509
356,,8.481988708076509
357,,8.481988708076509
358,,8.481988708076509
359,,8.481988708076509
360,,8.481988708076509
361,,8.481988708076509
362,,8.481988708076509
363,,8.481988708076509
364,,8.481988708076509
365,,8.481988708076509
366,,8.481988708076509
367,,8.481988708076509
368,,8.481988708076509
369,,8.481988708076509
