# Linear-scale discrete degree distribution
# Node type: a, n=11028
# N: 28005, m: 2
# h: 0.7, f_a: 0.4
# Theories: Diamond, Sterling
# Generated: 2026-08-19T11:53:48.209482
k,empirical_pmf,Diamond_pmf,Sterling_pmf
0,0.37332245194051505,0.37434606722069697,0.9068626233523758
1,0.2019405150525934,0.20474779818915576,0.4302838178033566
2,0.12613347841857092,0.12235165177884622,0.23207965369596426
3,0.07444686253173739,0.07806286355594387,0.137032851519766
4,0.05132390279289082,0.05238644691157166,0.08654728709701023
5,0.03763148349655423,0.03659752027955114,0.05758235474312163
6,0.02883569096844396,0.026419077081868317,0.03993263299432977
7,0.016503445774392455,0.019598186248606653,0.028644555479624703
8,0.015505984766050054,0.0148767862875142,0.02113243949717768
9,0.01378309756982227,0.011517529708685,0.015964279516253795
10,0.009521218715995648,0.009070252449677433,0.01230701104780762
11,0.0071635836053681535,0.007250353022061498,0.009655441717823145
12,0.005259339862169025,0.005872377672436971,0.007692115359250647
13,0.004715270221254987,0.004812241317431403,0.006211305208896464
14,0.005622052956111716,0.0039849599538450626,0.005076048866426079
15,0.0034457743924555676,0.0033311092435202912,0.004192969876573161
16,0.002266956837141821,0.002808358447453801,0.003497047488979302
17,0.0025389916575988395,0.0023860449656008735,0.0029421414242631603
18,0.0015415306492564383,0.0020416193411573946,0.0024949472196599243
19,0.0019042437431991295,0.0017582686429091939,0.0021310521476362396
20,0.0017228871962277838,0.0015232983954878085,0.0018323087659084416
21,0.001632208922742111,0.001327012473066413,0.001585053242210483
22,0.000544069640914037,0.001161925799942577,0.0013788761637715055
23,0.0008161044613710555,0.0010222031635104736,0.0012057612943745083
24,0.0007254261878853826,0.0009032539924936382,0.0010594734955229337
25,0.0012694958287994198,0.0008014362295831761,0.0009351179820696799
26,0.0006347479143997099,0.0007138375083284957,0.0008288190745102291
27,0.0006347479143997099,0.0006381117713251845,0.0007374833949454257
28,0.0009974610083424013,0.000572356098602531,0.0006586234683919107
29,9.067827348567283e-05,0.0005150170067601963,0.0005902250278671605
30,0.00045339136742836414,0.0004648185607506808,0.000530646276923051
31,0.00045339136742836414,0.00042070677955632956,0.0004785407537298
32,0.0002720348204570185,0.0003818063191341651,0.00043279778886845977
33,0.0003627130939426913,0.0003473864819032851,0.00039249619373578197
34,0.00045339136742836414,0.00031683436596813464,0.0003568679809310705
35,0.0002720348204570185,0.0002896335199212619,0.00032526975075576267
36,0.0006347479143997099,0.00026534687243790584,0.0002971599791734688
37,0.00045339136742836414,0.000243603002765012,0.0002720808805350072
38,9.067827348567283e-05,0.00022408503846994322,0.0002496438401175512
39,0.0003627130939426913,0.00020652163146417634,0.00022951764980190672
40,0.0002720348204570185,0.00019067958728133524,0.0002114189580212772
41,0.00018135654697134566,0.00017635781655962285,0.00019510447876684435
42,0.00018135654697134566,0.00016338234937746031,0.00018036460559070518
43,0.0002720348204570185,0.00015160220813687495,0.0001670181536106883
44,9.067827348567283e-05,0.00014088597720065765,0.00015490801160058783
45,9.067827348567283e-05,0.00013111894050706394,0.00014389753181219276
46,,0.0001222006841692171,0.0001338675205157189
47,0.00018135654697134566,0.00011404308130522417,0.00012471371980669148
48,,0.00010656859231085104,0.00011634469283499655
49,9.067827348567283e-05,9.970882644179666e-05,0.00010868004163706578
