# Network nodes data
# Layout: spring
# N: 28005, m: 2
# h: 0.7, f_a: 0.4
# Initial core size (n0): 5
# Added nodes: 28000
# Generated: 2026-08-19T11:53:41.537369
node_id,node_origin,node_type,in_degree,out_degree 
3425,added,Type a,2,2
3426,added,Type b,6,2
3427,added,Type a,4,2
3428,added,Type b,1,2
3429,added,Type b,3,2
3430,added,Type b,0,2
3431,added,Type a,3,2
3432,added,Type b,8,2
3433,added,Type a,11,2
3434,added,Type a,2,2
3435,added,Type a,9,2
3436,added,Type a,5,2
3437,added,Type a,2,2
3438,added,Type b,2,2
3439,added,Type b,1,2
3440,added,Type a,3,2
3441,added,Type b,1,2
3442,added,Type b,3,2
3443,added,Type b,1,2
3444,added,Type b,3,2
3445,added,Type b,1,2
3446,added,Type a,3,2
3447,added,Type a,0,2
3448,added,Type a,8,2
3449,added,Type b,3,2
3450,added,Type b,5,2
3451,added,Type b,4,2
3452,added,Type b,8,2
3453,added,Type b,4,2
3454,added,Type a,5,2
3455,added,Type a,5,2
3456,added,Type a,2,2
3457,added,Type b,1,2
3458,added,Type a,2,2
3459,added,Type a,0,2
3460,added,Type a,8,2
3461,added,Type a,1,2
3462,added,Type b,2,2
3463,added,Type a,3,2
3464,added,Type b,2,2
3465,added,Type b,2,2
3466,added,Type b,6,2
3467,added,Type b,3,2
3468,added,Type b,1,2
3469,added,Type a,5,2
3470,added,Type b,2,2
3471,added,Type b,0,2
3472,added,Type b,5,2
3473,added,Type a,6,2
3474,added,Type a,1,2
3475,added,Type b,0,2
3476,added,Type b,3,2
3477,added,Type b,2,2
3478,added,Type b,1,2
3479,added,Type b,0,2
3480,added,Type b,0,2
3481,added,Type a,5,2
3482,added,Type a,2,2
3483,added,Type b,3,2
3484,added,Type b,5,2
3485,added,Type b,3,2
3486,added,Type b,11,2
3487,added,Type b,0,2
3488,added,Type a,7,2
3489,added,Type b,2,2
3490,added,Type b,2,2
3491,added,Type b,1,2
3492,added,Type b,4,2
3493,added,Type b,3,2
3494,added,Type b,2,2
3495,added,Type a,3,2
3496,added,Type a,6,2
3497,added,Type a,2,2
3498,added,Type b,5,2
3499,added,Type b,0,2
3500,added,Type a,19,2
3501,added,Type a,13,2
3502,added,Type b,0,2
3503,added,Type b,1,2
3504,added,Type a,12,2
3505,added,Type a,1,2
3506,added,Type b,3,2
3507,added,Type b,2,2
3508,added,Type a,5,2
3509,added,Type b,1,2
3510,added,Type a,3,2
3511,added,Type a,4,2
3512,added,Type b,3,2
3513,added,Type b,1,2
3514,added,Type b,2,2
3515,added,Type b,1,2
3516,added,Type b,3,2
3517,added,Type b,0,2
3518,added,Type a,0,2
3519,added,Type b,5,2
3520,added,Type a,9,2
3521,added,Type b,3,2
3522,added,Type b,3,2
3523,added,Type b,1,2
3524,added,Type b,3,2
3525,added,Type b,1,2
3526,added,Type b,2,2
3527,added,Type b,2,2
3528,added,Type b,1,2
3529,added,Type b,3,2
3530,added,Type b,2,2
3531,added,Type b,3,2
3532,added,Type a,7,2
3533,added,Type b,5,2
3534,added,Type b,1,2
3535,added,Type b,3,2
3536,added,Type b,8,2
3537,added,Type b,7,2
3538,added,Type a,10,2
3539,added,Type a,3,2
3540,added,Type b,4,2
3541,added,Type a,4,2
3542,added,Type b,0,2
3543,added,Type b,2,2
3544,added,Type a,4,2
3545,added,Type b,2,2
3546,added,Type b,7,2
3547,added,Type b,1,2
3548,added,Type b,1,2
3549,added,Type b,0,2
3550,added,Type a,8,2
3551,added,Type a,5,2
3552,added,Type b,2,2
3553,added,Type b,2,2
3554,added,Type a,6,2
3555,added,Type a,6,2
3556,added,Type a,7,2
3557,added,Type b,0,2
3558,added,Type b,6,2
3559,added,Type b,12,2
3560,added,Type a,5,2
3561,added,Type a,1,2
3562,added,Type a,4,2
3563,added,Type b,8,2
3564,added,Type a,9,2
3565,added,Type b,1,2
3566,added,Type b,4,2
3567,added,Type a,10,2
3568,added,Type a,6,2
3569,added,Type b,0,2
3570,added,Type b,2,2
3571,added,Type b,2,2
3572,added,Type b,4,2
3573,added,Type b,2,2
3574,added,Type b,6,2
3575,added,Type b,2,2
3576,added,Type a,7,2
3577,added,Type b,1,2
3578,added,Type b,1,2
3579,added,Type a,9,2
3580,added,Type a,5,2
3581,added,Type a,4,2
3582,added,Type a,1,2
3583,added,Type b,1,2
3584,added,Type a,3,2
3585,added,Type a,4,2
3586,added,Type a,7,2
3587,added,Type b,3,2
3588,added,Type a,9,2
3589,added,Type a,5,2
3590,added,Type a,8,2
3591,added,Type b,5,2
3592,added,Type b,6,2
3593,added,Type b,0,2
3594,added,Type b,0,2
3595,added,Type a,3,2
3596,added,Type b,0,2
3597,added,Type a,4,2
3598,added,Type b,4,2
3599,added,Type a,1,2
3600,added,Type b,4,2
3601,added,Type a,0,2
3602,added,Type a,3,2
3603,added,Type b,1,2
3604,added,Type b,0,2
3605,added,Type b,6,2
3606,added,Type a,6,2
3607,added,Type b,7,2
3608,added,Type a,3,2
3609,added,Type b,7,2
3610,added,Type a,8,2
3611,added,Type a,1,2
3612,added,Type b,3,2
3613,added,Type b,7,2
3614,added,Type b,0,2
3615,added,Type b,1,2
3616,added,Type b,4,2
3617,added,Type b,4,2
3618,added,Type b,6,2
3619,added,Type b,2,2
3620,added,Type b,1,2
3621,added,Type b,7,2
3622,added,Type a,10,2
3623,added,Type a,8,2
3624,added,Type a,3,2
3625,added,Type b,0,2
3626,added,Type a,1,2
3627,added,Type b,2,2
3628,added,Type a,0,2
3629,added,Type b,5,2
3630,added,Type a,5,2
3631,added,Type b,2,2
3632,added,Type b,6,2
3633,added,Type a,5,2
3634,added,Type a,4,2
3635,added,Type b,0,2
3636,added,Type b,1,2
3637,added,Type b,2,2
3638,added,Type a,4,2
3639,added,Type b,2,2
3640,added,Type a,8,2
3641,added,Type b,2,2
3642,added,Type b,1,2
3643,added,Type a,7,2
3644,added,Type b,1,2
3645,added,Type a,1,2
3646,added,Type a,4,2
3647,added,Type b,0,2
3648,added,Type a,0,2
3649,added,Type a,4,2
3650,added,Type b,1,2
3651,added,Type b,1,2
3652,added,Type a,4,2
3653,added,Type b,8,2
3654,added,Type a,1,2
3655,added,Type a,6,2
3656,added,Type b,1,2
3657,added,Type a,9,2
3658,added,Type a,1,2
3659,added,Type b,15,2
3660,added,Type b,4,2
3661,added,Type a,5,2
3662,added,Type a,7,2
3663,added,Type b,3,2
3664,added,Type b,1,2
3665,added,Type b,5,2
3666,added,Type b,1,2
3667,added,Type b,10,2
3668,added,Type a,9,2
3669,added,Type b,1,2
3670,added,Type a,5,2
3671,added,Type a,1,2
3672,added,Type b,8,2
3673,added,Type b,4,2
3674,added,Type b,1,2
3675,added,Type a,6,2
3676,added,Type b,2,2
3677,added,Type b,2,2
3678,added,Type b,7,2
3679,added,Type b,1,2
3680,added,Type b,2,2
3681,added,Type a,2,2
3682,added,Type b,11,2
3683,added,Type b,3,2
3684,added,Type a,4,2
3685,added,Type a,4,2
3686,added,Type b,6,2
3687,added,Type b,2,2
3688,added,Type b,8,2
3689,added,Type a,4,2
3690,added,Type b,3,2
3691,added,Type a,7,2
3692,added,Type b,0,2
3693,added,Type a,6,2
3694,added,Type a,8,2
3695,added,Type b,1,2
3696,added,Type b,2,2
3697,added,Type a,7,2
3698,added,Type b,3,2
3699,added,Type b,0,2
3700,added,Type a,11,2
3701,added,Type b,1,2
3702,added,Type a,4,2
3703,added,Type a,12,2
3704,added,Type b,13,2
3705,added,Type a,3,2
3706,added,Type a,6,2
3707,added,Type b,4,2
3708,added,Type b,0,2
3709,added,Type a,2,2
3710,added,Type a,10,2
3711,added,Type a,4,2
3712,added,Type a,6,2
3713,added,Type b,2,2
3714,added,Type b,1,2
3715,added,Type b,4,2
3716,added,Type b,7,2
3717,added,Type a,10,2
3718,added,Type a,4,2
3719,added,Type b,1,2
3720,added,Type b,1,2
3721,added,Type b,0,2
3722,added,Type a,6,2
3723,added,Type b,0,2
3724,added,Type b,6,2
3725,added,Type b,2,2
3726,added,Type b,2,2
3727,added,Type b,7,2
3728,added,Type b,0,2
3729,added,Type a,3,2
3730,added,Type b,8,2
3731,added,Type a,9,2
3732,added,Type b,2,2
3733,added,Type a,6,2
3734,added,Type b,1,2
3735,added,Type b,3,2
3736,added,Type b,0,2
3737,added,Type b,3,2
3738,added,Type b,2,2
3739,added,Type a,8,2
3740,added,Type b,5,2
3741,added,Type b,1,2
3742,added,Type a,2,2
3743,added,Type a,8,2
3744,added,Type b,12,2
3745,added,Type a,9,2
3746,added,Type b,2,2
3747,added,Type a,14,2
3748,added,Type b,2,2
3749,added,Type b,2,2
3750,added,Type b,1,2
3751,added,Type b,4,2
3752,added,Type a,1,2
3753,added,Type a,10,2
3754,added,Type a,7,2
3755,added,Type a,9,2
3756,added,Type a,2,2
3757,added,Type a,5,2
3758,added,Type a,3,2
3759,added,Type b,1,2
3760,added,Type a,6,2
3761,added,Type a,11,2
3762,added,Type b,3,2
3763,added,Type b,6,2
3764,added,Type b,3,2
3765,added,Type a,5,2
3766,added,Type b,6,2
3767,added,Type a,3,2
3768,added,Type b,2,2
3769,added,Type a,6,2
3770,added,Type a,4,2
3771,added,Type b,5,2
3772,added,Type a,9,2
3773,added,Type b,1,2
3774,added,Type b,1,2
3775,added,Type b,8,2
3776,added,Type b,5,2
3777,added,Type b,0,2
3778,added,Type b,3,2
3779,added,Type a,7,2
3780,added,Type b,1,2
3781,added,Type a,3,2
3782,added,Type b,5,2
3783,added,Type b,0,2
3784,added,Type a,1,2
3785,added,Type b,2,2
3786,added,Type a,4,2
3787,added,Type b,5,2
3788,added,Type a,3,2
3789,added,Type a,7,2
3790,added,Type a,4,2
3791,added,Type a,3,2
3792,added,Type a,2,2
3793,added,Type a,5,2
3794,added,Type a,3,2
3795,added,Type b,0,2
3796,added,Type b,4,2
3797,added,Type b,3,2
3798,added,Type b,0,2
3799,added,Type a,12,2
3800,added,Type a,10,2
3801,added,Type a,3,2
3802,added,Type b,2,2
3803,added,Type b,2,2
3804,added,Type a,2,2
3805,added,Type a,2,2
3806,added,Type a,5,2
3807,added,Type a,2,2
3808,added,Type b,2,2
3809,added,Type b,6,2
3810,added,Type b,3,2
3811,added,Type b,0,2
3812,added,Type b,0,2
3813,added,Type b,0,2
3814,added,Type b,3,2
3815,added,Type a,8,2
3816,added,Type a,3,2
3817,added,Type a,7,2
3818,added,Type a,5,2
3819,added,Type b,5,2
3820,added,Type b,2,2
3821,added,Type a,4,2
3822,added,Type b,5,2
3823,added,Type a,4,2
3824,added,Type b,1,2
3825,added,Type a,3,2
3826,added,Type b,2,2
3827,added,Type b,1,2
3828,added,Type b,0,2
3829,added,Type b,0,2
3830,added,Type b,3,2
3831,added,Type a,14,2
3832,added,Type b,1,2
3833,added,Type b,0,2
3834,added,Type a,7,2
3835,added,Type b,3,2
3836,added,Type b,7,2
3837,added,Type a,3,2
3838,added,Type b,5,2
3839,added,Type a,7,2
3840,added,Type b,5,2
3841,added,Type b,2,2
3842,added,Type b,1,2
3843,added,Type b,0,2
3844,added,Type a,2,2
3845,added,Type a,10,2
3846,added,Type b,1,2
3847,added,Type b,1,2
3848,added,Type a,1,2
3849,added,Type b,3,2
3850,added,Type a,4,2
3851,added,Type b,4,2
3852,added,Type b,1,2
3853,added,Type b,0,2
3854,added,Type a,3,2
3855,added,Type a,5,2
3856,added,Type a,4,2
3857,added,Type b,5,2
3858,added,Type b,0,2
3859,added,Type a,5,2
3860,added,Type b,5,2
3861,added,Type b,3,2
3862,added,Type b,1,2
3863,added,Type b,0,2
3864,added,Type b,0,2
3865,added,Type a,4,2
3866,added,Type a,4,2
3867,added,Type b,7,2
3868,added,Type b,5,2
3869,added,Type b,3,2
3870,added,Type b,2,2
3871,added,Type a,7,2
3872,added,Type b,1,2
3873,added,Type b,0,2
3874,added,Type b,3,2
3875,added,Type b,6,2
3876,added,Type b,1,2
3877,added,Type b,0,2
3878,added,Type a,4,2
3879,added,Type b,1,2
3880,added,Type b,4,2
3881,added,Type a,2,2
3882,added,Type b,0,2
3883,added,Type a,1,2
3884,added,Type b,5,2
3885,added,Type b,0,2
3886,added,Type b,0,2
3887,added,Type b,0,2
3888,added,Type b,2,2
3889,added,Type b,4,2
3890,added,Type b,2,2
3891,added,Type a,1,2
3892,added,Type b,1,2
3893,added,Type a,11,2
3894,added,Type a,3,2
3895,added,Type a,5,2
3896,added,Type b,0,2
3897,added,Type b,0,2
3898,added,Type b,2,2
3899,added,Type b,1,2
3900,added,Type a,3,2
3901,added,Type a,0,2
3902,added,Type b,2,2
3903,added,Type b,6,2
3904,added,Type a,3,2
3905,added,Type b,12,2
3906,added,Type a,4,2
3907,added,Type b,1,2
3908,added,Type b,0,2
3909,added,Type b,3,2
3910,added,Type b,5,2
3911,added,Type a,6,2
3912,added,Type b,2,2
3913,added,Type b,1,2
3914,added,Type b,5,2
3915,added,Type b,1,2
3916,added,Type b,5,2
3917,added,Type b,0,2
3918,added,Type a,5,2
3919,added,Type b,5,2
3920,added,Type a,9,2
3921,added,Type b,1,2
3922,added,Type b,2,2
3923,added,Type b,0,2
3924,added,Type a,8,2
3925,added,Type b,1,2
3926,added,Type a,4,2
3927,added,Type b,1,2
3928,added,Type b,4,2
3929,added,Type b,5,2
3930,added,Type a,1,2
3931,added,Type a,0,2
3932,added,Type a,8,2
3933,added,Type b,8,2
3934,added,Type a,8,2
3935,added,Type b,3,2
3936,added,Type b,4,2
3937,added,Type b,0,2
3938,added,Type b,0,2
3939,added,Type b,1,2
3940,added,Type b,1,2
3941,added,Type a,3,2
3942,added,Type b,6,2
3943,added,Type b,1,2
3944,added,Type a,14,2
3945,added,Type b,3,2
3946,added,Type b,3,2
3947,added,Type b,0,2
3948,added,Type b,3,2
3949,added,Type b,2,2
3950,added,Type b,6,2
3951,added,Type b,2,2
3952,added,Type a,8,2
3953,added,Type b,4,2
3954,added,Type b,12,2
3955,added,Type b,1,2
3956,added,Type b,12,2
3957,added,Type b,7,2
3958,added,Type b,5,2
3959,added,Type b,8,2
3960,added,Type b,6,2
3961,added,Type b,0,2
3962,added,Type a,9,2
3963,added,Type b,1,2
3964,added,Type a,7,2
3965,added,Type a,5,2
3966,added,Type a,2,2
3967,added,Type b,1,2
3968,added,Type b,0,2
3969,added,Type b,4,2
3970,added,Type b,4,2
3971,added,Type a,5,2
3972,added,Type a,1,2
3973,added,Type a,10,2
3974,added,Type b,2,2
3975,added,Type b,3,2
3976,added,Type b,2,2
3977,added,Type b,4,2
3978,added,Type a,1,2
3979,added,Type b,3,2
3980,added,Type a,2,2
3981,added,Type b,0,2
3982,added,Type b,2,2
3983,added,Type b,0,2
3984,added,Type b,1,2
3985,added,Type b,3,2
3986,added,Type b,2,2
3987,added,Type a,2,2
3988,added,Type a,4,2
3989,added,Type a,2,2
3990,added,Type a,7,2
3991,added,Type b,1,2
3992,added,Type b,4,2
3993,added,Type a,3,2
3994,added,Type a,6,2
3995,added,Type a,2,2
3996,added,Type b,0,2
3997,added,Type a,5,2
3998,added,Type a,1,2
3999,added,Type b,2,2
4000,added,Type b,0,2
4001,added,Type b,1,2
4002,added,Type b,0,2
4003,added,Type a,2,2
4004,added,Type b,0,2
4005,added,Type b,3,2
4006,added,Type b,3,2
4007,added,Type b,5,2
4008,added,Type b,5,2
4009,added,Type b,4,2
4010,added,Type a,4,2
4011,added,Type b,2,2
4012,added,Type b,1,2
4013,added,Type b,2,2
4014,added,Type b,2,2
4015,added,Type a,3,2
4016,added,Type b,1,2
4017,added,Type b,4,2
4018,added,Type a,3,2
4019,added,Type a,5,2
4020,added,Type b,0,2
4021,added,Type b,0,2
4022,added,Type b,2,2
4023,added,Type b,12,2
4024,added,Type a,8,2
4025,added,Type b,1,2
4026,added,Type b,2,2
4027,added,Type b,5,2
4028,added,Type a,3,2
4029,added,Type a,0,2
4030,added,Type b,3,2
4031,added,Type b,2,2
4032,added,Type a,6,2
4033,added,Type b,1,2
4034,added,Type b,0,2
4035,added,Type b,1,2
4036,added,Type a,4,2
4037,added,Type b,8,2
4038,added,Type b,4,2
4039,added,Type b,0,2
4040,added,Type a,5,2
4041,added,Type b,2,2
4042,added,Type b,3,2
4043,added,Type b,3,2
4044,added,Type b,12,2
4045,added,Type a,1,2
4046,added,Type a,9,2
4047,added,Type b,1,2
4048,added,Type a,4,2
4049,added,Type b,4,2
4050,added,Type a,9,2
4051,added,Type b,2,2
4052,added,Type b,0,2
4053,added,Type b,1,2
4054,added,Type b,1,2
4055,added,Type a,4,2
4056,added,Type a,3,2
4057,added,Type a,1,2
4058,added,Type a,8,2
4059,added,Type b,2,2
4060,added,Type a,5,2
4061,added,Type b,3,2
4062,added,Type a,3,2
4063,added,Type a,9,2
4064,added,Type b,1,2
4065,added,Type b,3,2
4066,added,Type b,1,2
4067,added,Type b,1,2
4068,added,Type b,1,2
4069,added,Type b,5,2
4070,added,Type b,5,2
4071,added,Type b,0,2
4072,added,Type a,4,2
4073,added,Type a,7,2
4074,added,Type b,5,2
4075,added,Type b,2,2
4076,added,Type a,4,2
4077,added,Type a,7,2
4078,added,Type b,1,2
4079,added,Type b,3,2
4080,added,Type a,5,2
4081,added,Type a,5,2
4082,added,Type b,4,2
4083,added,Type a,12,2
4084,added,Type b,5,2
4085,added,Type b,0,2
4086,added,Type a,2,2
4087,added,Type a,4,2
4088,added,Type a,7,2
4089,added,Type b,0,2
4090,added,Type a,3,2
4091,added,Type b,4,2
4092,added,Type a,5,2
4093,added,Type b,5,2
4094,added,Type b,0,2
4095,added,Type b,0,2
4096,added,Type b,4,2
4097,added,Type b,3,2
4098,added,Type b,1,2
4099,added,Type b,2,2
4100,added,Type b,2,2
4101,added,Type a,2,2
4102,added,Type b,0,2
4103,added,Type a,1,2
4104,added,Type b,0,2
4105,added,Type b,4,2
4106,added,Type a,6,2
4107,added,Type a,5,2
4108,added,Type b,5,2
4109,added,Type a,1,2
4110,added,Type b,5,2
4111,added,Type a,9,2
4112,added,Type b,4,2
4113,added,Type b,2,2
4114,added,Type b,0,2
4115,added,Type b,5,2
4116,added,Type a,6,2
4117,added,Type a,3,2
4118,added,Type a,6,2
4119,added,Type a,5,2
4120,added,Type b,0,2
4121,added,Type b,0,2
4122,added,Type b,1,2
4123,added,Type b,1,2
4124,added,Type b,0,2
4125,added,Type a,4,2
4126,added,Type b,2,2
4127,added,Type a,3,2
4128,added,Type a,3,2
4129,added,Type a,4,2
4130,added,Type b,2,2
4131,added,Type b,2,2
4132,added,Type a,2,2
4133,added,Type b,1,2
4134,added,Type b,0,2
4135,added,Type a,3,2
4136,added,Type b,1,2
4137,added,Type b,5,2
4138,added,Type a,6,2
4139,added,Type a,3,2
4140,added,Type b,0,2
4141,added,Type b,1,2
4142,added,Type b,3,2
4143,added,Type b,5,2
4144,added,Type b,2,2
4145,added,Type b,0,2
4146,added,Type a,0,2
4147,added,Type b,5,2
4148,added,Type a,2,2
4149,added,Type b,1,2
4150,added,Type b,0,2
4151,added,Type a,3,2
4152,added,Type a,0,2
4153,added,Type b,1,2
4154,added,Type a,4,2
4155,added,Type b,1,2
4156,added,Type b,1,2
4157,added,Type a,6,2
4158,added,Type a,6,2
4159,added,Type b,4,2
4160,added,Type b,1,2
4161,added,Type a,9,2
4162,added,Type a,3,2
4163,added,Type b,9,2
4164,added,Type a,3,2
4165,added,Type a,3,2
4166,added,Type a,2,2
4167,added,Type a,2,2
4168,added,Type b,4,2
4169,added,Type a,0,2
4170,added,Type a,7,2
4171,added,Type a,7,2
4172,added,Type a,6,2
4173,added,Type b,0,2
4174,added,Type b,5,2
4175,added,Type b,0,2
4176,added,Type a,6,2
4177,added,Type a,10,2
4178,added,Type b,0,2
4179,added,Type a,3,2
4180,added,Type b,5,2
4181,added,Type b,1,2
4182,added,Type a,3,2
4183,added,Type b,1,2
4184,added,Type b,6,2
4185,added,Type b,0,2
4186,added,Type a,7,2
4187,added,Type b,2,2
4188,added,Type b,3,2
4189,added,Type b,1,2
4190,added,Type b,1,2
4191,added,Type a,4,2
4192,added,Type a,9,2
4193,added,Type b,4,2
4194,added,Type a,1,2
4195,added,Type b,2,2
4196,added,Type b,1,2
4197,added,Type b,2,2
4198,added,Type a,0,2
4199,added,Type a,5,2
4200,added,Type b,1,2
4201,added,Type a,11,2
4202,added,Type a,3,2
4203,added,Type b,0,2
4204,added,Type a,5,2
4205,added,Type a,3,2
4206,added,Type b,6,2
4207,added,Type b,4,2
4208,added,Type b,1,2
4209,added,Type a,5,2
4210,added,Type b,1,2
4211,added,Type b,3,2
4212,added,Type a,3,2
4213,added,Type b,4,2
4214,added,Type b,3,2
4215,added,Type b,0,2
4216,added,Type b,1,2
4217,added,Type a,2,2
4218,added,Type b,2,2
4219,added,Type b,2,2
4220,added,Type b,1,2
4221,added,Type a,4,2
4222,added,Type b,0,2
4223,added,Type b,0,2
4224,added,Type b,3,2
4225,added,Type b,0,2
4226,added,Type b,1,2
4227,added,Type a,2,2
4228,added,Type b,4,2
4229,added,Type b,3,2
4230,added,Type a,12,2
4231,added,Type b,5,2
4232,added,Type a,7,2
4233,added,Type b,2,2
4234,added,Type b,2,2
4235,added,Type a,4,2
4236,added,Type b,8,2
4237,added,Type a,7,2
4238,added,Type b,4,2
4239,added,Type b,4,2
4240,added,Type b,2,2
4241,added,Type b,6,2
4242,added,Type a,8,2
4243,added,Type a,6,2
4244,added,Type b,1,2
4245,added,Type a,12,2
4246,added,Type b,4,2
4247,added,Type a,6,2
4248,added,Type a,2,2
4249,added,Type b,15,2
4250,added,Type b,7,2
4251,added,Type a,7,2
4252,added,Type b,1,2
4253,added,Type b,0,2
4254,added,Type b,4,2
4255,added,Type b,0,2
4256,added,Type b,6,2
4257,added,Type b,2,2
4258,added,Type a,8,2
4259,added,Type a,6,2
4260,added,Type a,5,2
4261,added,Type b,0,2
4262,added,Type a,6,2
4263,added,Type a,2,2
4264,added,Type b,3,2
4265,added,Type b,0,2
4266,added,Type b,2,2
4267,added,Type a,6,2
4268,added,Type b,2,2
4269,added,Type a,2,2
4270,added,Type b,5,2
4271,added,Type a,9,2
4272,added,Type b,1,2
4273,added,Type b,1,2
4274,added,Type b,2,2
4275,added,Type b,3,2
4276,added,Type b,1,2
4277,added,Type b,5,2
4278,added,Type b,1,2
4279,added,Type b,4,2
4280,added,Type b,5,2
4281,added,Type a,4,2
4282,added,Type a,3,2
4283,added,Type b,0,2
4284,added,Type b,0,2
4285,added,Type b,3,2
4286,added,Type b,8,2
4287,added,Type b,2,2
4288,added,Type a,1,2
4289,added,Type b,1,2
4290,added,Type b,2,2
4291,added,Type b,2,2
4292,added,Type a,1,2
4293,added,Type b,1,2
4294,added,Type b,0,2
4295,added,Type a,13,2
4296,added,Type a,0,2
4297,added,Type b,0,2
4298,added,Type b,3,2
4299,added,Type a,7,2
4300,added,Type b,1,2
4301,added,Type b,8,2
4302,added,Type a,2,2
4303,added,Type a,6,2
4304,added,Type b,0,2
4305,added,Type b,0,2
4306,added,Type b,1,2
4307,added,Type b,2,2
4308,added,Type a,8,2
4309,added,Type b,2,2
4310,added,Type a,5,2
4311,added,Type b,2,2
4312,added,Type b,9,2
4313,added,Type b,5,2
4314,added,Type a,3,2
4315,added,Type a,1,2
4316,added,Type b,1,2
4317,added,Type a,10,2
4318,added,Type b,3,2
4319,added,Type b,2,2
4320,added,Type a,4,2
4321,added,Type b,0,2
4322,added,Type b,6,2
4323,added,Type b,5,2
4324,added,Type a,3,2
4325,added,Type a,3,2
4326,added,Type b,4,2
4327,added,Type b,3,2
4328,added,Type b,4,2
4329,added,Type b,2,2
4330,added,Type a,7,2
4331,added,Type b,0,2
4332,added,Type a,2,2
4333,added,Type b,1,2
4334,added,Type b,2,2
4335,added,Type b,2,2
4336,added,Type a,2,2
4337,added,Type a,0,2
4338,added,Type a,2,2
4339,added,Type b,3,2
4340,added,Type b,2,2
4341,added,Type a,10,2
4342,added,Type b,3,2
4343,added,Type a,12,2
4344,added,Type a,10,2
4345,added,Type b,0,2
4346,added,Type a,4,2
4347,added,Type a,1,2
4348,added,Type b,0,2
4349,added,Type b,1,2
4350,added,Type b,6,2
4351,added,Type a,0,2
4352,added,Type b,2,2
4353,added,Type a,2,2
4354,added,Type a,2,2
4355,added,Type b,1,2
4356,added,Type a,1,2
4357,added,Type b,5,2
4358,added,Type b,3,2
4359,added,Type b,2,2
4360,added,Type a,4,2
4361,added,Type b,1,2
4362,added,Type b,2,2
4363,added,Type b,1,2
4364,added,Type b,5,2
4365,added,Type b,3,2
4366,added,Type a,2,2
4367,added,Type a,4,2
4368,added,Type b,2,2
4369,added,Type b,1,2
4370,added,Type a,2,2
4371,added,Type b,2,2
4372,added,Type a,5,2
4373,added,Type a,8,2
4374,added,Type a,6,2
4375,added,Type b,1,2
4376,added,Type b,0,2
4377,added,Type b,4,2
4378,added,Type b,12,2
4379,added,Type b,2,2
4380,added,Type a,4,2
4381,added,Type b,0,2
4382,added,Type b,1,2
4383,added,Type a,4,2
4384,added,Type b,3,2
4385,added,Type b,4,2
4386,added,Type a,3,2
4387,added,Type b,4,2
4388,added,Type b,2,2
4389,added,Type b,5,2
4390,added,Type b,3,2
4391,added,Type a,9,2
4392,added,Type b,3,2
4393,added,Type b,0,2
4394,added,Type b,6,2
4395,added,Type b,3,2
4396,added,Type a,6,2
4397,added,Type a,5,2
4398,added,Type b,2,2
4399,added,Type b,1,2
4400,added,Type b,2,2
4401,added,Type b,2,2
4402,added,Type b,1,2
4403,added,Type b,2,2
4404,added,Type b,4,2
4405,added,Type a,4,2
4406,added,Type b,0,2
4407,added,Type b,2,2
4408,added,Type b,7,2
4409,added,Type b,0,2
4410,added,Type a,0,2
4411,added,Type b,4,2
4412,added,Type a,2,2
4413,added,Type a,1,2
4414,added,Type a,2,2
4415,added,Type a,2,2
4416,added,Type b,4,2
4417,added,Type a,3,2
4418,added,Type b,3,2
4419,added,Type b,4,2
4420,added,Type b,2,2
4421,added,Type a,0,2
4422,added,Type b,1,2
4423,added,Type a,9,2
4424,added,Type a,7,2
4425,added,Type a,2,2
4426,added,Type a,3,2
4427,added,Type b,3,2
4428,added,Type b,6,2
4429,added,Type b,3,2
4430,added,Type b,4,2
4431,added,Type b,3,2
4432,added,Type b,1,2
4433,added,Type b,1,2
4434,added,Type b,1,2
4435,added,Type a,6,2
4436,added,Type b,0,2
4437,added,Type b,3,2
4438,added,Type a,1,2
4439,added,Type a,1,2
4440,added,Type a,4,2
4441,added,Type b,2,2
4442,added,Type a,5,2
4443,added,Type a,2,2
4444,added,Type a,6,2
4445,added,Type a,12,2
4446,added,Type a,4,2
4447,added,Type b,0,2
4448,added,Type a,1,2
4449,added,Type a,5,2
4450,added,Type b,0,2
4451,added,Type a,4,2
4452,added,Type a,8,2
4453,added,Type b,1,2
4454,added,Type a,5,2
4455,added,Type a,4,2
4456,added,Type a,1,2
4457,added,Type b,1,2
4458,added,Type b,3,2
4459,added,Type a,7,2
4460,added,Type b,3,2
4461,added,Type a,2,2
4462,added,Type b,2,2
4463,added,Type b,1,2
4464,added,Type a,5,2
4465,added,Type b,3,2
4466,added,Type b,0,2
4467,added,Type a,5,2
4468,added,Type a,1,2
4469,added,Type b,0,2
4470,added,Type a,1,2
4471,added,Type b,3,2
4472,added,Type b,2,2
4473,added,Type b,1,2
4474,added,Type a,4,2
4475,added,Type b,4,2
4476,added,Type a,2,2
4477,added,Type b,2,2
4478,added,Type b,0,2
4479,added,Type b,3,2
4480,added,Type b,1,2
4481,added,Type a,4,2
4482,added,Type a,8,2
4483,added,Type b,1,2
4484,added,Type a,5,2
4485,added,Type b,3,2
4486,added,Type b,1,2
4487,added,Type b,2,2
4488,added,Type b,0,2
4489,added,Type b,0,2
4490,added,Type a,2,2
4491,added,Type b,4,2
4492,added,Type a,3,2
