# Raw node-level degree data
# Node type: b, n=16,977
# N: 28,005, m: 2
# h: 0.7, f_a: 0.4
# Generated: 2026-08-19T12:08:35.227910
node_id,in_degree
1,291
3,133
4,158
6,41
7,16
11,17
13,12
14,120
15,30
16,111
17,65
19,62
20,34
21,16
25,109
26,52
27,22
31,46
33,40
36,37
38,18
39,5
40,26
47,22
48,12
49,10
50,32
53,28
54,47
56,8
57,10
61,30
62,8
63,69
68,17
70,2
72,70
73,10
74,5
77,22
78,34
79,13
84,38
86,23
87,52
89,21
90,32
95,23
97,54
99,7
100,54
106,44
107,20
109,24
110,42
111,37
112,12
113,10
114,38
115,5
118,18
119,23
121,32
124,17
125,11
126,11
127,8
129,1
130,16
131,7
133,31
137,94
139,8
140,8
142,23
145,20
146,25
147,91
150,9
151,16
153,4
154,21
157,19
158,16
161,59
162,20
163,11
164,34
165,35
166,4
168,8
169,23
170,38
171,14
173,21
177,11
179,55
181,6
182,10
183,0
185,6
186,2
188,10
189,20
191,15
192,37
193,13
195,6
199,29
201,19
203,20
204,8
206,21
208,15
211,12
215,2
216,7
217,10
219,51
221,2
224,10
226,18
227,21
228,2
230,24
231,4
233,8
235,6
238,24
239,3
240,14
241,7
243,13
244,7
245,1
248,5
252,44
256,9
259,19
260,6
263,5
264,17
265,9
267,24
268,3
271,39
275,2
276,0
277,16
278,6
279,3
280,6
281,7
282,2
283,20
286,9
288,3
289,4
290,39
291,13
292,1
293,15
294,14
295,3
297,10
299,12
300,11
301,5
302,17
305,26
309,21
310,9
312,4
313,9
314,9
319,8
320,2
321,6
327,2
328,13
330,16
331,18
332,30
335,18
336,18
337,20
339,6
340,11
341,10
342,39
344,6
346,11
347,18
350,20
351,11
352,7
353,19
354,12
355,9
356,11
357,11
358,16
359,52
361,0
362,10
363,5
364,10
365,4
366,3
368,18
371,13
372,7
375,4
377,1
378,7
379,0
382,5
384,2
385,19
386,20
387,22
389,7
391,2
392,4
393,4
394,9
398,14
399,6
401,0
402,12
403,10
404,0
405,16
407,4
408,4
409,5
410,0
411,11
412,13
413,3
414,6
415,8
416,6
419,16
421,21
423,6
424,10
426,4
427,2
428,12
430,4
431,15
433,15
434,7
435,25
436,16
438,7
439,16
440,23
441,14
442,3
445,6
446,11
447,23
448,6
450,8
452,18
453,14
456,19
458,7
459,13
462,5
463,4
464,0
465,21
468,27
469,10
470,9
471,18
472,12
474,0
475,22
477,5
478,7
480,2
481,3
482,4
483,13
486,28
487,22
490,0
491,1
493,2
494,3
496,23
497,12
498,7
499,9
502,1
505,3
510,13
511,10
512,1
514,10
515,6
518,7
520,2
521,6
522,9
523,5
524,4
525,4
526,12
527,7
528,19
529,2
530,10
531,26
533,8
534,7
535,15
536,3
538,5
540,3
541,4
542,6
544,23
545,11
546,13
547,15
549,12
552,10
555,7
556,3
558,0
560,2
561,1
562,6
567,3
569,8
571,0
573,12
574,10
576,4
577,1
579,16
580,5
583,33
584,1
585,3
586,2
587,9
588,6
589,1
590,2
594,11
595,1
596,18
597,11
598,1
602,7
603,5
604,2
605,11
606,5
607,24
610,0
611,1
614,12
615,9
620,17
621,4
622,5
624,15
627,14
628,13
629,0
630,4
631,21
632,6
644,4
647,4
649,4
650,2
651,2
652,9
653,6
655,15
656,4
657,9
658,20
659,2
661,7
664,7
665,0
666,4
669,9
673,8
674,8
676,6
677,12
679,7
680,3
681,3
683,10
684,20
686,1
689,0
690,10
695,2
696,8
697,13
699,2
701,2
704,7
708,4
709,14
711,5
712,13
715,3
716,19
719,12
722,6
724,11
725,6
726,3
727,10
730,7
732,10
733,11
736,2
738,11
739,7
740,5
741,1
742,11
743,3
745,10
748,2
749,6
752,24
753,10
754,7
760,4
764,2
766,2
767,2
768,3
769,2
770,7
771,3
773,0
776,2
778,5
779,31
780,0
781,3
782,13
783,19
784,29
785,3
786,10
789,7
791,7
792,1
794,4
796,5
797,5
798,0
799,7
800,2
801,9
802,5
803,13
804,2
808,17
809,3
810,6
811,5
813,0
814,2
817,4
819,0
824,2
825,9
826,6
828,0
829,4
831,6
832,16
833,10
835,4
836,14
838,11
839,10
842,3
845,2
847,6
849,10
850,25
852,4
853,15
855,1
856,13
857,29
860,13
862,10
863,9
867,4
868,7
870,1
871,2
874,6
876,5
877,12
878,24
879,12
880,4
881,11
883,5
884,7
885,4
890,2
892,4
895,9
898,5
902,2
903,22
905,9
906,6
907,9
908,9
909,3
910,8
911,9
914,6
918,29
919,12
921,12
924,7
928,0
929,13
931,1
936,3
937,5
938,10
940,0
942,3
943,3
944,3
945,5
946,6
947,0
950,4
951,12
952,10
953,7
956,1
959,18
961,9
963,7
964,6
965,3
966,2
967,0
968,0
969,13
970,4
972,8
975,4
979,5
981,4
982,19
984,4
987,6
988,12
989,2
990,4
991,4
993,5
994,13
995,7
997,2
998,0
999,15
1000,3
1005,9
1006,6
1007,13
1010,1
1011,6
1012,4
1014,1
1017,4
1018,7
1019,1
1020,1
1021,12
1025,1
1027,8
1029,18
1032,16
1036,3
1037,8
1038,7
1040,1
1043,4
1044,8
1045,4
1048,4
1049,4
1053,7
1054,9
1055,7
1056,0
1057,20
1058,2
1061,10
1062,4
1063,13
1064,1
1066,0
1067,0
1068,8
1069,12
1070,4
1071,0
1072,9
1074,5
1075,5
1078,3
1080,1
1081,6
1087,4
1089,5
1090,2
1092,6
1095,5
1096,10
1098,9
1099,13
1102,4
1104,8
1105,4
1108,3
1110,5
1111,4
1112,6
1115,6
1116,12
1118,2
1119,3
1120,2
1122,10
1123,9
1124,9
1125,8
1126,5
1127,4
1128,14
1129,14
1131,3
1134,8
1136,4
1139,6
1140,2
1142,1
1143,4
1145,8
1146,3
1149,6
1150,10
1151,0
1152,2
1156,4
1157,0
1159,31
1160,4
1161,4
1162,11
1163,4
1164,2
1165,1
1166,6
1168,2
1169,6
1171,7
1173,6
1175,3
1176,8
1177,3
1181,4
1182,3
1183,5
1184,3
1185,0
1186,2
1190,7
1191,4
1193,0
1194,4
1195,3
1198,0
1199,4
1200,4
1201,9
1203,4
1205,1
1206,21
1212,1
1214,5
1215,9
1219,10
1220,6
1221,1
1225,4
1227,1
1228,0
1229,6
1230,6
1232,4
1233,11
1237,3
1238,6
1240,5
1242,2
1243,1
1244,1
1246,16
1247,4
1249,7
1250,10
1252,6
1253,2
1254,4
1255,5
1256,3
1257,14
1258,13
1259,2
1260,3
1261,9
1263,0
1265,11
1268,5
1270,5
1271,12
1272,9
1275,3
1278,1
1283,10
1284,6
1285,4
1286,12
1287,2
1288,8
1289,2
1290,4
1292,11
1297,5
1298,7
1299,7
1300,2
1302,1
1304,2
1305,8
1306,3
1307,13
1308,3
1309,7
1310,13
1311,3
1312,5
1313,7
1315,13
1316,5
1317,4
1322,11
1323,5
1325,10
1327,12
1328,2
1329,4
1330,10
1331,4
1335,1
1337,2
1340,4
1341,6
1342,14
1343,5
1345,2
1346,10
1348,8
1349,13
1355,16
1357,10
1361,13
1363,2
1364,4
1365,10
1366,3
1367,0
1368,3
1371,2
1373,6
1374,11
1375,19
1381,11
1382,5
1384,6
1387,1
1388,1
1389,2
1390,0
1391,1
1392,16
1393,12
1394,0
1395,14
1396,1
1398,1
1399,1
1400,2
1401,5
1402,6
1403,1
1404,5
1405,2
1406,7
1407,4
1408,2
1410,3
1411,8
1412,4
1415,3
1416,4
1417,3
1418,7
1419,1
1420,3
1422,1
1423,7
1426,6
1429,2
1430,9
1431,1
1432,12
1433,5
1434,0
1435,4
1436,3
1437,3
1438,5
1441,10
1443,5
1444,1
1448,2
1449,0
1450,5
1451,11
1452,3
1454,2
1455,3
1457,7
1458,10
1459,4
1461,8
1462,2
1463,3
1465,2
1468,4
1469,3
1470,4
1472,3
1473,5
1474,4
1475,7
1477,4
1480,2
1483,7
1485,6
1487,2
1489,4
1492,1
1493,2
1498,5
1499,6
1500,1
1501,15
1502,5
1503,2
1506,4
1507,3
1512,1
1514,24
1515,4
1517,2
1518,6
1519,15
1521,10
1524,10
1525,0
1526,9
1527,0
1528,1
1530,6
1532,9
1533,1
1534,3
1537,1
1538,10
1541,1
1542,9
1543,5
1544,3
1545,4
1546,3
1547,10
1549,15
1550,20
1551,3
1552,12
1554,6
1555,13
1556,1
1557,1
1559,2
1560,3
1564,8
1565,3
1568,7
1570,7
1571,8
1572,0
1573,5
1574,4
1575,6
1576,10
1577,2
1578,5
1579,1
1581,3
1582,5
1583,5
1584,5
1586,0
1587,7
1588,5
1589,3
1591,7
1592,0
1594,8
1595,9
1597,4
1599,5
1602,4
1603,7
1604,4
1605,5
1607,2
1608,3
1609,2
1610,2
1614,1
1615,5
1616,5
1618,12
1619,2
1621,8
1622,10
1623,26
1624,1
1625,3
1626,1
1629,6
1630,2
1631,3
1634,4
1637,4
1638,4
1640,3
1641,4
1642,8
1643,1
1644,1
1645,15
1646,6
1647,5
1648,10
1650,2
1651,2
1656,1
1657,1
1658,24
1659,0
1660,2
1661,2
1662,7
1664,3
1665,3
1667,11
1668,1
1670,3
1671,2
1674,2
1676,4
1677,5
1681,3
1682,1
1684,3
1685,3
1686,3
1688,2
1689,3
1690,1
1692,9
1694,0
1695,3
1697,3
1698,8
1699,4
1700,1
1703,7
1704,5
1705,2
1706,5
1707,7
1708,2
1709,1
1710,6
1713,0
1714,20
1715,4
1716,1
1717,2
1719,4
1721,11
1723,9
1725,3
1728,11
1729,3
1730,1
1732,1
1735,8
1737,16
1738,9
1739,1
1740,8
1741,3
1742,7
1743,3
1744,1
1746,2
1749,3
1750,2
1751,3
1752,6
1753,11
1754,6
1756,3
1757,19
1759,7
1760,0
1764,3
1765,1
1767,11
1769,7
1770,3
1771,0
1773,1
1774,3
1775,2
1776,8
1779,2
1780,2
1782,2
1783,8
1784,2
1787,1
1788,6
1789,9
1790,4
1792,6
1793,0
1795,4
1796,0
1797,7
1801,11
1802,2
1804,4
1805,4
1808,1
1809,2
1810,2
1811,1
1812,1
1813,5
1814,6
1816,5
1817,5
1823,2
1824,2
1826,7
1831,3
1832,3
1833,10
1834,2
1835,4
1836,2
1838,13
1839,7
1840,2
1841,10
1845,4
1846,5
1850,13
1854,10
1855,4
1856,2
1857,1
1858,0
1859,14
1861,3
1863,7
1864,2
1865,3
1866,4
1867,2
1869,0
1870,2
1872,8
1873,4
1876,12
1877,5
1878,2
1879,16
1880,4
1881,7
1882,0
1886,10
1887,6
1888,2
1890,5
1892,0
