# Raw node-level degree data
# Node type: a, n=15,419
# N: 28,030, m: 2
# h: 0.7, f_a: 0.55
# Generated: 2026-02-17T23:37:38.789031
node_id,in_degree
0,147
2,173
4,165
7,112
8,217
9,254
10,49
12,73
13,104
15,67
16,78
17,82
21,235
22,24
23,117
24,282
25,144
26,88
29,145
33,32
34,73
36,37
38,39
39,80
41,57
42,65
44,24
47,98
48,22
49,89
50,87
51,77
52,20
53,30
57,102
58,22
60,12
63,220
64,16
65,35
67,59
72,31
74,16
75,48
77,8
80,54
81,0
83,23
86,60
88,28
89,30
92,29
93,22
95,63
96,4
97,5
98,43
99,11
101,56
103,33
104,21
106,11
107,26
108,7
109,66
112,41
115,20
123,49
125,27
126,43
127,27
129,20
132,43
135,10
136,35
137,46
139,4
141,14
143,46
144,24
145,9
146,9
147,22
150,14
153,32
154,42
155,54
157,21
158,38
159,20
165,37
169,30
171,7
174,0
175,30
176,52
177,26
178,14
179,18
181,24
188,29
189,51
193,28
194,34
197,5
200,27
202,9
204,7
205,19
207,2
208,8
210,23
213,28
214,5
215,21
216,50
217,33
221,24
225,15
227,38
228,38
229,10
230,5
231,8
232,4
233,22
235,62
236,25
238,8
239,11
240,7
241,29
243,12
244,36
247,10
249,15
251,22
252,43
253,9
256,47
258,11
259,13
260,6
261,26
262,9
263,22
265,35
267,8
269,20
271,39
274,13
275,12
276,25
277,23
278,12
283,18
284,4
285,31
286,18
288,6
291,14
292,33
294,46
298,19
299,31
301,36
303,6
305,21
306,52
308,28
313,23
314,26
315,19
322,6
323,38
324,24
325,27
326,10
328,23
329,15
331,30
332,18
333,41
334,9
337,17
338,6
339,16
341,6
342,1
345,25
347,12
351,24
358,18
359,14
365,3
369,24
370,6
371,1
373,9
374,28
375,43
377,30
380,10
381,6
382,40
385,19
387,15
388,16
391,4
392,8
393,6
395,13
397,5
398,12
400,23
401,6
402,10
403,6
404,29
405,18
407,28
408,34
411,7
413,19
414,21
416,32
417,18
418,12
424,14
425,8
426,39
429,14
430,14
431,18
435,6
437,7
439,4
442,39
443,10
444,8
445,24
448,13
449,8
450,14
451,7
452,16
454,23
455,16
460,18
461,25
463,29
464,9
467,15
468,16
469,5
471,30
472,25
474,9
477,33
479,17
484,10
486,27
487,4
488,21
489,7
491,4
492,14
495,4
498,22
501,6
502,27
504,29
506,43
508,8
509,10
510,4
511,36
514,5
518,15
519,10
520,23
524,1
528,18
531,0
533,7
535,8
538,1
540,17
541,16
543,13
544,38
545,7
547,31
548,8
551,11
554,18
556,19
559,10
563,0
565,37
568,7
569,2
572,4
574,5
576,9
577,0
578,9
579,6
584,13
585,6
586,39
587,2
588,8
589,2
592,19
593,12
594,0
595,6
597,23
598,25
599,3
600,28
601,11
602,2
603,13
604,15
606,14
607,8
608,36
610,2
611,17
612,8
614,18
616,22
617,7
618,15
622,30
626,9
628,10
629,25
631,18
632,19
633,4
639,10
642,5
645,3
646,4
650,5
651,4
652,11
653,28
655,13
657,5
658,3
660,18
662,3
663,13
667,8
669,6
671,10
673,10
674,5
676,9
677,13
679,5
686,10
687,16
688,9
693,19
698,3
703,7
707,10
708,25
709,7
710,18
711,9
713,7
714,20
715,15
718,2
720,9
722,0
724,21
725,3
729,10
730,16
731,8
734,17
735,8
737,8
739,9
740,15
741,1
742,8
745,5
749,20
752,19
753,10
755,10
758,12
760,0
761,8
762,4
765,1
766,9
767,3
768,10
769,12
770,1
771,7
775,6
777,3
779,3
780,9
784,10
785,22
786,7
787,19
790,5
794,10
795,10
796,17
798,25
801,28
803,15
804,16
807,22
809,11
815,16
817,9
818,11
820,4
821,3
824,7
825,1
826,6
827,3
829,17
832,3
833,3
835,15
841,15
844,5
845,8
846,11
848,18
849,8
850,14
851,3
852,6
853,6
854,8
857,4
861,4
862,8
863,15
864,1
866,14
867,8
868,4
870,9
871,6
872,6
873,6
875,5
876,8
878,20
879,9
880,9
882,9
884,8
885,11
887,20
888,13
890,10
892,3
894,1
895,9
896,11
897,2
898,2
899,6
904,38
905,1
907,11
909,21
911,11
912,3
915,7
919,23
920,18
922,19
925,0
926,10
928,6
931,19
932,4
934,9
937,6
941,5
942,1
943,8
944,12
947,4
948,6
949,21
951,2
952,18
953,20
956,5
957,0
958,28
960,1
961,4
962,4
963,4
967,6
973,14
974,24
977,12
978,7
983,8
986,12
987,1
990,3
992,18
994,23
995,21
996,12
997,12
998,7
999,10
1000,7
1003,5
1004,5
1006,0
1007,3
1008,14
1009,6
1010,10
1011,13
1013,5
1014,6
1016,10
1017,2
1019,15
1020,12
1021,15
1022,2
1023,6
1026,4
1027,10
1031,11
1034,2
1036,11
1038,12
1039,1
1040,17
1044,3
1045,4
1053,8
1054,4
1055,11
1061,4
1062,1
1064,2
1066,3
1067,11
1068,17
1070,8
1071,11
1074,25
1076,2
1079,4
1082,5
1083,8
1084,31
1085,10
1087,7
1088,19
1090,6
1092,7
1095,13
1096,7
1097,18
1099,15
1100,15
1102,29
1104,4
1105,0
1109,12
1111,2
1112,8
1115,10
1116,7
1117,9
1121,19
1122,5
1123,24
1124,11
1125,8
1126,5
1127,8
1128,1
1129,11
1131,2
1132,3
1135,16
1136,4
1137,15
1138,6
1139,6
1140,0
1142,17
1143,4
1144,1
1145,1
1147,2
1149,2
1151,16
1153,10
1157,4
1158,1
1160,6
1163,9
1165,17
1166,13
1170,7
1172,4
1173,14
1174,2
1177,10
1180,10
1181,6
1182,6
1184,2
1185,8
1188,7
1191,2
1192,3
1193,6
1195,14
1201,10
1202,8
1204,2
1205,12
1206,9
1207,13
1208,11
1209,1
1213,2
1215,15
1219,3
1220,2
1221,10
1222,4
1224,2
1225,8
1228,15
1229,8
1232,2
1236,8
1238,6
1243,6
1246,5
1249,1
1250,5
1254,3
1256,1
1257,6
1258,11
1260,10
1263,21
1264,4
1266,11
1267,0
1269,11
1270,0
1272,1
1274,11
1276,5
1278,17
