# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: a
# A: 9.935194, alpha: 1.923077, gamma: 2.928653
# Generated: 2026-02-17T23:37:42.626344
k,pmf,A,alpha,gamma
0,1.4636885192729208,9.935194176696301,1.923076923076923,2.928653117949188
1,0.42942950022670473,9.935194176696301,1.923076923076923,2.928653117949188
2,0.1814050242010696,9.935194176696301,1.923076923076923,2.928653117949188
3,0.09329436629586625,9.935194176696301,1.923076923076923,2.928653117949188
4,0.05428165584607974,9.935194176696301,1.923076923076923,2.928653117949188
5,0.03437412191694079,9.935194176696301,1.923076923076923,2.928653117949188
6,0.023154106013261008,9.935194176696301,1.923076923076923,2.928653117949188
7,0.016347400567075676,9.935194176696301,1.923076923076923,2.928653117949188
8,0.011976913022974647,9.935194176696301,1.923076923076923,2.928653117949188
9,0.009041158043490942,9.935194176696301,1.923076923076923,2.928653117949188
10,0.006995331086014694,9.935194176696301,1.923076923076923,2.928653117949188
11,0.005525493408255279,9.935194176696301,1.923076923076923,2.928653117949188
12,0.0044419394465275725,9.935194176696301,1.923076923076923,2.928653117949188
13,0.0036253702106278625,9.935194176696301,1.923076923076923,2.928653117949188
14,0.002998170027077659,9.935194176696301,1.923076923076923,2.928653117949188
15,0.0025083408080984475,9.935194176696301,1.923076923076923,2.928653117949188
16,0.002120145820388432,9.935194176696301,1.923076923076923,2.928653117949188
17,0.0018084665288708689,9.935194176696301,1.923076923076923,2.928653117949188
18,0.0015552927690295642,9.935194176696301,1.923076923076923,2.928653117949188
19,0.0013474796646965961,9.935194176696301,1.923076923076923,2.928653117949188
20,0.0011752790052067567,9.935194176696301,1.923076923076923,2.928653117949188
21,0.0010313566073155748,9.935194176696301,1.923076923076923,2.928653117949188
22,0.0009101218602994786,9.935194176696301,1.923076923076923,2.928653117949188
23,0.0008072620929947943,9.935194176696301,1.923076923076923,2.928653117949188
24,0.0007194139274583829,9.935194176696301,1.923076923076923,2.928653117949188
25,0.0006439278682336729,9.935194176696301,1.923076923076923,2.928653117949188
