# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: b
# A: 15.063845, alpha: 2.083333, gamma: 3.089374
# Generated: 2026-02-17T23:37:42.655830
k,pmf,A,alpha,gamma
0,1.5601657634273245,15.063845204825263,2.0833333333333335,3.0893742111116205
1,0.464695632523288,15.063845204825263,2.0833333333333335,3.0893742111116205
2,0.1951112779705381,15.063845204825263,2.0833333333333335,3.0893742111116205
3,0.09916960976844658,15.063845204825263,2.0833333333333335,3.0893742111116205
4,0.0569415079147349,15.063845204825263,2.0833333333333335,3.0893742111116205
5,0.035582256281980744,15.063845204825263,2.0833333333333335,3.0893742111116205
6,0.023661877175969587,15.063845204825263,2.0833333333333335,3.0893742111116205
7,0.016502801470945763,15.063845204825263,2.0833333333333335,3.0893742111116205
8,0.011951630132847902,15.063845204825263,2.0833333333333335,3.0893742111116205
9,0.008923969289833572,15.063845204825263,2.0833333333333335,3.0893742111116205
10,0.006833701239276884,15.063845204825263,2.0833333333333335,3.0893742111116205
11,0.005345333403505482,15.063845204825263,2.0833333333333335,3.0893742111116205
12,0.00425750164455152,15.063845204825263,2.0833333333333335,3.0893742111116205
13,0.0034444238578963584,15.063845204825263,2.0833333333333335,3.0893742111116205
14,0.0028248067767579197,15.063845204825263,2.0833333333333335,3.0893742111116205
15,0.0023445407963822618,15.063845204825263,2.0833333333333335,3.0893742111116205
16,0.001966672784238966,15.063845204825263,2.0833333333333335,3.0893742111116205
17,0.0016653889290812,15.063845204825263,2.0833333333333335,3.0893742111116205
18,0.0014222912332828494,15.063845204825263,2.0833333333333335,3.0893742111116205
19,0.0012240297983039242,15.063845204825263,2.0833333333333335,3.0893742111116205
20,0.0010607602690132522,15.063845204825263,2.0833333333333335,3.0893742111116205
21,0.0009251167519306269,15.063845204825263,2.0833333333333335,3.0893742111116205
22,0.0008115143863529191,15.063845204825263,2.0833333333333335,3.0893742111116205
23,0.0007156672486542914,15.063845204825263,2.0833333333333335,3.0893742111116205
24,0.0006342496493644627,15.063845204825263,2.0833333333333335,3.0893742111116205
25,0.000564654609973457,15.063845204825263,2.0833333333333335,3.0893742111116205
