# Network edges data
# Layout: spring
# N: 28005, m: 2
# h: 0.7, f_a: 0.6
# Initial core size (n0): 5
# Added nodes: 28000
# Generated: 2026-03-18T17:28:12.122923
source,target,source_origin,target_origin,source_type,target_type 
6359,873,added,added,Type a,Type a
6359,2010,added,added,Type a,Type a
6360,915,added,added,Type a,Type b
6360,854,added,added,Type a,Type a
6361,1273,added,added,Type b,Type a
6361,10,added,added,Type b,Type a
6362,2826,added,added,Type a,Type b
6362,6204,added,added,Type a,Type b
6363,57,added,added,Type a,Type a
6363,4856,added,added,Type a,Type a
6364,1004,added,added,Type b,Type a
6364,75,added,added,Type b,Type a
6365,5803,added,added,Type b,Type a
6365,4232,added,added,Type b,Type a
6366,101,added,added,Type b,Type a
6366,4558,added,added,Type b,Type a
6367,6334,added,added,Type a,Type b
6367,122,added,added,Type a,Type a
6368,5812,added,added,Type a,Type a
6368,44,added,added,Type a,Type a
6369,4257,added,added,Type b,Type b
6369,120,added,added,Type b,Type a
6370,4383,added,added,Type b,Type b
6370,770,added,added,Type b,Type a
6371,178,added,added,Type b,Type a
6371,207,added,added,Type b,Type a
6372,345,added,added,Type a,Type a
6372,917,added,added,Type a,Type a
6373,4535,added,added,Type a,Type a
6373,4,added,initial_core,Type a,Type a
6374,8,added,added,Type a,Type a
6374,716,added,added,Type a,Type a
6375,5290,added,added,Type a,Type a
6375,3502,added,added,Type a,Type a
6376,2833,added,added,Type a,Type a
6376,5048,added,added,Type a,Type a
6377,3524,added,added,Type a,Type b
6377,2895,added,added,Type a,Type a
6378,4801,added,added,Type a,Type b
6378,336,added,added,Type a,Type a
6379,1167,added,added,Type a,Type a
6379,799,added,added,Type a,Type b
6380,795,added,added,Type b,Type a
6380,2707,added,added,Type b,Type b
6381,85,added,added,Type b,Type a
6381,1420,added,added,Type b,Type b
6382,3892,added,added,Type a,Type a
6382,3713,added,added,Type a,Type a
6383,199,added,added,Type b,Type a
6383,1135,added,added,Type b,Type b
6384,5822,added,added,Type b,Type a
6384,1058,added,added,Type b,Type b
6385,4173,added,added,Type b,Type a
6385,4061,added,added,Type b,Type b
6386,4904,added,added,Type b,Type b
6386,3785,added,added,Type b,Type b
6387,2881,added,added,Type b,Type a
6387,5111,added,added,Type b,Type a
6388,1049,added,added,Type b,Type b
6388,4149,added,added,Type b,Type b
6389,83,added,added,Type b,Type a
6389,3062,added,added,Type b,Type a
6390,469,added,added,Type a,Type a
6390,2,added,initial_core,Type a,Type a
6391,5,added,added,Type b,Type a
6391,41,added,added,Type b,Type a
6392,15,added,added,Type a,Type a
6392,2267,added,added,Type a,Type a
6393,1287,added,added,Type a,Type a
6393,1652,added,added,Type a,Type b
6394,32,added,added,Type a,Type b
6394,2,added,initial_core,Type a,Type a
6395,2822,added,added,Type a,Type a
6395,4358,added,added,Type a,Type b
6396,5127,added,added,Type b,Type b
6396,4365,added,added,Type b,Type b
6397,5454,added,added,Type a,Type a
6397,552,added,added,Type a,Type a
6398,9,added,added,Type a,Type a
6398,3062,added,added,Type a,Type a
6399,2345,added,added,Type b,Type a
6399,645,added,added,Type b,Type a
6400,821,added,added,Type b,Type a
6400,2683,added,added,Type b,Type a
6401,71,added,added,Type a,Type a
6401,229,added,added,Type a,Type b
6402,1152,added,added,Type a,Type a
6402,2810,added,added,Type a,Type b
6403,1536,added,added,Type a,Type a
6403,668,added,added,Type a,Type a
6404,3746,added,added,Type b,Type a
6404,4058,added,added,Type b,Type a
6405,3401,added,added,Type a,Type a
6405,410,added,added,Type a,Type b
6406,212,added,added,Type b,Type a
6406,257,added,added,Type b,Type b
6407,231,added,added,Type b,Type b
6407,1382,added,added,Type b,Type a
6408,5641,added,added,Type b,Type a
6408,3550,added,added,Type b,Type b
6409,1004,added,added,Type a,Type a
6409,5367,added,added,Type a,Type a
6410,4148,added,added,Type a,Type a
6410,3844,added,added,Type a,Type b
6411,975,added,added,Type a,Type a
6411,396,added,added,Type a,Type b
6412,1379,added,added,Type b,Type a
6412,2564,added,added,Type b,Type b
6413,1110,added,added,Type a,Type a
6413,668,added,added,Type a,Type a
6414,2147,added,added,Type a,Type a
6414,6374,added,added,Type a,Type a
6415,5358,added,added,Type b,Type b
6415,5350,added,added,Type b,Type b
6416,1046,added,added,Type a,Type b
6416,5777,added,added,Type a,Type a
6417,2401,added,added,Type b,Type b
6417,59,added,added,Type b,Type a
6418,308,added,added,Type a,Type a
6418,1982,added,added,Type a,Type a
6419,441,added,added,Type b,Type a
6419,3102,added,added,Type b,Type a
6420,29,added,added,Type a,Type b
6420,1489,added,added,Type a,Type a
6421,255,added,added,Type b,Type a
6421,2166,added,added,Type b,Type a
6422,6230,added,added,Type a,Type b
6422,436,added,added,Type a,Type a
6423,371,added,added,Type a,Type b
6423,2074,added,added,Type a,Type a
6424,4123,added,added,Type a,Type b
6424,2127,added,added,Type a,Type a
6425,4910,added,added,Type a,Type a
6425,215,added,added,Type a,Type b
6426,6161,added,added,Type b,Type a
6426,2139,added,added,Type b,Type a
6427,1778,added,added,Type a,Type a
6427,2655,added,added,Type a,Type a
6428,143,added,added,Type b,Type a
6428,6038,added,added,Type b,Type b
6429,1305,added,added,Type b,Type b
6429,2035,added,added,Type b,Type a
6430,717,added,added,Type a,Type b
6430,2035,added,added,Type a,Type a
6431,4162,added,added,Type b,Type a
6431,106,added,added,Type b,Type b
6432,4671,added,added,Type a,Type a
6432,4795,added,added,Type a,Type a
6433,271,added,added,Type a,Type a
6433,1015,added,added,Type a,Type a
6434,4757,added,added,Type a,Type a
6434,490,added,added,Type a,Type a
6435,625,added,added,Type b,Type b
6435,5709,added,added,Type b,Type a
6436,2162,added,added,Type a,Type a
6436,763,added,added,Type a,Type a
6437,674,added,added,Type a,Type b
6437,2603,added,added,Type a,Type b
6438,23,added,added,Type b,Type b
6438,5903,added,added,Type b,Type b
6439,197,added,added,Type a,Type a
6439,930,added,added,Type a,Type a
6440,2031,added,added,Type a,Type b
6440,27,added,added,Type a,Type a
6441,6234,added,added,Type b,Type a
6441,1249,added,added,Type b,Type b
6442,182,added,added,Type b,Type a
6442,3133,added,added,Type b,Type b
6443,5129,added,added,Type a,Type a
6443,3422,added,added,Type a,Type b
6444,765,added,added,Type b,Type a
6444,3083,added,added,Type b,Type a
6445,5419,added,added,Type a,Type b
6445,110,added,added,Type a,Type b
6446,4877,added,added,Type b,Type b
6446,15,added,added,Type b,Type a
6447,5093,added,added,Type a,Type a
6447,1125,added,added,Type a,Type a
6448,4954,added,added,Type b,Type a
6448,4009,added,added,Type b,Type b
6449,6083,added,added,Type b,Type a
6449,990,added,added,Type b,Type a
6450,3059,added,added,Type a,Type b
6450,3967,added,added,Type a,Type a
6451,908,added,added,Type a,Type a
6451,979,added,added,Type a,Type a
6452,2402,added,added,Type a,Type b
6452,4147,added,added,Type a,Type b
6453,1295,added,added,Type b,Type a
6453,552,added,added,Type b,Type a
6454,358,added,added,Type b,Type a
6454,1663,added,added,Type b,Type a
6455,1966,added,added,Type a,Type b
6455,608,added,added,Type a,Type a
6456,2092,added,added,Type b,Type a
6456,153,added,added,Type b,Type a
6457,1171,added,added,Type a,Type a
6457,90,added,added,Type a,Type b
6458,1001,added,added,Type b,Type b
6458,2208,added,added,Type b,Type a
6459,3314,added,added,Type a,Type a
6459,5692,added,added,Type a,Type a
6460,2376,added,added,Type a,Type a
6460,1920,added,added,Type a,Type b
6461,763,added,added,Type a,Type a
6461,6221,added,added,Type a,Type a
6462,3041,added,added,Type b,Type a
6462,4952,added,added,Type b,Type a
6463,4224,added,added,Type a,Type b
6463,10,added,added,Type a,Type a
6464,1854,added,added,Type a,Type a
6464,3960,added,added,Type a,Type b
6465,4116,added,added,Type b,Type a
6465,998,added,added,Type b,Type a
6466,2723,added,added,Type b,Type a
6466,2953,added,added,Type b,Type b
6467,200,added,added,Type b,Type b
6467,318,added,added,Type b,Type a
6468,2274,added,added,Type b,Type b
6468,4255,added,added,Type b,Type b
6469,2541,added,added,Type a,Type a
6469,2425,added,added,Type a,Type b
6470,2242,added,added,Type b,Type a
6470,575,added,added,Type b,Type b
6471,5792,added,added,Type a,Type a
6471,3640,added,added,Type a,Type a
6472,2950,added,added,Type b,Type a
6472,2981,added,added,Type b,Type b
6473,835,added,added,Type b,Type a
6473,1954,added,added,Type b,Type a
6474,573,added,added,Type a,Type a
6474,650,added,added,Type a,Type a
6475,1938,added,added,Type b,Type a
6475,1867,added,added,Type b,Type b
6476,3979,added,added,Type a,Type b
6476,231,added,added,Type a,Type b
6477,731,added,added,Type a,Type a
6477,1085,added,added,Type a,Type b
6478,981,added,added,Type a,Type a
6478,95,added,added,Type a,Type a
6479,694,added,added,Type a,Type a
6479,4173,added,added,Type a,Type a
6480,4606,added,added,Type b,Type b
6480,122,added,added,Type b,Type a
6481,3682,added,added,Type a,Type b
6481,2666,added,added,Type a,Type a
6482,179,added,added,Type a,Type a
6482,607,added,added,Type a,Type a
6483,243,added,added,Type a,Type b
6483,2471,added,added,Type a,Type b
6484,96,added,added,Type a,Type a
6484,2102,added,added,Type a,Type a
6485,3616,added,added,Type a,Type b
6485,4806,added,added,Type a,Type a
6486,2810,added,added,Type b,Type b
6486,5855,added,added,Type b,Type a
6487,4928,added,added,Type b,Type b
6487,1065,added,added,Type b,Type a
6488,3328,added,added,Type a,Type a
6488,1186,added,added,Type a,Type a
6489,860,added,added,Type a,Type a
6489,3815,added,added,Type a,Type a
6490,657,added,added,Type a,Type b
6490,311,added,added,Type a,Type a
6491,699,added,added,Type b,Type a
6491,5219,added,added,Type b,Type b
6492,2358,added,added,Type a,Type a
6492,8,added,added,Type a,Type a
6493,6416,added,added,Type a,Type a
6493,3520,added,added,Type a,Type a
6494,1166,added,added,Type b,Type a
6494,2673,added,added,Type b,Type b
6495,5936,added,added,Type b,Type a
6495,2975,added,added,Type b,Type b
6496,1419,added,added,Type b,Type a
6496,689,added,added,Type b,Type a
6497,759,added,added,Type b,Type a
6497,4359,added,added,Type b,Type b
6498,2288,added,added,Type a,Type a
6498,181,added,added,Type a,Type b
6499,398,added,added,Type a,Type a
6499,2009,added,added,Type a,Type b
6500,3682,added,added,Type a,Type b
6500,2782,added,added,Type a,Type b
6501,11,added,added,Type a,Type b
6501,4,added,initial_core,Type a,Type a
6502,3337,added,added,Type a,Type a
6502,5952,added,added,Type a,Type b
6503,2042,added,added,Type b,Type a
6503,1152,added,added,Type b,Type a
6504,1320,added,added,Type a,Type a
6504,1456,added,added,Type a,Type b
6505,51,added,added,Type b,Type a
6505,981,added,added,Type b,Type a
6506,3350,added,added,Type a,Type a
6506,1427,added,added,Type a,Type b
6507,1230,added,added,Type a,Type a
6507,3452,added,added,Type a,Type b
6508,1019,added,added,Type b,Type a
6508,30,added,added,Type b,Type b
6509,5653,added,added,Type a,Type a
6509,1039,added,added,Type a,Type b
6510,1737,added,added,Type a,Type b
6510,27,added,added,Type a,Type a
6511,280,added,added,Type b,Type b
6511,57,added,added,Type b,Type a
6512,1450,added,added,Type b,Type a
6512,195,added,added,Type b,Type a
6513,2124,added,added,Type a,Type a
6513,2494,added,added,Type a,Type b
6514,592,added,added,Type b,Type a
6514,901,added,added,Type b,Type a
6515,333,added,added,Type a,Type a
6515,4605,added,added,Type a,Type b
6516,22,added,added,Type a,Type a
6516,2461,added,added,Type a,Type a
6517,27,added,added,Type b,Type a
6517,5819,added,added,Type b,Type b
6518,652,added,added,Type b,Type b
6518,2888,added,added,Type b,Type a
6519,410,added,added,Type b,Type b
6519,5009,added,added,Type b,Type a
6520,6360,added,added,Type a,Type a
6520,724,added,added,Type a,Type a
6521,2193,added,added,Type b,Type b
6521,749,added,added,Type b,Type a
6522,108,added,added,Type a,Type a
6522,2554,added,added,Type a,Type a
6523,5809,added,added,Type b,Type a
6523,4186,added,added,Type b,Type a
6524,85,added,added,Type a,Type a
6524,2,added,initial_core,Type a,Type a
6525,3809,added,added,Type a,Type a
6525,4140,added,added,Type a,Type a
6526,619,added,added,Type a,Type a
6526,1226,added,added,Type a,Type a
6527,11,added,added,Type b,Type b
6527,1166,added,added,Type b,Type a
6528,4822,added,added,Type a,Type a
6528,1652,added,added,Type a,Type b
6529,2433,added,added,Type a,Type a
6529,2071,added,added,Type a,Type b
6530,113,added,added,Type b,Type b
6530,870,added,added,Type b,Type a
6531,6410,added,added,Type a,Type a
6531,1625,added,added,Type a,Type a
6532,4474,added,added,Type a,Type a
6532,5636,added,added,Type a,Type a
6533,1892,added,added,Type a,Type a
6533,3334,added,added,Type a,Type a
6534,2390,added,added,Type a,Type a
6534,5716,added,added,Type a,Type b
6535,2116,added,added,Type b,Type a
6535,37,added,added,Type b,Type a
6536,971,added,added,Type a,Type a
6536,21,added,added,Type a,Type b
6537,5048,added,added,Type b,Type a
6537,1406,added,added,Type b,Type a
6538,273,added,added,Type b,Type a
6538,28,added,added,Type b,Type a
6539,2794,added,added,Type a,Type a
6539,2419,added,added,Type a,Type b
6540,228,added,added,Type a,Type a
6540,4040,added,added,Type a,Type b
6541,65,added,added,Type b,Type a
6541,4611,added,added,Type b,Type a
6542,43,added,added,Type b,Type a
6542,814,added,added,Type b,Type b
6543,1076,added,added,Type b,Type a
6543,4980,added,added,Type b,Type a
6544,3694,added,added,Type a,Type a
6544,1745,added,added,Type a,Type a
6545,17,added,added,Type a,Type a
6545,10,added,added,Type a,Type a
6546,2158,added,added,Type b,Type b
6546,2022,added,added,Type b,Type a
6547,18,added,added,Type a,Type a
6547,801,added,added,Type a,Type b
6548,5175,added,added,Type b,Type b
6548,833,added,added,Type b,Type a
6549,693,added,added,Type a,Type a
6549,4163,added,added,Type a,Type a
6550,151,added,added,Type a,Type a
6550,60,added,added,Type a,Type a
6551,6390,added,added,Type a,Type a
6551,1927,added,added,Type a,Type a
6552,2510,added,added,Type b,Type b
6552,8,added,added,Type b,Type a
6553,1124,added,added,Type a,Type a
6553,335,added,added,Type a,Type a
6554,767,added,added,Type b,Type b
6554,8,added,added,Type b,Type a
6555,587,added,added,Type a,Type a
6555,3237,added,added,Type a,Type a
6556,2925,added,added,Type a,Type a
6556,950,added,added,Type a,Type b
6557,1166,added,added,Type b,Type a
6557,118,added,added,Type b,Type b
6558,160,added,added,Type b,Type a
6558,6232,added,added,Type b,Type a
6559,918,added,added,Type a,Type b
6559,2887,added,added,Type a,Type b
6560,637,added,added,Type b,Type a
6560,311,added,added,Type b,Type a
6561,105,added,added,Type b,Type a
6561,1675,added,added,Type b,Type b
6562,4213,added,added,Type b,Type b
6562,4655,added,added,Type b,Type b
6563,27,added,added,Type a,Type a
6563,584,added,added,Type a,Type a
6564,5808,added,added,Type b,Type b
6564,6,added,added,Type b,Type a
6565,2210,added,added,Type b,Type a
6565,55,added,added,Type b,Type a
6566,783,added,added,Type a,Type a
6566,2021,added,added,Type a,Type b
6567,63,added,added,Type a,Type b
6567,716,added,added,Type a,Type a
6568,978,added,added,Type b,Type a
6568,493,added,added,Type b,Type b
6569,78,added,added,Type a,Type a
6569,9,added,added,Type a,Type a
6570,3748,added,added,Type b,Type b
6570,2918,added,added,Type b,Type b
6571,1456,added,added,Type a,Type b
6571,2972,added,added,Type a,Type a
6572,339,added,added,Type a,Type a
6572,3518,added,added,Type a,Type b
6573,4579,added,added,Type a,Type a
6573,359,added,added,Type a,Type a
6574,3229,added,added,Type a,Type a
6574,2488,added,added,Type a,Type b
6575,4099,added,added,Type b,Type b
6575,1350,added,added,Type b,Type a
6576,1127,added,added,Type b,Type a
6576,4910,added,added,Type b,Type a
6577,919,added,added,Type a,Type b
6577,5544,added,added,Type a,Type a
6578,687,added,added,Type b,Type a
6578,5765,added,added,Type b,Type b
6579,217,added,added,Type a,Type a
6579,4376,added,added,Type a,Type b
6580,2273,added,added,Type a,Type b
6580,973,added,added,Type a,Type b
6581,5960,added,added,Type b,Type b
6581,264,added,added,Type b,Type a
6582,1643,added,added,Type a,Type a
6582,561,added,added,Type a,Type b
6583,105,added,added,Type a,Type a
6583,5590,added,added,Type a,Type b
6584,116,added,added,Type a,Type a
6584,3009,added,added,Type a,Type b
6585,1790,added,added,Type b,Type a
6585,4124,added,added,Type b,Type a
6586,1576,added,added,Type a,Type a
6586,1958,added,added,Type a,Type a
6587,311,added,added,Type b,Type a
6587,1053,added,added,Type b,Type b
6588,44,added,added,Type a,Type a
6588,3530,added,added,Type a,Type b
6589,92,added,added,Type a,Type a
6589,1435,added,added,Type a,Type b
6590,134,added,added,Type a,Type a
6590,5990,added,added,Type a,Type a
6591,6085,added,added,Type b,Type b
6591,182,added,added,Type b,Type a
6592,3238,added,added,Type b,Type a
6592,2014,added,added,Type b,Type a
6593,4362,added,added,Type b,Type a
6593,322,added,added,Type b,Type a
6594,6299,added,added,Type b,Type a
6594,6003,added,added,Type b,Type a
6595,6148,added,added,Type a,Type b
6595,3067,added,added,Type a,Type a
6596,1064,added,added,Type a,Type a
6596,2243,added,added,Type a,Type b
6597,1920,added,added,Type a,Type b
6597,5957,added,added,Type a,Type a
6598,689,added,added,Type a,Type a
6598,57,added,added,Type a,Type a
6599,5405,added,added,Type a,Type a
6599,6564,added,added,Type a,Type b
6600,212,added,added,Type a,Type a
6600,3617,added,added,Type a,Type a
6601,2763,added,added,Type b,Type a
6601,2500,added,added,Type b,Type a
6602,477,added,added,Type a,Type a
6602,0,added,initial_core,Type a,Type a
6603,4257,added,added,Type a,Type b
6603,3847,added,added,Type a,Type a
6604,821,added,added,Type b,Type a
6604,1259,added,added,Type b,Type a
6605,3229,added,added,Type a,Type a
6605,2982,added,added,Type a,Type a
6606,4122,added,added,Type b,Type a
6606,6279,added,added,Type b,Type b
6607,461,added,added,Type b,Type a
6607,5276,added,added,Type b,Type a
6608,5546,added,added,Type b,Type b
6608,5066,added,added,Type b,Type a
6609,5558,added,added,Type b,Type b
6609,45,added,added,Type b,Type a
6610,731,added,added,Type a,Type a
6610,4480,added,added,Type a,Type a
6611,319,added,added,Type b,Type a
6611,197,added,added,Type b,Type a
6612,5111,added,added,Type a,Type a
6612,1611,added,added,Type a,Type b
6613,6117,added,added,Type a,Type a
6613,174,added,added,Type a,Type a
6614,393,added,added,Type a,Type a
6614,782,added,added,Type a,Type b
6615,5562,added,added,Type a,Type a
6615,1307,added,added,Type a,Type a
6616,2122,added,added,Type b,Type a
6616,3331,added,added,Type b,Type a
6617,3076,added,added,Type a,Type a
6617,4035,added,added,Type a,Type b
6618,4593,added,added,Type b,Type b
6618,40,added,added,Type b,Type b
6619,4517,added,added,Type a,Type a
6619,1719,added,added,Type a,Type a
6620,2,added,initial_core,Type a,Type a
6620,4492,added,added,Type a,Type b
6621,6412,added,added,Type a,Type b
6621,1,added,initial_core,Type a,Type b
6622,4464,added,added,Type a,Type a
6622,4635,added,added,Type a,Type b
6623,307,added,added,Type b,Type a
6623,125,added,added,Type b,Type a
6624,1080,added,added,Type a,Type b
6624,1796,added,added,Type a,Type a
6625,1965,added,added,Type a,Type a
6625,3030,added,added,Type a,Type a
6626,283,added,added,Type a,Type b
6626,1581,added,added,Type a,Type a
6627,5049,added,added,Type a,Type b
6627,599,added,added,Type a,Type b
6628,5896,added,added,Type a,Type a
6628,3281,added,added,Type a,Type a
6629,27,added,added,Type a,Type a
6629,3350,added,added,Type a,Type a
6630,806,added,added,Type a,Type b
6630,5254,added,added,Type a,Type a
6631,177,added,added,Type b,Type a
6631,295,added,added,Type b,Type a
6632,1,added,initial_core,Type a,Type b
6632,146,added,added,Type a,Type a
6633,3945,added,added,Type a,Type a
6633,71,added,added,Type a,Type a
6634,1346,added,added,Type b,Type a
6634,382,added,added,Type b,Type a
6635,5135,added,added,Type b,Type b
6635,4479,added,added,Type b,Type b
6636,3723,added,added,Type a,Type b
6636,4495,added,added,Type a,Type b
6637,2744,added,added,Type b,Type b
6637,1623,added,added,Type b,Type a
6638,3700,added,added,Type b,Type b
6638,2723,added,added,Type b,Type a
6639,5018,added,added,Type a,Type a
6639,6030,added,added,Type a,Type a
6640,6376,added,added,Type a,Type a
6640,5855,added,added,Type a,Type a
6641,4184,added,added,Type b,Type a
6641,1553,added,added,Type b,Type b
6642,5255,added,added,Type b,Type b
6642,3091,added,added,Type b,Type a
6643,6075,added,added,Type a,Type a
6643,3365,added,added,Type a,Type a
6644,2302,added,added,Type b,Type a
6644,1250,added,added,Type b,Type b
6645,29,added,added,Type a,Type b
6645,4085,added,added,Type a,Type a
6646,4942,added,added,Type a,Type a
6646,274,added,added,Type a,Type a
6647,4144,added,added,Type b,Type b
6647,1248,added,added,Type b,Type b
6648,6138,added,added,Type a,Type a
6648,1657,added,added,Type a,Type a
6649,3183,added,added,Type a,Type b
6649,160,added,added,Type a,Type a
6650,5792,added,added,Type b,Type a
6650,3713,added,added,Type b,Type a
6651,6526,added,added,Type a,Type a
6651,2356,added,added,Type a,Type a
6652,3613,added,added,Type a,Type a
6652,1418,added,added,Type a,Type b
6653,1687,added,added,Type b,Type b
6653,2069,added,added,Type b,Type a
6654,118,added,added,Type a,Type b
6654,1791,added,added,Type a,Type a
6655,538,added,added,Type a,Type b
6655,83,added,added,Type a,Type a
6656,0,added,initial_core,Type a,Type a
6656,74,added,added,Type a,Type b
6657,109,added,added,Type a,Type b
6657,735,added,added,Type a,Type a
6658,5131,added,added,Type a,Type b
6658,139,added,added,Type a,Type a
6659,1946,added,added,Type a,Type a
6659,4936,added,added,Type a,Type a
6660,275,added,added,Type a,Type a
6660,506,added,added,Type a,Type a
6661,1210,added,added,Type b,Type b
6661,2062,added,added,Type b,Type a
6662,1522,added,added,Type a,Type a
6662,1441,added,added,Type a,Type b
6663,4110,added,added,Type a,Type b
6663,1265,added,added,Type a,Type a
6664,2562,added,added,Type a,Type b
6664,337,added,added,Type a,Type a
6665,2810,added,added,Type a,Type b
6665,214,added,added,Type a,Type a
6666,167,added,added,Type a,Type a
6666,1456,added,added,Type a,Type b
6667,668,added,added,Type a,Type a
6667,590,added,added,Type a,Type a
6668,1189,added,added,Type b,Type b
6668,514,added,added,Type b,Type a
6669,3609,added,added,Type b,Type b
6669,470,added,added,Type b,Type a
6670,4205,added,added,Type a,Type b
6670,1185,added,added,Type a,Type a
6671,148,added,added,Type a,Type a
6671,880,added,added,Type a,Type b
6672,769,added,added,Type b,Type a
6672,243,added,added,Type b,Type b
6673,2019,added,added,Type a,Type a
6673,1932,added,added,Type a,Type b
6674,395,added,added,Type b,Type b
6674,130,added,added,Type b,Type a
6675,4701,added,added,Type a,Type a
6675,6109,added,added,Type a,Type a
6676,780,added,added,Type b,Type a
6676,24,added,added,Type b,Type a
6677,45,added,added,Type a,Type a
6677,2,added,initial_core,Type a,Type a
6678,1733,added,added,Type a,Type b
6678,4323,added,added,Type a,Type a
6679,2778,added,added,Type b,Type a
6679,6427,added,added,Type b,Type a
6680,1664,added,added,Type a,Type a
6680,176,added,added,Type a,Type a
6681,4090,added,added,Type b,Type a
6681,3015,added,added,Type b,Type a
6682,59,added,added,Type a,Type a
6682,346,added,added,Type a,Type a
6683,2180,added,added,Type a,Type a
6683,6377,added,added,Type a,Type a
6684,1217,added,added,Type a,Type a
6684,1332,added,added,Type a,Type a
6685,4076,added,added,Type b,Type b
6685,1129,added,added,Type b,Type a
6686,4394,added,added,Type b,Type b
6686,3427,added,added,Type b,Type a
6687,5216,added,added,Type b,Type a
6687,127,added,added,Type b,Type b
6688,5728,added,added,Type a,Type b
6688,29,added,added,Type a,Type b
6689,29,added,added,Type a,Type b
6689,934,added,added,Type a,Type b
6690,5739,added,added,Type b,Type a
6690,5698,added,added,Type b,Type a
6691,699,added,added,Type a,Type a
6691,552,added,added,Type a,Type a
6692,2694,added,added,Type a,Type a
6692,6490,added,added,Type a,Type a
6693,3832,added,added,Type a,Type b
6693,4421,added,added,Type a,Type a
6694,3901,added,added,Type a,Type b
6694,4461,added,added,Type a,Type b
6695,1651,added,added,Type a,Type a
6695,6533,added,added,Type a,Type a
6696,1399,added,added,Type a,Type b
6696,4503,added,added,Type a,Type a
6697,384,added,added,Type a,Type a
6697,1268,added,added,Type a,Type b
6698,3739,added,added,Type a,Type b
6698,104,added,added,Type a,Type a
6699,773,added,added,Type a,Type a
6699,1757,added,added,Type a,Type b
6700,1749,added,added,Type a,Type a
6700,1552,added,added,Type a,Type b
6701,39,added,added,Type b,Type b
6701,4164,added,added,Type b,Type a
6702,5413,added,added,Type b,Type b
6702,2214,added,added,Type b,Type b
6703,2863,added,added,Type b,Type b
6703,3449,added,added,Type b,Type a
6704,1179,added,added,Type b,Type a
6704,1958,added,added,Type b,Type a
6705,2939,added,added,Type b,Type a
6705,4797,added,added,Type b,Type a
6706,55,added,added,Type b,Type a
6706,75,added,added,Type b,Type a
6707,2895,added,added,Type a,Type a
6707,4651,added,added,Type a,Type b
6708,509,added,added,Type a,Type a
6708,5758,added,added,Type a,Type b
6709,1428,added,added,Type a,Type a
6709,1463,added,added,Type a,Type a
6710,91,added,added,Type a,Type a
6710,2288,added,added,Type a,Type a
6711,1296,added,added,Type b,Type b
6711,100,added,added,Type b,Type a
6712,351,added,added,Type b,Type a
6712,5206,added,added,Type b,Type b
6713,15,added,added,Type b,Type a
6713,985,added,added,Type b,Type b
6714,4281,added,added,Type a,Type b
6714,463,added,added,Type a,Type a
6715,2742,added,added,Type a,Type a
6715,894,added,added,Type a,Type a
6716,130,added,added,Type a,Type a
6716,6619,added,added,Type a,Type a
6717,5293,added,added,Type a,Type b
6717,2321,added,added,Type a,Type a
6718,663,added,added,Type a,Type a
6718,2624,added,added,Type a,Type a
6719,5703,added,added,Type a,Type b
6719,118,added,added,Type a,Type b
6720,47,added,added,Type a,Type b
6720,2972,added,added,Type a,Type a
6721,1448,added,added,Type b,Type a
6721,6518,added,added,Type b,Type b
6722,454,added,added,Type a,Type a
6722,1663,added,added,Type a,Type a
6723,1217,added,added,Type b,Type a
6723,4201,added,added,Type b,Type a
6724,1565,added,added,Type b,Type b
6724,5446,added,added,Type b,Type a
6725,1522,added,added,Type b,Type a
6725,4549,added,added,Type b,Type b
6726,3727,added,added,Type a,Type a
6726,5503,added,added,Type a,Type a
6727,693,added,added,Type b,Type a
6727,4284,added,added,Type b,Type a
6728,5283,added,added,Type b,Type b
6728,1713,added,added,Type b,Type a
6729,523,added,added,Type a,Type a
6729,3661,added,added,Type a,Type a
6730,7,added,added,Type b,Type a
6730,2214,added,added,Type b,Type b
6731,1311,added,added,Type a,Type a
6731,308,added,added,Type a,Type a
6732,2534,added,added,Type a,Type a
6732,1088,added,added,Type a,Type b
6733,107,added,added,Type b,Type b
6733,5447,added,added,Type b,Type a
6734,6586,added,added,Type a,Type a
6734,1020,added,added,Type a,Type b
6735,1114,added,added,Type a,Type a
6735,6180,added,added,Type a,Type b
6736,2930,added,added,Type a,Type a
6736,5824,added,added,Type a,Type b
6737,97,added,added,Type b,Type b
6737,6439,added,added,Type b,Type a
6738,2718,added,added,Type b,Type a
6738,1371,added,added,Type b,Type a
6739,3007,added,added,Type a,Type b
6739,399,added,added,Type a,Type b
6740,2,added,initial_core,Type a,Type a
6740,1755,added,added,Type a,Type a
6741,1939,added,added,Type b,Type b
6741,347,added,added,Type b,Type a
6742,4517,added,added,Type b,Type a
6742,181,added,added,Type b,Type b
6743,3960,added,added,Type a,Type b
6743,115,added,added,Type a,Type b
6744,34,added,added,Type b,Type a
6744,311,added,added,Type b,Type a
6745,413,added,added,Type b,Type b
6745,4031,added,added,Type b,Type a
6746,312,added,added,Type a,Type a
6746,301,added,added,Type a,Type a
6747,4372,added,added,Type a,Type b
6747,2071,added,added,Type a,Type b
6748,783,added,added,Type b,Type a
6748,208,added,added,Type b,Type b
6749,2822,added,added,Type a,Type a
6749,4535,added,added,Type a,Type a
6750,116,added,added,Type b,Type a
6750,3085,added,added,Type b,Type a
6751,1781,added,added,Type a,Type b
