# Raw node-level degree data
# Node type: b, n=11,304
# N: 28,005, m: 2
# h: 0.7, f_a: 0.6
# Generated: 2026-03-18T17:28:12.543435
node_id,in_degree
1,261
3,139
11,88
13,32
14,115
16,11
19,13
20,120
21,43
23,101
29,115
30,97
31,47
32,57
35,57
36,16
38,15
39,54
40,47
47,69
49,29
54,7
56,14
61,32
63,41
72,11
73,4
74,14
77,27
84,6
86,25
87,26
89,28
90,15
97,62
99,36
106,12
107,50
109,14
110,67
112,34
113,13
114,2
115,14
118,62
119,40
124,27
126,39
127,23
131,3
132,31
138,3
141,22
149,42
150,5
158,19
159,33
161,11
162,28
163,12
164,31
166,45
168,7
171,15
172,18
181,48
183,16
189,35
190,1
193,24
194,10
200,6
202,17
203,37
206,8
208,42
210,3
215,13
216,13
219,8
220,12
222,11
223,11
225,6
227,32
229,13
231,38
232,16
234,0
237,7
242,12
243,15
244,15
245,3
246,25
250,22
251,2
256,5
257,25
259,10
267,41
268,11
269,7
277,26
279,6
280,17
283,20
284,11
288,7
290,7
292,36
293,0
298,2
300,14
302,9
304,12
309,4
314,7
316,11
320,4
321,15
329,19
330,11
331,47
332,16
341,26
343,17
344,11
350,14
353,20
355,3
357,5
362,2
363,4
365,16
366,22
367,5
371,9
372,8
376,5
377,14
378,11
379,26
381,13
385,13
386,15
387,7
388,6
390,10
391,8
392,4
394,12
395,11
396,24
397,7
399,11
402,7
404,15
405,19
407,6
408,9
409,6
410,23
411,21
413,12
416,6
419,4
421,9
422,23
423,7
424,10
427,10
429,7
431,11
432,24
433,14
437,15
438,5
440,18
443,20
444,19
446,5
447,25
448,10
451,12
452,10
458,18
462,7
465,21
466,23
474,13
478,6
480,11
484,15
486,15
487,10
491,10
492,8
493,15
494,11
495,6
496,26
498,9
499,3
501,5
502,12
503,17
510,19
511,18
513,1
515,1
516,5
519,2
520,2
522,16
526,1
533,7
536,5
537,11
538,21
541,3
542,1
543,30
545,4
548,17
549,17
551,6
553,20
554,9
555,6
557,2
560,2
561,9
565,18
572,16
575,15
577,10
579,6
581,5
582,17
583,4
586,6
588,10
591,4
593,3
594,17
595,7
599,24
600,12
601,11
603,10
604,9
605,19
610,10
612,8
613,5
614,4
617,5
621,1
623,14
625,30
628,9
632,18
648,2
652,9
654,14
656,3
657,10
658,2
659,5
660,6
662,2
670,7
674,1
675,0
677,3
678,8
680,5
681,2
682,7
684,11
685,7
690,17
691,13
698,7
702,10
705,5
710,21
717,8
720,12
728,5
730,11
732,3
734,9
737,9
738,7
741,2
742,16
746,1
754,6
755,3
757,6
761,14
762,16
766,19
767,8
772,4
775,4
776,2
781,3
782,5
785,6
786,5
787,6
793,12
797,6
799,31
800,9
801,11
802,3
803,18
805,7
806,6
809,13
811,12
814,8
816,7
823,10
824,5
826,8
829,26
830,4
831,18
834,7
836,3
839,17
845,13
846,13
849,7
855,8
856,1
859,11
863,3
864,8
865,11
866,3
868,7
869,7
872,3
874,10
880,16
883,3
885,4
887,3
889,1
890,15
893,6
897,11
898,11
902,14
903,1
905,7
911,0
913,7
915,8
916,3
918,3
919,15
923,6
926,2
928,7
929,13
932,7
934,15
936,5
939,4
940,8
942,1
945,18
950,18
953,2
957,8
959,12
960,3
964,9
965,15
966,2
968,4
970,13
973,12
976,14
984,0
985,2
991,7
994,0
997,12
1001,4
1002,6
1005,1
1007,12
1008,3
1009,0
1010,7
1013,4
1016,2
1020,13
1027,1
1028,6
1030,5
1032,3
1033,2
1034,4
1038,1
1039,12
1040,29
1041,0
1042,2
1044,8
1046,15
1048,1
1049,20
1053,2
1054,11
1056,5
1057,4
1058,25
1059,8
1060,2
1061,0
1066,10
1067,11
1068,7
1070,2
1073,6
1077,3
1079,1
1080,14
1085,4
1086,1
1088,15
1096,8
1099,11
1106,11
1107,4
1108,2
1111,7
1113,5
1115,20
1117,12
1118,0
1122,8
1123,3
1128,2
1130,7
1132,15
1134,5
1135,11
1136,4
1139,2
1141,17
1146,10
1147,10
1150,4
1154,8
1155,1
1156,6
1159,12
1160,4
1162,5
1168,5
1172,5
1174,3
1175,12
1176,4
1178,9
1184,10
1189,8
1191,6
1197,14
1198,0
1200,2
1203,7
1206,0
1208,2
1210,11
1213,1
1214,13
1220,2
1221,5
1223,11
1224,1
1227,1
1228,3
1231,12
1232,13
1233,13
1235,1
1243,8
1244,6
1245,2
1248,15
1249,5
1250,6
1251,13
1253,5
1254,1
1256,9
1261,5
1262,9
1266,0
1268,15
1270,5
1271,0
1279,13
1281,2
1291,0
1296,11
1297,6
1302,1
1303,3
1305,8
1310,2
1315,8
1316,7
1318,1
1319,6
1329,3
1334,12
1335,7
1338,1
1339,6
1342,5
1345,5
1348,7
1351,4
1352,5
1354,11
1359,6
1362,5
1365,5
1366,1
1368,1
1369,11
1370,4
1372,6
1373,10
1374,3
1377,2
1378,7
1384,4
1385,3
1386,2
1390,0
1391,14
1393,3
1394,8
1397,14
1399,3
1401,3
1404,1
1405,3
1411,4
1416,10
1418,16
1420,10
1423,2
1426,0
1427,10
1429,4
1431,15
1434,4
1435,19
1436,0
1437,17
1441,8
1443,3
1446,12
1449,1
1452,2
1453,39
1456,18
1458,3
1459,2
1462,0
1465,2
1467,3
1468,4
1469,12
1472,14
1473,5
1474,7
1475,13
1478,6
1482,2
1487,6
1488,18
1490,9
1493,23
1494,18
1495,8
1496,4
1498,3
1500,6
1502,4
1505,8
1507,3
1509,11
1510,9
1511,8
1512,2
1514,2
1521,5
1526,3
1527,2
1528,8
1534,5
1538,3
1540,1
1543,3
1544,7
1546,4
1549,1
1550,0
1552,18
1553,11
1555,11
1559,0
1561,6
1564,3
1565,6
1567,4
1568,12
1569,15
1575,2
1579,10
1580,2
1582,0
1584,4
1585,8
1589,3
1591,0
1599,2
1600,4
1601,2
1607,0
1608,1
1611,4
1614,5
1615,11
1617,11
1619,2
1624,12
1627,3
1629,1
1633,5
1636,10
1637,9
1638,8
1639,14
1640,16
1642,4
1645,1
1647,3
1648,5
1649,4
1650,5
1652,10
1653,5
1654,2
1655,9
1659,11
1667,4
1668,4
1671,2
1672,3
1673,2
1675,7
1676,3
1677,4
1680,2
1681,11
1683,9
1687,16
1689,3
1690,9
1692,4
1693,6
1695,9
1699,4
1702,9
1703,5
1705,2
1706,17
1708,0
1710,6
1716,3
1720,6
1721,3
1722,3
1724,0
1728,4
1730,17
1733,6
1734,13
1735,9
1737,7
1741,1
1742,3
1744,1
1746,4
1747,2
1748,4
1751,3
1752,3
1753,5
1756,4
1757,11
1761,7
1763,2
1765,6
1766,13
1768,6
1771,4
1772,3
1773,5
1776,2
1777,2
1780,6
1781,7
1784,7
1786,7
1788,12
1789,9
1793,2
1794,4
1806,9
1807,4
1808,4
1810,3
1811,8
1814,0
1815,5
1816,9
1819,2
1821,2
1824,2
1829,4
1832,18
1834,6
1839,13
1842,6
1843,2
1844,5
1847,0
1848,3
1850,7
1862,2
1865,1
1867,5
1870,3
1871,3
1874,8
1876,13
1877,4
1879,4
1883,4
1884,1
1885,0
1887,4
1888,1
1889,9
1890,2
1891,2
1894,1
1897,10
1898,5
1900,2
1901,5
1903,5
1905,2
1907,11
1908,5
1915,9
1920,16
1921,2
1923,9
1930,3
1932,16
1933,5
1934,8
1936,1
1939,9
1940,6
1942,10
1950,3
1953,4
1956,5
1957,5
1961,10
1964,4
1966,6
1968,7
1969,8
1974,3
1977,9
1980,2
1983,3
1984,11
1985,4
1989,16
1990,4
1992,7
1998,1
1999,1
2008,4
2009,3
2011,3
2015,6
2021,7
2023,4
2024,2
2025,4
2027,2
2031,32
2034,0
2036,2
2041,2
2045,3
2046,5
2047,3
2054,1
2057,11
2058,2
2064,0
2065,3
2066,14
2071,9
2073,16
2076,4
2077,1
2078,3
2079,12
2082,1
2083,8
2084,12
2085,5
2086,1
2093,0
2096,0
2097,3
2098,11
2099,7
2100,0
2107,0
2109,12
2111,7
2118,6
2119,4
2123,0
2125,10
2137,6
2138,8
2140,2
2141,3
2142,8
2145,1
2146,5
2148,1
2149,7
2150,3
2151,10
2153,0
2157,5
2158,10
2160,3
2161,1
2164,6
2165,7
2171,4
2174,1
2178,1
2182,11
2188,7
2193,9
2196,5
2197,6
2203,1
2207,12
2212,4
2213,1
2214,7
2216,3
2217,10
2222,1
2225,1
2232,8
2234,4
2236,10
2237,1
2238,7
2239,5
2243,7
2247,8
2248,7
2250,2
2252,2
2253,4
2254,7
2258,1
2259,2
2265,0
2268,6
2269,3
2270,11
2272,9
2273,7
2274,4
2276,3
2277,8
2278,5
2279,2
2280,5
2282,0
2285,0
2289,8
2290,9
2291,5
2294,5
2296,1
2299,13
2301,2
2303,3
2305,2
2307,3
2313,7
2315,5
2316,3
2317,1
2319,10
2320,3
2325,3
2329,2
2333,8
2334,5
2338,2
2343,5
2344,2
2346,6
2347,3
2348,5
2351,15
2352,1
2353,1
2354,6
2355,0
2357,3
2359,8
2360,4
2363,5
2379,2
2382,0
2383,2
2385,3
2388,2
2394,1
2395,2
2397,3
2398,2
2399,4
2400,18
2401,7
2402,11
2404,1
2405,0
2406,10
2410,2
2413,7
2414,2
2417,6
2418,1
2419,15
2420,14
2421,4
2425,12
2427,2
2429,2
2434,1
2437,2
2438,9
2442,2
2447,0
2448,4
2449,1
2450,1
2452,3
2453,5
2454,3
2455,3
2456,4
2458,7
2462,1
2463,2
2465,9
2471,8
2473,0
2477,1
2478,4
2480,10
2481,2
2482,8
2485,1
2486,1
2488,16
2491,11
2493,8
2494,11
2495,3
2501,2
2502,1
2503,4
2505,0
2506,5
2507,0
2510,9
2511,4
2512,4
2513,4
2518,5
2520,4
2521,6
2523,8
2525,6
2529,8
2531,2
2533,3
2536,6
2537,1
2540,6
2542,0
2546,5
2548,2
2550,2
2551,3
2552,4
2556,1
2559,10
2562,8
2564,8
2567,7
2572,4
2577,8
2579,4
2581,3
2583,10
2591,7
2594,0
2595,2
2598,4
2600,2
2601,5
2603,4
2604,8
2606,1
2607,3
2608,12
2609,12
2610,1
2612,1
2613,8
2614,5
2618,0
2619,2
2622,4
2625,5
2628,1
2629,4
2630,6
2632,10
2633,3
2634,13
2635,4
2639,2
2642,7
2643,4
2647,1
2648,2
2649,1
2651,8
2656,2
2657,4
2658,1
2659,2
2663,3
2665,10
2668,1
2673,5
2674,2
2677,2
2679,5
2681,4
2684,2
2685,2
2687,1
2689,2
2693,7
2696,1
2698,6
2699,3
2702,0
2703,2
2705,1
2707,8
2708,2
2711,6
2712,6
2722,1
2724,1
2726,5
2728,5
2729,1
2731,4
2732,5
2733,10
2737,13
2739,5
2744,4
2749,4
2755,6
2757,1
2760,0
2765,4
2766,3
2767,6
2769,6
2771,7
2777,5
2780,5
2782,9
2787,0
2789,2
2790,6
2792,1
2796,9
2804,3
2808,1
2810,8
2813,1
2817,3
2819,4
2820,7
2824,9
2826,7
2829,4
2832,1
2834,1
2838,1
2841,6
2842,0
2844,1
2849,9
2850,1
2853,3
2858,1
2860,1
2861,4
2862,4
2863,7
2864,6
2865,4
2867,4
2869,3
2870,2
2871,3
2874,4
2880,12
2886,4
2887,7
2889,1
2892,3
2893,3
2899,4
2901,1
2903,3
2905,10
2907,1
2909,5
2910,0
2912,2
2915,4
2918,13
2919,12
2920,2
2921,10
2924,5
2929,2
2932,3
2935,0
2942,5
2943,1
2947,4
2951,5
2953,9
2955,1
2956,7
2957,4
2958,3
2959,2
2961,6
2963,2
2965,3
2966,4
2967,8
2974,4
2975,7
2977,3
2978,2
2981,5
2983,1
2985,6
2987,4
2988,6
2995,1
2996,1
2997,3
2998,0
3002,5
3006,3
3007,7
3009,3
3010,3
3012,7
3016,2
3018,0
3021,1
3026,0
3029,0
3032,1
3033,5
3039,2
3042,10
3047,1
3048,4
3049,1
3056,2
3057,5
3059,10
3060,11
3063,5
3064,3
3066,7
3069,1
3072,17
3073,6
3077,3
3080,7
3081,3
3086,3
3087,2
3089,3
3092,4
3095,2
3099,4
