# Network edge list with node attributes
# N: 10030, m: 3
# h: 0.2, f_a: 0.2
# Initial network nodes: 0 to 29
# Added nodes: 30 to 10029
# Total edges: 30029
# Type a nodes: 1980
# Type b nodes: 8050
# Generated: 2026-02-15T17:57:38.625592
source,target,source_type,target_type,source_in_degree,target_in_degree,source_is_initial,target_is_initial,source_order,target_order 
1277,388,a,b,2,20,False,False,1277,388
1277,918,a,b,2,10,False,False,1277,918
1277,613,a,b,2,12,False,False,1277,613
1278,823,a,b,1,6,False,False,1278,823
1278,422,a,b,1,13,False,False,1278,422
1278,464,a,a,1,4,False,False,1278,464
1279,167,b,b,6,26,False,False,1279,167
1279,18,b,a,6,59,False,True,1279,18
1279,631,b,b,6,19,False,False,1279,631
1280,1170,b,b,7,10,False,False,1280,1170
1280,1098,b,b,7,3,False,False,1280,1098
1280,1173,b,b,7,10,False,False,1280,1173
1281,885,b,b,6,6,False,False,1281,885
1281,36,b,b,6,28,False,False,1281,36
1281,343,b,b,6,16,False,False,1281,343
1282,13,b,b,9,50,False,True,1282,13
1282,729,b,b,9,8,False,False,1282,729
1282,208,b,b,9,23,False,False,1282,208
1283,442,b,b,5,15,False,False,1283,442
1283,1121,b,a,5,6,False,False,1283,1121
1283,1109,b,b,5,7,False,False,1283,1109
1284,1046,b,b,6,7,False,False,1284,1046
1284,1028,b,b,6,8,False,False,1284,1028
1284,483,b,b,6,5,False,False,1284,483
1285,11,b,b,8,42,False,True,1285,11
1285,235,b,b,8,6,False,False,1285,235
1285,112,b,b,8,25,False,False,1285,112
1286,594,a,b,0,8,False,False,1286,594
1286,146,a,b,0,20,False,False,1286,146
1286,384,a,b,0,22,False,False,1286,384
1287,10,b,a,5,15,False,True,1287,10
1287,1195,b,b,5,9,False,False,1287,1195
1287,346,b,b,5,12,False,False,1287,346
1288,1041,b,b,7,11,False,False,1288,1041
1288,1137,b,b,7,4,False,False,1288,1137
1288,872,b,b,7,17,False,False,1288,872
1289,489,b,b,5,7,False,False,1289,489
1289,877,b,b,5,9,False,False,1289,877
1289,407,b,b,5,9,False,False,1289,407
1290,307,b,b,14,24,False,False,1290,307
1290,930,b,b,14,10,False,False,1290,930
1290,1060,b,b,14,8,False,False,1290,1060
1291,1007,b,b,5,11,False,False,1291,1007
1291,1239,b,b,5,4,False,False,1291,1239
1291,117,b,b,5,16,False,False,1291,117
1292,555,b,b,9,22,False,False,1292,555
1292,784,b,b,9,13,False,False,1292,784
1292,24,b,a,9,42,False,True,1292,24
1293,175,a,b,0,24,False,False,1293,175
1293,1013,a,b,0,12,False,False,1293,1013
1293,1061,a,b,0,12,False,False,1293,1061
1294,1078,b,b,10,4,False,False,1294,1078
1294,1087,b,b,10,8,False,False,1294,1087
1294,426,b,b,10,16,False,False,1294,426
1295,270,b,b,2,14,False,False,1295,270
1295,288,b,b,2,25,False,False,1295,288
1295,291,b,b,2,19,False,False,1295,291
1296,1082,b,b,6,12,False,False,1296,1082
1296,243,b,b,6,14,False,False,1296,243
1296,820,b,b,6,13,False,False,1296,820
1297,943,b,b,5,11,False,False,1297,943
1297,476,b,b,5,13,False,False,1297,476
1297,1027,b,b,5,9,False,False,1297,1027
1298,72,a,b,1,48,False,False,1298,72
1298,1004,a,b,1,8,False,False,1298,1004
1298,609,a,b,1,10,False,False,1298,609
1299,365,b,b,10,23,False,False,1299,365
1299,6,b,b,10,42,False,True,1299,6
1299,592,b,b,10,5,False,False,1299,592
1300,682,b,b,3,18,False,False,1300,682
1300,288,b,b,3,25,False,False,1300,288
1300,417,b,b,3,8,False,False,1300,417
1301,6,b,b,3,42,False,True,1301,6
1301,319,b,b,3,12,False,False,1301,319
1301,368,b,b,3,16,False,False,1301,368
1302,146,b,b,6,20,False,False,1302,146
1302,68,b,b,6,13,False,False,1302,68
1302,365,b,b,6,23,False,False,1302,365
1303,120,b,a,4,8,False,False,1303,120
1303,80,b,b,4,25,False,False,1303,80
1303,608,b,b,4,11,False,False,1303,608
1304,31,b,b,9,17,False,False,1304,31
1304,52,b,b,9,45,False,False,1304,52
1304,772,b,b,9,6,False,False,1304,772
1305,169,b,b,10,15,False,False,1305,169
1305,8,b,b,10,54,False,True,1305,8
1305,961,b,b,10,5,False,False,1305,961
1306,91,b,b,9,32,False,False,1306,91
1306,1268,b,b,9,14,False,False,1306,1268
1306,1104,b,b,9,13,False,False,1306,1104
1307,319,a,b,1,12,False,False,1307,319
1307,1229,a,b,1,6,False,False,1307,1229
1307,1077,a,b,1,7,False,False,1307,1077
1308,836,b,b,9,11,False,False,1308,836
1308,1237,b,b,9,3,False,False,1308,1237
1308,97,b,b,9,17,False,False,1308,97
1309,368,b,b,5,16,False,False,1309,368
1309,572,b,b,5,10,False,False,1309,572
1309,1,b,b,5,27,False,True,1309,1
1310,97,b,b,8,17,False,False,1310,97
1310,37,b,a,8,21,False,False,1310,37
1310,1037,b,b,8,5,False,False,1310,1037
1311,25,b,b,4,32,False,True,1311,25
1311,660,b,b,4,7,False,False,1311,660
1311,785,b,b,4,6,False,False,1311,785
1312,458,b,b,7,19,False,False,1312,458
1312,312,b,b,7,17,False,False,1312,312
1312,1273,b,b,7,4,False,False,1312,1273
1313,89,b,b,7,33,False,False,1313,89
1313,249,b,b,7,22,False,False,1313,249
1313,590,b,b,7,6,False,False,1313,590
1314,188,b,b,7,29,False,False,1314,188
1314,632,b,b,7,12,False,False,1314,632
1314,316,b,b,7,9,False,False,1314,316
1315,188,b,b,2,29,False,False,1315,188
1315,76,b,b,2,22,False,False,1315,76
1315,689,b,b,2,10,False,False,1315,689
1316,727,b,b,5,9,False,False,1316,727
1316,405,b,b,5,19,False,False,1316,405
1316,708,b,b,5,10,False,False,1316,708
1317,1184,b,b,7,12,False,False,1317,1184
1317,17,b,b,7,54,False,True,1317,17
1317,172,b,b,7,17,False,False,1317,172
1318,919,b,b,10,8,False,False,1318,919
1318,222,b,b,10,24,False,False,1318,222
1318,1109,b,b,10,7,False,False,1318,1109
1319,299,a,b,2,8,False,False,1319,299
1319,1227,a,b,2,6,False,False,1319,1227
1319,1142,a,b,2,9,False,False,1319,1142
1320,726,b,b,7,6,False,False,1320,726
1320,898,b,b,7,14,False,False,1320,898
1320,247,b,b,7,9,False,False,1320,247
1321,649,b,b,5,15,False,False,1321,649
1321,291,b,b,5,19,False,False,1321,291
1321,1010,b,a,5,1,False,False,1321,1010
1322,302,a,b,5,20,False,False,1322,302
1322,1270,a,b,5,7,False,False,1322,1270
1322,588,a,b,5,13,False,False,1322,588
1323,629,a,b,3,14,False,False,1323,629
1323,219,a,b,3,10,False,False,1323,219
1323,760,a,b,3,8,False,False,1323,760
1324,1321,b,b,9,5,False,False,1324,1321
1324,632,b,b,9,12,False,False,1324,632
1324,216,b,b,9,20,False,False,1324,216
1325,161,a,b,0,30,False,False,1325,161
1325,958,a,b,0,12,False,False,1325,958
1325,693,a,b,0,8,False,False,1325,693
1326,550,b,b,9,10,False,False,1326,550
1326,1165,b,b,9,11,False,False,1326,1165
1326,167,b,b,9,26,False,False,1326,167
1327,1281,b,b,10,6,False,False,1327,1281
1327,383,b,b,10,13,False,False,1327,383
1327,977,b,b,10,6,False,False,1327,977
1328,723,a,b,1,9,False,False,1328,723
1328,570,a,b,1,9,False,False,1328,570
1328,1106,a,a,1,2,False,False,1328,1106
1329,100,b,b,3,18,False,False,1329,100
1329,188,b,b,3,29,False,False,1329,188
1329,534,b,b,3,7,False,False,1329,534
1330,763,b,b,2,11,False,False,1330,763
1330,61,b,b,2,23,False,False,1330,61
1330,1246,b,a,2,4,False,False,1330,1246
1331,334,b,b,3,25,False,False,1331,334
1331,394,b,b,3,11,False,False,1331,394
1331,291,b,b,3,19,False,False,1331,291
1332,94,a,b,3,28,False,False,1332,94
1332,762,a,b,3,9,False,False,1332,762
1332,68,a,b,3,13,False,False,1332,68
1333,766,b,b,5,13,False,False,1333,766
1333,1123,b,b,5,9,False,False,1333,1123
1333,50,b,b,5,34,False,False,1333,50
1334,1299,b,b,17,10,False,False,1334,1299
1334,1039,b,b,17,7,False,False,1334,1039
1334,16,b,b,17,35,False,True,1334,16
1335,558,b,a,5,6,False,False,1335,558
1335,1029,b,b,5,6,False,False,1335,1029
1335,1058,b,b,5,13,False,False,1335,1058
1336,170,b,b,7,21,False,False,1336,170
1336,1162,b,b,7,9,False,False,1336,1162
1336,382,b,b,7,8,False,False,1336,382
1337,398,b,b,4,19,False,False,1337,398
1337,167,b,b,4,26,False,False,1337,167
1337,101,b,b,4,25,False,False,1337,101
1338,103,b,b,6,28,False,False,1338,103
1338,1012,b,b,6,10,False,False,1338,1012
1338,274,b,b,6,20,False,False,1338,274
1339,1184,a,b,4,12,False,False,1339,1184
1339,165,a,b,4,21,False,False,1339,165
1339,833,a,b,4,12,False,False,1339,833
1340,228,b,b,10,10,False,False,1340,228
1340,20,b,b,10,39,False,True,1340,20
1340,644,b,b,10,9,False,False,1340,644
1341,503,b,b,9,13,False,False,1341,503
1341,1056,b,b,9,9,False,False,1341,1056
1341,1223,b,b,9,7,False,False,1341,1223
1342,405,b,b,7,19,False,False,1342,405
1342,716,b,b,7,12,False,False,1342,716
1342,1212,b,b,7,14,False,False,1342,1212
1343,549,b,b,8,18,False,False,1343,549
1343,390,b,b,8,17,False,False,1343,390
1343,1164,b,b,8,10,False,False,1343,1164
1344,1120,b,b,10,5,False,False,1344,1120
1344,696,b,a,10,4,False,False,1344,696
1344,535,b,b,10,10,False,False,1344,535
1345,29,a,b,6,31,False,True,1345,29
1345,138,a,b,6,17,False,False,1345,138
1345,412,a,b,6,11,False,False,1345,412
1346,979,b,b,7,19,False,False,1346,979
1346,706,b,b,7,22,False,False,1346,706
1346,828,b,a,7,6,False,False,1346,828
1347,402,a,b,0,12,False,False,1347,402
1347,1118,a,b,0,7,False,False,1347,1118
1347,502,a,b,0,24,False,False,1347,502
1348,155,b,b,6,18,False,False,1348,155
1348,341,b,b,6,19,False,False,1348,341
1348,914,b,b,6,9,False,False,1348,914
1349,837,a,a,5,4,False,False,1349,837
1349,903,a,b,5,10,False,False,1349,903
1349,1200,a,b,5,10,False,False,1349,1200
1350,133,b,b,11,19,False,False,1350,133
1350,246,b,b,11,32,False,False,1350,246
1350,335,b,b,11,15,False,False,1350,335
1351,534,b,b,7,7,False,False,1351,534
1351,555,b,b,7,22,False,False,1351,555
1351,831,b,b,7,14,False,False,1351,831
1352,105,b,b,6,18,False,False,1352,105
1352,1198,b,b,6,9,False,False,1352,1198
1352,551,b,b,6,20,False,False,1352,551
1353,915,a,b,0,12,False,False,1353,915
1353,1264,a,b,0,10,False,False,1353,1264
1353,560,a,b,0,18,False,False,1353,560
1354,1082,b,b,8,12,False,False,1354,1082
1354,423,b,b,8,14,False,False,1354,423
1354,814,b,b,8,9,False,False,1354,814
1355,1131,b,b,6,5,False,False,1355,1131
1355,282,b,b,6,17,False,False,1355,282
1355,500,b,a,6,11,False,False,1355,500
1356,676,b,b,11,11,False,False,1356,676
1356,482,b,b,11,14,False,False,1356,482
1356,349,b,b,11,16,False,False,1356,349
1357,781,b,b,6,8,False,False,1357,781
1357,21,b,b,6,36,False,True,1357,21
1357,472,b,b,6,12,False,False,1357,472
1358,1151,b,b,14,10,False,False,1358,1151
1358,860,b,b,14,5,False,False,1358,860
1358,148,b,a,14,9,False,False,1358,148
1359,1310,b,b,9,8,False,False,1359,1310
1359,1231,b,b,9,13,False,False,1359,1231
1359,77,b,b,9,18,False,False,1359,77
1360,872,b,b,6,17,False,False,1360,872
1360,594,b,b,6,8,False,False,1360,594
1360,706,b,b,6,22,False,False,1360,706
1361,524,b,b,5,10,False,False,1361,524
1361,1087,b,b,5,8,False,False,1361,1087
1361,249,b,b,5,22,False,False,1361,249
1362,459,b,a,7,11,False,False,1362,459
1362,549,b,b,7,18,False,False,1362,549
1362,281,b,b,7,13,False,False,1362,281
1363,953,b,b,6,9,False,False,1363,953
1363,546,b,b,6,11,False,False,1363,546
1363,698,b,b,6,12,False,False,1363,698
1364,72,b,b,5,48,False,False,1364,72
1364,503,b,b,5,13,False,False,1364,503
1364,365,b,b,5,23,False,False,1364,365
1365,523,b,b,7,4,False,False,1365,523
1365,1315,b,b,7,2,False,False,1365,1315
1365,1038,b,b,7,15,False,False,1365,1038
1366,612,b,b,3,15,False,False,1366,612
1366,1239,b,b,3,4,False,False,1366,1239
1366,229,b,b,3,19,False,False,1366,229
1367,176,b,b,13,9,False,False,1367,176
1367,727,b,b,13,9,False,False,1367,727
1367,164,b,b,13,27,False,False,1367,164
1368,221,a,b,0,18,False,False,1368,221
1368,697,a,b,0,15,False,False,1368,697
1368,950,a,b,0,9,False,False,1368,950
1369,1047,b,b,1,12,False,False,1369,1047
1369,1015,b,b,1,8,False,False,1369,1015
1369,62,b,b,1,13,False,False,1369,62
1370,378,b,b,8,22,False,False,1370,378
1370,1268,b,b,8,14,False,False,1370,1268
1370,111,b,b,8,26,False,False,1370,111
1371,253,b,b,15,9,False,False,1371,253
1371,1256,b,b,15,5,False,False,1371,1256
1371,39,b,a,15,9,False,False,1371,39
1372,1219,b,b,1,4,False,False,1372,1219
1372,980,b,b,1,8,False,False,1372,980
1372,283,b,b,1,24,False,False,1372,283
1373,23,a,b,3,27,False,True,1373,23
1373,753,a,b,3,14,False,False,1373,753
1373,5,a,b,3,43,False,True,1373,5
1374,148,b,a,5,9,False,False,1374,148
1374,1055,b,b,5,7,False,False,1374,1055
1374,249,b,b,5,22,False,False,1374,249
1375,308,b,b,5,11,False,False,1375,308
1375,551,b,b,5,20,False,False,1375,551
1375,55,b,b,5,19,False,False,1375,55
1376,314,a,b,0,23,False,False,1376,314
1376,392,a,b,0,12,False,False,1376,392
1376,725,a,b,0,16,False,False,1376,725
1377,950,b,b,15,9,False,False,1377,950
1377,1150,b,b,15,3,False,False,1377,1150
1377,613,b,b,15,12,False,False,1377,613
1378,852,b,b,5,10,False,False,1378,852
1378,413,b,b,5,9,False,False,1378,413
1378,931,b,b,5,6,False,False,1378,931
1379,161,b,b,9,30,False,False,1379,161
1379,274,b,b,9,20,False,False,1379,274
1379,248,b,b,9,18,False,False,1379,248
1380,547,b,b,3,13,False,False,1380,547
1380,596,b,b,3,17,False,False,1380,596
1380,118,b,b,3,24,False,False,1380,118
1381,553,b,b,5,18,False,False,1381,553
1381,571,b,b,5,15,False,False,1381,571
1381,1074,b,b,5,7,False,False,1381,1074
1382,943,a,b,3,11,False,False,1382,943
1382,82,a,b,3,23,False,False,1382,82
1382,48,a,b,3,25,False,False,1382,48
1383,184,b,b,11,12,False,False,1383,184
1383,876,b,b,11,9,False,False,1383,876
1383,502,b,b,11,24,False,False,1383,502
1384,1294,b,b,5,10,False,False,1384,1294
1384,21,b,b,5,36,False,True,1384,21
1384,503,b,b,5,13,False,False,1384,503
1385,815,b,b,3,9,False,False,1385,815
1385,1283,b,b,3,5,False,False,1385,1283
1385,1095,b,b,3,14,False,False,1385,1095
1386,1079,b,b,6,8,False,False,1386,1079
1386,616,b,b,6,12,False,False,1386,616
1386,398,b,b,6,19,False,False,1386,398
1387,631,b,b,7,19,False,False,1387,631
1387,557,b,a,7,3,False,False,1387,557
1387,340,b,b,7,17,False,False,1387,340
1388,637,a,b,1,10,False,False,1388,637
1388,618,a,b,1,11,False,False,1388,618
1388,921,a,b,1,12,False,False,1388,921
1389,265,b,b,10,11,False,False,1389,265
1389,87,b,b,10,21,False,False,1389,87
1389,0,b,b,10,38,False,True,1389,0
1390,180,b,a,9,7,False,False,1390,180
1390,605,b,b,9,12,False,False,1390,605
1390,520,b,b,9,14,False,False,1390,520
1391,173,b,b,9,17,False,False,1391,173
1391,982,b,b,9,6,False,False,1391,982
1391,500,b,a,9,11,False,False,1391,500
1392,1089,b,b,2,15,False,False,1392,1089
1392,1359,b,b,2,9,False,False,1392,1359
1392,25,b,b,2,32,False,True,1392,25
1393,49,b,b,6,24,False,False,1393,49
1393,162,b,b,6,22,False,False,1393,162
1393,879,b,b,6,10,False,False,1393,879
1394,957,b,b,6,13,False,False,1394,957
1394,986,b,b,6,14,False,False,1394,986
1394,1211,b,b,6,8,False,False,1394,1211
1395,26,a,b,0,52,False,True,1395,26
1395,1326,a,b,0,9,False,False,1395,1326
1395,982,a,b,0,6,False,False,1395,982
1396,1148,b,b,6,9,False,False,1396,1148
1396,400,b,b,6,8,False,False,1396,400
1396,228,b,b,6,10,False,False,1396,228
1397,1259,b,b,8,8,False,False,1397,1259
1397,892,b,b,8,19,False,False,1397,892
1397,516,b,b,8,15,False,False,1397,516
1398,520,b,b,10,14,False,False,1398,520
1398,430,b,b,10,15,False,False,1398,430
1398,967,b,b,10,9,False,False,1398,967
1399,760,b,b,6,8,False,False,1399,760
1399,682,b,b,6,18,False,False,1399,682
1399,691,b,b,6,11,False,False,1399,691
1400,357,b,b,5,15,False,False,1400,357
1400,912,b,b,5,13,False,False,1400,912
1400,368,b,b,5,16,False,False,1400,368
1401,774,a,b,0,7,False,False,1401,774
1401,116,a,b,0,22,False,False,1401,116
1401,198,a,b,0,31,False,False,1401,198
1402,1331,b,b,22,3,False,False,1402,1331
1402,1186,b,b,22,11,False,False,1402,1186
1402,1389,b,b,22,10,False,False,1402,1389
1403,144,b,b,11,10,False,False,1403,144
1403,549,b,b,11,18,False,False,1403,549
1403,900,b,b,11,9,False,False,1403,900
1404,1005,a,b,1,8,False,False,1404,1005
1404,1020,a,b,1,9,False,False,1404,1020
1404,384,a,b,1,22,False,False,1404,384
1405,898,b,b,6,14,False,False,1405,898
1405,561,b,b,6,10,False,False,1405,561
1405,900,b,b,6,9,False,False,1405,900
1406,971,b,b,7,12,False,False,1406,971
1406,1292,b,b,7,9,False,False,1406,1292
1406,944,b,b,7,6,False,False,1406,944
1407,996,b,b,4,4,False,False,1407,996
1407,161,b,b,4,30,False,False,1407,161
1407,1046,b,b,4,7,False,False,1407,1046
1408,654,b,b,2,13,False,False,1408,654
1408,2,b,a,2,25,False,True,1408,2
1408,324,b,b,2,18,False,False,1408,324
1409,918,a,b,1,10,False,False,1409,918
1409,1134,a,b,1,5,False,False,1409,1134
1409,126,a,b,1,16,False,False,1409,126
1410,1027,b,b,12,9,False,False,1410,1027
1410,1358,b,b,12,14,False,False,1410,1358
1410,337,b,b,12,20,False,False,1410,337
1411,1171,b,b,6,4,False,False,1411,1171
1411,788,b,b,6,12,False,False,1411,788
1411,151,b,b,6,15,False,False,1411,151
1412,347,b,a,6,5,False,False,1412,347
1412,414,b,b,6,9,False,False,1412,414
1412,162,b,b,6,22,False,False,1412,162
1413,70,b,b,2,10,False,False,1413,70
1413,249,b,b,2,22,False,False,1413,249
1413,1091,b,b,2,10,False,False,1413,1091
1414,275,b,b,8,23,False,False,1414,275
1414,446,b,b,8,8,False,False,1414,446
1414,541,b,b,8,12,False,False,1414,541
1415,840,a,b,3,19,False,False,1415,840
1415,727,a,b,3,9,False,False,1415,727
1415,551,a,b,3,20,False,False,1415,551
1416,777,b,b,2,9,False,False,1416,777
1416,548,b,b,2,9,False,False,1416,548
1416,894,b,b,2,9,False,False,1416,894
1417,763,b,b,13,11,False,False,1417,763
1417,372,b,b,13,14,False,False,1417,372
1417,340,b,b,13,17,False,False,1417,340
1418,1356,b,b,7,11,False,False,1418,1356
1418,334,b,b,7,25,False,False,1418,334
1418,95,b,b,7,20,False,False,1418,95
1419,1040,b,b,5,8,False,False,1419,1040
1419,4,b,a,5,27,False,True,1419,4
1419,457,b,b,5,9,False,False,1419,457
1420,1066,b,b,7,8,False,False,1420,1066
1420,1,b,b,7,27,False,True,1420,1
1420,359,b,b,7,13,False,False,1420,359
1421,1011,b,b,8,4,False,False,1421,1011
1421,346,b,b,8,12,False,False,1421,346
1421,498,b,a,8,5,False,False,1421,498
1422,1069,a,b,1,16,False,False,1422,1069
1422,1215,a,b,1,5,False,False,1422,1215
1422,478,a,b,1,11,False,False,1422,478
1423,1131,b,b,5,5,False,False,1423,1131
1423,1340,b,b,5,10,False,False,1423,1340
1423,638,b,b,5,7,False,False,1423,638
1424,1107,b,a,5,2,False,False,1424,1107
1424,390,b,b,5,17,False,False,1424,390
1424,688,b,b,5,18,False,False,1424,688
1425,76,a,b,0,22,False,False,1425,76
1425,11,a,b,0,42,False,True,1425,11
1425,288,a,b,0,25,False,False,1425,288
1426,1248,a,b,1,8,False,False,1426,1248
1426,69,a,b,1,24,False,False,1426,69
1426,1026,a,b,1,8,False,False,1426,1026
1427,259,b,b,10,29,False,False,1427,259
1427,474,b,b,10,12,False,False,1427,474
1427,803,b,b,10,6,False,False,1427,803
1428,198,a,b,1,31,False,False,1428,198
1428,1311,a,b,1,4,False,False,1428,1311
1428,1411,a,b,1,6,False,False,1428,1411
1429,275,b,b,12,23,False,False,1429,275
1429,136,b,b,12,19,False,False,1429,136
1429,447,b,b,12,16,False,False,1429,447
1430,461,b,b,8,13,False,False,1430,461
1430,1160,b,b,8,10,False,False,1430,1160
1430,845,b,b,8,10,False,False,1430,845
1431,28,b,b,10,50,False,True,1431,28
1431,622,b,b,10,11,False,False,1431,622
1431,458,b,b,10,19,False,False,1431,458
1432,16,b,b,6,35,False,True,1432,16
1432,385,b,b,6,13,False,False,1432,385
1432,222,b,b,6,24,False,False,1432,222
1433,337,b,b,7,20,False,False,1433,337
1433,835,b,b,7,12,False,False,1433,835
1433,749,b,b,7,17,False,False,1433,749
1434,491,a,b,7,6,False,False,1434,491
1434,259,a,b,7,29,False,False,1434,259
1434,89,a,b,7,33,False,False,1434,89
1435,457,a,b,5,9,False,False,1435,457
1435,1175,a,b,5,4,False,False,1435,1175
1435,167,a,b,5,26,False,False,1435,167
1436,649,b,b,9,15,False,False,1436,649
1436,661,b,b,9,9,False,False,1436,661
1436,1377,b,b,9,15,False,False,1436,1377
1437,1209,a,b,2,12,False,False,1437,1209
1437,555,a,b,2,22,False,False,1437,555
1437,41,a,b,2,31,False,False,1437,41
1438,706,a,b,0,22,False,False,1438,706
1438,504,a,b,0,12,False,False,1438,504
1438,25,a,b,0,32,False,True,1438,25
1439,728,b,b,5,12,False,False,1439,728
1439,344,b,b,5,15,False,False,1439,344
1439,892,b,b,5,19,False,False,1439,892
1440,183,b,b,5,19,False,False,1440,183
1440,609,b,b,5,10,False,False,1440,609
1440,1068,b,b,5,8,False,False,1440,1068
1441,957,b,b,7,13,False,False,1441,957
1441,614,b,b,7,16,False,False,1441,614
1441,1385,b,b,7,3,False,False,1441,1385
1442,17,b,b,2,54,False,True,1442,17
1442,310,b,b,2,13,False,False,1442,310
1442,561,b,b,2,10,False,False,1442,561
1443,405,b,b,11,19,False,False,1443,405
1443,948,b,b,11,13,False,False,1443,948
1443,409,b,b,11,12,False,False,1443,409
1444,552,a,b,1,10,False,False,1444,552
1444,600,a,a,1,2,False,False,1444,600
1444,341,a,b,1,19,False,False,1444,341
1445,245,b,b,7,11,False,False,1445,245
1445,888,b,b,7,10,False,False,1445,888
1445,1439,b,b,7,5,False,False,1445,1439
1446,141,b,b,3,17,False,False,1446,141
1446,359,b,b,3,13,False,False,1446,359
1446,288,b,b,3,25,False,False,1446,288
1447,804,b,b,10,9,False,False,1447,804
1447,1158,b,b,10,12,False,False,1447,1158
1447,256,b,b,10,11,False,False,1447,256
1448,649,b,b,15,15,False,False,1448,649
1448,1337,b,b,15,4,False,False,1448,1337
1448,541,b,b,15,12,False,False,1448,541
1449,184,b,b,5,12,False,False,1449,184
1449,999,b,b,5,14,False,False,1449,999
1449,332,b,b,5,12,False,False,1449,332
1450,1367,b,b,6,13,False,False,1450,1367
1450,366,b,b,6,5,False,False,1450,366
1450,60,b,b,6,26,False,False,1450,60
1451,1046,b,b,5,7,False,False,1451,1046
1451,1280,b,b,5,7,False,False,1451,1280
1451,128,b,a,5,5,False,False,1451,128
1452,846,b,b,3,9,False,False,1452,846
1452,1203,b,b,3,13,False,False,1452,1203
1452,334,b,b,3,25,False,False,1452,334
1453,1284,b,b,9,6,False,False,1453,1284
1453,495,b,b,9,8,False,False,1453,495
1453,497,b,a,9,2,False,False,1453,497
1454,827,b,b,3,9,False,False,1454,827
1454,621,b,b,3,12,False,False,1454,621
1454,1158,b,b,3,12,False,False,1454,1158
1455,635,b,b,12,13,False,False,1455,635
1455,769,b,b,12,7,False,False,1455,769
1455,343,b,b,12,16,False,False,1455,343
1456,86,b,b,3,24,False,False,1456,86
1456,928,b,b,3,6,False,False,1456,928
1456,1443,b,b,3,11,False,False,1456,1443
1457,596,b,b,4,17,False,False,1457,596
1457,614,b,b,4,16,False,False,1457,614
1457,44,b,b,4,41,False,False,1457,44
1458,147,b,b,5,18,False,False,1458,147
1458,566,b,b,5,13,False,False,1458,566
1458,650,b,b,5,17,False,False,1458,650
1459,1400,b,b,6,5,False,False,1459,1400
1459,861,b,b,6,12,False,False,1459,861
1459,341,b,b,6,19,False,False,1459,341
1460,178,a,b,1,20,False,False,1460,178
1460,654,a,b,1,13,False,False,1460,654
1460,843,a,b,1,13,False,False,1460,843
1461,676,a,b,0,11,False,False,1461,676
1461,644,a,b,0,9,False,False,1461,644
1461,77,a,b,0,18,False,False,1461,77
1462,264,b,b,3,12,False,False,1462,264
1462,442,b,b,3,15,False,False,1462,442
1462,484,b,b,3,8,False,False,1462,484
1463,757,a,b,6,12,False,False,1463,757
1463,1289,a,b,6,5,False,False,1463,1289
1463,31,a,b,6,17,False,False,1463,31
1464,393,b,b,8,7,False,False,1464,393
1464,686,b,b,8,13,False,False,1464,686
1464,887,b,b,8,4,False,False,1464,887
1465,1237,b,b,6,3,False,False,1465,1237
1465,998,b,b,6,14,False,False,1465,998
1465,579,b,b,6,16,False,False,1465,579
1466,706,a,b,5,22,False,False,1466,706
1466,448,a,b,5,18,False,False,1466,448
1466,21,a,b,5,36,False,True,1466,21
1467,936,b,b,5,5,False,False,1467,936
1467,707,b,b,5,6,False,False,1467,707
1467,373,b,b,5,13,False,False,1467,373
1468,1180,b,a,6,8,False,False,1468,1180
1468,1159,b,b,6,3,False,False,1468,1159
1468,471,b,a,6,15,False,False,1468,471
1469,63,a,a,0,22,False,False,1469,63
1469,140,a,b,0,16,False,False,1469,140
1469,13,a,b,0,50,False,True,1469,13
1470,503,b,b,3,13,False,False,1470,503
1470,380,b,b,3,17,False,False,1470,380
1470,881,b,b,3,9,False,False,1470,881
1471,1066,a,b,1,8,False,False,1471,1066
1471,18,a,a,1,59,False,True,1471,18
1471,255,a,b,1,14,False,False,1471,255
1472,283,a,b,1,24,False,False,1472,283
1472,64,a,b,1,26,False,False,1472,64
1472,1315,a,b,1,2,False,False,1472,1315
1473,690,b,a,5,2,False,False,1473,690
1473,479,b,b,5,10,False,False,1473,479
1473,417,b,b,5,8,False,False,1473,417
1474,496,b,b,10,13,False,False,1474,496
1474,1455,b,b,10,12,False,False,1474,1455
1474,1453,b,b,10,9,False,False,1474,1453
1475,629,b,b,8,14,False,False,1475,629
1475,1431,b,b,8,10,False,False,1475,1431
1475,76,b,b,8,22,False,False,1475,76
1476,985,b,b,6,8,False,False,1476,985
1476,1363,b,b,6,6,False,False,1476,1363
1476,629,b,b,6,14,False,False,1476,629
1477,1136,b,b,8,7,False,False,1477,1136
1477,1424,b,b,8,5,False,False,1477,1424
1477,289,b,b,8,18,False,False,1477,289
1478,206,b,b,5,18,False,False,1478,206
1478,746,b,b,5,14,False,False,1478,746
1478,688,b,b,5,18,False,False,1478,688
1479,123,a,b,1,15,False,False,1479,123
1479,357,a,b,1,15,False,False,1479,357
1479,681,a,b,1,4,False,False,1479,681
1480,110,b,b,5,20,False,False,1480,110
1480,1054,b,b,5,6,False,False,1480,1054
1480,393,b,b,5,7,False,False,1480,393
1481,238,a,a,4,8,False,False,1481,238
1481,1406,a,b,4,7,False,False,1481,1406
1481,358,a,b,4,9,False,False,1481,358
