# Asymptotic in-edge density evolution
# N: 2035, m: 3
# h: 0.2, f_a: 0.2
# g_a: 1.123894, g_b: 1.876106
# Generated: 2026-02-17T14:43:25.305145
t,mean_deg_a,mean_deg_b,asymptote_a,asymptote_b
35,0.42857142857142855,2.657142857142857,1.1238938053097345,1.8761061946902655
135,0.8296296296296296,2.1925925925925926,1.1238938053097345,1.8761061946902655
235,0.8893617021276595,2.123404255319149,1.1238938053097345,1.8761061946902655
335,0.9671641791044776,2.0417910447761196,1.1238938053097345,1.8761061946902655
435,0.9724137931034482,2.0344827586206895,1.1238938053097345,1.8761061946902655
535,0.9794392523364486,2.0261682242990653,1.1238938053097345,1.8761061946902655
635,1.020472440944882,1.984251968503937,1.1238938053097345,1.8761061946902655
735,1.0394557823129251,1.9646258503401361,1.1238938053097345,1.8761061946902655
835,1.0538922155688624,1.9497005988023952,1.1238938053097345,1.8761061946902655
935,1.0716577540106953,1.9315508021390375,1.1238938053097345,1.8761061946902655
1035,1.0869565217391304,1.9159420289855071,1.1238938053097345,1.8761061946902655
1135,1.096035242290749,1.9066079295154186,1.1238938053097345,1.8761061946902655
1235,1.1076923076923078,1.894736842105263,1.1238938053097345,1.8761061946902655
1335,1.1146067415730336,1.8876404494382022,1.1238938053097345,1.8761061946902655
1435,1.1184668989547037,1.883623693379791,1.1238938053097345,1.8761061946902655
1535,1.1120521172638436,1.8899022801302932,1.1238938053097345,1.8761061946902655
1635,1.1131498470948011,1.88868501529052,1.1238938053097345,1.8761061946902655
1735,1.1262247838616715,1.8755043227665706,1.1238938053097345,1.8761061946902655
1835,1.1247956403269754,1.8768392370572207,1.1238938053097345,1.8761061946902655
1935,1.1224806201550388,1.8790697674418604,1.1238938053097345,1.8761061946902655
2034,1.1238938053097345,1.8775811209439528,1.1238938053097345,1.8761061946902655
