# Raw node-level degree data
# Node type: b, n=14,005
# N: 28,003, m: 2
# h: 0.5, f_a: 0.5
# Generated: 2026-02-17T23:03:37.789103
node_id,in_degree
1,395
4,67
7,67
9,75
10,74
12,46
13,53
16,50
22,32
26,76
27,107
28,50
29,155
34,83
35,88
37,87
39,20
40,51
41,50
42,13
43,24
44,62
45,16
47,94
48,124
51,54
52,4
53,3
58,47
59,17
62,30
66,37
67,15
71,15
72,13
73,45
79,53
80,26
81,60
84,3
85,33
86,18
89,53
90,43
91,47
103,28
104,16
106,12
108,60
109,26
110,32
112,10
114,46
115,9
117,12
119,15
120,20
121,21
123,34
124,67
125,22
126,16
133,64
137,17
140,27
141,28
142,45
144,33
147,29
149,38
153,44
159,4
160,6
162,17
163,2
164,3
166,20
168,15
169,25
171,24
174,17
175,27
178,4
179,88
180,28
181,9
183,15
187,14
190,38
191,19
192,29
193,21
197,6
198,10
201,20
203,5
209,6
210,8
214,25
215,39
216,51
217,15
218,8
222,57
225,11
226,27
227,10
230,16
232,19
235,12
236,6
238,23
240,4
242,34
247,12
251,10
255,22
258,48
262,23
263,13
264,16
266,3
268,20
269,9
270,32
273,3
274,34
275,14
276,14
278,47
280,15
282,25
283,1
284,1
285,35
286,13
288,16
289,26
290,11
291,30
292,32
293,33
296,1
298,7
299,12
301,28
302,2
303,6
304,16
306,12
307,4
309,19
310,4
311,9
314,5
315,9
316,33
318,42
319,27
320,5
321,16
322,21
326,23
327,9
328,5
329,4
331,11
336,13
337,9
338,19
341,6
342,21
344,9
349,1
353,18
355,23
358,7
360,13
361,2
362,21
363,23
364,11
366,12
367,7
368,8
369,16
370,14
371,11
373,15
375,8
376,21
379,25
380,31
383,13
384,29
385,49
390,41
391,5
392,12
394,6
395,18
396,5
398,31
406,1
407,16
409,8
414,8
416,11
417,10
418,25
420,12
422,14
426,19
427,57
429,2
436,7
438,5
440,0
442,53
444,38
445,17
451,7
452,2
453,13
454,13
458,5
459,7
461,4
462,14
465,22
467,10
468,4
469,9
472,25
474,31
476,15
479,3
481,34
482,8
483,5
484,18
488,22
489,8
490,10
491,16
492,36
493,6
499,11
502,42
504,9
507,9
508,2
511,7
512,27
515,4
516,1
517,17
518,5
519,5
520,6
521,6
522,20
524,15
525,10
526,39
527,3
528,20
529,21
532,17
533,5
534,7
535,6
536,12
538,12
539,11
540,8
543,24
544,3
548,16
550,11
551,11
555,25
556,19
