# Raw node-level degree data
# Node type: a, n=13,998
# N: 28,003, m: 2
# h: 0.5, f_a: 0.5
# Generated: 2026-02-17T23:03:37.720184
node_id,in_degree
0,305
2,502
3,150
5,194
6,118
8,190
11,105
14,15
15,112
17,136
18,20
19,37
20,180
21,43
23,10
24,12
25,70
30,73
31,41
32,190
33,21
36,50
38,23
46,24
49,11
50,62
54,13
55,10
56,115
57,53
60,14
61,10
63,40
64,24
65,59
68,24
69,42
70,52
74,36
75,9
76,30
77,61
78,38
82,2
83,51
87,104
88,73
92,24
93,16
94,43
95,13
96,25
97,22
98,48
99,13
100,6
101,25
102,19
105,72
107,27
111,15
113,43
116,87
118,36
122,35
127,36
128,15
129,7
130,11
131,2
132,30
134,15
135,8
136,2
138,29
139,8
143,28
145,12
146,24
148,20
150,6
151,57
152,34
154,55
155,17
156,20
157,14
158,59
161,36
165,21
167,22
170,30
172,30
173,7
176,18
177,16
182,12
184,28
185,38
186,21
188,45
189,20
194,4
195,8
196,27
199,30
200,8
202,24
204,25
205,18
206,31
207,14
208,11
211,28
212,15
213,23
219,11
220,16
221,5
223,8
224,9
228,21
229,15
231,24
233,8
234,21
237,73
239,24
241,17
243,11
244,9
245,10
246,39
248,7
249,32
250,7
252,5
253,6
254,10
256,19
257,27
259,28
260,41
261,5
265,17
267,6
271,19
272,7
277,15
279,20
281,7
287,20
294,36
295,20
297,47
300,14
305,13
308,20
312,20
313,17
317,8
323,11
324,5
325,17
330,10
332,1
333,10
334,13
335,27
339,5
340,13
343,17
345,34
346,13
347,10
348,6
350,9
351,29
352,11
354,23
356,3
357,24
359,32
365,4
372,28
374,47
377,20
378,12
381,3
382,40
386,49
387,15
388,5
389,14
393,37
397,4
399,42
400,50
401,9
402,10
403,9
404,15
405,3
408,22
410,3
411,17
412,10
413,5
415,52
419,9
421,13
423,11
424,10
425,32
428,18
430,32
431,6
432,6
433,36
434,6
435,5
437,5
439,33
441,15
443,12
446,33
447,30
448,17
449,6
450,23
455,12
456,17
457,25
460,9
463,8
464,32
466,17
470,7
471,9
473,23
475,3
477,15
478,10
480,21
485,6
486,13
487,15
494,6
495,23
496,4
497,2
498,23
500,7
501,14
503,1
505,17
506,16
509,2
510,14
513,2
514,9
523,3
530,10
531,13
537,24
541,19
542,1
545,8
546,9
547,2
549,14
552,5
553,2
554,11
557,7
559,4
564,31
565,10
569,0
570,25
572,36
573,4
574,17
575,11
579,1
580,6
583,9
585,2
586,8
588,14
589,8
590,15
596,33
597,9
598,9
601,0
602,5
603,4
609,11
611,27
614,20
615,13
616,13
617,20
620,8
621,1
622,9
623,13
624,7
626,16
627,14
632,8
633,7
635,8
636,6
639,7
640,3
641,5
643,23
644,12
646,3
649,2
651,25
656,3
658,21
659,8
660,3
661,16
663,19
664,8
667,7
670,5
673,3
674,2
676,8
678,6
680,34
681,22
683,7
686,15
690,3
691,11
692,5
696,34
703,32
705,12
707,4
710,24
712,8
715,3
716,14
717,2
719,6
720,1
723,16
726,7
728,10
731,15
735,7
737,2
740,7
741,5
744,12
746,5
748,11
750,5
751,6
756,23
757,40
758,6
759,14
760,32
761,23
764,13
765,19
766,23
767,17
769,18
770,9
771,3
772,4
773,12
775,12
776,11
778,1
779,3
780,12
782,6
783,4
784,2
786,7
788,22
789,7
790,1
