# Log-binned degree distribution
# Node type: b, n=14,005
# N: 28,010, m: 2
# h: 0.4, f_a: 0.5
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:00:27.234568
k_bin_center,empirical_prob,Diamond_prob,Sterling_prob
0.0,0.5038914673330953,0.5,1.5
1.0,0.19692966797572295,0.2,0.4444444444444444
2.0,0.0982506247768654,0.09999999999999999,0.1875
3.0,0.05526597643698679,0.05714285714285716,0.096
4.0,0.03520171367368797,0.03571428571428572,0.05555555555555555
5.0,0.027275972866833274,0.023809523809523808,0.03498542274052478
6.0,0.01620849696536951,0.016666666666666666,0.0234375
7.0,0.013709389503748661,0.012121212121212126,0.016460905349794237
8.0,0.00785433773652267,0.009090909090909089,0.012
9.0,0.0073545162441985,0.006993006993006996,0.009015777610818933
10.0,0.0054980364155658695,0.005494505494505501,0.006944444444444444
11.0,0.0044269903605855055,0.004395604395604393,0.005461993627674101
12.0,0.003355944305605141,0.00357142857142857,0.004373177842565598
13.0,0.0019278828989646554,0.0029411764705882344,0.0035555555555555557
14.0,0.0022134951802927527,0.0024509803921568636,0.0029296875
15.0,0.001785076758300607,0.002063983488132093,0.0024424994911459393
16.0,0.0018564798286326311,0.0017543859649122818,0.0020576131687242796
17.0,0.0019992859692966798,0.0015037593984962392,0.001749526169995626
18.0,0.0012138521956444126,0.0012987012987012983,0.0015
19.0,0.0016422706176365584,0.001129305477131565,0.0012957563977972141
20.0,0.0009282399143163156,0.0009881422924901192,0.0011269722013523666
21.0,0.0008568368439842913,0.0008695652173913042,0.0009862743486479823
22.0,0.0007140307033202428,0.0007692307692307693,0.0008680555555555555
23.0,0.0007140307033202428,0.0006837606837606835,0.000768
24.0,0.00028561228132809713,0.0006105006105006103,0.0006827492034592626
25.0,0.0004998214923241699,0.0005473453749315822,0.0006096631611034902
26.0,0.0009282399143163156,0.0004926108374384237,0.0005466472303206997
27.0,0.0005712245626561943,0.00044493882091212476,0.0004920250932797573
28.0,0.0003570153516601214,0.00040322580645161307,0.00044444444444444447
29.0,0.00042841842199214567,0.0003665689149560116,0.0004028062166426102
30.0,0.0006426276329882185,0.0003342245989304835,0.0003662109375
31.0,0.00028561228132809713,0.0003055767761650111,0.0003339176892895901
32.0,0.0004998214923241699,0.000280112044817926,0.0003053124363932424
33.0,0.00021420921099607284,0.00025740025740025765,0.00027988338192419824
34.0,0.0003570153516601214,0.00023707918444760602,0.00025720164609053495
35.0,0.00028561228132809713,0.0002188423241054829,0.0002369060075415079
36.0,0.00014280614066404857,0.0002024291497975677,0.00021869077124945325
39.0,0.00021420921099607284,0.0001620614212786654,0.00017411238954745286
41.0,0.00028561228132809713,0.00014094432699083786,0.00015093010678305055
42.0,0.00014280614066404857,0.00013175230566535095,0.00014087152516904582
43.0,7.140307033202428e-05,0.0001233425840271337,0.00013168724279835392
44.0,7.140307033202428e-05,0.00011563367252544054,0.0001232842935809978
45.0,7.140307033202428e-05,0.00010855405992183883,0.00011558132591044372
46.0,0.00014280614066404857,0.00010204081632653253,0.00010850694444444444
47.0,0.00014280614066404857,9.603841536614854e-05,0.00010199831702776904
49.0,7.140307033202428e-05,8.537522410996214e-05,9.046294411651626e-05
50.0,7.140307033202428e-05,8.063215610385358e-05,8.534365043240783e-05
51.0,0.00014280614066404857,7.623403849818981e-05,8.060345117110098e-05
52.0,0.00014280614066404857,7.215007215007315e-05,7.620789513793628e-05
53.0,7.140307033202428e-05,6.83526999316465e-05,7.212622088655146e-05
55.0,0.00014280614066404857,6.152142483619968e-05,6.479726555539356e-05
56.0,7.140307033202428e-05,5.84453535943893e-05,6.150313665996966e-05
58.0,7.140307033202428e-05,5.288207297725962e-05,5.555555555555556e-05
59.0,7.140307033202428e-05,5.0363879025962424e-05,5.286786118661915e-05
61.0,7.140307033202428e-05,4.578754578754585e-05,4.7990977696193116e-05
64.0,7.140307033202428e-05,3.9907414797669834e-05,4.1739711161198765e-05
67.0,0.00014280614066404857,3.4992564080133094e-05,3.6528679579554895e-05
71.0,7.140307033202428e-05,2.9618659755646498e-05,3.084698098026564e-05
75.0,7.140307033202428e-05,2.5291164531671072e-05,2.6285065920754908e-05
79.0,7.140307033202428e-05,2.176728594595219e-05,2.258011707790705e-05
81.0,7.140307033202428e-05,2.0249063480813927e-05,2.0986836007114537e-05
90.0,7.140307033202428e-05,1.4920473874250488e-05,1.5410536697624724e-05
94.0,7.140307033202428e-05,1.3149589732799628e-05,1.3563368055555555e-05
97.0,7.140307033202428e-05,1.2001200120012439e-05,1.2367321825540374e-05
100.0,7.140307033202428e-05,1.0982735140359055e-05,1.1307868014564533e-05
103.0,7.140307033202428e-05,1.007632818600932e-05,1.0366051182377713e-05
110.0,7.140307033202428e-05,8.317253310267154e-06,8.541362973760933e-06
112.49888888340186,7.140307033202428e-05,7.78897633397906e-06,7.994244546969692e-06
173.0,7.140307033202428e-05,2.201188641866882e-06,2.239067055393586e-06
201.49937965165054,7.140307033202428e-05,1.403187303116173e-06,1.4239409412704322e-06
222.49943820153794,0.00014280614066404857,1.0465341247705528e-06,1.0605605547105667e-06
296.99831649354513,7.140307033202428e-05,4.4445686524416837e-07,4.4892626689105806e-07
