# Log-binned degree distribution
# Node type: a, n=14,005
# N: 28,010, m: 2
# h: 0.4, f_a: 0.5
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:00:27.124792
k_bin_center,empirical_prob,Diamond_prob,Sterling_prob
0.0,0.4976079971438772,0.5,1.5
1.0,0.20249910746162084,0.2,0.4444444444444444
2.0,0.09817922170653338,0.09999999999999999,0.1875
3.0,0.05762227775794359,0.05714285714285716,0.096
4.0,0.03563013209568011,0.03571428571428572,0.05555555555555555
5.0,0.026419136022848982,0.023809523809523808,0.03498542274052478
6.0,0.015922884684041412,0.016666666666666666,0.0234375
7.0,0.010996072831131739,0.012121212121212126,0.016460905349794237
8.0,0.009496608354159228,0.009090909090909089,0.012
9.0,0.007568725455194573,0.006993006993006996,0.009015777610818933
10.0,0.0050696179935737235,0.005494505494505501,0.006944444444444444
11.0,0.0044269903605855055,0.004395604395604393,0.005461993627674101
12.0,0.0019278828989646554,0.00357142857142857,0.004373177842565598
13.0,0.0030703320242770438,0.0029411764705882344,0.0035555555555555557
14.0,0.0029275258836129955,0.0024509803921568636,0.0029296875
15.0,0.003141735094609068,0.002063983488132093,0.0024424994911459393
16.0,0.001785076758300607,0.0017543859649122818,0.0020576131687242796
17.0,0.0012138521956444126,0.0015037593984962392,0.001749526169995626
18.0,0.0011424491253123885,0.0012987012987012983,0.0015
19.0,0.0011424491253123885,0.001129305477131565,0.0012957563977972141
20.0,0.0006426276329882185,0.0009881422924901192,0.0011269722013523666
21.0,0.0009282399143163156,0.0008695652173913042,0.0009862743486479823
22.0,0.00042841842199214567,0.0007692307692307693,0.0008680555555555555
23.0,0.0005712245626561943,0.0006837606837606835,0.000768
24.0,0.0009996429846483399,0.0006105006105006103,0.0006827492034592626
25.0,0.0007140307033202428,0.0005473453749315822,0.0006096631611034902
26.0,0.0003570153516601214,0.0004926108374384237,0.0005466472303206997
27.0,0.0006426276329882185,0.00044493882091212476,0.0004920250932797573
28.0,0.0006426276329882185,0.00040322580645161307,0.00044444444444444447
29.0,0.00042841842199214567,0.0003665689149560116,0.0004028062166426102
30.0,0.00042841842199214567,0.0003342245989304835,0.0003662109375
31.0,0.00014280614066404857,0.0003055767761650111,0.0003339176892895901
32.0,0.00042841842199214567,0.000280112044817926,0.0003053124363932424
33.0,0.00028561228132809713,0.00025740025740025765,0.00027988338192419824
34.0,0.0003570153516601214,0.00023707918444760602,0.00025720164609053495
35.0,0.00021420921099607284,0.0002188423241054829,0.0002369060075415079
36.0,0.00028561228132809713,0.0002024291497975677,0.00021869077124945325
37.0,0.00021420921099607284,0.00018761726078799187,0.000202296060284226
38.0,0.00014280614066404857,0.00017421602787456405,0.0001875
39.0,0.00014280614066404857,0.0001620614212786654,0.00017411238954745286
40.0,0.00014280614066404857,0.00015101177891875731,0.00016196954972465177
41.0,7.140307033202428e-05,0.00014094432699083786,0.00015093010678305055
42.0,7.140307033202428e-05,0.00013175230566535095,0.00014087152516904582
44.0,0.00021420921099607284,0.00011563367252544054,0.0001232842935809978
46.0,7.140307033202428e-05,0.00010204081632653253,0.00010850694444444444
47.0,0.00021420921099607284,9.603841536614854e-05,0.00010199831702776904
48.0,7.140307033202428e-05,9.049773755656359e-05,9.6e-05
50.0,7.140307033202428e-05,8.063215610385358e-05,8.534365043240783e-05
51.0,7.140307033202428e-05,7.623403849818981e-05,8.060345117110098e-05
52.0,7.140307033202428e-05,7.215007215007315e-05,7.620789513793628e-05
54.0,0.00014280614066404857,6.481721545242217e-05,6.833090379008747e-05
55.0,0.00021420921099607284,6.152142483619968e-05,6.479726555539356e-05
56.0,7.140307033202428e-05,5.84453535943893e-05,6.150313665996966e-05
57.0,7.140307033202428e-05,5.557099194220738e-05,5.842856377721189e-05
62.0,7.140307033202428e-05,4.370629370629436e-05,4.57763671875e-05
65.0,0.00014280614066404857,3.8172309806465726e-05,3.989852475204729e-05
66.0,0.00014280614066404857,3.653635367190463e-05,3.81640545491553e-05
67.0,7.140307033202428e-05,3.4992564080133094e-05,3.6528679579554895e-05
69.0,7.140307033202428e-05,3.215640877226745e-05,3.352788821802068e-05
71.0,7.140307033202428e-05,2.9618659755646498e-05,3.084698098026564e-05
73.0,7.140307033202428e-05,2.734107997265901e-05,2.8444444444444444e-05
75.0,7.140307033202428e-05,2.5291164531671072e-05,2.6285065920754908e-05
78.0,7.140307033202428e-05,2.2583559168924932e-05,2.34375e-05
80.0,7.140307033202428e-05,2.098988287645389e-05,2.1764048693431608e-05
84.0,0.00014280614066404857,1.822555952467779e-05,1.886626334788132e-05
86.0,7.140307033202428e-05,1.7024174327544924e-05,1.7608940646130728e-05
91.0,7.140307033202428e-05,1.444930101506398e-05,1.4918748764541118e-05
93.0,7.140307033202428e-05,1.356483993488914e-05,1.3996209359965009e-05
96.0,7.140307033202428e-05,1.2368583797155487e-05,1.274978962847113e-05
141.4991166050163,7.140307033202428e-05,3.977465945509643e-06,4.0610053674018445e-06
158.0,7.140307033202428e-05,2.8755463538073416e-06,2.9296875e-06
209.49940334043913,7.140307033202428e-05,1.2505979685857298e-06,1.268392912047561e-06
213.49941451910354,7.140307033202428e-05,1.1825522344004398e-06,1.1990656514028981e-06
420.99524937937247,7.140307033202428e-05,1.574347830636094e-07,1.585531141341689e-07
