# Raw node-level degree data
# Node type: a, n=14,005
# N: 28,010, m: 2
# h: 0.4, f_a: 0.5
# Generated: 2026-02-17T23:00:27.137402
node_id,in_degree
0,210
2,158
4,423
8,66
9,213
11,93
12,14
13,69
18,91
19,38
20,65
21,86
24,20
26,71
34,26
37,80
38,142
42,33
43,13
44,65
45,54
48,48
49,46
51,84
52,23
53,25
56,51
57,19
58,32
62,73
63,55
64,9
65,57
66,4
70,44
71,10
75,96
76,44
80,2
81,7
82,84
83,78
84,54
85,52
86,31
87,55
88,10
89,27
90,39
93,33
95,15
99,37
101,4
104,36
106,17
110,25
115,32
116,23
117,21
118,4
119,56
120,25
122,66
123,7
124,55
126,24
127,1
131,8
133,13
134,13
136,7
138,67
139,30
140,34
142,9
143,30
144,62
145,40
146,16
149,34
153,5
155,15
158,44
160,8
161,24
164,31
165,4
170,27
172,5
173,35
174,50
176,34
177,27
182,19
183,47
184,28
187,3
188,1
190,30
192,30
193,11
194,5
195,35
196,7
199,5
200,10
201,34
207,12
208,15
209,8
211,7
212,14
216,13
217,25
219,4
221,19
222,32
225,32
227,17
229,11
231,14
232,19
233,9
234,75
236,24
237,18
238,24
240,23
241,28
242,2
244,36
245,8
247,14
248,7
249,11
253,30
255,6
259,20
260,17
265,24
267,24
269,37
275,9
282,24
283,3
285,14
288,17
293,16
296,15
300,18
301,5
305,8
311,10
312,14
313,13
318,18
320,21
321,25
322,6
323,15
327,27
328,23
331,1
333,5
334,28
335,12
336,10
338,21
339,1
340,9
342,25
344,3
345,21
347,29
353,2
360,28
362,30
365,24
366,7
369,14
370,4
374,17
375,11
376,41
377,28
381,9
385,8
387,36
388,20
389,5
390,29
391,9
392,15
393,28
396,2
398,10
399,8
400,13
401,12
403,6
407,21
409,32
411,11
412,11
413,9
416,37
418,47
419,36
420,16
421,3
422,20
423,29
425,19
427,16
429,9
431,11
434,4
435,13
436,10
437,42
438,27
443,10
444,5
445,11
448,14
451,17
452,5
454,29
458,18
459,7
461,17
463,6
465,38
466,9
468,20
473,15
474,2
475,26
482,6
483,1
484,22
485,11
486,16
488,4
489,39
491,9
493,0
494,4
497,12
498,9
501,16
502,14
511,1
518,4
519,7
525,16
529,14
530,5
533,13
534,5
535,4
537,13
540,15
541,19
542,1
545,14
547,6
552,11
553,22
557,3
558,16
560,47
561,17
562,2
563,20
567,24
568,2
571,40
573,3
574,27
576,9
577,29
578,9
584,6
585,7
586,6
589,8
590,18
591,8
597,8
599,5
602,15
603,10
604,9
605,5
608,35
609,3
610,16
611,4
612,18
614,2
615,2
620,10
621,14
623,9
624,16
627,6
628,21
629,3
631,18
632,10
634,11
637,1
639,9
644,10
