# Asymptotic in-edge density evolution
# N: 200003, m: 2
# h: 0.4, f_a: 0.6
# g_a: 1.166249, g_b: 0.833751
# Generated: 2026-02-17T21:01:37.108927
t,mean_deg_a,mean_deg_b,asymptote_a,asymptote_b
3,1.6666666666666667,1.0,1.1662485343128712,0.8337514656871288
103,1.3786407766990292,0.6407766990291263,1.1662485343128712,0.8337514656871288
203,1.3152709359605912,0.6945812807881774,1.1662485343128712,0.8337514656871288
303,1.2607260726072607,0.7458745874587459,1.1662485343128712,0.8337514656871288
403,1.2431761786600497,0.7617866004962779,1.1662485343128712,0.8337514656871288
503,1.1928429423459244,0.8111332007952287,1.1662485343128712,0.8337514656871288
603,1.1890547263681592,0.814262023217247,1.1662485343128712,0.8337514656871288
703,1.1834992887624467,0.8193456614509246,1.1662485343128712,0.8337514656871288
803,1.190535491905355,0.8119551681195517,1.1662485343128712,0.8337514656871288
903,1.1915836101882613,0.8106312292358804,1.1662485343128712,0.8337514656871288
1003,1.193419740777667,0.8085742771684945,1.1662485343128712,0.8337514656871288
1103,1.1922030825022665,0.8096101541251133,1.1662485343128712,0.8337514656871288
1203,1.1920199501246882,0.8096425602660017,1.1662485343128712,0.8337514656871288
1303,1.190330007674597,0.8112049117421335,1.1662485343128712,0.8337514656871288
1403,1.1874554526015682,0.8139700641482538,1.1662485343128712,0.8337514656871288
1503,1.1889554224883567,0.812375249500998,1.1662485343128712,0.8337514656871288
1603,1.1877729257641922,0.8134747348721147,1.1662485343128712,0.8337514656871288
1703,1.1849677040516735,0.8162066940692895,1.1662485343128712,0.8337514656871288
1803,1.180255130338325,0.8208541320022186,1.1662485343128712,0.8337514656871288
1903,1.183394640042039,0.8176563321071991,1.1662485343128712,0.8337514656871288
2003,1.1862206689965051,0.8147778332501248,1.1662485343128712,0.8337514656871288
2103,1.1902044698050405,0.8107465525439848,1.1662485343128712,0.8337514656871288
2203,1.1906491148433953,0.8102587380844303,1.1662485343128712,0.8337514656871288
2303,1.1867129830655667,0.8141554494138081,1.1662485343128712,0.8337514656871288
2403,1.184769038701623,0.8160632542655014,1.1662485343128712,0.8337514656871288
2503,1.1873751498202156,0.8134238913304035,1.1662485343128712,0.8337514656871288
2603,1.1863234729158663,0.8144448713023434,1.1662485343128712,0.8337514656871288
2703,1.1883092859785425,0.8124306326304107,1.1662485343128712,0.8337514656871288
2803,1.1880128433820907,0.8127006778451659,1.1662485343128712,0.8337514656871288
