# Network nodes data
# Layout: spring
# N: 500004, m: 3
# h: 0.8, f_a: 0.1
# Generated: 2026-04-09T16:39:47.109221
node_id,node_type,in_degree,out_degree 
46589,Type b,4,3
46590,Type b,13,3
46591,Type b,3,3
46592,Type b,9,3
46593,Type b,4,3
46594,Type b,5,3
46595,Type a,3,3
46596,Type a,0,3
46597,Type b,5,3
46598,Type b,15,3
46599,Type b,2,3
46600,Type b,7,3
46601,Type b,5,3
46602,Type b,4,3
46603,Type b,7,3
46604,Type b,4,3
46605,Type a,4,3
46606,Type b,13,3
46607,Type b,9,3
46608,Type b,7,3
46609,Type b,5,3
46610,Type b,7,3
46611,Type b,8,3
46612,Type b,7,3
46613,Type b,5,3
46614,Type b,4,3
46615,Type a,0,3
46616,Type b,2,3
46617,Type b,9,3
46618,Type b,6,3
46619,Type b,10,3
46620,Type b,20,3
46621,Type b,7,3
46622,Type b,8,3
46623,Type b,6,3
46624,Type b,16,3
46625,Type b,8,3
46626,Type b,11,3
46627,Type b,4,3
46628,Type b,6,3
46629,Type b,6,3
46630,Type b,8,3
46631,Type b,7,3
46632,Type a,0,3
46633,Type b,10,3
46634,Type b,6,3
46635,Type a,0,3
46636,Type b,8,3
46637,Type b,9,3
46638,Type b,10,3
46639,Type a,0,3
46640,Type b,2,3
46641,Type b,17,3
46642,Type b,7,3
46643,Type b,12,3
46644,Type a,0,3
46645,Type b,9,3
46646,Type b,10,3
46647,Type b,10,3
46648,Type b,9,3
46649,Type b,10,3
46650,Type b,12,3
46651,Type b,6,3
46652,Type b,4,3
46653,Type b,3,3
46654,Type b,4,3
46655,Type b,16,3
46656,Type b,8,3
46657,Type b,11,3
46658,Type b,5,3
46659,Type b,6,3
46660,Type b,14,3
46661,Type b,5,3
46662,Type b,17,3
46663,Type b,12,3
46664,Type b,11,3
46665,Type b,7,3
46666,Type b,10,3
46667,Type b,8,3
46668,Type b,15,3
46669,Type b,9,3
46670,Type a,1,3
46671,Type b,11,3
46672,Type a,0,3
46673,Type a,0,3
46674,Type b,11,3
46675,Type b,5,3
46676,Type b,15,3
46677,Type b,8,3
46678,Type b,16,3
46679,Type b,5,3
46680,Type b,7,3
46681,Type b,15,3
46682,Type a,2,3
46683,Type b,9,3
46684,Type b,15,3
46685,Type a,1,3
46686,Type a,2,3
46687,Type b,15,3
46688,Type b,6,3
46689,Type b,10,3
46690,Type b,9,3
46691,Type b,7,3
46692,Type b,8,3
46693,Type b,8,3
46694,Type b,22,3
46695,Type a,2,3
46696,Type a,3,3
46697,Type b,11,3
46698,Type b,1,3
46699,Type a,1,3
46700,Type b,13,3
46701,Type b,1,3
46702,Type b,13,3
46703,Type b,3,3
46704,Type b,4,3
46705,Type a,1,3
46706,Type b,8,3
46707,Type b,9,3
46708,Type b,2,3
46709,Type b,8,3
46710,Type b,6,3
46711,Type b,9,3
46712,Type b,4,3
46713,Type b,6,3
46714,Type b,4,3
46715,Type b,7,3
46716,Type b,5,3
46717,Type b,14,3
46718,Type b,7,3
46719,Type b,15,3
46720,Type b,10,3
46721,Type a,1,3
46722,Type b,12,3
46723,Type b,4,3
46724,Type b,2,3
46725,Type b,7,3
46726,Type a,1,3
46727,Type b,8,3
46728,Type b,10,3
46729,Type b,10,3
46730,Type b,22,3
46731,Type b,15,3
46732,Type b,4,3
46733,Type b,8,3
46734,Type b,7,3
46735,Type b,13,3
46736,Type b,13,3
46737,Type b,7,3
46738,Type b,4,3
46739,Type b,7,3
46740,Type b,5,3
46741,Type b,7,3
46742,Type b,13,3
46743,Type b,4,3
46744,Type b,8,3
46745,Type b,11,3
46746,Type b,12,3
46747,Type b,6,3
46748,Type b,5,3
46749,Type b,10,3
46750,Type b,6,3
46751,Type b,3,3
46752,Type b,3,3
46753,Type b,13,3
46754,Type b,7,3
46755,Type b,20,3
46756,Type b,3,3
46757,Type b,10,3
46758,Type b,14,3
46759,Type b,7,3
46760,Type b,12,3
46761,Type b,6,3
46762,Type b,14,3
46763,Type b,4,3
46764,Type b,2,3
46765,Type b,5,3
46766,Type b,6,3
46767,Type b,12,3
46768,Type b,14,3
46769,Type b,7,3
46770,Type b,15,3
46771,Type b,11,3
46772,Type b,4,3
46773,Type b,6,3
46774,Type b,5,3
46775,Type b,4,3
46776,Type b,9,3
46777,Type b,7,3
46778,Type b,5,3
46779,Type b,8,3
46780,Type a,1,3
46781,Type b,12,3
46782,Type b,5,3
46783,Type b,4,3
46784,Type b,8,3
46785,Type a,0,3
46786,Type b,5,3
46787,Type a,4,3
46788,Type b,3,3
46789,Type b,10,3
46790,Type b,17,3
46791,Type b,6,3
46792,Type b,9,3
46793,Type b,13,3
46794,Type b,6,3
46795,Type b,12,3
46796,Type b,6,3
46797,Type b,3,3
46798,Type b,9,3
46799,Type b,8,3
46800,Type b,14,3
46801,Type b,6,3
46802,Type b,5,3
46803,Type b,12,3
46804,Type b,0,3
46805,Type b,4,3
46806,Type a,0,3
46807,Type a,1,3
46808,Type b,11,3
46809,Type b,7,3
46810,Type b,8,3
46811,Type b,2,3
46812,Type b,13,3
46813,Type b,8,3
46814,Type b,4,3
46815,Type b,12,3
46816,Type b,4,3
46817,Type b,9,3
46818,Type b,7,3
46819,Type b,10,3
46820,Type b,3,3
46821,Type b,6,3
46822,Type b,7,3
46823,Type b,4,3
46824,Type b,12,3
46825,Type b,12,3
46826,Type b,6,3
46827,Type b,14,3
46828,Type b,12,3
46829,Type b,5,3
46830,Type b,7,3
46831,Type b,18,3
46832,Type b,3,3
46833,Type b,3,3
46834,Type b,2,3
46835,Type a,1,3
46836,Type b,6,3
46837,Type b,13,3
46838,Type b,3,3
46839,Type b,7,3
46840,Type b,4,3
46841,Type b,7,3
46842,Type b,10,3
46843,Type b,6,3
46844,Type b,6,3
46845,Type b,3,3
46846,Type b,7,3
46847,Type b,4,3
46848,Type b,9,3
46849,Type b,9,3
46850,Type b,4,3
46851,Type b,8,3
46852,Type b,7,3
46853,Type b,9,3
46854,Type b,4,3
46855,Type b,15,3
46856,Type b,6,3
46857,Type b,2,3
46858,Type b,1,3
46859,Type b,5,3
46860,Type b,15,3
46861,Type b,2,3
46862,Type b,7,3
46863,Type b,13,3
46864,Type a,0,3
46865,Type a,0,3
46866,Type b,11,3
46867,Type b,4,3
46868,Type b,5,3
46869,Type a,0,3
46870,Type b,8,3
46871,Type b,6,3
46872,Type b,6,3
46873,Type b,2,3
46874,Type b,7,3
46875,Type a,3,3
46876,Type b,12,3
46877,Type b,8,3
46878,Type b,8,3
46879,Type b,17,3
46880,Type b,7,3
46881,Type b,8,3
46882,Type b,5,3
46883,Type a,2,3
46884,Type b,12,3
46885,Type b,7,3
46886,Type b,5,3
46887,Type b,11,3
46888,Type b,10,3
46889,Type b,5,3
46890,Type b,14,3
46891,Type b,6,3
46892,Type b,13,3
46893,Type b,10,3
46894,Type b,10,3
46895,Type b,2,3
46896,Type b,8,3
46897,Type b,5,3
46898,Type b,23,3
46899,Type b,3,3
46900,Type b,6,3
46901,Type b,21,3
46902,Type b,14,3
46903,Type b,8,3
46904,Type b,8,3
46905,Type b,6,3
46906,Type b,8,3
46907,Type b,8,3
46908,Type b,12,3
46909,Type b,5,3
46910,Type b,9,3
46911,Type b,2,3
46912,Type b,8,3
46913,Type b,9,3
46914,Type b,10,3
46915,Type b,5,3
46916,Type b,5,3
46917,Type a,1,3
46918,Type b,1,3
46919,Type b,3,3
46920,Type b,12,3
46921,Type b,8,3
46922,Type b,17,3
46923,Type b,7,3
46924,Type b,8,3
46925,Type b,8,3
46926,Type b,8,3
46927,Type a,2,3
46928,Type b,8,3
46929,Type b,5,3
46930,Type a,1,3
46931,Type b,11,3
46932,Type b,3,3
46933,Type b,10,3
46934,Type b,8,3
46935,Type b,11,3
46936,Type b,8,3
46937,Type b,10,3
46938,Type b,2,3
46939,Type b,5,3
46940,Type b,9,3
46941,Type b,5,3
46942,Type b,4,3
46943,Type b,7,3
46944,Type b,8,3
46945,Type b,10,3
46946,Type b,14,3
46947,Type b,2,3
46948,Type a,2,3
46949,Type b,10,3
46950,Type b,6,3
46951,Type b,6,3
46952,Type b,10,3
46953,Type b,4,3
46954,Type b,5,3
46955,Type b,3,3
46956,Type a,3,3
46957,Type b,3,3
46958,Type a,0,3
46959,Type b,2,3
46960,Type b,6,3
46961,Type b,5,3
46962,Type b,8,3
46963,Type b,14,3
46964,Type b,5,3
46965,Type a,4,3
46966,Type b,7,3
46967,Type b,15,3
46968,Type b,12,3
46969,Type b,6,3
46970,Type b,9,3
46971,Type b,9,3
46972,Type b,4,3
46973,Type b,9,3
46974,Type b,10,3
46975,Type b,4,3
46976,Type b,10,3
46977,Type b,4,3
46978,Type b,11,3
46979,Type b,1,3
46980,Type b,8,3
46981,Type b,12,3
46982,Type b,15,3
46983,Type b,6,3
46984,Type b,7,3
46985,Type b,1,3
46986,Type b,6,3
46987,Type b,5,3
46988,Type b,5,3
46989,Type b,3,3
46990,Type b,6,3
46991,Type b,10,3
46992,Type b,8,3
46993,Type a,1,3
46994,Type b,4,3
46995,Type b,5,3
46996,Type b,8,3
46997,Type b,11,3
46998,Type a,1,3
46999,Type b,14,3
47000,Type b,13,3
47001,Type b,5,3
47002,Type b,6,3
47003,Type b,9,3
47004,Type a,1,3
47005,Type b,14,3
47006,Type b,7,3
47007,Type b,2,3
47008,Type b,17,3
47009,Type b,3,3
47010,Type b,2,3
47011,Type a,1,3
47012,Type b,3,3
47013,Type b,10,3
47014,Type b,4,3
47015,Type b,6,3
47016,Type b,6,3
47017,Type b,4,3
47018,Type b,10,3
47019,Type b,9,3
47020,Type b,21,3
47021,Type b,7,3
47022,Type b,6,3
47023,Type b,15,3
47024,Type b,5,3
47025,Type b,5,3
47026,Type b,10,3
47027,Type a,3,3
47028,Type a,1,3
47029,Type b,2,3
47030,Type b,10,3
47031,Type b,9,3
47032,Type b,5,3
47033,Type b,8,3
47034,Type b,19,3
47035,Type b,6,3
47036,Type a,0,3
47037,Type b,8,3
47038,Type b,10,3
47039,Type a,1,3
47040,Type b,9,3
47041,Type b,6,3
47042,Type b,6,3
47043,Type b,17,3
47044,Type b,7,3
47045,Type b,8,3
47046,Type a,1,3
47047,Type b,12,3
47048,Type b,7,3
47049,Type b,4,3
47050,Type b,8,3
47051,Type b,6,3
47052,Type b,11,3
47053,Type b,10,3
47054,Type b,11,3
47055,Type b,9,3
47056,Type a,1,3
47057,Type b,15,3
47058,Type b,6,3
47059,Type b,16,3
47060,Type b,15,3
47061,Type b,5,3
47062,Type a,1,3
47063,Type b,7,3
47064,Type b,7,3
47065,Type b,10,3
47066,Type b,9,3
47067,Type b,9,3
47068,Type b,8,3
47069,Type b,17,3
47070,Type b,9,3
47071,Type b,12,3
47072,Type b,13,3
47073,Type a,0,3
47074,Type b,8,3
47075,Type b,4,3
47076,Type a,2,3
47077,Type b,12,3
47078,Type a,1,3
47079,Type b,4,3
47080,Type b,4,3
47081,Type b,4,3
47082,Type b,11,3
47083,Type b,9,3
47084,Type b,14,3
47085,Type b,17,3
47086,Type b,6,3
47087,Type b,5,3
47088,Type b,9,3
47089,Type b,8,3
47090,Type b,4,3
47091,Type a,0,3
47092,Type b,10,3
47093,Type b,4,3
47094,Type b,2,3
47095,Type b,6,3
47096,Type b,8,3
47097,Type b,10,3
47098,Type b,8,3
47099,Type b,10,3
47100,Type a,2,3
47101,Type b,7,3
47102,Type b,4,3
47103,Type a,0,3
47104,Type b,5,3
47105,Type b,10,3
47106,Type b,18,3
47107,Type b,3,3
47108,Type b,8,3
47109,Type b,3,3
47110,Type b,5,3
47111,Type b,11,3
47112,Type b,9,3
47113,Type b,12,3
47114,Type a,1,3
47115,Type b,8,3
47116,Type b,2,3
47117,Type b,15,3
47118,Type b,5,3
47119,Type b,4,3
47120,Type b,4,3
47121,Type a,0,3
47122,Type b,3,3
47123,Type b,18,3
47124,Type b,6,3
47125,Type b,5,3
47126,Type b,8,3
47127,Type b,20,3
47128,Type b,5,3
47129,Type b,7,3
47130,Type b,14,3
47131,Type b,5,3
47132,Type b,6,3
47133,Type b,5,3
47134,Type b,7,3
47135,Type b,11,3
47136,Type b,4,3
47137,Type b,8,3
47138,Type b,7,3
47139,Type b,4,3
47140,Type b,5,3
47141,Type a,4,3
47142,Type b,2,3
47143,Type b,10,3
47144,Type b,7,3
47145,Type a,1,3
47146,Type a,0,3
47147,Type b,8,3
47148,Type a,0,3
47149,Type b,8,3
47150,Type a,0,3
47151,Type b,1,3
47152,Type b,5,3
47153,Type b,9,3
47154,Type b,6,3
47155,Type a,0,3
47156,Type b,5,3
47157,Type b,3,3
47158,Type b,9,3
47159,Type b,15,3
47160,Type b,8,3
47161,Type b,7,3
47162,Type b,12,3
47163,Type a,0,3
47164,Type b,6,3
47165,Type b,5,3
47166,Type b,5,3
47167,Type b,8,3
47168,Type b,3,3
47169,Type b,11,3
47170,Type a,1,3
47171,Type a,1,3
47172,Type b,4,3
47173,Type b,5,3
47174,Type b,6,3
47175,Type b,16,3
47176,Type a,0,3
47177,Type b,11,3
47178,Type a,3,3
47179,Type b,13,3
47180,Type b,13,3
47181,Type b,3,3
47182,Type b,14,3
47183,Type b,6,3
47184,Type a,0,3
47185,Type b,5,3
47186,Type b,2,3
47187,Type b,11,3
47188,Type b,6,3
47189,Type b,10,3
47190,Type b,8,3
47191,Type b,9,3
47192,Type b,8,3
47193,Type b,6,3
47194,Type b,4,3
47195,Type b,12,3
47196,Type b,6,3
47197,Type b,10,3
47198,Type b,7,3
47199,Type b,6,3
47200,Type b,8,3
47201,Type a,0,3
47202,Type b,8,3
47203,Type b,6,3
47204,Type b,15,3
47205,Type b,8,3
47206,Type b,10,3
47207,Type a,1,3
47208,Type b,14,3
47209,Type b,14,3
47210,Type b,13,3
47211,Type b,5,3
47212,Type b,3,3
47213,Type b,4,3
47214,Type b,8,3
47215,Type b,9,3
47216,Type b,7,3
47217,Type b,7,3
47218,Type b,6,3
47219,Type a,1,3
47220,Type b,6,3
47221,Type b,8,3
47222,Type b,14,3
47223,Type b,12,3
47224,Type b,7,3
47225,Type b,8,3
47226,Type b,6,3
47227,Type a,0,3
47228,Type b,6,3
47229,Type a,4,3
47230,Type b,7,3
47231,Type b,6,3
47232,Type b,19,3
47233,Type b,5,3
47234,Type b,3,3
47235,Type a,5,3
47236,Type b,6,3
47237,Type b,11,3
47238,Type a,1,3
47239,Type b,7,3
47240,Type b,4,3
47241,Type b,8,3
47242,Type b,6,3
47243,Type b,1,3
47244,Type b,6,3
47245,Type a,0,3
47246,Type b,8,3
47247,Type b,4,3
47248,Type b,15,3
47249,Type b,3,3
47250,Type b,10,3
47251,Type b,8,3
47252,Type a,1,3
47253,Type a,2,3
47254,Type b,14,3
47255,Type b,15,3
47256,Type b,1,3
47257,Type b,10,3
47258,Type b,8,3
47259,Type b,4,3
47260,Type b,5,3
47261,Type b,4,3
47262,Type b,7,3
47263,Type a,0,3
47264,Type b,2,3
47265,Type b,3,3
47266,Type a,0,3
47267,Type b,4,3
47268,Type b,3,3
47269,Type b,14,3
47270,Type b,12,3
47271,Type a,2,3
47272,Type a,0,3
47273,Type b,2,3
47274,Type a,3,3
47275,Type b,1,3
47276,Type b,5,3
47277,Type b,10,3
47278,Type b,14,3
47279,Type b,9,3
47280,Type b,11,3
47281,Type b,6,3
47282,Type b,17,3
47283,Type b,7,3
47284,Type b,9,3
47285,Type b,5,3
47286,Type b,5,3
47287,Type b,10,3
47288,Type b,3,3
47289,Type b,5,3
47290,Type b,12,3
47291,Type b,4,3
47292,Type b,15,3
47293,Type b,6,3
47294,Type a,0,3
47295,Type b,4,3
47296,Type b,3,3
47297,Type b,10,3
47298,Type b,2,3
47299,Type b,9,3
47300,Type b,8,3
47301,Type b,7,3
47302,Type b,11,3
47303,Type b,3,3
47304,Type b,6,3
47305,Type a,2,3
47306,Type b,5,3
47307,Type b,12,3
47308,Type a,4,3
47309,Type b,12,3
47310,Type b,9,3
47311,Type b,12,3
47312,Type b,8,3
47313,Type b,12,3
47314,Type b,13,3
47315,Type a,1,3
47316,Type b,21,3
47317,Type b,6,3
47318,Type b,9,3
47319,Type b,6,3
47320,Type b,8,3
47321,Type b,14,3
47322,Type b,7,3
47323,Type b,10,3
47324,Type a,3,3
47325,Type b,17,3
47326,Type b,10,3
47327,Type b,15,3
47328,Type b,12,3
47329,Type b,7,3
47330,Type b,12,3
47331,Type b,4,3
47332,Type b,4,3
47333,Type b,6,3
47334,Type b,2,3
47335,Type b,3,3
47336,Type b,17,3
47337,Type b,12,3
47338,Type b,9,3
47339,Type b,11,3
47340,Type b,4,3
47341,Type b,3,3
47342,Type b,6,3
47343,Type a,0,3
47344,Type a,0,3
47345,Type b,5,3
47346,Type b,10,3
47347,Type b,2,3
47348,Type b,8,3
47349,Type a,0,3
47350,Type b,8,3
47351,Type b,9,3
47352,Type b,4,3
47353,Type b,3,3
47354,Type b,6,3
47355,Type b,6,3
47356,Type b,10,3
47357,Type b,5,3
47358,Type a,0,3
47359,Type a,0,3
47360,Type a,0,3
47361,Type b,5,3
47362,Type b,4,3
47363,Type b,7,3
47364,Type b,3,3
47365,Type b,6,3
47366,Type b,13,3
47367,Type b,8,3
47368,Type b,10,3
47369,Type b,6,3
47370,Type b,10,3
47371,Type b,19,3
47372,Type b,15,3
47373,Type b,3,3
47374,Type b,8,3
47375,Type b,8,3
47376,Type b,3,3
47377,Type b,11,3
47378,Type b,4,3
47379,Type b,4,3
47380,Type a,0,3
47381,Type b,6,3
47382,Type b,7,3
47383,Type b,6,3
47384,Type b,5,3
47385,Type b,12,3
47386,Type a,4,3
47387,Type a,0,3
47388,Type b,13,3
47389,Type b,10,3
47390,Type b,4,3
47391,Type b,7,3
47392,Type b,8,3
47393,Type b,6,3
47394,Type b,11,3
47395,Type b,5,3
47396,Type b,4,3
47397,Type b,4,3
47398,Type b,8,3
47399,Type b,10,3
47400,Type b,8,3
47401,Type b,3,3
47402,Type b,23,3
47403,Type b,2,3
47404,Type b,4,3
47405,Type b,15,3
47406,Type b,6,3
47407,Type b,6,3
47408,Type b,12,3
47409,Type b,20,3
47410,Type a,3,3
47411,Type b,9,3
47412,Type a,1,3
47413,Type b,12,3
47414,Type b,8,3
47415,Type b,2,3
47416,Type b,6,3
47417,Type a,0,3
47418,Type b,8,3
47419,Type b,6,3
47420,Type b,7,3
47421,Type b,7,3
47422,Type b,12,3
47423,Type b,18,3
47424,Type b,4,3
47425,Type b,2,3
47426,Type b,8,3
47427,Type b,8,3
47428,Type b,2,3
47429,Type a,2,3
47430,Type b,5,3
47431,Type b,6,3
47432,Type b,6,3
47433,Type b,8,3
47434,Type a,1,3
47435,Type b,2,3
47436,Type b,5,3
47437,Type b,4,3
47438,Type b,9,3
47439,Type b,4,3
47440,Type b,5,3
47441,Type b,6,3
47442,Type b,14,3
47443,Type b,4,3
47444,Type b,4,3
47445,Type b,7,3
47446,Type b,12,3
47447,Type b,6,3
47448,Type b,6,3
47449,Type b,4,3
47450,Type b,13,3
47451,Type b,12,3
47452,Type b,7,3
47453,Type a,0,3
47454,Type b,4,3
47455,Type b,12,3
47456,Type b,11,3
47457,Type b,5,3
47458,Type b,4,3
47459,Type a,0,3
47460,Type b,12,3
47461,Type b,4,3
47462,Type b,16,3
47463,Type b,7,3
47464,Type b,9,3
47465,Type b,7,3
47466,Type b,2,3
47467,Type b,12,3
47468,Type b,5,3
47469,Type b,7,3
47470,Type b,3,3
47471,Type b,9,3
47472,Type b,9,3
47473,Type b,4,3
47474,Type b,5,3
47475,Type b,7,3
47476,Type b,6,3
47477,Type b,5,3
47478,Type b,1,3
47479,Type b,11,3
47480,Type b,7,3
47481,Type b,13,3
47482,Type b,19,3
47483,Type b,13,3
47484,Type a,0,3
47485,Type b,1,3
47486,Type b,5,3
47487,Type b,12,3
47488,Type b,10,3
47489,Type b,11,3
47490,Type a,1,3
47491,Type b,3,3
47492,Type b,4,3
47493,Type b,9,3
47494,Type b,7,3
47495,Type b,4,3
47496,Type b,15,3
47497,Type b,3,3
47498,Type b,3,3
47499,Type b,8,3
47500,Type b,9,3
47501,Type b,10,3
47502,Type a,1,3
47503,Type b,17,3
47504,Type a,5,3
47505,Type b,7,3
47506,Type b,8,3
47507,Type b,9,3
47508,Type b,9,3
47509,Type b,3,3
47510,Type b,8,3
47511,Type b,19,3
47512,Type b,7,3
47513,Type b,8,3
47514,Type b,13,3
47515,Type b,6,3
47516,Type b,9,3
47517,Type b,12,3
47518,Type b,3,3
47519,Type b,0,3
47520,Type a,0,3
47521,Type b,6,3
47522,Type a,2,3
47523,Type b,9,3
47524,Type b,7,3
47525,Type b,16,3
47526,Type b,18,3
47527,Type b,7,3
47528,Type b,8,3
47529,Type b,11,3
47530,Type b,2,3
47531,Type b,6,3
47532,Type b,8,3
47533,Type a,2,3
47534,Type b,4,3
47535,Type a,4,3
47536,Type b,15,3
47537,Type b,5,3
47538,Type b,22,3
47539,Type b,12,3
47540,Type b,4,3
47541,Type b,18,3
47542,Type b,9,3
47543,Type b,11,3
47544,Type b,9,3
47545,Type b,13,3
47546,Type b,6,3
47547,Type b,5,3
47548,Type b,6,3
47549,Type b,5,3
47550,Type b,6,3
47551,Type b,19,3
47552,Type b,5,3
47553,Type b,9,3
47554,Type b,10,3
47555,Type b,6,3
47556,Type b,18,3
47557,Type b,4,3
47558,Type b,12,3
47559,Type b,4,3
47560,Type b,9,3
47561,Type b,7,3
47562,Type b,9,3
47563,Type b,2,3
47564,Type b,11,3
47565,Type b,8,3
47566,Type a,0,3
47567,Type b,13,3
47568,Type a,2,3
47569,Type b,13,3
47570,Type b,3,3
47571,Type b,17,3
47572,Type b,3,3
47573,Type b,5,3
47574,Type b,6,3
47575,Type b,4,3
47576,Type b,4,3
47577,Type b,10,3
47578,Type b,12,3
47579,Type b,2,3
47580,Type b,11,3
47581,Type b,14,3
47582,Type b,4,3
47583,Type b,6,3
47584,Type a,1,3
47585,Type b,8,3
47586,Type b,4,3
47587,Type b,9,3
47588,Type a,1,3
47589,Type a,0,3
47590,Type b,5,3
47591,Type b,7,3
47592,Type b,4,3
47593,Type a,2,3
47594,Type b,4,3
47595,Type a,1,3
47596,Type b,11,3
47597,Type b,9,3
47598,Type a,1,3
47599,Type b,9,3
47600,Type b,6,3
47601,Type b,5,3
47602,Type b,8,3
47603,Type b,3,3
47604,Type b,3,3
47605,Type b,3,3
47606,Type b,12,3
47607,Type b,4,3
47608,Type b,12,3
47609,Type b,1,3
47610,Type a,0,3
47611,Type b,6,3
47612,Type b,7,3
47613,Type b,2,3
47614,Type b,1,3
47615,Type a,1,3
47616,Type b,4,3
47617,Type b,13,3
47618,Type b,2,3
47619,Type b,8,3
47620,Type b,2,3
47621,Type b,8,3
47622,Type b,15,3
47623,Type b,4,3
47624,Type b,5,3
47625,Type b,10,3
47626,Type b,9,3
47627,Type b,10,3
47628,Type b,3,3
47629,Type b,8,3
47630,Type b,18,3
47631,Type b,9,3
47632,Type b,7,3
47633,Type b,6,3
47634,Type b,3,3
47635,Type b,5,3
47636,Type b,7,3
47637,Type b,12,3
47638,Type b,4,3
47639,Type a,0,3
47640,Type b,10,3
47641,Type b,2,3
47642,Type b,11,3
47643,Type b,6,3
47644,Type b,7,3
47645,Type b,7,3
47646,Type b,3,3
47647,Type b,9,3
47648,Type a,1,3
47649,Type b,9,3
47650,Type b,12,3
47651,Type b,6,3
47652,Type b,5,3
47653,Type b,11,3
47654,Type a,2,3
47655,Type b,12,3
47656,Type b,8,3
47657,Type b,3,3
47658,Type b,8,3
47659,Type b,5,3
47660,Type b,10,3
47661,Type b,12,3
47662,Type b,7,3
47663,Type b,5,3
47664,Type a,0,3
47665,Type b,12,3
47666,Type b,7,3
47667,Type b,19,3
47668,Type b,7,3
47669,Type b,6,3
47670,Type b,3,3
47671,Type b,9,3
47672,Type b,14,3
47673,Type a,1,3
47674,Type b,7,3
47675,Type b,3,3
47676,Type b,7,3
47677,Type b,10,3
47678,Type b,8,3
47679,Type b,11,3
47680,Type b,5,3
47681,Type b,8,3
47682,Type a,1,3
47683,Type b,6,3
47684,Type b,8,3
47685,Type b,11,3
47686,Type b,2,3
47687,Type b,11,3
47688,Type b,4,3
47689,Type b,4,3
47690,Type b,2,3
47691,Type b,6,3
47692,Type b,11,3
47693,Type a,4,3
47694,Type b,1,3
47695,Type b,13,3
47696,Type b,8,3
47697,Type b,6,3
47698,Type b,4,3
47699,Type b,5,3
47700,Type b,3,3
47701,Type b,11,3
47702,Type b,12,3
47703,Type b,7,3
47704,Type b,5,3
47705,Type b,6,3
47706,Type b,4,3
47707,Type b,5,3
47708,Type b,10,3
47709,Type b,5,3
47710,Type b,2,3
47711,Type b,9,3
47712,Type b,2,3
47713,Type b,2,3
47714,Type b,24,3
47715,Type b,18,3
47716,Type b,11,3
47717,Type b,4,3
47718,Type b,5,3
47719,Type b,7,3
47720,Type b,5,3
47721,Type b,2,3
47722,Type b,3,3
47723,Type b,2,3
47724,Type b,8,3
47725,Type b,11,3
47726,Type b,10,3
47727,Type b,9,3
47728,Type b,12,3
47729,Type b,12,3
47730,Type b,5,3
47731,Type b,8,3
47732,Type b,10,3
47733,Type b,5,3
47734,Type b,16,3
47735,Type b,5,3
47736,Type b,7,3
47737,Type b,3,3
47738,Type b,11,3
47739,Type b,8,3
47740,Type b,5,3
47741,Type b,8,3
47742,Type b,6,3
47743,Type b,10,3
47744,Type b,0,3
47745,Type b,6,3
47746,Type b,9,3
47747,Type b,12,3
47748,Type b,10,3
47749,Type b,5,3
47750,Type b,5,3
47751,Type b,13,3
47752,Type b,18,3
47753,Type b,6,3
47754,Type b,6,3
47755,Type b,8,3
47756,Type b,9,3
47757,Type b,6,3
47758,Type b,11,3
47759,Type b,4,3
47760,Type b,1,3
47761,Type b,10,3
47762,Type b,5,3
47763,Type b,9,3
47764,Type b,10,3
47765,Type b,9,3
47766,Type b,6,3
47767,Type b,10,3
47768,Type b,2,3
47769,Type b,4,3
47770,Type b,6,3
47771,Type b,3,3
47772,Type b,6,3
47773,Type b,3,3
47774,Type b,15,3
47775,Type b,1,3
47776,Type b,6,3
47777,Type b,7,3
47778,Type b,1,3
47779,Type b,10,3
47780,Type b,5,3
47781,Type b,4,3
47782,Type b,4,3
47783,Type b,10,3
47784,Type b,10,3
47785,Type b,17,3
47786,Type b,8,3
47787,Type b,8,3
47788,Type b,6,3
47789,Type b,5,3
47790,Type a,4,3
47791,Type a,2,3
47792,Type b,6,3
47793,Type b,8,3
47794,Type a,1,3
47795,Type b,5,3
47796,Type b,15,3
47797,Type b,9,3
47798,Type b,4,3
47799,Type b,9,3
47800,Type b,8,3
47801,Type b,5,3
47802,Type b,2,3
47803,Type b,6,3
47804,Type b,6,3
47805,Type b,12,3
47806,Type b,8,3
47807,Type b,6,3
47808,Type b,14,3
47809,Type b,5,3
47810,Type b,8,3
47811,Type b,7,3
47812,Type b,8,3
47813,Type b,14,3
47814,Type b,11,3
47815,Type b,9,3
47816,Type b,6,3
47817,Type b,20,3
47818,Type b,6,3
47819,Type b,8,3
47820,Type a,1,3
47821,Type b,8,3
47822,Type b,10,3
47823,Type b,2,3
47824,Type b,19,3
47825,Type b,5,3
47826,Type b,3,3
47827,Type b,13,3
47828,Type b,0,3
47829,Type b,6,3
47830,Type b,9,3
47831,Type b,7,3
47832,Type b,6,3
47833,Type b,15,3
47834,Type b,6,3
47835,Type b,9,3
47836,Type b,5,3
47837,Type b,6,3
47838,Type b,2,3
47839,Type b,9,3
47840,Type b,5,3
47841,Type b,5,3
47842,Type b,3,3
47843,Type b,4,3
47844,Type b,4,3
47845,Type b,15,3
47846,Type b,6,3
47847,Type b,11,3
47848,Type a,0,3
47849,Type b,12,3
47850,Type b,6,3
47851,Type b,8,3
47852,Type b,5,3
