# Linear-scale discrete degree distribution
# Node type: b, n=450075
# N: 500004, m: 3
# h: 0.8, f_a: 0.1
# Theories: Diamond, Sterling
# Generated: 2026-04-09T16:40:02.953048
k,empirical_pmf,Diamond_pmf,Sterling_pmf
0,0.31202799533411096,0.31180390420188436,0.68738445421102
1,0.19468088651891352,0.1947466905360613,0.3924252845616218
2,0.1278920179970005,0.12782144927177175,0.23981460804830385
3,0.08688996278398045,0.08732214963337635,0.15457793805019399
4,0.061791923568294174,0.061657021195207516,0.10400300060081855
5,0.04474587568738544,0.04475816512723272,0.0724859938527856
6,0.03352552352385713,0.03326644106496603,0.05203187112555389
7,0.025129145142476255,0.025233092855694784,0.038296294315997015
8,0.01981225351330334,0.01948165766787507,0.028799757339210526
9,0.015053046714436483,0.01527712983535875,0.022066794882190904
10,0.012069099594512026,0.012146391190273623,0.017187323990121565
11,0.00958284730322724,0.009776801230207832,0.013582198979076242
12,0.007985335777370439,0.007956904035502496,0.010872635160897629
13,0.0063789368438593565,0.006540681137624011,0.008804812525056408
14,0.0054413153363328335,0.005425403975377472,0.007204933401091391
15,0.004468144198189191,0.004537572629295987,0.005951664400836214
16,0.003768260845414653,0.00382378960823204,0.004958804734516564
17,0.003266122312947842,0.003244717208793588,0.0041641345834298555
18,0.0028039771149252902,0.002771003172901042,0.003522090160885293
19,0.002435149697272677,0.002380487447456707,0.002998861083520696
20,0.0021129811698050323,0.002056257772381132,0.002569052191875296
21,0.001808587457645948,0.0017852769762388267,0.00221337451632253
22,0.0015575181914125424,0.001557401197628742,0.0019170247771911077
23,0.0014419818919069044,0.001364669182930197,0.0016685327651615725
24,0.0012731211464755874,0.0012007820116878582,0.0014589312712036514
25,0.0010553796589457313,0.001060718222117423,0.0012811513668288704
26,0.0009442870632672333,0.0009404463027747194,0.001129577094227216
27,0.000844303727156585,0.0008367079430353673,0.0009997142349870037
28,0.0007443203910459368,0.0007468532173491478,0.000887941605993542
29,0.0006065655724045992,0.0006687142424781954,0.0007913226664322633
30,0.0006132311281453091,0.0006005075862853384,0.0007074616223003619
31,0.0005510192745653502,0.0005407583410565389,0.0006343926567679575
32,0.0004954729767261012,0.00048824064892994496,0.0005704940300546083
33,0.00048214186524468146,0.00044193081354551496,0.0005144209998206988
34,0.0004354829750597123,0.0004009701079224394,0.00046505309219882756
35,0.0003821585291340332,0.00036463510183594493,0.00042145239363082336
36,0.00036882741765261346,0.00033231385746624687,0.00038283036384824333
37,0.00028661889685052493,0.0003034867322144758,0.0003485212798237028
38,0.00027106593345553517,0.000277710819299919,0.00031796087147729
39,0.0002644003777148253,0.00025460727639871155,0.00029066904605331764
40,0.0002644003777148253,0.00023385095905193842,0.00026623585039171324
41,0.00017108259734488696,0.00021516190252895693,0.00024431001098059097
42,0.00018885741265344664,0.0001982982932386833,0.0002245895366775299
43,0.00016219518969060712,0.00018305064594476722,0.0002068139799370904
44,0.00014886407820918735,0.00016923696135923787,0.0001907580377742227
45,0.0001977448203077265,0.00015669868417571178,0.00017622623978293155
46,0.00011109259567849802,0.00014529731726155117,0.00016304852195448888
47,0.0001288674109870577,0.00013491157581669186,0.0001510765252594796
48,0.00013553296672776758,0.00012543498753582162,0.00014018048956975244
49,0.00012442370715991778,0.00011677386248146047,0.00013024663846014414
50,9.998333611064822e-05,0.00010884557048308988,0.0001211749702335835
