# Log-binned degree distribution
# Node type: a, n=53
# N: 104, m: 3
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-02-18T19:13:40.038003
k_bin_center,empirical_prob,Diamond_prob,Sterling_prob
0.0,0.4339622641509434,0.4541407574901074,1.0272056399277922
1.0,0.2830188679245283,0.19308918221206892,0.3458383259417449
2.0,0.07547169811320754,0.10219296752610268,0.1609290234600768
3.0,0.03773584905660377,0.06146086231514912,0.08917719566164234
4.0,0.018867924528301886,0.04022005338002614,0.055137853672643115
5.0,0.03773584905660377,0.027950922395973996,0.03675349050766451
6.0,0.018867924528301886,0.020319839803211094,0.02587946227598663
8.0,0.018867924528301886,0.011847358059668916,0.014414635093748632
9.0,0.018867924528301886,0.009387685908288692,0.011230246272891858
11.0,0.018867924528301886,0.0062253076713128,0.007253347402517933
26.0,0.018867924528301886,0.0009099891927119439,0.0009785928654521357
40.496913462633174,0.018867924528301886,0.0003143993308970521,0.00032993783875290836
