# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: b
# A: 15.313262, alpha: 1.851852, gamma: 3.216028
# Generated: 2026-08-19T12:50:10.239898
k,pmf,A,alpha,gamma
0,2.1107579590249865,15.31326216152562,1.8518518518518516,3.216028451180985
1,0.5264613124817643,15.31326216152562,1.8518518518518516,3.216028451180985
2,0.20023394367564323,15.31326216152562,1.8518518518518516,3.216028451180985
3,0.0953168280525912,15.31326216152562,1.8518518518518516,3.216028451180985
4,0.05217116816860039,15.31326216152562,1.8518518518518516,3.216028451180985
5,0.03141127210225746,15.31326216152562,1.8518518518518516,3.216028451180985
6,0.020268051140667247,15.31326216152562,1.8518518518518516,3.216028451180985
7,0.01378411822987763,15.31326216152562,1.8518518518518516,3.216028451180985
8,0.009769806743717887,15.31326216152562,1.8518518518518516,3.216028451180985
9,0.007159090538666912,15.31326216152562,1.8518518518518516,3.216028451180985
10,0.005391886013009273,15.31326216152562,1.8518518518518516,3.216028451180985
