# Linear-scale discrete degree distribution
# Node type: b, n=16977
# N: 28005, m: 2
# h: 0.7, f_a: 0.4
# Theories: Diamond, Sterling
# Generated: 2026-08-19T12:50:06.597883
k,empirical_pmf,Diamond_pmf,Sterling_pmf
94,5.890322200624374e-05,6.254450225877504e-06,6.489094601500576e-06
95,,6.051412775077212e-06,6.276074796429568e-06
96,,5.856929634277644e-06,6.07212945095247e-06
97,,5.670559322721436e-06,5.8767851044888815e-06
98,,5.491887246238223e-06,5.689597443163553e-06
99,,5.320523814850565e-06,5.510149237312214e-06
100,,5.156102708992361e-06,5.3380484435435445e-06
101,,4.998279281304413e-06,5.172926456772044e-06
102,,4.846729082227192e-06,5.0144364990559425e-06
103,,4.7011464987344314e-06,4.862252133343405e-06
104,,4.5612434965592745e-06,4.7160658913663524e-06
105,,4.426748457167831e-06,4.5755880059393005e-06
106,,4.297405101546929e-06,4.440545238833913e-06
107,,4.172971493602685e-06,4.310679796220127e-06
108,,4.053219116622741e-06,4.185748324401945e-06
109,5.890322200624374e-05,3.937932016846969e-06,4.065520979239476e-06
110,,3.826906008724869e-06,3.94978056324629e-06
111,5.890322200624374e-05,3.7199479369185246e-06,3.83832172488999e-06
112,,3.616874990546043e-06,3.7309502151100544e-06
113,,3.517514065552342e-06,3.6274821965062227e-06
114,,3.4217011714509933e-06,3.5277436010477674e-06
115,,3.3292808790025197e-06,3.4315695325133108e-06
116,,3.240105805687147e-06,3.3388037101963327e-06
117,,3.1540361360948097e-06,3.249297950706508e-06
118,,3.070939174596398e-06,3.162911684964722e-06
119,,2.990688927878646e-06,3.079511507732666e-06
120,5.890322200624374e-05,2.913165715124486e-06,2.9989707572388062e-06
121,,2.838255803801578e-06,2.9211691226634492e-06
122,,2.765851069187066e-06,2.8459922774284917e-06
123,,2.695848675907014e-06,2.7733315364040595e-06
124,,2.628150779906231e-06,2.7030835352961097e-06
125,,2.5626642493896714e-06,2.6351499306176616e-06
126,,2.49930040339126e-06,2.569437118772825e-06
127,,2.4379747667305413e-06,2.5058559728984144e-06
128,,2.3786068402136867e-06,2.44432159621364e-06
129,,2.321119885022997e-06,2.3847530907250817e-06
130,,2.265440720319534e-06,2.3270733402227307e-06
131,,2.211499533157459e-06,2.2712088065840097e-06
132,,2.1592296998759497e-06,2.217089338477126e-06
133,5.890322200624374e-05,2.108567618197268e-06,2.164647991623334e-06
134,,2.0594525493160874e-06,2.113820859840411e-06
135,,2.011826469318139e-06,2.0645469161471955e-06
136,,1.9656339293141887e-06,2.016767863262e-06
137,,1.920821923720131e-06,1.9704279928763912e-06
138,,1.8773397661546075e-06,1.9254740531306542e-06
139,,1.8351389724635453e-06,1.8818551237585446e-06
140,,1.7941731504156345e-06,1.8395224984069638e-06
141,,1.7543978956450499e-06,1.7984295736712802e-06
142,,1.7157706934471305e-06,1.7585317444193719e-06
143,,1.6782508260603274e-06,1.7197863050073633e-06
144,,1.6417992850928835e-06,1.6821523560176038e-06
145,,1.6063786887762699e-06,1.6455907161749576e-06
146,,1.5719532037488069e-06,1.6100638391210548e-06
147,,1.538488471093259e-06,1.575535734747976e-06
148,,1.5059515363704886e-06,1.5419718948130395e-06
149,,1.4743107834086032e-06,1.509339222575079e-06
150,,1.4435358716229733e-06,1.4776059662099275e-06
151,,1.4135976766572081e-06,1.4467416557789045e-06
152,,1.3844682341490803e-06,1.4167170435390152e-06
153,,1.3561206864379288e-06,1.387504047397404e-06
154,,1.328529232042144e-06,1.359075697325464e-06
155,,1.3016690777461686e-06,1.3314060845599338e-06
156,,1.2755163931468043e-06,1.304470313429415e-06
157,,1.2500482675180913e-06,1.278244455655057e-06
158,5.890322200624374e-05,1.2252426688629444e-06,1.2527055069837607e-06
159,,1.201078405027896e-06,1.227831346021178e-06
160,,1.1775350867651494e-06,1.2036006951401146e-06
161,,1.1545930926331085e-06,1.1799930833476839e-06
162,,1.1322335356334675e-06,1.15698881100179e-06
163,,1.110438231488986e-06,1.1345689162742485e-06
164,,1.089189668472015e-06,1.1127151432641425e-06
165,,1.0684709786992445e-06,1.0914099116708678e-06
166,,1.0482659108132037e-06,1.0706362879417994e-06
167,,1.0285588039757628e-06,1.0503779578146252e-06
168,,1.009334563103651e-06,1.030619200179167e-06
169,,9.905786352792202e-07,1.0113448621879783e-06
170,,9.722769872748542e-07,9.925403355491813e-07
171,,9.544160841319347e-07,9.741915339389172e-07
172,,9.369828687404215e-07,9.562848714744343e-07
173,,9.199647423643941e-07,9.388072421922693e-07
174,,9.033495460669856e-07,9.217460004791771e-07
175,,8.871255429872769e-07,9.050889424064739e-07
176,,8.71281401426707e-07,8.888242879212723e-07
177,,8.558061787019675e-07,8.729406638507271e-07
178,,8.406893057269588e-07,8.574270876778903e-07
179,,8.259205722857207e-07,8.422729520500949e-07
180,,8.114901129656295e-07,8.274680099829739e-07
181,,7.973883937103665e-07,8.13002360725262e-07
182,,7.836061989726409e-07,7.988664362514607e-07
183,,7.701346194243561e-07,7.850509883512509e-07
184,,7.569650402100218e-07,7.715470762862378e-07
185,,7.440891297066621e-07,7.583460549862126e-07
186,,7.314988287702318e-07,7.4543956375862e-07
187,,7.19186340446064e-07,7.328195154863327e-07
188,,7.071441201179554e-07,7.204780862901681e-07
189,,6.953648660761159e-07,7.084077056338374e-07
190,,6.838415104867071e-07,6.966010468501942e-07
191,,6.725672107382763e-07,6.850510180687691e-07
192,,6.615353411544611e-07,6.73750753525619e-07
193,,6.507394850498282e-07,6.62693605237512e-07
194,,6.401734271152915e-07,6.518731350234035e-07
195,,6.298311461197095e-07,6.412831068570328e-07
196,,6.197068079088036e-07,6.309174795353055e-07
197,,6.097947586913112e-07,6.207703996479061e-07
198,,6.000895185984968e-07,6.108361948343295e-07
199,,5.905857755043697e-07,6.011093673152141e-07
200,,5.812783790928815e-07,5.915845876855216e-07
201,,5.721623351638947e-07,5.822566889577347e-07
202,,5.632328001685483e-07,5.731206608438274e-07
203,,5.544850759571985e-07,5.641716442653285e-07
204,,5.459146047364601e-07,5.554049260813175e-07
205,,5.375169642275743e-07,5.468159340246984e-07
206,,5.292878630083054e-07,5.384002318375637e-07
207,,5.212231360406308e-07,5.301535145969122e-07
208,,5.133187403699907e-07,5.220716042224024e-07
209,,5.055707509912076e-07,5.141504451582304e-07
210,,4.979753568715934e-07,5.063861002215937e-07
211,,4.905288571272268e-07,4.987747466105679e-07
212,,4.832276573448063e-07,4.913126720645622e-07
213,,4.760682660418082e-07,4.839962711708407e-07
214,,4.6904729126011927e-07,4.7682204181090773e-07
215,,4.621614372885205e-07,4.697865817408411e-07
216,,4.554075015059679e-07,4.6288658529993806e-07
217,,4.4878237134363173e-07,4.561188402422958e-07
218,,4.4228302135811067e-07,4.494802246862009e-07
219,,4.3590651041347345e-07,4.429677041764352e-07
220,,4.2964997896567713e-07,4.3657832885483166e-07
221,,4.2351064644723983e-07,4.303092307346256e-07
222,,4.174858087458684e-07,4.2415762107434885e-07
223,,4.1157283577430875e-07,4.1812078784720774e-07
224,,4.057691691299826e-07,4.1219609330206726e-07
225,,4.000723198344232e-07,4.063809716123382e-07
226,,3.944798661576107e-07,4.006729266092292e-07
227,,3.8898945151693405e-07,3.9506952959598285e-07
228,,3.8359878245223e-07,3.8956841723986394e-07
229,,3.78305626670252e-07,3.841672895388118e-07
230,,3.731078111604252e-07,3.788639078598018e-07
231,,3.680032203737399e-07,3.736560930460926e-07
232,,3.6298979446694924e-07,3.6854172359065613e-07
233,,3.580655276072529e-07,3.6351873387320666e-07
234,,3.5322846633411955e-07,3.585851124583544e-07
235,,3.4847670797978877e-07,3.53738900452517e-07
236,,3.438083991412806e-07,3.489781899173229e-07
237,,3.3922173420696115e-07,3.443011223373366e-07
238,,3.34714953930675e-07,3.3970588714002865e-07
239,,3.3028634405622367e-07,3.3519072026600015e-07
240,,3.2593423398662965e-07,3.307539027875559e-07
241,,3.216569954990894e-07,3.263937595737993e-07
242,,3.17453041501476e-07,3.2210865800049924e-07
243,,3.1332082483249545e-07,3.1789700670305143e-07
244,,3.0925883709834743e-07,3.137572543709256e-07
245,,3.05265607551114e-07,3.096878885820571e-07
246,,3.013397020014855e-07,3.056874346757044e-07
247,,2.9747972176856385e-07,3.017544546623535e-07
248,,2.9368430266271753e-07,2.978875461693098e-07
249,,2.899521140029274e-07,2.9408534142067166e-07
250,,2.8628185766437967e-07,2.90346506250433e-07
251,,2.826722671576786e-07,2.8666973914751255e-07
252,,2.791221067374897e-07,2.830537703315566e-07
253,,2.7563017053932115e-07,2.7949736085840615e-07
254,,2.7219528174408594e-07,2.7599930175416546e-07
255,,2.688162917692053e-07,2.7255841317684943e-07
256,,2.6549207948477596e-07,2.6917354360462933e-07
257,,2.622215504553806e-07,2.6584356904973246e-07
258,,2.590036362043022e-07,2.6256739229709185e-07
259,,2.5583729350199187e-07,2.5934394216687274e-07
260,,2.5272150367628053e-07,2.5617217280004177e-07
261,,2.4965527194297867e-07,2.5305106296617204e-07
262,,2.466376267591879e-07,2.4997961539271205e-07
263,,2.436676191945671e-07,2.469568561149744e-07
264,,2.407443223226104e-07,2.439818338461286e-07
265,,2.3786683063095184e-07,2.4105361936651074e-07
266,,2.3503425944901502e-07,2.3817130493158715e-07
267,,2.322457443931932e-07,2.353340036979368e-07
268,,2.2950044082849208e-07,2.3254084916663735e-07
269,,2.267975233471308e-07,2.2979099464346745e-07
270,,2.2413618526202138e-07,2.2708361271535587e-07
271,,2.215156381159279e-07,2.2441789474253159e-07
272,,2.1893511120421747e-07,2.2179305036584867e-07
273,,2.1639385111370693e-07,2.1920830702877878e-07
274,,2.1389112127275187e-07,2.1666290951358374e-07
275,,2.1142620151660335e-07,2.1415611949119767e-07
276,,2.0899838766420616e-07,2.1168721508436553e-07
277,,2.0660699110810254e-07,2.0925549044360265e-07
278,,2.0425133841586748e-07,2.0686025533555362e-07
279,,2.0193077094341216e-07,2.0450083474334576e-07
280,,1.9964464445907861e-07,2.0217656847854671e-07
281,,1.9739232877891702e-07,1.9988681080434918e-07
282,,1.9517320741263904e-07,1.976309300696198e-07
283,,1.9298667721884486e-07,1.9540830835346211e-07
284,,1.908321480711797e-07,1.9321834111995627e-07
285,,1.8870904253296374e-07,1.9106043688274874e-07
286,,1.8661679554173052e-07,1.889340168791793e-07
287,,1.8455485410278589e-07,1.8683851475364106e-07
288,,1.8252267699058705e-07,1.8477337624988155e-07
289,,1.8051973445871923e-07,1.8273805891196266e-07
290,,1.7854550795892433e-07,1.807320317936069e-07
291,5.890322200624374e-05,1.7659948986701073e-07,1.7875477517566708e-07
