# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: a
# A: 9.839727, alpha: 1.923077, gamma: 2.923077
# Generated: 2026-03-12T18:13:00.181824
k,pmf,A,alpha,gamma
0,1.4549195185285853,9.839726850990285,1.923076923076923,2.923076923076923
1,0.42785456955132556,9.839726850990285,1.923076923076923,2.923076923076923
2,0.1810365118215121,9.839726850990285,1.923076923076923,2.923076923076923
3,0.09322280117107241,9.839726850990285,1.923076923076923,2.923076923076923
4,0.05429597610508101,9.839726850990285,1.923076923076923,2.923076923076923
5,0.03441311358800563,9.839726850990285,1.923076923076923,2.923076923076923
6,0.02319781645821314,9.839726850990285,1.923076923076923,2.923076923076923
7,0.01638912027607685,9.839726850990285,1.923076923076923,2.923076923076923
8,0.012014593268028806,9.839726850990285,1.923076923076923,2.923076923076923
9,0.009074459321134324,9.839726850990285,1.923076923076923,2.923076923076923
10,0.007024527363496803,9.839726850990285,1.923076923076923,2.923076923076923
11,0.005551047470650921,9.839726850990285,1.923076923076923,2.923076923076923
12,0.004464337376941701,9.839726850990285,1.923076923076923,2.923076923076923
13,0.0036450602232275544,9.839726850990285,1.923076923076923,2.923076923076923
14,0.0030155440583165267,9.839726850990285,1.923076923076923,2.923076923076923
15,0.002523733351412717,9.839726850990285,1.923076923076923,2.923076923076923
16,0.0021338391941564017,9.839726850990285,1.923076923076923,2.923076923076923
17,0.0018206979920836293,9.839726850990285,1.923076923076923,2.923076923076923
18,0.0015662616002915517,9.839726850990285,1.923076923076923,2.923076923076923
19,0.0013573535039522815,9.839726850990285,1.923076923076923,2.923076923076923
20,0.001184199270972697,9.839726850990285,1.923076923076923,2.923076923076923
21,0.0010394430150705253,9.839726850990285,1.923076923076923,2.923076923076923
22,0.0009174761457632642,9.839726850990285,1.923076923076923,2.923076923076923
23,0.0008139710628246071,9.839726850990285,1.923076923076923,2.923076923076923
24,0.00072555195406132,9.839726850990285,1.923076923076923,2.923076923076923
25,0.0006495589307338914,9.839726850990285,1.923076923076923,2.923076923076923
