# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: b
# A: 14.902513, alpha: 2.083333, gamma: 3.083333
# Generated: 2026-03-12T18:13:00.187851
k,pmf,A,alpha,gamma
0,1.5503151404695437,14.902512901832164,2.0833333333333335,3.0833333333333335
1,0.4628564988561226,14.902512901832164,2.0833333333333335,3.0833333333333335
2,0.1946691361629939,14.902512901832164,2.0833333333333335,3.0833333333333335
3,0.09907589948077845,14.902512901832164,2.0833333333333335,3.0833333333333335
4,0.056949449424611734,14.902512901832164,2.0833333333333335,3.0833333333333335
5,0.03561995180556346,14.902512901832164,2.0833333333333335,3.0833333333333335
6,0.02370584831322276,14.902512901832164,2.0833333333333335,3.0833333333333335
7,0.016545122225692398,14.902512901832164,2.0833333333333335,3.0833333333333335
8,0.011989841905620538,14.902512901832164,2.0833333333333335,3.0833333333333335
9,0.008957616300236877,14.902512901832164,2.0833333333333335,3.0833333333333335
10,0.006863047555948066,14.902512901832164,2.0833333333333335,3.0833333333333335
11,0.005370867274968283,14.902512901832164,2.0833333333333335,3.0833333333333335
12,0.004279742858546895,14.902512901832164,2.0833333333333335,3.0833333333333335
13,0.003463852651223964,14.902512901832164,2.0833333333333335,3.0833333333333335
14,0.002841842330852034,14.902512901832164,2.0833333333333335,3.0833333333333335
15,0.0023595396348092186,14.902512901832164,2.0833333333333335,3.0833333333333335
16,0.0019799345572635856,14.902512901832164,2.0833333333333335,3.0833333333333335
17,0.0016771643069074227,14.902512901832164,2.0833333333333335,3.0833333333333335
18,0.0014327897540776337,14.902512901832164,2.0833333333333335,3.0833333333333335
19,0.0012334268783866964,14.902512901832164,2.0833333333333335,3.0833333333333335
20,0.0010692031687030063,14.902512901832164,2.0833333333333335,3.0833333333333335
21,0.0009327295311745857,14.902512901832164,2.0833333333333335,3.0833333333333335
22,0.0008184019709995146,14.902512901832164,2.0833333333333335,3.0833333333333335
23,0.000721918747902852,14.902512901832164,2.0833333333333335,3.0833333333333335
24,0.000639941057105372,14.902512901832164,2.0833333333333335,3.0833333333333335
25,0.0005698510053226165,14.902512901832164,2.0833333333333335,3.0833333333333335
