# Normalization constant A(k)
# Node type: b
# p0: 0.500000, alpha: 2.000000, gamma: 3.000000
# A_asymptotic: 12.000000
# Generated: 2026-03-18T20:22:12.937594
k,A_k,A_asymptotic
0,12.0,12.0
1,12.0,12.0
2,12.0,12.0
3,12.0,12.0
4,12.0,12.0
5,12.0,12.0
6,11.999999999999996,12.0
7,11.999999999999998,12.0
8,12.0,12.0
9,12.0,12.0
10,11.999999999999998,12.0
