# Network edge list with node attributes
# N: 20030, m: 3
# h: 0.2, f_a: 0.2
# Initial network nodes: 0 to 29
# Added nodes: 30 to 20029
# Total edges: 60028
# Type a nodes: 4087
# Type b nodes: 15943
# Generated: 2026-02-15T17:50:44.090406
source,target,source_type,target_type,source_in_degree,target_in_degree,source_is_initial,target_is_initial,source_order,target_order 
2310,1082,b,b,9,8,False,False,2310,1082
2310,2005,b,b,9,9,False,False,2310,2005
2311,1711,b,b,13,15,False,False,2311,1711
2311,1454,b,b,13,13,False,False,2311,1454
2311,658,b,b,13,21,False,False,2311,658
2312,626,b,b,10,17,False,False,2312,626
2312,2180,b,b,10,9,False,False,2312,2180
2312,674,b,b,10,15,False,False,2312,674
2313,2023,a,b,1,7,False,False,2313,2023
2313,1755,a,b,1,17,False,False,2313,1755
2313,1550,a,b,1,13,False,False,2313,1550
2314,471,a,b,1,17,False,False,2314,471
2314,614,a,b,1,19,False,False,2314,614
2314,658,a,b,1,21,False,False,2314,658
2315,2240,a,b,1,9,False,False,2315,2240
2315,2230,a,b,1,7,False,False,2315,2230
2315,1183,a,b,1,9,False,False,2315,1183
2316,1509,a,b,2,8,False,False,2316,1509
2316,197,a,b,2,31,False,False,2316,197
2316,302,a,b,2,27,False,False,2316,302
2317,788,b,b,5,15,False,False,2317,788
2317,376,b,b,5,17,False,False,2317,376
2317,1399,b,b,5,11,False,False,2317,1399
2318,1632,a,b,1,9,False,False,2318,1632
2318,139,a,b,1,15,False,False,2318,139
2318,728,a,b,1,17,False,False,2318,728
2319,1036,b,b,2,11,False,False,2319,1036
2319,2240,b,b,2,9,False,False,2319,2240
2319,1111,b,b,2,15,False,False,2319,1111
2320,273,b,b,3,22,False,False,2320,273
2320,1810,b,b,3,18,False,False,2320,1810
2320,2105,b,b,3,8,False,False,2320,2105
2321,168,b,b,7,24,False,False,2321,168
2321,758,b,b,7,12,False,False,2321,758
2321,1835,b,a,7,4,False,False,2321,1835
2322,161,b,b,11,25,False,False,2322,161
2322,1800,b,b,11,12,False,False,2322,1800
2322,608,b,b,11,8,False,False,2322,608
2323,2029,b,b,4,13,False,False,2323,2029
2323,1197,b,b,4,12,False,False,2323,1197
2323,241,b,b,4,19,False,False,2323,241
2324,1281,b,b,8,19,False,False,2324,1281
2324,577,b,b,8,13,False,False,2324,577
2324,1657,b,b,8,8,False,False,2324,1657
2325,38,a,b,1,39,False,False,2325,38
2325,1976,a,b,1,13,False,False,2325,1976
2325,308,a,a,1,18,False,False,2325,308
2326,1305,b,b,12,13,False,False,2326,1305
2326,391,b,b,12,17,False,False,2326,391
2326,1340,b,b,12,11,False,False,2326,1340
2327,1064,a,b,1,11,False,False,2327,1064
2327,885,a,a,1,4,False,False,2327,885
2327,137,a,b,1,20,False,False,2327,137
2328,2008,b,b,2,5,False,False,2328,2008
2328,283,b,b,2,35,False,False,2328,283
2328,225,b,b,2,25,False,False,2328,225
2329,145,b,a,7,48,False,False,2329,145
2329,1834,b,b,7,9,False,False,2329,1834
2329,885,b,a,7,4,False,False,2329,885
2330,1507,b,b,4,7,False,False,2330,1507
2330,968,b,b,4,11,False,False,2330,968
2330,1434,b,b,4,11,False,False,2330,1434
2331,1937,b,b,5,12,False,False,2331,1937
2331,1508,b,b,5,10,False,False,2331,1508
2331,581,b,b,5,29,False,False,2331,581
2332,101,b,b,8,22,False,False,2332,101
2332,978,b,b,8,9,False,False,2332,978
2332,1754,b,b,8,14,False,False,2332,1754
2333,2172,b,b,3,5,False,False,2333,2172
2333,21,b,b,3,47,False,True,2333,21
2333,2088,b,b,3,13,False,False,2333,2088
2334,2084,b,b,12,9,False,False,2334,2084
2334,82,b,b,12,32,False,False,2334,82
2334,1070,b,b,12,17,False,False,2334,1070
2335,299,b,b,5,14,False,False,2335,299
2335,169,b,b,5,17,False,False,2335,169
2335,828,b,b,5,16,False,False,2335,828
2336,939,a,b,0,13,False,False,2336,939
2336,993,a,b,0,9,False,False,2336,993
2336,1100,a,b,0,15,False,False,2336,1100
2337,1281,b,b,7,19,False,False,2337,1281
2337,2024,b,b,7,6,False,False,2337,2024
2337,257,b,b,7,30,False,False,2337,257
2338,69,b,a,5,20,False,False,2338,69
2338,2028,b,b,5,10,False,False,2338,2028
2338,726,b,b,5,24,False,False,2338,726
2339,200,b,b,11,23,False,False,2339,200
2339,1005,b,b,11,22,False,False,2339,1005
2339,18,b,b,11,30,False,True,2339,18
2340,1410,b,b,6,11,False,False,2340,1410
2340,336,b,b,6,28,False,False,2340,336
2340,127,b,b,6,32,False,False,2340,127
2341,436,b,b,13,24,False,False,2341,436
2341,2031,b,b,13,12,False,False,2341,2031
2341,792,b,b,13,23,False,False,2341,792
2342,1001,b,b,6,20,False,False,2342,1001
2342,818,b,b,6,13,False,False,2342,818
2342,1925,b,b,6,8,False,False,2342,1925
2343,570,b,b,9,14,False,False,2343,570
2343,664,b,b,9,14,False,False,2343,664
2343,1754,b,b,9,14,False,False,2343,1754
2344,2114,b,b,10,3,False,False,2344,2114
2344,577,b,b,10,13,False,False,2344,577
2344,291,b,b,10,25,False,False,2344,291
2345,656,b,b,10,13,False,False,2345,656
2345,1707,b,b,10,4,False,False,2345,1707
2345,2203,b,b,10,10,False,False,2345,2203
2346,888,b,b,4,10,False,False,2346,888
2346,2307,b,b,4,12,False,False,2346,2307
2346,1586,b,b,4,11,False,False,2346,1586
2347,1640,b,b,8,6,False,False,2347,1640
2347,298,b,b,8,22,False,False,2347,298
2347,407,b,b,8,15,False,False,2347,407
2348,83,b,a,5,33,False,False,2348,83
2348,672,b,b,5,24,False,False,2348,672
2348,757,b,b,5,12,False,False,2348,757
2349,526,a,b,5,20,False,False,2349,526
2349,2328,a,b,5,2,False,False,2349,2328
2349,1359,a,b,5,13,False,False,2349,1359
2350,2341,b,b,7,13,False,False,2350,2341
2350,464,b,b,7,32,False,False,2350,464
2350,825,b,b,7,15,False,False,2350,825
2351,2278,b,b,7,8,False,False,2351,2278
2351,1195,b,b,7,14,False,False,2351,1195
2351,1872,b,b,7,14,False,False,2351,1872
2352,56,b,b,4,25,False,False,2352,56
2352,896,b,b,4,13,False,False,2352,896
2352,981,b,b,4,19,False,False,2352,981
2353,1242,b,b,4,13,False,False,2353,1242
2353,168,b,b,4,24,False,False,2353,168
2353,2054,b,b,4,9,False,False,2353,2054
2354,319,b,b,3,26,False,False,2354,319
2354,518,b,b,3,27,False,False,2354,518
2354,1975,b,b,3,10,False,False,2354,1975
2355,1393,b,b,10,9,False,False,2355,1393
2355,878,b,b,10,13,False,False,2355,878
2355,1608,b,b,10,9,False,False,2355,1608
2356,1723,b,b,10,12,False,False,2356,1723
2356,1612,b,b,10,6,False,False,2356,1612
2356,564,b,b,10,21,False,False,2356,564
2357,1950,a,b,1,6,False,False,2357,1950
2357,1832,a,b,1,10,False,False,2357,1832
2357,416,a,b,1,22,False,False,2357,416
2358,42,a,b,0,31,False,False,2358,42
2358,134,a,b,0,27,False,False,2358,134
2358,516,a,b,0,13,False,False,2358,516
2359,1127,a,b,4,12,False,False,2359,1127
2359,828,a,b,4,16,False,False,2359,828
2359,1453,a,b,4,12,False,False,2359,1453
2360,1647,b,b,14,11,False,False,2360,1647
2360,1041,b,b,14,21,False,False,2360,1041
2360,495,b,b,14,20,False,False,2360,495
2361,129,b,b,6,34,False,False,2361,129
2361,1861,b,b,6,13,False,False,2361,1861
2361,2288,b,b,6,11,False,False,2361,2288
2362,2241,b,b,3,9,False,False,2362,2241
2362,1860,b,b,3,8,False,False,2362,1860
2362,1323,b,b,3,8,False,False,2362,1323
2363,708,a,b,1,17,False,False,2363,708
2363,2101,a,b,1,9,False,False,2363,2101
2363,478,a,b,1,12,False,False,2363,478
2364,678,b,b,10,14,False,False,2364,678
2364,175,b,b,10,28,False,False,2364,175
2364,409,b,b,10,30,False,False,2364,409
2365,1400,b,b,4,23,False,False,2365,1400
2365,1239,b,b,4,8,False,False,2365,1239
2365,1357,b,b,4,13,False,False,2365,1357
2366,703,a,b,1,18,False,False,2366,703
2366,910,a,a,1,1,False,False,2366,910
2366,1014,a,b,1,20,False,False,2366,1014
2367,2191,b,b,12,7,False,False,2367,2191
2367,2348,b,b,12,5,False,False,2367,2348
2367,1817,b,b,12,11,False,False,2367,1817
2368,16,b,b,12,52,False,True,2368,16
2368,1030,b,b,12,16,False,False,2368,1030
2368,109,b,b,12,46,False,False,2368,109
2369,15,b,b,14,33,False,True,2369,15
2369,1789,b,b,14,11,False,False,2369,1789
2369,2282,b,b,14,10,False,False,2369,2282
2370,481,b,b,6,23,False,False,2370,481
2370,1452,b,b,6,4,False,False,2370,1452
2370,41,b,b,6,40,False,False,2370,41
2371,263,b,b,6,19,False,False,2371,263
2371,756,b,b,6,25,False,False,2371,756
2371,553,b,a,6,9,False,False,2371,553
2372,1545,b,b,7,14,False,False,2372,1545
2372,28,b,b,7,45,False,True,2372,28
2372,1642,b,b,7,5,False,False,2372,1642
2373,1428,b,b,5,9,False,False,2373,1428
2373,2256,b,b,5,14,False,False,2373,2256
2373,1825,b,b,5,6,False,False,2373,1825
2374,1927,a,b,6,5,False,False,2374,1927
2374,1726,a,b,6,9,False,False,2374,1726
2374,390,a,a,6,5,False,False,2374,390
2375,555,b,b,7,14,False,False,2375,555
2375,21,b,b,7,47,False,True,2375,21
2375,2075,b,b,7,14,False,False,2375,2075
2376,626,b,b,4,17,False,False,2376,626
2376,604,b,b,4,17,False,False,2376,604
2376,2194,b,b,4,3,False,False,2376,2194
2377,1981,b,b,7,13,False,False,2377,1981
2377,1683,b,b,7,15,False,False,2377,1683
2377,1681,b,b,7,15,False,False,2377,1681
2378,1128,b,b,16,16,False,False,2378,1128
2378,1924,b,b,16,10,False,False,2378,1924
2378,952,b,a,16,6,False,False,2378,952
2379,1021,b,b,2,10,False,False,2379,1021
2379,39,b,b,2,47,False,False,2379,39
2379,1210,b,a,2,4,False,False,2379,1210
2380,1784,b,b,4,11,False,False,2380,1784
2380,704,b,b,4,18,False,False,2380,704
2380,279,b,b,4,18,False,False,2380,279
2381,388,b,b,11,17,False,False,2381,388
2381,393,b,b,11,18,False,False,2381,393
2381,2110,b,b,11,9,False,False,2381,2110
2382,766,b,b,4,10,False,False,2382,766
2382,2168,b,b,4,9,False,False,2382,2168
2382,1154,b,b,4,16,False,False,2382,1154
2383,982,b,b,3,18,False,False,2383,982
2383,1030,b,b,3,16,False,False,2383,1030
2383,528,b,b,3,13,False,False,2383,528
2384,710,b,a,8,3,False,False,2384,710
2384,170,b,a,8,35,False,False,2384,170
2384,108,b,b,8,27,False,False,2384,108
2385,2341,b,b,6,13,False,False,2385,2341
2385,1758,b,b,6,13,False,False,2385,1758
2385,1794,b,b,6,11,False,False,2385,1794
2386,2016,b,b,7,11,False,False,2386,2016
2386,646,b,a,7,9,False,False,2386,646
2386,10,b,b,7,38,False,True,2386,10
2387,2075,b,b,10,14,False,False,2387,2075
2387,840,b,b,10,12,False,False,2387,840
2387,1947,b,b,10,8,False,False,2387,1947
2388,39,b,b,12,47,False,False,2388,39
2388,345,b,b,12,17,False,False,2388,345
2388,32,b,b,12,45,False,False,2388,32
2389,305,b,b,3,19,False,False,2389,305
2389,456,b,b,3,21,False,False,2389,456
2389,1900,b,b,3,8,False,False,2389,1900
2390,1658,b,b,9,9,False,False,2390,1658
2390,1585,b,b,9,12,False,False,2390,1585
2390,531,b,b,9,10,False,False,2390,531
2391,347,a,b,3,14,False,False,2391,347
2391,6,a,b,3,45,False,True,2391,6
2391,87,a,b,3,31,False,False,2391,87
2392,1315,b,b,14,13,False,False,2392,1315
2392,591,b,a,14,3,False,False,2392,591
2392,87,b,b,14,31,False,False,2392,87
2393,759,b,b,9,13,False,False,2393,759
2393,363,b,a,9,4,False,False,2393,363
2393,2047,b,b,9,9,False,False,2393,2047
2394,192,a,b,4,35,False,False,2394,192
2394,1128,a,b,4,16,False,False,2394,1128
2394,2147,a,b,4,15,False,False,2394,2147
2395,713,a,b,3,12,False,False,2395,713
2395,2156,a,b,3,12,False,False,2395,2156
2395,1207,a,b,3,11,False,False,2395,1207
2396,146,b,b,7,38,False,False,2396,146
2396,817,b,b,7,14,False,False,2396,817
2396,2055,b,b,7,6,False,False,2396,2055
2397,1628,b,b,12,9,False,False,2397,1628
2397,822,b,b,12,8,False,False,2397,822
2397,569,b,b,12,12,False,False,2397,569
2398,2224,b,b,14,4,False,False,2398,2224
2398,1631,b,b,14,7,False,False,2398,1631
2398,2207,b,b,14,7,False,False,2398,2207
2399,1203,b,b,12,13,False,False,2399,1203
2399,1703,b,b,12,9,False,False,2399,1703
2399,1848,b,b,12,8,False,False,2399,1848
2400,1315,b,b,7,13,False,False,2400,1315
2400,781,b,b,7,19,False,False,2400,781
2400,1079,b,b,7,13,False,False,2400,1079
2401,192,b,b,9,35,False,False,2401,192
2401,2324,b,b,9,8,False,False,2401,2324
2401,76,b,b,9,40,False,False,2401,76
2402,352,a,b,0,16,False,False,2402,352
2402,776,a,b,0,16,False,False,2402,776
2402,1975,a,b,0,10,False,False,2402,1975
2403,1828,b,b,3,11,False,False,2403,1828
2403,2253,b,b,3,11,False,False,2403,2253
2403,70,b,b,3,23,False,False,2403,70
2404,1860,a,b,0,8,False,False,2404,1860
2404,1169,a,b,0,11,False,False,2404,1169
2404,962,a,b,0,20,False,False,2404,962
2405,1616,b,b,17,10,False,False,2405,1616
2405,2289,b,b,17,14,False,False,2405,2289
2405,2217,b,b,17,8,False,False,2405,2217
2406,146,a,b,5,38,False,False,2406,146
2406,2111,a,b,5,13,False,False,2406,2111
2406,2388,a,b,5,12,False,False,2406,2388
2407,2020,a,b,1,13,False,False,2407,2020
2407,1369,a,b,1,18,False,False,2407,1369
2407,787,a,b,1,12,False,False,2407,787
2408,2129,b,b,6,10,False,False,2408,2129
2408,1391,b,b,6,12,False,False,2408,1391
2408,108,b,b,6,27,False,False,2408,108
2409,1368,b,b,5,16,False,False,2409,1368
2409,863,b,b,5,19,False,False,2409,863
2409,1051,b,b,5,14,False,False,2409,1051
2410,1300,b,b,4,7,False,False,2410,1300
2410,993,b,b,4,9,False,False,2410,993
2410,2405,b,b,4,17,False,False,2410,2405
2411,2001,b,b,6,3,False,False,2411,2001
2411,286,b,b,6,29,False,False,2411,286
2411,1137,b,b,6,5,False,False,2411,1137
2412,1773,b,b,2,10,False,False,2412,1773
2412,19,b,b,2,35,False,True,2412,19
2412,2299,b,b,2,11,False,False,2412,2299
2413,1752,b,b,5,7,False,False,2413,1752
2413,1304,b,b,5,9,False,False,2413,1304
2413,2165,b,b,5,8,False,False,2413,2165
2414,150,b,b,3,30,False,False,2414,150
2414,124,b,b,3,11,False,False,2414,124
2414,238,b,b,3,14,False,False,2414,238
2415,620,b,b,10,16,False,False,2415,620
2415,1378,b,b,10,18,False,False,2415,1378
2415,1824,b,b,10,11,False,False,2415,1824
2416,679,b,b,11,12,False,False,2416,679
2416,988,b,b,11,16,False,False,2416,988
2416,283,b,b,11,35,False,False,2416,283
2417,213,a,b,1,20,False,False,2417,213
2417,966,a,a,1,4,False,False,2417,966
2417,4,a,b,1,62,False,True,2417,4
2418,807,b,b,2,21,False,False,2418,807
2418,68,b,b,2,20,False,False,2418,68
2418,1326,b,b,2,12,False,False,2418,1326
2419,1390,b,b,15,9,False,False,2419,1390
2419,788,b,b,15,15,False,False,2419,788
2419,1185,b,a,15,1,False,False,2419,1185
2420,1154,a,b,2,16,False,False,2420,1154
2420,280,a,b,2,24,False,False,2420,280
2420,1482,a,b,2,14,False,False,2420,1482
2421,141,b,a,9,7,False,False,2421,141
2421,252,b,b,9,16,False,False,2421,252
2421,1914,b,b,9,11,False,False,2421,1914
2422,1354,a,b,2,11,False,False,2422,1354
2422,1104,a,b,2,12,False,False,2422,1104
2422,568,a,b,2,10,False,False,2422,568
2423,1486,b,a,4,3,False,False,2423,1486
2423,855,b,b,4,14,False,False,2423,855
2423,229,b,b,4,12,False,False,2423,229
2424,1407,b,b,10,12,False,False,2424,1407
2424,2088,b,b,10,13,False,False,2424,2088
2424,945,b,b,10,11,False,False,2424,945
2425,1055,b,b,4,13,False,False,2425,1055
2425,269,b,b,4,20,False,False,2425,269
2425,447,b,b,4,22,False,False,2425,447
2426,2245,b,b,7,9,False,False,2426,2245
2426,2075,b,b,7,14,False,False,2426,2075
2426,65,b,b,7,23,False,False,2426,65
2427,212,b,b,4,15,False,False,2427,212
2427,265,b,b,4,16,False,False,2427,265
2427,1251,b,b,4,12,False,False,2427,1251
2428,2055,b,b,11,6,False,False,2428,2055
2428,979,b,b,11,14,False,False,2428,979
2428,1777,b,b,11,12,False,False,2428,1777
2429,1850,b,b,5,10,False,False,2429,1850
2429,2074,b,b,5,11,False,False,2429,2074
2429,728,b,b,5,17,False,False,2429,728
2430,2401,b,b,9,9,False,False,2430,2401
2430,1281,b,b,9,19,False,False,2430,1281
2430,757,b,b,9,12,False,False,2430,757
2431,927,b,b,5,10,False,False,2431,927
2431,1681,b,b,5,15,False,False,2431,1681
2431,930,b,b,5,9,False,False,2431,930
2432,1400,b,b,8,23,False,False,2432,1400
2432,407,b,b,8,15,False,False,2432,407
2432,808,b,b,8,21,False,False,2432,808
2433,1458,b,b,5,10,False,False,2433,1458
2433,2321,b,b,5,7,False,False,2433,2321
2433,149,b,b,5,24,False,False,2433,149
2434,659,b,b,10,20,False,False,2434,659
2434,385,b,b,10,23,False,False,2434,385
2434,1589,b,b,10,7,False,False,2434,1589
2435,819,b,b,7,16,False,False,2435,819
2435,57,b,b,7,16,False,False,2435,57
2435,1352,b,b,7,13,False,False,2435,1352
2436,786,b,b,4,8,False,False,2436,786
2436,947,b,b,4,21,False,False,2436,947
2436,495,b,b,4,20,False,False,2436,495
2437,1173,b,b,9,8,False,False,2437,1173
2437,410,b,b,9,29,False,False,2437,410
2437,2095,b,b,9,6,False,False,2437,2095
2438,63,a,b,0,23,False,False,2438,63
2438,1548,a,b,0,8,False,False,2438,1548
2438,113,a,b,0,26,False,False,2438,113
2439,1981,b,b,10,13,False,False,2439,1981
2439,2335,b,b,10,5,False,False,2439,2335
2439,2265,b,b,10,11,False,False,2439,2265
2440,1830,b,b,5,8,False,False,2440,1830
2440,1648,b,b,5,20,False,False,2440,1648
2440,2272,b,b,5,18,False,False,2440,2272
2441,1650,b,b,6,11,False,False,2441,1650
2441,856,b,b,6,12,False,False,2441,856
2441,1260,b,b,6,13,False,False,2441,1260
2442,588,b,b,4,20,False,False,2442,588
2442,1460,b,b,4,17,False,False,2442,1460
2442,301,b,a,4,6,False,False,2442,301
2443,483,b,b,8,21,False,False,2443,483
2443,1052,b,b,8,18,False,False,2443,1052
2443,308,b,a,8,18,False,False,2443,308
2444,2099,a,b,2,7,False,False,2444,2099
2444,1643,a,b,2,7,False,False,2444,1643
2444,1055,a,b,2,13,False,False,2444,1055
2445,61,b,b,8,45,False,False,2445,61
2445,317,b,b,8,13,False,False,2445,317
2445,181,b,b,8,30,False,False,2445,181
2446,2227,b,b,4,6,False,False,2446,2227
2446,2400,b,b,4,7,False,False,2446,2400
2446,1916,b,b,4,12,False,False,2446,1916
2447,1896,a,b,0,6,False,False,2447,1896
2447,951,a,b,0,12,False,False,2447,951
2447,1610,a,b,0,8,False,False,2447,1610
2448,1642,b,b,4,5,False,False,2448,1642
2448,1888,b,b,4,9,False,False,2448,1888
2448,191,b,b,4,26,False,False,2448,191
2449,2300,b,a,9,2,False,False,2449,2300
2449,3,b,b,9,66,False,True,2449,3
2449,1314,b,b,9,10,False,False,2449,1314
2450,503,b,b,11,14,False,False,2450,503
2450,129,b,b,11,34,False,False,2450,129
2450,145,b,a,11,48,False,False,2450,145
2451,1112,b,b,8,8,False,False,2451,1112
2451,1062,b,b,8,9,False,False,2451,1062
2451,925,b,b,8,21,False,False,2451,925
2452,1858,b,b,7,4,False,False,2452,1858
2452,35,b,b,7,31,False,False,2452,35
2452,1767,b,b,7,8,False,False,2452,1767
2453,799,b,b,6,16,False,False,2453,799
2453,986,b,b,6,9,False,False,2453,986
2453,1382,b,b,6,9,False,False,2453,1382
2454,415,a,b,6,27,False,False,2454,415
2454,2108,a,b,6,12,False,False,2454,2108
2454,2355,a,b,6,10,False,False,2454,2355
2455,936,b,b,5,22,False,False,2455,936
2455,175,b,b,5,28,False,False,2455,175
2455,1424,b,b,5,15,False,False,2455,1424
2456,275,a,b,0,20,False,False,2456,275
2456,192,a,b,0,35,False,False,2456,192
2456,16,a,b,0,52,False,True,2456,16
2457,2157,b,b,8,4,False,False,2457,2157
2457,31,b,b,8,29,False,False,2457,31
2457,519,b,b,8,21,False,False,2457,519
2458,1334,b,b,14,12,False,False,2458,1334
2458,840,b,b,14,12,False,False,2458,840
2458,2386,b,b,14,7,False,False,2458,2386
2459,1788,a,b,1,9,False,False,2459,1788
2459,1547,a,b,1,12,False,False,2459,1547
2459,367,a,b,1,22,False,False,2459,367
2460,1821,b,b,7,8,False,False,2460,1821
2460,1706,b,b,7,9,False,False,2460,1706
2460,2088,b,b,7,13,False,False,2460,2088
2461,2195,a,b,5,6,False,False,2461,2195
2461,1961,a,b,5,18,False,False,2461,1961
2461,1000,a,b,5,10,False,False,2461,1000
2462,2193,b,b,6,16,False,False,2462,2193
2462,1211,b,b,6,8,False,False,2462,1211
2462,2453,b,b,6,6,False,False,2462,2453
2463,289,b,a,14,2,False,False,2463,289
2463,204,b,b,14,28,False,False,2463,204
2463,439,b,b,14,19,False,False,2463,439
2464,1495,b,b,3,17,False,False,2464,1495
2464,1341,b,b,3,8,False,False,2464,1341
2464,561,b,b,3,14,False,False,2464,561
2465,985,b,b,11,22,False,False,2465,985
2465,2022,b,b,11,3,False,False,2465,2022
2465,352,b,b,11,16,False,False,2465,352
2466,488,b,b,8,25,False,False,2466,488
2466,1764,b,b,8,11,False,False,2466,1764
2466,2006,b,b,8,6,False,False,2466,2006
2467,1512,b,b,7,13,False,False,2467,1512
2467,2067,b,b,7,6,False,False,2467,2067
2467,615,b,b,7,11,False,False,2467,615
2468,2439,b,b,5,10,False,False,2468,2439
2468,1005,b,b,5,22,False,False,2468,1005
2468,483,b,b,5,21,False,False,2468,483
2469,1723,b,b,6,12,False,False,2469,1723
2469,757,b,b,6,12,False,False,2469,757
2469,1022,b,b,6,10,False,False,2469,1022
2470,1849,b,b,7,11,False,False,2470,1849
2470,72,b,b,7,27,False,False,2470,72
2470,1940,b,b,7,13,False,False,2470,1940
2471,507,b,b,6,16,False,False,2471,507
2471,1394,b,b,6,20,False,False,2471,1394
2471,1237,b,b,6,7,False,False,2471,1237
2472,37,b,b,13,22,False,False,2472,37
2472,157,b,b,13,16,False,False,2472,157
2472,2363,b,a,13,1,False,False,2472,2363
2473,120,b,b,7,37,False,False,2473,120
2473,2375,b,b,7,7,False,False,2473,2375
2473,229,b,b,7,12,False,False,2473,229
2474,14,b,a,7,104,False,True,2474,14
2474,668,b,b,7,12,False,False,2474,668
2474,265,b,b,7,16,False,False,2474,265
2475,650,b,b,4,11,False,False,2475,650
2475,2261,b,b,4,10,False,False,2475,2261
2475,132,b,b,4,16,False,False,2475,132
2476,1972,b,b,12,4,False,False,2476,1972
2476,749,b,a,12,2,False,False,2476,749
2476,1962,b,b,12,6,False,False,2476,1962
2477,1862,b,b,4,5,False,False,2477,1862
2477,1545,b,b,4,14,False,False,2477,1545
2477,1166,b,b,4,10,False,False,2477,1166
2478,766,a,b,2,10,False,False,2478,766
2478,1902,a,b,2,5,False,False,2478,1902
2478,542,a,b,2,22,False,False,2478,542
2479,2094,b,b,7,18,False,False,2479,2094
2479,548,b,b,7,21,False,False,2479,548
2479,1513,b,b,7,10,False,False,2479,1513
2480,747,b,b,6,16,False,False,2480,747
2480,358,b,b,6,10,False,False,2480,358
2480,575,b,b,6,12,False,False,2480,575
2481,982,b,b,4,18,False,False,2481,982
2481,2078,b,b,4,11,False,False,2481,2078
2481,1227,b,b,4,15,False,False,2481,1227
2482,121,b,b,6,17,False,False,2482,121
2482,218,b,b,6,31,False,False,2482,218
2482,1955,b,b,6,12,False,False,2482,1955
2483,444,a,b,3,20,False,False,2483,444
2483,1458,a,b,3,10,False,False,2483,1458
2483,1307,a,b,3,13,False,False,2483,1307
2484,1497,b,b,7,3,False,False,2484,1497
2484,1554,b,b,7,11,False,False,2484,1554
2484,1714,b,b,7,11,False,False,2484,1714
2485,1942,b,b,7,6,False,False,2485,1942
2485,455,b,b,7,17,False,False,2485,455
2485,1348,b,b,7,12,False,False,2485,1348
2486,2370,a,b,2,6,False,False,2486,2370
2486,1318,a,b,2,9,False,False,2486,1318
2486,233,a,b,2,20,False,False,2486,233
2487,620,b,b,8,16,False,False,2487,620
2487,1582,b,b,8,8,False,False,2487,1582
2487,806,b,b,8,15,False,False,2487,806
2488,156,b,b,14,31,False,False,2488,156
2488,260,b,b,14,21,False,False,2488,260
2488,1311,b,b,14,9,False,False,2488,1311
2489,14,b,a,7,104,False,True,2489,14
2489,2340,b,b,7,6,False,False,2489,2340
2489,35,b,b,7,31,False,False,2489,35
2490,1974,a,b,0,13,False,False,2490,1974
2490,1401,a,b,0,17,False,False,2490,1401
2490,678,a,b,0,14,False,False,2490,678
2491,2007,a,b,3,12,False,False,2491,2007
2491,1258,a,b,3,9,False,False,2491,1258
2491,778,a,b,3,14,False,False,2491,778
2492,636,b,b,6,8,False,False,2492,636
2492,538,b,b,6,14,False,False,2492,538
2492,913,b,b,6,11,False,False,2492,913
2493,1837,b,b,12,12,False,False,2493,1837
2493,701,b,b,12,16,False,False,2493,701
2493,989,b,b,12,11,False,False,2493,989
2494,1995,b,b,7,9,False,False,2494,1995
2494,1820,b,b,7,9,False,False,2494,1820
2494,1316,b,b,7,11,False,False,2494,1316
2495,1280,b,b,4,22,False,False,2495,1280
2495,7,b,b,4,43,False,True,2495,7
2495,369,b,b,4,12,False,False,2495,369
2496,707,b,b,5,16,False,False,2496,707
2496,114,b,b,5,35,False,False,2496,114
2496,14,b,a,5,104,False,True,2496,14
2497,225,a,b,2,25,False,False,2497,225
2497,1313,a,b,2,10,False,False,2497,1313
2497,1794,a,b,2,11,False,False,2497,1794
2498,216,a,b,1,26,False,False,2498,216
2498,1009,a,b,1,15,False,False,2498,1009
2498,1532,a,b,1,8,False,False,2498,1532
2499,1937,b,b,10,12,False,False,2499,1937
2499,1390,b,b,10,9,False,False,2499,1390
2499,25,b,b,10,45,False,True,2499,25
2500,977,b,b,5,11,False,False,2500,977
2500,1279,b,b,5,9,False,False,2500,1279
2500,727,b,b,5,9,False,False,2500,727
2501,669,b,b,6,12,False,False,2501,669
2501,1470,b,b,6,10,False,False,2501,1470
2501,353,b,b,6,12,False,False,2501,353
2502,341,a,b,2,20,False,False,2502,341
2502,418,a,b,2,15,False,False,2502,418
2502,2142,a,b,2,11,False,False,2502,2142
2503,2150,b,b,11,8,False,False,2503,2150
2503,2393,b,b,11,9,False,False,2503,2393
2503,1134,b,b,11,15,False,False,2503,1134
2504,1052,b,b,5,18,False,False,2504,1052
2504,85,b,a,5,13,False,False,2504,85
2504,827,b,b,5,11,False,False,2504,827
2505,953,b,b,5,14,False,False,2505,953
2505,1907,b,b,5,10,False,False,2505,1907
2505,734,b,b,5,20,False,False,2505,734
2506,2341,a,b,3,13,False,False,2506,2341
2506,2034,a,b,3,16,False,False,2506,2034
2506,89,a,b,3,28,False,False,2506,89
2507,1240,b,b,10,11,False,False,2507,1240
2507,1613,b,b,10,13,False,False,2507,1613
2507,1197,b,b,10,12,False,False,2507,1197
2508,88,b,b,7,32,False,False,2508,88
2508,2182,b,b,7,6,False,False,2508,2182
2508,1356,b,b,7,15,False,False,2508,1356
2509,2133,a,b,3,10,False,False,2509,2133
2509,1215,a,b,3,20,False,False,2509,1215
2509,3,a,b,3,66,False,True,2509,3
