# Network edges data
# Layout: spring
# N: 28005, m: 2
# h: 0.7, f_a: 1
# Initial core size (n0): 5
# Added nodes: 28000
# Generated: 2026-03-18T18:26:12.046114
source,target,source_origin,target_origin,source_type,target_type 
8902,6586,added,added,Type a,Type a
8903,5717,added,added,Type a,Type a
8903,1589,added,added,Type a,Type a
8904,439,added,added,Type a,Type a
8904,7991,added,added,Type a,Type a
8905,64,added,added,Type a,Type a
8905,2143,added,added,Type a,Type a
8906,513,added,added,Type a,Type a
8906,50,added,added,Type a,Type a
8907,30,added,added,Type a,Type a
8907,34,added,added,Type a,Type a
8908,3,added,initial_core,Type a,Type a
8908,1589,added,added,Type a,Type a
8909,101,added,added,Type a,Type a
8909,13,added,added,Type a,Type a
8910,4674,added,added,Type a,Type a
8910,946,added,added,Type a,Type a
8911,544,added,added,Type a,Type a
8911,6273,added,added,Type a,Type a
8912,7516,added,added,Type a,Type a
8912,1885,added,added,Type a,Type a
8913,528,added,added,Type a,Type a
8913,260,added,added,Type a,Type a
8914,6361,added,added,Type a,Type a
8914,1,added,initial_core,Type a,Type a
8915,8,added,added,Type a,Type a
8915,602,added,added,Type a,Type a
8916,625,added,added,Type a,Type a
8916,158,added,added,Type a,Type a
8917,1590,added,added,Type a,Type a
8917,7860,added,added,Type a,Type a
8918,36,added,added,Type a,Type a
8918,872,added,added,Type a,Type a
8919,3,added,initial_core,Type a,Type a
8919,2898,added,added,Type a,Type a
8920,3619,added,added,Type a,Type a
8920,68,added,added,Type a,Type a
8921,1467,added,added,Type a,Type a
8921,4040,added,added,Type a,Type a
8922,1998,added,added,Type a,Type a
8922,1495,added,added,Type a,Type a
8923,330,added,added,Type a,Type a
8923,8579,added,added,Type a,Type a
8924,5988,added,added,Type a,Type a
8924,15,added,added,Type a,Type a
8925,231,added,added,Type a,Type a
8925,144,added,added,Type a,Type a
8926,3956,added,added,Type a,Type a
8926,2960,added,added,Type a,Type a
8927,5757,added,added,Type a,Type a
8927,3925,added,added,Type a,Type a
8928,1386,added,added,Type a,Type a
8928,2794,added,added,Type a,Type a
8929,778,added,added,Type a,Type a
8929,151,added,added,Type a,Type a
8930,2341,added,added,Type a,Type a
8930,7004,added,added,Type a,Type a
8931,5004,added,added,Type a,Type a
8931,284,added,added,Type a,Type a
8932,1470,added,added,Type a,Type a
8932,6465,added,added,Type a,Type a
8933,586,added,added,Type a,Type a
8933,617,added,added,Type a,Type a
8934,145,added,added,Type a,Type a
8934,3237,added,added,Type a,Type a
8935,1528,added,added,Type a,Type a
8935,4567,added,added,Type a,Type a
8936,3685,added,added,Type a,Type a
8936,7933,added,added,Type a,Type a
8937,0,added,initial_core,Type a,Type a
8937,3412,added,added,Type a,Type a
8938,923,added,added,Type a,Type a
8938,7509,added,added,Type a,Type a
8939,193,added,added,Type a,Type a
8939,251,added,added,Type a,Type a
8940,217,added,added,Type a,Type a
8940,2249,added,added,Type a,Type a
8941,5562,added,added,Type a,Type a
8941,4659,added,added,Type a,Type a
8942,5691,added,added,Type a,Type a
8942,65,added,added,Type a,Type a
8943,103,added,added,Type a,Type a
8943,1457,added,added,Type a,Type a
8944,4454,added,added,Type a,Type a
8944,7311,added,added,Type a,Type a
8945,3584,added,added,Type a,Type a
8945,3427,added,added,Type a,Type a
8946,3678,added,added,Type a,Type a
8946,2790,added,added,Type a,Type a
8947,4037,added,added,Type a,Type a
8947,1383,added,added,Type a,Type a
8948,6138,added,added,Type a,Type a
8948,5477,added,added,Type a,Type a
8949,923,added,added,Type a,Type a
8949,602,added,added,Type a,Type a
8950,3750,added,added,Type a,Type a
8950,478,added,added,Type a,Type a
8951,848,added,added,Type a,Type a
8951,7509,added,added,Type a,Type a
8952,589,added,added,Type a,Type a
8952,559,added,added,Type a,Type a
8953,262,added,added,Type a,Type a
8953,2182,added,added,Type a,Type a
8954,4,added,initial_core,Type a,Type a
8954,7529,added,added,Type a,Type a
8955,4764,added,added,Type a,Type a
8955,868,added,added,Type a,Type a
8956,109,added,added,Type a,Type a
8956,260,added,added,Type a,Type a
8957,972,added,added,Type a,Type a
8957,1,added,initial_core,Type a,Type a
8958,5667,added,added,Type a,Type a
8958,128,added,added,Type a,Type a
8959,755,added,added,Type a,Type a
8959,356,added,added,Type a,Type a
8960,275,added,added,Type a,Type a
8960,6357,added,added,Type a,Type a
8961,4864,added,added,Type a,Type a
8961,3086,added,added,Type a,Type a
8962,43,added,added,Type a,Type a
8962,7666,added,added,Type a,Type a
8963,1892,added,added,Type a,Type a
8963,7758,added,added,Type a,Type a
8964,6917,added,added,Type a,Type a
8964,634,added,added,Type a,Type a
8965,7901,added,added,Type a,Type a
8965,8324,added,added,Type a,Type a
8966,532,added,added,Type a,Type a
8966,7546,added,added,Type a,Type a
8967,88,added,added,Type a,Type a
8967,6419,added,added,Type a,Type a
8968,3622,added,added,Type a,Type a
8968,774,added,added,Type a,Type a
8969,1306,added,added,Type a,Type a
8969,6921,added,added,Type a,Type a
8970,312,added,added,Type a,Type a
8970,69,added,added,Type a,Type a
8971,1403,added,added,Type a,Type a
8971,2035,added,added,Type a,Type a
8972,406,added,added,Type a,Type a
8972,1378,added,added,Type a,Type a
8973,6474,added,added,Type a,Type a
8973,1930,added,added,Type a,Type a
8974,4546,added,added,Type a,Type a
8974,119,added,added,Type a,Type a
8975,191,added,added,Type a,Type a
8975,7518,added,added,Type a,Type a
8976,1219,added,added,Type a,Type a
8976,8516,added,added,Type a,Type a
8977,2990,added,added,Type a,Type a
8977,1544,added,added,Type a,Type a
8978,14,added,added,Type a,Type a
8978,98,added,added,Type a,Type a
8979,8721,added,added,Type a,Type a
8979,8146,added,added,Type a,Type a
8980,1536,added,added,Type a,Type a
8980,1257,added,added,Type a,Type a
8981,1229,added,added,Type a,Type a
8981,2633,added,added,Type a,Type a
8982,2958,added,added,Type a,Type a
8982,735,added,added,Type a,Type a
8983,177,added,added,Type a,Type a
8983,91,added,added,Type a,Type a
8984,28,added,added,Type a,Type a
8984,174,added,added,Type a,Type a
8985,36,added,added,Type a,Type a
8985,6053,added,added,Type a,Type a
8986,3086,added,added,Type a,Type a
8986,2128,added,added,Type a,Type a
8987,1496,added,added,Type a,Type a
8987,5939,added,added,Type a,Type a
8988,103,added,added,Type a,Type a
8988,1232,added,added,Type a,Type a
8989,2468,added,added,Type a,Type a
8989,83,added,added,Type a,Type a
8990,7944,added,added,Type a,Type a
8990,647,added,added,Type a,Type a
8991,12,added,added,Type a,Type a
8991,694,added,added,Type a,Type a
8992,659,added,added,Type a,Type a
8992,822,added,added,Type a,Type a
8993,5552,added,added,Type a,Type a
8993,4976,added,added,Type a,Type a
8994,3816,added,added,Type a,Type a
8994,990,added,added,Type a,Type a
8995,1687,added,added,Type a,Type a
8995,1,added,initial_core,Type a,Type a
8996,572,added,added,Type a,Type a
8996,147,added,added,Type a,Type a
8997,3663,added,added,Type a,Type a
8997,65,added,added,Type a,Type a
8998,2319,added,added,Type a,Type a
8998,1195,added,added,Type a,Type a
8999,2977,added,added,Type a,Type a
8999,345,added,added,Type a,Type a
9000,56,added,added,Type a,Type a
9000,1634,added,added,Type a,Type a
9001,3531,added,added,Type a,Type a
9001,639,added,added,Type a,Type a
9002,160,added,added,Type a,Type a
9002,275,added,added,Type a,Type a
9003,138,added,added,Type a,Type a
9003,127,added,added,Type a,Type a
9004,4,added,initial_core,Type a,Type a
9004,4590,added,added,Type a,Type a
9005,1272,added,added,Type a,Type a
9005,8286,added,added,Type a,Type a
9006,19,added,added,Type a,Type a
9006,98,added,added,Type a,Type a
9007,2839,added,added,Type a,Type a
9007,701,added,added,Type a,Type a
9008,1194,added,added,Type a,Type a
9008,8944,added,added,Type a,Type a
9009,2420,added,added,Type a,Type a
9009,18,added,added,Type a,Type a
9010,6380,added,added,Type a,Type a
9010,4273,added,added,Type a,Type a
9011,1380,added,added,Type a,Type a
9011,15,added,added,Type a,Type a
9012,1923,added,added,Type a,Type a
9012,90,added,added,Type a,Type a
9013,1150,added,added,Type a,Type a
9013,7434,added,added,Type a,Type a
9014,4916,added,added,Type a,Type a
9014,897,added,added,Type a,Type a
9015,85,added,added,Type a,Type a
9015,5146,added,added,Type a,Type a
9016,68,added,added,Type a,Type a
9016,5463,added,added,Type a,Type a
9017,56,added,added,Type a,Type a
9017,4862,added,added,Type a,Type a
9018,477,added,added,Type a,Type a
9018,6702,added,added,Type a,Type a
9019,2490,added,added,Type a,Type a
9019,1,added,initial_core,Type a,Type a
9020,6565,added,added,Type a,Type a
9020,344,added,added,Type a,Type a
9021,4816,added,added,Type a,Type a
9021,508,added,added,Type a,Type a
9022,2248,added,added,Type a,Type a
9022,1018,added,added,Type a,Type a
9023,4583,added,added,Type a,Type a
9023,92,added,added,Type a,Type a
9024,2079,added,added,Type a,Type a
9024,7,added,added,Type a,Type a
9025,21,added,added,Type a,Type a
9025,1066,added,added,Type a,Type a
9026,4921,added,added,Type a,Type a
9026,5444,added,added,Type a,Type a
9027,8326,added,added,Type a,Type a
9027,2789,added,added,Type a,Type a
9028,4578,added,added,Type a,Type a
9028,36,added,added,Type a,Type a
9029,8278,added,added,Type a,Type a
9029,3934,added,added,Type a,Type a
9030,7465,added,added,Type a,Type a
9030,776,added,added,Type a,Type a
9031,20,added,added,Type a,Type a
9031,603,added,added,Type a,Type a
9032,1290,added,added,Type a,Type a
9032,5625,added,added,Type a,Type a
9033,1034,added,added,Type a,Type a
9033,3953,added,added,Type a,Type a
9034,3039,added,added,Type a,Type a
9034,0,added,initial_core,Type a,Type a
9035,8308,added,added,Type a,Type a
9035,778,added,added,Type a,Type a
9036,8309,added,added,Type a,Type a
9036,50,added,added,Type a,Type a
9037,276,added,added,Type a,Type a
9037,7851,added,added,Type a,Type a
9038,5390,added,added,Type a,Type a
9038,261,added,added,Type a,Type a
9039,586,added,added,Type a,Type a
9039,3539,added,added,Type a,Type a
9040,4661,added,added,Type a,Type a
9040,345,added,added,Type a,Type a
9041,131,added,added,Type a,Type a
9041,39,added,added,Type a,Type a
9042,137,added,added,Type a,Type a
9042,7850,added,added,Type a,Type a
9043,7621,added,added,Type a,Type a
9043,8442,added,added,Type a,Type a
9044,1992,added,added,Type a,Type a
9044,2586,added,added,Type a,Type a
9045,3848,added,added,Type a,Type a
9045,186,added,added,Type a,Type a
9046,3687,added,added,Type a,Type a
9046,4868,added,added,Type a,Type a
9047,925,added,added,Type a,Type a
9047,119,added,added,Type a,Type a
9048,8143,added,added,Type a,Type a
9048,2,added,initial_core,Type a,Type a
9049,8152,added,added,Type a,Type a
9049,1071,added,added,Type a,Type a
9050,1366,added,added,Type a,Type a
9050,295,added,added,Type a,Type a
9051,328,added,added,Type a,Type a
9051,5094,added,added,Type a,Type a
9052,6023,added,added,Type a,Type a
9052,1686,added,added,Type a,Type a
9053,85,added,added,Type a,Type a
9053,133,added,added,Type a,Type a
9054,755,added,added,Type a,Type a
9054,3244,added,added,Type a,Type a
9055,2026,added,added,Type a,Type a
9055,128,added,added,Type a,Type a
9056,1866,added,added,Type a,Type a
9056,2642,added,added,Type a,Type a
9057,104,added,added,Type a,Type a
9057,3301,added,added,Type a,Type a
9058,1448,added,added,Type a,Type a
9058,3112,added,added,Type a,Type a
9059,1324,added,added,Type a,Type a
9059,6539,added,added,Type a,Type a
9060,589,added,added,Type a,Type a
9060,654,added,added,Type a,Type a
9061,815,added,added,Type a,Type a
9061,2742,added,added,Type a,Type a
9062,1464,added,added,Type a,Type a
9062,3677,added,added,Type a,Type a
9063,988,added,added,Type a,Type a
9063,2264,added,added,Type a,Type a
9064,177,added,added,Type a,Type a
9064,5988,added,added,Type a,Type a
9065,6604,added,added,Type a,Type a
9065,2036,added,added,Type a,Type a
9066,6909,added,added,Type a,Type a
9066,619,added,added,Type a,Type a
9067,2416,added,added,Type a,Type a
9067,1386,added,added,Type a,Type a
9068,2001,added,added,Type a,Type a
9068,14,added,added,Type a,Type a
9069,2216,added,added,Type a,Type a
9069,356,added,added,Type a,Type a
9070,2407,added,added,Type a,Type a
9070,1516,added,added,Type a,Type a
9071,4385,added,added,Type a,Type a
9071,7124,added,added,Type a,Type a
9072,463,added,added,Type a,Type a
9072,234,added,added,Type a,Type a
9073,4386,added,added,Type a,Type a
9073,7395,added,added,Type a,Type a
9074,1763,added,added,Type a,Type a
9074,9024,added,added,Type a,Type a
9075,7,added,added,Type a,Type a
9075,2447,added,added,Type a,Type a
9076,175,added,added,Type a,Type a
9076,241,added,added,Type a,Type a
9077,324,added,added,Type a,Type a
9077,1078,added,added,Type a,Type a
9078,7215,added,added,Type a,Type a
9078,251,added,added,Type a,Type a
9079,7286,added,added,Type a,Type a
9079,1759,added,added,Type a,Type a
9080,518,added,added,Type a,Type a
9080,7,added,added,Type a,Type a
9081,1540,added,added,Type a,Type a
9081,2193,added,added,Type a,Type a
9082,1,added,initial_core,Type a,Type a
9082,3058,added,added,Type a,Type a
9083,1060,added,added,Type a,Type a
9083,406,added,added,Type a,Type a
9084,5025,added,added,Type a,Type a
9084,285,added,added,Type a,Type a
9085,356,added,added,Type a,Type a
9085,1153,added,added,Type a,Type a
9086,2301,added,added,Type a,Type a
9086,600,added,added,Type a,Type a
9087,416,added,added,Type a,Type a
9087,7577,added,added,Type a,Type a
9088,2321,added,added,Type a,Type a
9088,577,added,added,Type a,Type a
9089,64,added,added,Type a,Type a
9089,5173,added,added,Type a,Type a
9090,6118,added,added,Type a,Type a
9090,39,added,added,Type a,Type a
9091,3173,added,added,Type a,Type a
9091,34,added,added,Type a,Type a
9092,8053,added,added,Type a,Type a
9092,1065,added,added,Type a,Type a
9093,690,added,added,Type a,Type a
9093,3058,added,added,Type a,Type a
9094,555,added,added,Type a,Type a
9094,908,added,added,Type a,Type a
9095,4237,added,added,Type a,Type a
9095,1,added,initial_core,Type a,Type a
9096,755,added,added,Type a,Type a
9096,1,added,initial_core,Type a,Type a
9097,6958,added,added,Type a,Type a
9097,1433,added,added,Type a,Type a
9098,14,added,added,Type a,Type a
9098,2240,added,added,Type a,Type a
9099,151,added,added,Type a,Type a
9099,1,added,initial_core,Type a,Type a
9100,2084,added,added,Type a,Type a
9100,76,added,added,Type a,Type a
9101,3448,added,added,Type a,Type a
9101,1540,added,added,Type a,Type a
9102,7,added,added,Type a,Type a
9102,2413,added,added,Type a,Type a
9103,4703,added,added,Type a,Type a
9103,3700,added,added,Type a,Type a
9104,8,added,added,Type a,Type a
9104,5954,added,added,Type a,Type a
9105,6555,added,added,Type a,Type a
9105,6130,added,added,Type a,Type a
9106,4321,added,added,Type a,Type a
9106,3174,added,added,Type a,Type a
9107,5470,added,added,Type a,Type a
9107,660,added,added,Type a,Type a
9108,4237,added,added,Type a,Type a
9108,83,added,added,Type a,Type a
9109,35,added,added,Type a,Type a
9109,749,added,added,Type a,Type a
9110,1,added,initial_core,Type a,Type a
9110,5306,added,added,Type a,Type a
9111,607,added,added,Type a,Type a
9111,1,added,initial_core,Type a,Type a
9112,352,added,added,Type a,Type a
9112,8681,added,added,Type a,Type a
9113,6973,added,added,Type a,Type a
9113,3558,added,added,Type a,Type a
9114,2648,added,added,Type a,Type a
9114,128,added,added,Type a,Type a
9115,4,added,initial_core,Type a,Type a
9115,2572,added,added,Type a,Type a
9116,6638,added,added,Type a,Type a
9116,2823,added,added,Type a,Type a
9117,1347,added,added,Type a,Type a
9117,8503,added,added,Type a,Type a
9118,1818,added,added,Type a,Type a
9118,5660,added,added,Type a,Type a
9119,8230,added,added,Type a,Type a
9119,2252,added,added,Type a,Type a
9120,55,added,added,Type a,Type a
9120,649,added,added,Type a,Type a
9121,2228,added,added,Type a,Type a
9121,2563,added,added,Type a,Type a
9122,1499,added,added,Type a,Type a
9122,137,added,added,Type a,Type a
9123,7631,added,added,Type a,Type a
9123,3262,added,added,Type a,Type a
9124,2531,added,added,Type a,Type a
9124,313,added,added,Type a,Type a
9125,17,added,added,Type a,Type a
9125,80,added,added,Type a,Type a
9126,2177,added,added,Type a,Type a
9126,6072,added,added,Type a,Type a
9127,38,added,added,Type a,Type a
9127,3091,added,added,Type a,Type a
9128,2537,added,added,Type a,Type a
9128,312,added,added,Type a,Type a
9129,1601,added,added,Type a,Type a
9129,920,added,added,Type a,Type a
9130,973,added,added,Type a,Type a
9130,61,added,added,Type a,Type a
9131,2,added,initial_core,Type a,Type a
9131,132,added,added,Type a,Type a
9132,7231,added,added,Type a,Type a
9132,5641,added,added,Type a,Type a
9133,6233,added,added,Type a,Type a
9133,3580,added,added,Type a,Type a
9134,8607,added,added,Type a,Type a
9134,6239,added,added,Type a,Type a
9135,9068,added,added,Type a,Type a
9135,134,added,added,Type a,Type a
9136,768,added,added,Type a,Type a
9136,4405,added,added,Type a,Type a
9137,957,added,added,Type a,Type a
9137,134,added,added,Type a,Type a
9138,36,added,added,Type a,Type a
9138,4811,added,added,Type a,Type a
9139,2991,added,added,Type a,Type a
9139,3893,added,added,Type a,Type a
9140,5021,added,added,Type a,Type a
9140,4855,added,added,Type a,Type a
9141,8039,added,added,Type a,Type a
9141,44,added,added,Type a,Type a
9142,2219,added,added,Type a,Type a
9142,5199,added,added,Type a,Type a
9143,4067,added,added,Type a,Type a
9143,4861,added,added,Type a,Type a
9144,661,added,added,Type a,Type a
9144,8988,added,added,Type a,Type a
9145,6875,added,added,Type a,Type a
9145,2241,added,added,Type a,Type a
9146,5520,added,added,Type a,Type a
9146,3284,added,added,Type a,Type a
9147,327,added,added,Type a,Type a
9147,122,added,added,Type a,Type a
9148,1049,added,added,Type a,Type a
9148,4438,added,added,Type a,Type a
9149,5212,added,added,Type a,Type a
9149,343,added,added,Type a,Type a
9150,5494,added,added,Type a,Type a
9150,8402,added,added,Type a,Type a
9151,8339,added,added,Type a,Type a
9151,4903,added,added,Type a,Type a
9152,1383,added,added,Type a,Type a
9152,4927,added,added,Type a,Type a
9153,6468,added,added,Type a,Type a
9153,2296,added,added,Type a,Type a
9154,39,added,added,Type a,Type a
9154,3955,added,added,Type a,Type a
9155,94,added,added,Type a,Type a
9155,629,added,added,Type a,Type a
9156,158,added,added,Type a,Type a
9156,5212,added,added,Type a,Type a
9157,2934,added,added,Type a,Type a
9157,7884,added,added,Type a,Type a
9158,7939,added,added,Type a,Type a
9158,5273,added,added,Type a,Type a
9159,1888,added,added,Type a,Type a
9159,1670,added,added,Type a,Type a
9160,1814,added,added,Type a,Type a
9160,4921,added,added,Type a,Type a
9161,7005,added,added,Type a,Type a
9161,1356,added,added,Type a,Type a
9162,3427,added,added,Type a,Type a
9162,1509,added,added,Type a,Type a
9163,5660,added,added,Type a,Type a
9163,1608,added,added,Type a,Type a
9164,7575,added,added,Type a,Type a
9164,7,added,added,Type a,Type a
9165,1390,added,added,Type a,Type a
9165,905,added,added,Type a,Type a
9166,32,added,added,Type a,Type a
9166,6036,added,added,Type a,Type a
9167,95,added,added,Type a,Type a
9167,3138,added,added,Type a,Type a
9168,21,added,added,Type a,Type a
9168,1761,added,added,Type a,Type a
9169,1751,added,added,Type a,Type a
9169,8516,added,added,Type a,Type a
9170,2860,added,added,Type a,Type a
9170,4259,added,added,Type a,Type a
9171,237,added,added,Type a,Type a
9171,623,added,added,Type a,Type a
9172,5139,added,added,Type a,Type a
9172,4710,added,added,Type a,Type a
9173,69,added,added,Type a,Type a
9173,78,added,added,Type a,Type a
9174,4921,added,added,Type a,Type a
9174,3763,added,added,Type a,Type a
9175,4785,added,added,Type a,Type a
9175,4227,added,added,Type a,Type a
9176,7233,added,added,Type a,Type a
9176,34,added,added,Type a,Type a
9177,1419,added,added,Type a,Type a
9177,966,added,added,Type a,Type a
9178,3792,added,added,Type a,Type a
9178,5939,added,added,Type a,Type a
9179,346,added,added,Type a,Type a
9179,784,added,added,Type a,Type a
9180,7659,added,added,Type a,Type a
9180,1381,added,added,Type a,Type a
9181,44,added,added,Type a,Type a
9181,8591,added,added,Type a,Type a
9182,2595,added,added,Type a,Type a
9182,7225,added,added,Type a,Type a
9183,1793,added,added,Type a,Type a
9183,4,added,initial_core,Type a,Type a
9184,3518,added,added,Type a,Type a
9184,6983,added,added,Type a,Type a
9185,3045,added,added,Type a,Type a
9185,7,added,added,Type a,Type a
9186,2640,added,added,Type a,Type a
9186,19,added,added,Type a,Type a
9187,2470,added,added,Type a,Type a
9187,8478,added,added,Type a,Type a
9188,3,added,initial_core,Type a,Type a
9188,3529,added,added,Type a,Type a
9189,629,added,added,Type a,Type a
9189,656,added,added,Type a,Type a
9190,2194,added,added,Type a,Type a
9190,3990,added,added,Type a,Type a
9191,3468,added,added,Type a,Type a
9191,32,added,added,Type a,Type a
9192,55,added,added,Type a,Type a
9192,1490,added,added,Type a,Type a
9193,2997,added,added,Type a,Type a
9193,354,added,added,Type a,Type a
9194,19,added,added,Type a,Type a
9194,7310,added,added,Type a,Type a
9195,2709,added,added,Type a,Type a
9195,2378,added,added,Type a,Type a
9196,86,added,added,Type a,Type a
9196,2730,added,added,Type a,Type a
9197,3621,added,added,Type a,Type a
9197,3421,added,added,Type a,Type a
9198,121,added,added,Type a,Type a
9198,159,added,added,Type a,Type a
9199,99,added,added,Type a,Type a
9199,6763,added,added,Type a,Type a
9200,353,added,added,Type a,Type a
9200,399,added,added,Type a,Type a
9201,2177,added,added,Type a,Type a
9201,4677,added,added,Type a,Type a
9202,2485,added,added,Type a,Type a
9202,1,added,initial_core,Type a,Type a
9203,3256,added,added,Type a,Type a
9203,471,added,added,Type a,Type a
9204,6743,added,added,Type a,Type a
9204,7546,added,added,Type a,Type a
9205,629,added,added,Type a,Type a
9205,167,added,added,Type a,Type a
9206,1405,added,added,Type a,Type a
9206,1,added,initial_core,Type a,Type a
9207,1218,added,added,Type a,Type a
9207,5472,added,added,Type a,Type a
9208,4833,added,added,Type a,Type a
9208,4273,added,added,Type a,Type a
9209,4567,added,added,Type a,Type a
9209,805,added,added,Type a,Type a
9210,616,added,added,Type a,Type a
9210,226,added,added,Type a,Type a
9211,7964,added,added,Type a,Type a
9211,177,added,added,Type a,Type a
9212,4414,added,added,Type a,Type a
9212,361,added,added,Type a,Type a
9213,7694,added,added,Type a,Type a
9213,8708,added,added,Type a,Type a
9214,5110,added,added,Type a,Type a
9214,1,added,initial_core,Type a,Type a
9215,5221,added,added,Type a,Type a
9215,8151,added,added,Type a,Type a
9216,549,added,added,Type a,Type a
9216,158,added,added,Type a,Type a
9217,6760,added,added,Type a,Type a
9217,2901,added,added,Type a,Type a
9218,1819,added,added,Type a,Type a
9218,8421,added,added,Type a,Type a
9219,863,added,added,Type a,Type a
9219,4546,added,added,Type a,Type a
9220,399,added,added,Type a,Type a
9220,1005,added,added,Type a,Type a
9221,8664,added,added,Type a,Type a
9221,1288,added,added,Type a,Type a
9222,21,added,added,Type a,Type a
9222,404,added,added,Type a,Type a
9223,55,added,added,Type a,Type a
9223,3324,added,added,Type a,Type a
9224,15,added,added,Type a,Type a
9224,523,added,added,Type a,Type a
9225,645,added,added,Type a,Type a
9225,83,added,added,Type a,Type a
9226,373,added,added,Type a,Type a
9226,6665,added,added,Type a,Type a
9227,144,added,added,Type a,Type a
9227,97,added,added,Type a,Type a
9228,9057,added,added,Type a,Type a
9228,1626,added,added,Type a,Type a
9229,4980,added,added,Type a,Type a
9229,500,added,added,Type a,Type a
9230,199,added,added,Type a,Type a
9230,7009,added,added,Type a,Type a
9231,1147,added,added,Type a,Type a
9231,8817,added,added,Type a,Type a
9232,32,added,added,Type a,Type a
9232,8763,added,added,Type a,Type a
9233,6918,added,added,Type a,Type a
9233,56,added,added,Type a,Type a
9234,6043,added,added,Type a,Type a
9234,3908,added,added,Type a,Type a
9235,177,added,added,Type a,Type a
9235,36,added,added,Type a,Type a
9236,28,added,added,Type a,Type a
9236,7506,added,added,Type a,Type a
9237,5921,added,added,Type a,Type a
9237,2390,added,added,Type a,Type a
9238,999,added,added,Type a,Type a
9238,56,added,added,Type a,Type a
9239,3565,added,added,Type a,Type a
9239,2423,added,added,Type a,Type a
9240,1867,added,added,Type a,Type a
9240,136,added,added,Type a,Type a
9241,28,added,added,Type a,Type a
9241,6922,added,added,Type a,Type a
9242,2214,added,added,Type a,Type a
9242,4567,added,added,Type a,Type a
9243,118,added,added,Type a,Type a
9243,5556,added,added,Type a,Type a
9244,5139,added,added,Type a,Type a
9244,2626,added,added,Type a,Type a
9245,9211,added,added,Type a,Type a
9245,128,added,added,Type a,Type a
9246,450,added,added,Type a,Type a
9246,5834,added,added,Type a,Type a
9247,5149,added,added,Type a,Type a
9247,4232,added,added,Type a,Type a
9248,6478,added,added,Type a,Type a
9248,4054,added,added,Type a,Type a
9249,3729,added,added,Type a,Type a
9249,3535,added,added,Type a,Type a
9250,7553,added,added,Type a,Type a
9250,1448,added,added,Type a,Type a
9251,768,added,added,Type a,Type a
9251,30,added,added,Type a,Type a
9252,3608,added,added,Type a,Type a
9252,34,added,added,Type a,Type a
9253,551,added,added,Type a,Type a
9253,520,added,added,Type a,Type a
9254,3452,added,added,Type a,Type a
9254,5620,added,added,Type a,Type a
9255,5165,added,added,Type a,Type a
9255,30,added,added,Type a,Type a
9256,8170,added,added,Type a,Type a
9256,3767,added,added,Type a,Type a
9257,16,added,added,Type a,Type a
9257,1078,added,added,Type a,Type a
9258,1000,added,added,Type a,Type a
9258,7398,added,added,Type a,Type a
9259,152,added,added,Type a,Type a
9259,159,added,added,Type a,Type a
9260,6814,added,added,Type a,Type a
9260,3,added,initial_core,Type a,Type a
9261,45,added,added,Type a,Type a
9261,1232,added,added,Type a,Type a
9262,258,added,added,Type a,Type a
9262,152,added,added,Type a,Type a
9263,6149,added,added,Type a,Type a
9263,4919,added,added,Type a,Type a
9264,833,added,added,Type a,Type a
9264,663,added,added,Type a,Type a
9265,8032,added,added,Type a,Type a
9265,799,added,added,Type a,Type a
9266,1229,added,added,Type a,Type a
9266,532,added,added,Type a,Type a
9267,380,added,added,Type a,Type a
9267,711,added,added,Type a,Type a
9268,2358,added,added,Type a,Type a
9268,7684,added,added,Type a,Type a
9269,5251,added,added,Type a,Type a
9269,28,added,added,Type a,Type a
9270,169,added,added,Type a,Type a
9270,15,added,added,Type a,Type a
9271,1021,added,added,Type a,Type a
9271,5036,added,added,Type a,Type a
9272,3767,added,added,Type a,Type a
9272,5140,added,added,Type a,Type a
9273,3986,added,added,Type a,Type a
9273,7045,added,added,Type a,Type a
9274,3701,added,added,Type a,Type a
9274,1838,added,added,Type a,Type a
9275,5952,added,added,Type a,Type a
9275,1080,added,added,Type a,Type a
9276,1482,added,added,Type a,Type a
9276,669,added,added,Type a,Type a
9277,8880,added,added,Type a,Type a
9277,1348,added,added,Type a,Type a
9278,2831,added,added,Type a,Type a
9278,2707,added,added,Type a,Type a
9279,191,added,added,Type a,Type a
9279,159,added,added,Type a,Type a
9280,3148,added,added,Type a,Type a
9280,1347,added,added,Type a,Type a
9281,17,added,added,Type a,Type a
9281,264,added,added,Type a,Type a
9282,20,added,added,Type a,Type a
9282,1563,added,added,Type a,Type a
9283,881,added,added,Type a,Type a
9283,5714,added,added,Type a,Type a
9284,752,added,added,Type a,Type a
9284,65,added,added,Type a,Type a
9285,1215,added,added,Type a,Type a
9285,1954,added,added,Type a,Type a
9286,7577,added,added,Type a,Type a
9286,3437,added,added,Type a,Type a
9287,47,added,added,Type a,Type a
9287,1984,added,added,Type a,Type a
9288,1288,added,added,Type a,Type a
9288,1027,added,added,Type a,Type a
9289,213,added,added,Type a,Type a
9289,28,added,added,Type a,Type a
9290,2725,added,added,Type a,Type a
9290,4870,added,added,Type a,Type a
9291,8618,added,added,Type a,Type a
9291,4709,added,added,Type a,Type a
9292,89,added,added,Type a,Type a
9292,1237,added,added,Type a,Type a
9293,7820,added,added,Type a,Type a
9293,521,added,added,Type a,Type a
9294,6186,added,added,Type a,Type a
9294,6580,added,added,Type a,Type a
