# Raw node-level degree data
# Node type: a, n=11,028
# N: 28,005, m: 2
# h: 0.7, f_a: 0.4
# Generated: 2026-08-19T12:14:35.774082
node_id,in_degree
0,115
2,70
5,43
8,201
9,52
10,35
12,80
18,60
22,11
23,105
24,58
28,39
29,15
30,64
32,73
34,36
35,86
37,60
41,53
42,38
43,23
44,62
45,60
46,17
51,22
52,72
55,65
58,25
59,8
60,28
64,54
65,13
66,39
67,30
69,37
71,25
75,11
76,58
80,11
81,27
82,26
83,50
85,28
88,36
91,56
92,53
93,37
94,28
96,57
98,41
101,72
102,49
103,36
104,18
105,43
108,39
116,40
117,13
120,28
122,45
123,33
128,16
132,18
134,15
135,11
136,28
138,31
141,9
143,20
144,27
148,28
149,47
152,25
155,31
156,29
159,28
160,18
167,33
172,56
174,14
175,17
176,14
178,44
180,15
184,35
187,15
190,36
194,36
196,25
197,40
198,34
200,21
202,9
205,26
207,14
209,36
210,24
212,32
213,24
214,15
218,17
220,34
222,32
223,13
225,36
229,5
232,13
234,15
236,15
237,26
242,67
246,19
247,20
249,13
250,5
251,18
253,27
254,31
255,40
257,39
258,14
261,19
262,19
266,25
269,35
270,20
272,3
273,32
274,31
284,18
285,21
287,43
296,17
298,42
303,17
304,7
306,11
307,10
308,37
311,17
315,16
316,42
317,23
318,14
322,21
323,18
324,2
325,13
326,25
329,24
333,10
334,7
338,17
343,47
345,26
348,19
349,13
360,23
367,19
369,28
370,34
373,22
374,24
376,28
380,19
381,16
383,37
388,22
390,21
395,11
396,7
397,17
400,25
406,12
417,41
418,24
420,13
422,18
425,17
429,13
432,6
437,10
443,11
444,10
449,21
451,14
454,30
455,17
457,20
460,12
461,25
466,9
467,33
473,19
476,11
479,15
484,30
485,18
488,2
489,20
492,13
495,28
500,9
501,20
503,7
504,12
506,14
507,13
508,8
509,16
513,15
516,9
517,8
519,22
532,11
537,11
539,14
543,11
548,24
550,5
551,16
553,17
554,11
557,30
559,3
563,12
564,13
565,12
566,20
568,7
570,20
572,34
575,8
578,24
581,20
582,10
591,21
592,10
593,4
599,11
600,26
601,31
608,20
609,23
612,10
613,17
616,17
617,20
618,7
619,14
623,14
625,9
626,11
633,20
634,6
635,17
636,13
637,4
638,17
639,12
640,7
641,16
642,4
643,21
645,10
646,18
648,17
654,10
660,10
662,21
663,3
667,10
668,8
670,10
671,14
672,19
675,25
678,34
682,12
685,8
687,9
688,8
691,10
692,14
693,15
694,16
698,12
700,12
702,7
703,8
705,9
706,4
707,17
710,6
713,37
714,14
717,12
718,8
720,12
721,14
723,14
728,19
729,9
731,15
734,23
735,6
737,10
744,2
746,4
747,12
750,8
751,12
755,13
756,3
757,7
758,4
759,18
761,14
762,10
763,7
765,17
772,25
774,16
775,3
777,19
787,20
788,33
790,16
793,14
795,18
805,16
806,9
807,14
812,10
815,9
816,15
818,4
820,1
821,19
822,11
823,19
827,27
830,25
834,8
837,11
840,8
841,14
843,9
844,7
846,14
848,21
851,10
854,12
858,6
859,4
861,9
864,16
865,27
866,5
869,8
872,26
873,5
875,12
882,5
886,25
887,24
888,8
889,10
891,5
893,16
894,10
896,10
897,5
899,19
900,13
901,9
904,19
912,15
913,14
915,8
916,9
917,15
920,6
922,2
923,10
925,15
926,3
927,1
930,10
932,6
933,11
934,14
935,3
939,13
941,6
948,12
949,9
954,11
955,15
957,20
958,14
960,20
962,9
971,9
973,8
974,7
976,7
977,21
978,8
980,6
983,9
985,10
986,11
992,2
996,17
1001,21
1002,23
1003,15
1004,14
1008,13
1009,15
1013,14
1015,15
1016,7
1022,21
1023,8
1024,6
1026,1
1028,27
1030,8
1031,10
1033,12
1034,13
1035,23
1039,7
1041,1
1042,18
1046,15
1047,20
1050,18
1051,14
1052,6
1059,5
1060,9
1065,13
1073,10
1076,1
1077,6
1079,9
1082,9
1083,11
1084,5
1085,6
1086,11
1088,3
1091,13
1093,1
1094,25
1097,8
1100,14
1101,12
1103,19
1106,8
1107,13
1109,8
1113,9
1114,5
1117,11
1121,14
1130,14
1132,4
1133,19
1135,3
1137,13
1138,6
1141,8
1144,18
1147,19
1148,9
1153,9
1154,5
1155,3
1158,9
1167,21
1170,4
1172,11
1174,13
1178,18
1179,4
1180,8
1187,6
1188,30
1189,9
1192,5
1196,9
1197,14
1202,11
1204,10
1207,2
1208,7
1209,3
1210,10
1211,9
1213,9
1216,14
1217,17
1218,13
1222,6
1223,15
1224,12
1226,15
1231,6
1234,8
1235,8
1236,6
1239,4
1241,6
1245,6
1248,9
1251,7
1262,20
1264,5
1266,13
1267,9
1269,8
1273,15
1274,9
1276,9
1277,7
1279,21
1280,8
1281,5
1282,23
1291,9
1293,3
1294,13
1295,6
1296,6
1301,8
1303,4
1314,13
1318,12
1319,11
1320,8
1321,9
1324,11
1326,10
1332,3
1333,4
1334,9
1336,3
1338,1
1339,7
1344,4
1347,11
1350,6
1351,13
1352,2
1353,3
1354,11
1356,4
1358,22
1359,7
1360,28
1362,8
1369,16
1370,6
1372,6
1376,8
1377,17
1378,5
1379,17
1380,9
1383,14
1385,5
1386,8
1397,5
1409,22
1413,1
1414,8
1421,6
1424,21
1425,8
1427,3
1428,5
1439,7
1440,19
1442,5
1445,15
1446,11
1447,5
1453,11
1456,5
1460,9
1464,11
1466,0
1467,26
1471,14
1476,9
1478,9
1479,5
1481,20
1482,4
1484,6
1486,3
1488,3
1490,1
1491,11
1494,13
1495,5
1496,9
1497,11
1504,2
1505,4
1508,4
1509,9
1510,6
1511,8
1513,3
1516,5
1520,13
1522,9
1523,10
1529,14
1531,7
1535,5
1536,9
1539,13
1540,6
1548,14
1553,14
1558,7
1561,14
1562,16
1563,11
1566,14
1567,10
1569,6
1580,5
1585,13
1590,13
1593,5
1596,13
1598,4
1600,5
1601,13
1606,6
1611,8
1612,9
1613,4
1617,6
1620,8
1627,16
1628,8
1632,7
1633,17
1635,10
1636,15
1639,4
1649,7
1652,5
1653,15
1654,13
1655,8
1663,17
1666,27
1669,9
1672,1
1673,6
1675,17
1678,23
1679,4
1680,9
1683,10
1687,9
1691,14
1693,3
1696,9
1701,7
1702,2
1711,2
1712,7
1718,4
1720,3
1722,9
1724,11
1726,14
1727,21
1731,11
1733,8
1734,9
1736,12
1745,1
1747,12
1748,4
1755,4
1758,6
1761,7
1762,11
1763,8
1766,3
1768,8
1772,10
1777,15
1778,9
1781,11
1785,5
1786,10
1791,7
1794,10
1798,4
1799,7
1800,15
1803,6
1806,7
1807,6
1815,6
1818,5
1819,3
1820,12
1821,4
1822,16
1825,1
1827,12
1828,1
1829,10
1830,10
1837,5
1842,10
1843,3
1844,5
1847,6
1848,8
1849,16
1851,1
1852,2
1853,14
1860,1
1862,2
1868,6
1871,7
1874,3
1875,5
1883,11
1884,0
1885,3
1889,14
1891,2
1896,4
1897,5
1899,7
1901,2
1902,16
1903,4
1904,10
1906,6
1907,10
1909,6
1910,11
1911,5
1912,5
1913,5
1915,6
1918,6
1920,19
1924,9
1925,16
1926,14
1929,10
1930,3
1931,12
1933,9
1935,7
1938,6
1939,5
1940,6
1942,10
1944,4
1945,6
1953,11
1954,11
1958,9
1959,6
1964,2
1966,13
1968,6
1969,14
1974,12
1976,8
1981,6
1982,11
1988,5
1989,7
1990,3
1991,9
1992,8
1997,4
1998,7
2002,8
2003,18
2006,11
2009,7
2012,16
2013,5
2025,7
2026,8
2027,2
2030,7
2032,8
2034,12
2035,4
2038,8
2040,1
2041,2
2042,17
2043,13
2045,8
2048,10
2053,5
2056,9
2059,5
2061,14
2066,10
2067,6
2068,4
2073,4
2078,8
2079,4
2085,6
2087,7
2088,9
2089,6
2092,10
2093,5
2101,3
2102,16
2104,20
2106,4
2110,6
2111,2
2113,7
2115,3
2120,16
2122,12
2125,7
2126,15
2127,5
2128,9
2129,14
2130,7
2131,14
2132,5
2133,7
2145,6
2152,2
2153,8
2154,14
2160,7
2164,11
2165,4
2166,4
2168,11
2171,6
2174,3
2175,7
2177,7
2178,11
2179,15
2181,5
2182,9
2183,8
2184,3
2185,12
2187,15
2190,4
2192,4
2193,8
2196,12
2197,1
2198,2
2199,10
2200,9
2203,4
2204,8
2206,11
2208,8
2209,8
2217,10
2222,15
2224,9
2225,5
2226,10
2231,0
2238,4
2239,9
2240,10
2244,4
2249,12
2253,3
2254,5
2258,5
2259,3
2260,2
2261,5
2262,1
2264,8
2265,9
2273,13
2281,4
2282,10
2284,11
2285,14
2286,8
2290,5
2291,10
2293,4
2295,5
2296,6
2298,5
2300,0
2302,10
2304,2
2306,6
2307,2
2308,6
2309,2
2312,8
2320,11
2321,10
2322,1
2324,4
2325,15
2328,11
2329,8
2330,4
2333,9
2334,5
2335,5
2337,2
2338,6
2340,18
2347,11
2348,6
2356,3
2359,1
2360,2
2362,3
2363,7
2365,6
2366,4
2367,9
2368,13
2369,5
2370,13
2372,0
2374,2
2375,3
2379,6
2382,9
2387,9
2388,3
2389,13
2390,1
2391,8
2394,8
2401,4
2405,10
2406,4
2407,21
2409,1
2413,1
2414,10
2421,6
2422,5
2428,12
2430,3
2434,5
2441,8
2443,13
2444,7
2449,4
2455,4
2457,6
2458,6
2459,8
2464,13
2466,3
2470,2
2473,11
2477,6
2481,3
2482,2
2485,4
2487,5
2488,6
2494,6
2495,1
2496,5
2497,8
2502,5
2506,9
2512,6
2515,9
2517,4
2520,11
2525,7
2526,4
2528,6
2530,21
2536,5
2537,6
2539,10
2541,8
2542,10
2552,8
2553,6
2555,7
2558,4
2559,3
2561,7
2563,4
2564,5
2566,5
2567,12
2569,2
2572,5
2573,14
2574,4
2580,10
2582,7
2583,5
2584,10
2587,3
2597,9
2600,14
2609,8
2613,3
2615,12
2618,14
2621,5
2622,9
2625,8
2629,9
2634,8
2636,9
2638,4
2639,6
2642,14
2643,1
2644,7
2651,3
2652,3
2653,3
2658,2
2659,4
2662,3
2664,6
2667,8
2668,5
2669,6
2670,3
2674,4
2676,4
2681,16
2684,9
2688,4
2689,6
2690,4
2692,3
2693,11
2698,1
2699,5
2708,7
2711,9
2712,11
2713,8
2715,6
2716,6
2718,5
2721,3
2723,3
2725,10
2728,6
2733,6
2736,9
2738,2
2739,5
2741,8
2744,5
2746,8
2749,11
2750,9
2752,7
2757,2
2759,6
2760,3
2761,10
2762,8
2766,12
2768,5
2770,6
2772,4
2773,3
2776,4
2777,2
2779,8
2781,4
2782,9
2783,1
2784,4
2786,12
2792,3
2793,1
2795,4
2796,7
2797,9
2798,10
2801,7
2805,10
2809,3
2810,9
2812,2
2816,12
2819,16
2821,2
2825,4
2834,4
2835,1
2837,6
2841,11
2844,11
2845,6
2846,3
2849,6
2850,6
2852,8
2857,6
2864,5
2866,2
2874,3
2875,5
2876,7
2879,0
2880,5
2882,8
2883,4
2886,25
2888,11
2889,14
2892,1
2893,3
2894,4
2895,6
2898,6
2902,3
2904,8
2906,2
2909,4
2911,7
2914,1
2915,6
2920,8
2921,7
2923,7
2924,1
2925,4
2926,4
2928,5
2932,4
2935,15
2936,0
2938,0
2944,2
2946,2
2947,7
2958,6
2966,1
2967,1
2968,5
2969,14
2970,3
2971,10
2974,2
2977,11
2980,8
2982,7
2984,8
2988,10
2990,6
2998,0
3001,2
3002,3
3006,10
3011,1
3013,9
3015,9
3018,9
3020,2
3021,17
3022,0
3029,11
3033,3
3034,9
3035,4
3038,9
3039,4
3041,8
3042,8
3048,6
3050,4
3051,11
3052,2
3053,1
3056,10
3063,3
3065,0
3068,12
3069,4
3072,9
3073,10
3074,7
3076,12
3080,3
3083,1
3086,4
3089,15
3092,5
3094,2
3095,4
3096,4
3099,7
3100,8
3101,12
3103,3
3104,6
3105,7
3107,8
3109,7
3112,9
3113,7
3120,8
3124,10
3126,17
3127,6
3128,1
3130,2
3132,5
3135,2
3137,1
3139,15
3140,3
3145,6
3149,3
3152,1
3153,7
3158,19
3159,3
3171,4
3172,8
3174,6
3177,6
3180,2
3182,6
3190,8
3194,1
3195,10
3198,5
3200,7
3210,7
3211,2
3213,4
3216,4
3218,6
3220,9
3221,6
3222,5
3223,1
3224,4
3226,4
3227,5
3228,5
3229,5
3232,6
3234,12
3236,1
3237,6
3241,3
3243,7
3246,6
3247,6
3248,2
3250,7
3257,12
3259,3
3261,6
3262,14
3263,10
3266,4
3269,7
3273,8
3275,12
3278,15
3279,12
3281,4
3285,9
3290,9
3293,14
3296,3
3297,4
3298,11
3300,4
3305,6
3308,8
3309,10
3316,3
3323,10
3325,0
3328,0
3329,7
3331,4
3332,0
3337,2
3341,6
3342,9
3344,1
3345,12
3346,7
3347,4
3348,6
3349,3
3353,5
3358,5
3365,1
3367,0
3371,6
3372,6
3373,2
3374,1
3379,2
3380,6
3381,5
3382,6
3386,7
3388,4
3390,8
3393,4
3396,3
3398,3
3400,2
3402,8
3404,0
3405,6
3406,4
3410,4
3411,11
3412,1
3415,1
3418,7
3419,8
3422,0
3423,5
3425,2
3427,4
3431,3
3433,11
3434,2
3435,9
3436,5
3437,2
3440,3
3446,3
3447,0
3448,8
3454,5
3455,5
3456,2
3458,2
3459,0
3460,8
3461,1
3463,3
3469,5
3473,6
3474,1
3481,5
3482,2
3488,7
3495,3
3496,6
3497,2
3500,19
3501,13
3504,12
3505,1
3508,5
3510,3
3511,4
3518,0
3520,9
3532,7
3538,10
3539,3
3541,4
3544,4
3550,8
3551,5
3554,6
3555,6
3556,7
3560,5
3561,1
3562,4
3564,9
3567,10
3568,6
3576,7
3579,9
3580,5
3581,4
3582,1
3584,3
3585,4
3586,7
3588,9
3589,5
3590,8
3595,3
3597,4
3599,1
3601,0
3602,3
3606,6
3608,3
3610,8
3611,1
3622,10
3623,8
3624,3
3626,1
3628,0
3630,5
