# Beta MLE analysis
# Sweep: m_edges, value: 26
# Node type: b, a: 0
# Generated: 2026-02-15T23:13:56.924601
b,p0_mle_mean,p0_mle_std,p0_theory,p0_pct_diff,p0_pct_diff_lower,p0_pct_diff_upper,alpha_mle_mean,alpha_mle_std,alpha_theory,alpha_pct_diff,alpha_pct_diff_lower,alpha_pct_diff_upper,gamma_mle_mean,gamma_mle_std,gamma_theory,gamma_pct_diff,gamma_pct_diff_lower,gamma_pct_diff_upper
1,0.1076569667713275,2.735662756217018e-05,0.10765498736314845,0.0018386590603259583,-0.023572729888974752,0.02725004800962667,15.620370764030774,0.18157866067365183,15.625,-0.02962711020304596,-1.1917305385144177,1.132476318108326,2.8263781220361195,0.9652048975474772,2.8850435131346948,-2.0334317604393215,-35.48890281843907,31.42203929756043
24,0.10809759385386541,0.002231850549256223,0.10765498736314845,0.4111342182633283,-1.6620168766577148,2.4842853131843716,15.28992699324614,2.65028023909909,15.625,-2.1444672432246987,-19.106260773458875,14.817326287009475,2.7159278603979193,0.34209104125800344,2.8850435131346948,-5.861805964688058,-17.719202211939464,5.995590282563349
47,0.10759327816137737,0.00030160265564234395,0.10765498736314845,-0.057321266095102304,-0.337477962064012,0.2228354298738074,14.981455945384091,1.3327632383428805,15.625,-4.1186819495418145,-12.648366674936248,4.411002775852619,2.6757698205692737,0.1539059261282156,2.8850435131346948,-7.253744756800507,-12.588358443822223,-1.91913106977879
71,0.10766050115395245,7.491801073136385e-05,0.10765498736314845,0.005121723516073446,-0.06446911715593907,0.07471256418808596,14.6667113896899,0.94234172261225,15.625,-6.133047105984644,-12.164034130703044,-0.10206008126624333,2.638386290801816,0.1048600049103348,2.8850435131346948,-8.549514806619934,-12.184122202762842,-4.914907410477026
94,0.1076012802854894,0.00047595402844596325,0.10765498736314845,-0.04988814635951597,-0.4919986700832759,0.39222237736424403,14.72467970102084,0.7177525610493115,15.625,-5.762049913466626,-10.355666304182218,-1.168433522751033,2.645353953674665,0.07354535424917882,2.8850435131346948,-8.30800500473558,-10.857198939397223,-5.758811070073937
117,0.10767096440627286,0.00011628937342682577,0.10765498736314845,0.014840968835482212,-0.09317945481154427,0.12286139248250869,14.601428267556743,0.6801015558742183,15.625,-6.5508590876368435,-10.90350904523184,-2.198209130041847,2.6318514517361766,0.06842878263722751,2.8850435131346948,-8.776022276468774,-11.147868050222023,-6.404176502715526
141,0.1076686806236776,0.00013260843101251438,0.10765498736314845,0.012719578409273354,-0.11045950902602719,0.13589866584457388,14.537192595788454,0.5435062024029281,15.625,-6.9619673869538925,-10.440407082332634,-3.4835276915751523,2.6252085023791754,0.057098062843950456,2.8850435131346948,-9.006277013590001,-10.985382790816617,-7.027171236363385
164,0.10765369130002136,6.340820316060851e-05,0.10765498736314845,-0.0012039043975852093,-0.06010336155577152,0.05769555276060111,14.580381694863693,0.4701816934456198,15.625,-6.685557152872366,-9.694719990924332,-3.6763943148203992,2.62980370971169,0.05110440086938366,2.8850435131346948,-8.84700013226761,-10.618356461443284,-7.0756438030919355
187,0.10765193336683962,2.6132774505226385e-05,0.10765498736314845,-0.0028368368095460696,-0.027111396813973634,0.0214377231948815,14.503714472414392,0.3894601662599557,15.625,-7.176227376547888,-9.668772440611605,-4.683682312484171,2.6220011850464675,0.0462479926014834,2.8850435131346948,-9.117447514766358,-10.720473340579066,-7.51442168895365
211,0.10764931465810865,2.5599143291763417e-05,0.10765498736314845,-0.005269337890187132,-0.029048211418276272,0.01850953563790201,14.506316209774802,0.36697166376259954,15.625,-7.159576257441268,-9.508194905521904,-4.8109576093606305,2.6223300463132926,0.046783161406060154,2.8850435131346948,-9.106048682640331,-10.727624273894715,-7.484473091385948
