# Beta MLE analysis
# Sweep: m_edges, value: 34
# Node type: b, a: 0
# Generated: 2026-02-15T23:13:57.814656
b,p0_mle_mean,p0_mle_std,p0_theory,p0_pct_diff,p0_pct_diff_lower,p0_pct_diff_upper,alpha_mle_mean,alpha_mle_std,alpha_theory,alpha_pct_diff,alpha_pct_diff_lower,alpha_pct_diff_upper,gamma_mle_mean,gamma_mle_std,gamma_theory,gamma_pct_diff,gamma_pct_diff_lower,gamma_pct_diff_upper
1,0.09994191164731163,2.2670186535943872e-05,0.09996034890726405,-0.018444573427331273,-0.041123752505603225,0.004234605650940679,15.649009806096585,0.15697197910309457,15.625,0.15366275901814105,-0.8509579072416641,1.1582834252779461,2.528621348903454,0.8465073862636472,2.7353462703334515,-7.557541203176328,-38.50453301348391,23.389450607131256
37,0.10024257610736656,0.0023913099097345987,0.09996034890726405,0.28233915066097237,-2.1099193156966054,2.6745976170185504,15.165903024948943,1.7387534772609607,15.625,-2.9382206403267674,-14.066242894796915,8.18980161414338,2.573998680825852,0.19391569588360572,2.7353462703334515,-5.898616612365142,-12.987872476850866,1.1906392521205813
73,0.0999350590004899,0.00011670789867191966,0.09996034890726405,-0.02529993847620701,-0.14205413146146034,0.09145425450904633,14.94321693995672,0.8683458663702027,15.625,-4.363411584276991,-9.920825129046289,1.1940019604923053,2.5485075128831323,0.08658134360948365,2.7353462703334515,-6.830534015992888,-9.995813108753929,-3.665254923231847
109,0.09994357071422824,0.00013397205741393794,0.09996034890726405,-0.01678484841161391,-0.15081004828184194,0.11724035145861413,14.720342555683867,0.6826091954811395,15.625,-5.789807643623249,-10.158506494702541,-1.421108792543956,2.5247883750219398,0.0620698882456735,2.7353462703334515,-7.6976687593503,-9.966847214702021,-5.42849030399858
146,0.09997644219795031,7.286979867856538e-05,0.09996034890726405,0.016099674383081353,-0.056799029428135514,0.08899837819429822,14.668736476755585,0.6694977848662964,15.625,-6.120086548764255,-10.404872371908553,-1.835300725619958,2.5196336738563057,0.06257609042720928,2.7353462703334515,-7.886116606759606,-10.173801025580225,-5.598432187938987
182,0.09996885299242192,4.454194875432139e-05,0.09996034890726405,0.008507458458115964,-0.036052158671316205,0.05306707558754813,14.529878641835136,0.486688474734189,15.625,-7.008776692255128,-10.123582930553937,-3.8939704539563182,2.506255278818982,0.044861944547110295,2.7353462703334515,-8.3752098956942,-10.015292726656636,-6.735127064731763
218,0.09995815156995481,5.233360012081215e-05,0.09996034890726405,-0.002198208923090175,-0.054552568119418575,0.05015615027323823,14.382095693720169,0.45402344427182095,15.625,-7.9545875601909195,-10.860337603530574,-5.048837516851266,2.4921295105823615,0.041668471905609156,2.7353462703334515,-8.891625984941228,-10.414960429195322,-7.368291540687135
255,0.09994996183540973,4.877182107156343e-05,0.09996034890726405,-0.010391192075520991,-0.05918235937807852,0.03839997522703653,14.446292477489212,0.44669521185569566,15.625,-7.543728144069041,-10.402577499945494,-4.684878788192589,2.4981547020145642,0.04183713199474187,2.7353462703334515,-8.67135436896523,-10.200854763430526,-7.141853974499936
291,0.09996576572801029,2.5660487468004345e-05,0.09996034890726405,0.005418969426835713,-0.020251696740816706,0.03108963559448813,14.394750451899908,0.4207497818086859,15.625,-7.873597107840589,-10.56639571141618,-5.180798504264999,2.493355330225439,0.038769180007236115,2.7353462703334515,-8.846811927709336,-10.264152775108155,-7.429471080310518
327,0.09995807762909407,2.2293818457667218e-05,0.09996034890726405,-0.00227217911381885,-0.024574840820561994,0.020030482592924295,14.33913190831486,0.36581899603181783,15.625,-8.229555786784896,-10.57079736138853,-5.888314212181262,2.4882990229844717,0.03562196254604562,2.7353462703334515,-9.031662646457685,-10.333946124509009,-7.7293791684063615
364,0.09996465411087115,1.7346548354479265e-05,0.09996034890726405,0.0043069113445107846,-0.013046517834265026,0.021660340523286595,14.300111415914165,0.36196553453355945,15.625,-8.479286938149345,-10.795866359164126,-6.162707517134564,2.48474884797447,0.03567411806650505,2.7353462703334515,-9.161451516280334,-10.465641718939985,-7.857261313620683
400,0.09996272650400286,2.1020926293434366e-05,0.09996034890726405,0.0023785398558530016,-0.018650724770800167,0.02340780448250617,14.246867366147786,0.35445831246880743,15.625,-8.820048856654171,-11.08858205645454,-6.5515156568538035,2.4798989652899652,0.033965236144395096,2.7353462703334515,-9.338755674700959,-10.58047181546052,-8.097039533941398
