# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: b
# A: 1612.363526, alpha: 6.756757, gamma: 4.061705
# Generated: 2026-04-10T11:03:33.276737
k,pmf,A,alpha,gamma
0,0.6875597659456466,1612.363525858131,6.756756756756756,4.061705446934505
1,0.39250406764054885,1612.363525858131,6.756756756756756,4.061705446934505
2,0.23985131672995946,1612.363525858131,6.756756756756756,4.061705446934505
3,0.1545950261832899,1612.363525858131,6.756756756756756,4.061705446934505
4,0.1040105072708165,1612.363525858131,6.756756756756756,4.061705446934505
5,0.0724886919563096,1612.363525858131,6.756756756756756,4.061705446934505
6,0.05203213771975516,1612.363525858131,6.756756756756756,4.061705446934505
7,0.03829535412480885,1612.363525858131,6.756756756756756,4.061705446934505
8,0.028798255702668203,1612.363525858131,6.756756756756756,4.061705446934505
9,0.0220650754303059,1612.363525858131,6.756756756756756,4.061705446934505
10,0.01718556894719378,1612.363525858131,6.756756756756756,4.061705446934505
11,0.013580502539432913,1612.363525858131,6.756756756756756,4.061705446934505
12,0.010871042957225852,1612.363525858131,6.756756756756756,4.061705446934505
13,0.008803343340256758,1612.363525858131,6.756756756756756,4.061705446934505
14,0.007203591317411684,1612.363525858131,6.756756756756756,4.061705446934505
15,0.005950445676663594,1612.363525858131,6.756756756756756,4.061705446934505
16,0.004957701717598019,1612.363525858131,6.756756756756756,4.061705446934505
17,0.004163137932574051,1612.363525858131,6.756756756756756,4.061705446934505
18,0.00352119009128671,1612.363525858131,6.756756756756756,4.061705446934505
19,0.00299804804464869,1612.363525858131,6.756756756756756,4.061705446934505
20,0.0025683172150565304,1612.363525858131,6.756756756756756,4.061705446934505
21,0.002212709371014507,1612.363525858131,6.756756756756756,4.061705446934505
22,0.0019164220180381392,1612.363525858131,6.756756756756756,4.061705446934505
23,0.001667985718499234,1612.363525858131,6.756756756756756,4.061705446934505
24,0.0014584339898400798,1612.363525858131,6.756756756756756,4.061705446934505
25,0.001280698570065392,1612.363525858131,6.756756756756756,4.061705446934505
