# Linear-scale discrete degree distribution
# Node type: a, n=487
# N: 5004, m: 3
# h: 0.8, f_a: 0.1
# Theories: Diamond, Sterling
# Generated: 2026-04-10T11:03:30.614176
k,empirical_pmf,Diamond_pmf,Sterling_pmf
0,0.7002053388090349,0.6937833766662033,579.1937314994395
1,0.19507186858316222,0.19678102172551437,61.35018446783162
2,0.061601642710472276,0.06549556863802655,9.916988996918809
3,0.028747433264887063,0.024607410004487993,2.139058842260841
4,0.008213552361396304,0.010172927994663518,0.5689186495559863
5,0.002053388090349076,0.004545402828642685,0.17740628572445827
6,0.002053388090349076,0.0021664232677922066,0.0626824897398377
7,,0.0010905253892284869,0.02449434685888714
8,,0.00057528545200668,0.010399220723170082
9,,0.0003160874099199564,0.00473267078902915
10,,0.00017998513102211402,0.0022848317388614783
11,,0.00010577574610367988,0.001160553248921915
12,,6.393924044135953e-05,0.0006161127466647996
13,,3.963934208514114e-05,0.00034000866818632326
14,,2.514173406695465e-05,0.00019418322668934284
15,,1.6280093251727134e-05,0.000114340647893279
16,0.002053388090349076,1.0742807389202453e-05,6.919652195915317e-05
